TOP|20110111010001|2011-01-11_0100_US_FOX-News_The_OReilly_Factor
COL|Communication Studies Archive, UCLA 
UID|78001688-1d26-11e0-be54-001517add6f2
DUR|0:59:44.24
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-10 17:00 America/Los_Angeles
SEG_01|2014-06-18 18:43:54|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110111010002.000|20110111010002.000|XDS|%   RATING: (NOT RATED) (72)
20110111010004.000|20110111010004.000|XDS|%     CALL: FNC 
20110111010002.000|20110111010017.000|SEG|Type=Story
20110111010002.000|20110111010006.000|CC1|FORHIS MONDAY JUARY 10th,       
20110111010006.000|20110111010007.000|CC1|'M SHEPARDSMITH.                
20110111010007.000|20110111010007.000|XDS|%  NETWORK: Fox News Channel
20110111010007.000|20110111010008.000|CC1|THANKS FORAVING US INOUR        
20110111010008.000|20110111010009.000|CC1|HOME.                           
20110111010009.000|20110111010012.000|CC1|WE'RE ALL BACK AND T FACT IS    
20110111010012.000|20110111010012.000|CC1|NEXT.                           
20110111010012.000|20110111010017.000|CC1|WAIT UNTIL YOU SEEHIS.          
20110111010017.000|20110111010945.000|SEG|Type=Story
20110111010017.000|20110111010021.000|CC1|>>> O'REILLY FACTO IS ON.       
20110111010021.000|20110111010033.000|CC1|NOW T THI...UTRAGE IN           
20110111010033.000|20110111010035.000|CC1|ARIZO, 19EOPLE SHOT,            
20110111010035.000|20110111010038.000|CC1|INCDING GABRIELLE GIFFOS AND    
20110111010038.000|20110111010040.000|CC1|NOW POLITICAL VIOLENCE HAS      
20110111010040.000|20110111010040.000|CC1|BROKEN OUT.                     
20110111010040.000|20110111010040.000|XDS|%    TITLE: News, Fair and Balanced
20110111010040.000|20110111010042.000|CC1|>> THESE SORTS OF THINGS INVITE 
20110111010042.000|20110111010046.000|CC1|THEIND OF TOX THINGHAT CAN      
20110111010046.000|20110111010050.000|CC1|LEAVENSTABLE PEOPL TO MAKE      
20110111010050.000|20110111010053.000|CC1|THIS BELIEVET'S AN ACCEPTABLE   
20110111010053.000|20110111010053.000|CC1|SPONSE.                         
20110111010053.000|20110111010056.000|CC1|>> THE INCITEEOPLE TO GER.      
20110111010056.000|20110111010059.000|CC1|>> THERE WAS A LOT OF VITRIOLIC 
20110111010059.000|20110111010100.000|CC1|STATENTS MADE O RADIO AND TV    
20110111010100.000|20110111010104.000|CC1|ABOUT HE SUPPORT OFEALTHCARE.   
20110111010104.000|20110111010106.000|CC1|>> Bill: WE'LL HAVE WL TO WALL  
20110111010106.000|20110111010110.000|CC1|COVERAGE FEATURING OUR          
20110111010110.000|20110111010113.000|CC1|CORRESPONDENTS.                 
20110111010113.000|20110111010115.000|CC1|CAUTION, YOU ARE AUT TO SBHER   
20110111010115.000|20110111010117.000|CC1|THE NO-SPIN ZONE.               
20110111010117.000|20110111010127.000|CC1|THE FACTOR BEGINS RIGHT NOW.    
20110111010127.000|20110111010129.000|CC1|>> Bill: I BILL O'REILLY.       
20110111010129.000|20110111010130.000|CC1|TNKS FOR WATCHIN US TONIGHT.    
20110111010130.000|20110111010133.000|CC1|MURDER I ARIZONA AND THE GROSS  
20110111010133.000|20110111010134.000|CC1|EXPLOATION OF IT.               
20110111010134.000|20110111010136.000|CC1|THAT IS THE SUBCT OF THIS       
20110111010136.000|20110111010138.000|CC1|EVENING'S TALKING POINTS MEMO.  
20110111010138.000|20110111010140.000|CC1|THE ATTAC ON CORESSWOMAN        
20110111010140.000|20110111010141.000|CC1|GABRIELLEIFFORDS IN AZONA       
20110111010141.000|20110111010144.000|CC1|WAS ANTTACK ON ERY LAW          
20110111010144.000|20110111010145.000|CC1|ABIDIN AMERICAN CITIZEN.        
20110111010145.000|20110111010149.000|CC1|THE MAN THA SHOT HER SHOT A     
20110111010149.000|20110111010152.000|CC1|JUDGE AND KILLED A NINE-YEAR-O  
20110111010152.000|20110111010153.000|CC1|RL.                             
20110111010153.000|20110111010154.000|CC1|THE POLITICIANS CNOT WALK       
20110111010154.000|20110111010157.000|CC1|FREELY TO TALK WITHHEIR         
20110111010157.000|20110111010158.000|CC1|CONSTITNTS WE DON'T HAVE A      
20110111010158.000|20110111010158.000|CC1|MOCRACY.                        
20110111010158.000|20110111010200.000|CC1|TALKING POINTS BELIEVES THAT ANY
20110111010200.000|20110111010202.000|CC1|W LAWS SULD PROVI SAFETY        
20110111010202.000|20110111010204.000|CC1|OR PUBLIC OFFICIALS SHOULD B    
20110111010204.000|20110111010205.000|CC1|CONSERED.                       
20110111010205.000|20110111010207.000|CC1|WE CAN'T HAV CHAOS AT THIS      
20110111010207.000|20110111010208.000|CC1|LEVEL.                          
20110111010208.000|20110111010211.000|CC1|THE KILLER JARED LGHNER IS A    
20110111010211.000|20110111010212.000|CC1|PSYCPATH.                       
20110111010212.000|20110111010214.000|CC1|CIVILIZATION HAS ALWAYS HAD     
20110111010214.000|20110111010215.000|CC1|THEM.                           
20110111010215.000|20110111010217.000|CC1|BESIDES THE SENSELESS VIOLENCE  
20110111010217.000|20110111010219.000|CC1|THERE  ANOTHERISGUSTING         
20110111010219.000|20110111010220.000|CC1|DISPLAY SEPING AMERICA.         
20110111010220.000|20110111010222.000|CC1|THAT IS THE EXPLOITATION  THE   
20110111010222.000|20110111010227.000|CC1|MURDERS B POLITICAL ZELOTS.     
20110111010227.000|20110111010228.000|CC1|>> MOTELS TER SHE WAS SHOT,     
20110111010228.000|20110111010232.000|CC1|SOME FAR LEFT LOONS SPREAD THEIR
20110111010232.000|20110111010234.000|CC1|HATRED.                         
20110111010234.000|20110111010236.000|CC1|CONSERVATIVES ENCOURAGED RED    
20110111010236.000|20110111010237.000|CC1|LOUGHNER TO PULL THE TRIGGER.   
