TOP|20101212070001|2010-12-12_0700_US_KCBS_CBS_2_News_at_11PM
COL|Communication Studies Archive, UCLA 
UID|70a2ecd8-05bd-11e0-ad7c-00e0815ffae2
DUR|0:29:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-11 23:00 America/Los_Angeles
SEG_01|2014-06-18 17:59:58|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101212070221.000|20101212072956.000|SEG|Type=Story
20101212070221.000|20101212070226.000|CCO|1059-008
20101212070226.000|20101212070231.000|CCO|THE SUSPECT WAS SCARED OFF
20101212070231.000|20101212070233.000|CCO|BY A HOME A LAMP HOW DOES
20101212070233.000|20101212070235.000|CCO|THIS MAKE YOU FEEL?
20101212070235.000|20101212070237.000|CCO|>> NOT REAL SECURE THAT IS
20101212070237.000|20101212070239.000|CCO|FOR SURE.
20101212070239.000|20101212070241.000|CCO|>> SCARY.
20101212070241.000|20101212070242.250|CCO|>> YEAH.
20101212070242.250|20101212070243.500|CCO|YEAH.
20101212070243.500|20101212070244.750|CCO|WHEN IT HAPPENS SO CLOSE TO
20101212070244.750|20101212070246.000|CCO|HOME.
20101212070246.000|20101212070247.250|CCO|YOU KNOW.
20101212070247.250|20101212070248.500|CCO|YOU THINK THAT YOU ARE IN A
20101212070248.500|20101212070249.750|CCO|DECENT NEIGHBORHOOD.
20101212070249.750|20101212070251.000|CCO|>> IT IS TERRIBLE.
20101212070251.000|20101212070252.429|CCO|THIS IS A FAMILY
20101212070252.429|20101212070253.857|CCO|NEIGHBORHOOD.
20101212070253.857|20101212070255.286|CCO|I AM WITH MY DAUGHTER.
20101212070255.286|20101212070256.714|CCO|TO HAVE SOMETHING LIKE THIS
20101212070256.714|20101212070258.143|CCO|HAPPEN SHAKES "YOUR WORLD" A
20101212070258.143|20101212070259.571|CCO|LITTLE BIT.
20101212070259.571|20101212070301.000|CCO|>> THERE IS NOT A GOOD
20101212070301.000|20101212070302.429|CCO|DESCRIPTION OF THE SUSPECT.
20101212070302.429|20101212070303.857|CCO|POLICE ARE SAYING MALE 2 TO
20101212070303.857|20101212070305.286|CCO|22-YEARS-OLD AND THE VICTIM
20101212070305.286|20101212070306.714|CCO|IS TELLING NEIGHBORS THAT
20101212070306.714|20101212070308.143|CCO|THERE MAY HAVE BEEN 2 TO 3
20101212070308.143|20101212070309.571|CCO|OTHER SUSPECTS IN THE CASE.
20101212070309.571|20101212070311.000|CCO|THE DETECTIVES SAY THAT THEY
20101212070311.000|20101212070312.429|CCO|WILL CONDUCT FURTHER
20101212070312.429|20101212070313.857|CCO|INTERVIEWS OVER THE WEEKEND.
20101212070313.857|20101212070315.286|CCO|LIVE FROM WOODLAND HILLS.
20101212070315.286|20101212070316.714|CCO|JAY JACKSON "CBS 2 NEWS".
20101212070316.714|20101212070318.143|CCO|>> THANK YOU.
20101212070318.143|20101212070319.571|CCO|SHOPPERS IN A JEWELRY STORE
20101212070319.571|20101212070321.000|CCO|WATCHED IN SHOCK TONIGHT AS
20101212070321.000|20101212070323.000|CCO|SEVERAL ROBBERS RAN WITH
20101212070323.000|20101212070325.000|CCO|HAMMER AND STARTED SMASHING
20101212070325.000|20101212070327.000|CCO|CASES.
20101212070327.000|20101212070329.000|CCO|IT HAPPENED IN THE JARROD
20101212070329.000|20101212070331.000|CCO|JEWELRY STORE IN RANCHO
20101212070331.000|20101212070332.250|CCO|CUCAMONGA.
20101212070332.250|20101212070333.500|CCO|THE BANDITS WERE IN AND OUT
20101212070333.500|20101212070334.750|CCO|IN LESS THAN A MINUTE AND A
20101212070334.750|20101212070336.000|CCO|HALF.
20101212070336.000|20101212070337.250|CCO|NOBODY THERE WAS HURT.
20101212070337.250|20101212070338.500|CCO|>> AN EXAMPLE WHY SHOPPERS
20101212070338.500|20101212070339.750|CCO|NEED TO BE EXTRA CAREFUL
20101212070339.750|20101212070341.000|CCO|THIS HOLIDAY SEASON.
20101212070341.000|20101212070342.250|CCO|SURAYA FADEL HAS THE LATEST
20101212070342.250|20101212070343.500|CCO|ON KEEPING SHOPPERS SAFE.
20101212070343.500|20101212070344.750|CCO|SURAYA.
20101212070344.750|20101212070346.000|CCO|>> THAT'S RIGHT.
20101212070346.000|20101212070347.250|CCO|THIS SECTION OF PASADENA
20101212070347.250|20101212070348.500|CCO|BUSY WITH SHOPPERS THIS
20101212070348.500|20101212070349.750|CCO|HOLIDAY SEASON.
20101212070349.750|20101212070351.000|CCO|THEY ARE PASSING FLIERS AND
20101212070351.000|20101212070353.500|CCO|HOPING THAT THEY CAN HAVE
20101212070353.500|20101212070356.000|CCO|SAFEGUARDS FOR THEIR HOMES
20101212070356.000|20101212070358.500|CCO|AND CARS.
20101212070358.500|20101212070401.000|CCO|
20101212070401.000|20101212070402.250|CCO|>> 'TIS THE SEASON TO SHOP.
20101212070402.250|20101212070403.500|CCO|BUT FOR PASADENA POLICE IT
20101212070403.500|20101212070404.750|CCO|MEANS STOPPING HOLIDAY
20101212070404.750|20101212070406.000|CCO|CRIME.
20101212070406.000|20101212070407.250|CCO|>> THERE IS MORE OPPORTUNITY
20101212070407.250|20101212070408.500|CCO|FOR THE CRIMES DURING THE
20101212070408.500|20101212070409.750|CCO|HOLIDAY SEASON AND OFFICERS
20101212070409.750|20101212070411.000|CCO|AND POLICE VOLUNTEERS HAVE
20101212070411.000|20101212070413.000|CCO|STEPPED UP SECURITY AND
20101212070413.000|20101212070415.000|CCO|PATROLS.
20101212070415.000|20101212070417.000|CCO|OUT IN FULL FORCE DURING THE
20101212070417.000|20101212070419.000|CCO|HEIGHT OF THE HOLIDAY
20101212070419.000|20101212070421.000|CCO|SHOPPING SEASON.
20101212070421.000|20101212070422.667|CCO|>> WHEN THE SHOPS PASEO
20101212070422.667|20101212070424.333|CCO|COLORADO TO THE LAKE AVENUE
20101212070424.333|20101212070426.000|CCO|SHOPPING DISTRICT AND OLD
20101212070426.000|20101212070427.667|CCO|TOWN PASADENA.
20101212070427.667|20101212070429.333|CCO|THE MESSAGE WOULD BE TO
20101212070429.333|20101212070431.000|CCO|VIGILANT IN THE TIME WHEN
20101212070431.000|20101212070432.667|CCO|FEES AND THIEVES ARE EAGER
20101212070432.667|20101212070434.333|CCO|FOR TAKE ADVANTAGE OF
20101212070434.333|20101212070436.000|CCO|INCREASED SHOP AND TRAVEL.
20101212070436.000|20101212070437.667|CCO|>> GOING SHOPPING AND
20101212070437.667|20101212070439.333|CCO|LOCATION AND GRABBING ITEMS
20101212070439.333|20101212070441.000|CCO|AND PLACING THEM IN THE
20101212070441.000|20101212070442.667|CCO|BACKSEAT OF THEIR CAR.
20101212070442.667|20101212070444.333|CCO|>> IT GOES ALONG WAY TO MAKE
20101212070444.333|20101212070446.000|CCO|SURE THAT YOU WILL NOT
20101212070446.000|20101212070447.667|CCO|BECOME A TARGET TO A LAW
20101212070447.667|20101212070449.333|CCO|BREAKING GRINCH.
20101212070449.333|20101212070451.000|CCO|>> LIMIT THE AMOUNT OF
20101212070451.000|20101212070452.250|CCO|SHOPPING THAT YOU DO IF
20101212070452.250|20101212070453.500|CCO|POSSIBLE.
20101212070453.500|20101212070454.750|CCO|AND RETURN THE ITEMES TO THE
20101212070454.750|20101212070456.000|CCO|HOME OR A PLACE WHERE THEY
20101212070456.000|20101212070457.250|CCO|ARE SAFE.
20101212070457.250|20101212070458.500|CCO|>> PASADENA RESIDENCES ARE
20101212070458.500|20101212070459.750|CCO|BEING PUT ON NOTICE DURING
20101212070459.750|20101212070501.000|CCO|THIS STEPPED UP ENFORCEMENT
20101212070501.000|20101212070502.429|CCO|FOR THIS TIME OF YEAR.
20101212070502.429|20101212070503.857|CCO|>> KEEP AN EYE ON EACH
20101212070503.857|20101212070505.286|CCO|OTHER.
20101212070505.286|20101212070506.714|CCO|AND MOVE GARBAGE CANS BACK
20101212070506.714|20101212070508.143|CCO|INTO THE BACKYARD.
20101212070508.143|20101212070509.571|CCO|KEEP AN EYE ON THE NEIGHBORS
20101212070509.571|20101212070511.000|CCO|VEHICLES.
20101212070511.000|20101212070512.250|CCO|>> RESIDENCES ARE
20101212070512.250|20101212070513.500|CCO|ENCOURAGING TODAY BE MORE
20101212070513.500|20101212070514.750|CCO|PROACTIVE IN HOMES AND
