TOP|20101217200001|2010-12-17_2000_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|3bc9b58c-0a18-11e0-bb29-00e0815fe86a
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.07.html
HED|Serial Killer in Los Angeles?; Tax Cut Compromise Passes; Some Soldiers Returning Home for Holidays; North Korea Threatening South Korea; Some Military Personnel Returning Home For Holiday; A Young Man Is In Need
LAN|ENG
LBT|2010-12-17 12:00 America/Los_Angeles
SEG_01|2014-06-18 18:14:48|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101217200004.636|20101217200833.857|SEG|Type=Story
20101217200004.636|20101217200005.545|CCO|TODAY.
20101217200005.545|20101217200006.455|CCO|WE'LL BREAK DOWN HOW THIS 
20101217200006.455|20101217200007.364|CCO|AFFECTS YOU, YOUR PAYCHECKS AND 
20101217200007.364|20101217200008.273|CCO|HOW IT DOES INDEED ADD TO 
20101217200008.273|20101217200009.182|CCO|AMERICA'S DEBT PROBLEM.
20101217200009.182|20101217200010.091|CCO|WE'LL BRING THAT TO YOU LIVE AS 
20101217200010.091|20101217200011.000|CCO|SOON AS WE SEE THE PRESIDENT.
20101217200011.000|20101217200012.429|CCO|FIRST THIS.
20101217200012.429|20101217200013.857|CCO|WE HAVE THIS CHILLING STORY.
20101217200013.857|20101217200015.286|CCO|THIS IS OUT OF LOS ANGELES.
20101217200015.286|20101217200016.714|CCO|LISTEN TO THIS STORY IF YOU 
20101217200016.714|20101217200018.143|CCO|WOULD.
20101217200018.143|20101217200019.571|CCO|THE POLICE IN L.A. HAVE TRIED 
20101217200019.571|20101217200021.000|CCO|AND FAILED FOR MONTHS AND MONTHS
20101217200021.000|20101217200023.500|CCO|TO FIND SCORES OF WOMEN.
20101217200023.500|20101217200026.000|CCO|THESE WOMEN, ABOUT 160 IN ALL.
20101217200026.000|20101217200028.500|CCO|NOW, THIS IS WHAT THE WOMEN HAVE
20101217200028.500|20101217200031.000|CCO|IN COMMON THAT MAKES THIS CASE 
20101217200031.000|20101217200032.667|CCO|SO UNSETTLING.
20101217200032.667|20101217200034.333|CCO|THEIR PHOTOGRAPHS, AND HERE ARE 
20101217200034.333|20101217200036.000|CCO|SOME OF THEM WILL THEIR PHOTOS 
20101217200036.000|20101217200037.667|CCO|WERE FOUND IN THIS HOME.
20101217200037.667|20101217200039.333|CCO|IN THIS TRAILER, ACTUALLY, THIS 
20101217200039.333|20101217200041.000|CCO|ALLEGED SERIAL KILLER.
20101217200041.000|20101217200042.667|CCO|AND JUST YESTERDAY POLICE 
20101217200042.667|20101217200044.333|CCO|RELEASED THE PHOTOS TO THE 
20101217200044.333|20101217200046.000|CCO|PUBLIC IN HOPES OF FINDING, 
20101217200046.000|20101217200047.667|CCO|LOCATING, TALKING TO SOME OF 
20101217200047.667|20101217200049.333|CCO|THESE WOMEN.
20101217200049.333|20101217200051.000|CCO|I WANT TO SHOW YOU NOW.
20101217200051.000|20101217200052.429|CCO|THIS IS THE ALLEGED SERIAL 
20101217200052.429|20101217200053.857|CCO|KILLER.
20101217200053.857|20101217200055.286|CCO|HAVE YOU HEARD OF THIS GUY?
20101217200055.286|20101217200056.714|CCO|HIS NAME IS LONNIE FRANKLIN JR.
