TOP|20101202200002|2010-12-02_2000_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|bfcd7916-fe4e-11df-9b5c-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.07.html
HED|Tax Cut Vote; Hollywood Murder Case Solved?; FDA May Approve Weight Loss Surgery For People Who Are Simple Overweight, Not Just Morbidly Obese; House of Representatives Votes In Favor of Keeping Tax Cuts For
LAN|ENG
LBT|2010-12-02 12:00 America/Los_Angeles
SEG_01|2014-06-18 17:32:59|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101202200006.444|20101202201155.333|SEG|Type=Story
20101202200006.444|20101202200007.556|CCO| ABOUTTO GO UP, 
20101202200007.556|20101202200008.667|CCO|SCHEDULED TO GO UP ON THE FIRST 
20101202200008.667|20101202200009.778|CCO|OF THE NEW YEAR.
20101202200009.778|20101202200010.889|CCO|NOW AT THIS LATE HOUR HERE 
20101202200010.889|20101202200012.000|CCO|CONGRESS IS FINALLY GETTING 
20101202200012.000|20101202200013.429|CCO|AROUND TO DOING SOMETHING ABOUT 
20101202200013.429|20101202200014.857|CCO|THIS.
20101202200014.857|20101202200016.286|CCO|OR IS IT?
20101202200016.286|20101202200017.714|CCO|TAKE A LOOK WITH ME.
20101202200017.714|20101202200019.143|CCO|LIVE PICK YOUR OF THE FLOOR OF 
20101202200019.143|20101202200020.571|CCO|THE HOUSE OF REPRESENTATIVES.
20101202200020.571|20101202200022.000|CCO|DEMOCRATS HAVE JUST SCHEDULE A 
20101202200022.000|20101202200023.429|CCO|TAX CUT VOTE.
20101202200023.429|20101202200024.857|CCO|BY OUR WATCH THIS THING SHOULD 
20101202200024.857|20101202200026.286|CCO|GET GOING WITHIN THE HALF HOUR 
20101202200026.286|20101202200027.714|CCO|HERE.
20101202200027.714|20101202200029.143|CCO|BUT LET ME TALK TO YOU ABOUT 
20101202200029.143|20101202200030.571|CCO|WHAT IS ON THE TABLE.
20101202200030.571|20101202200032.000|CCO|EVERYONE'S TAXES WOULD STAY THE 
20101202200032.000|20101202200033.429|CCO|SAME EXCEPT FOR THE TOP 2% OF 
20101202200033.429|20101202200034.857|CCO|WAGE EARNERS.
20101202200034.857|20101202200036.286|CCO|THEIR RATES WOULD GO UP AS 
20101202200036.286|20101202200037.714|CCO|SCHEDULE.
20101202200037.714|20101202200039.143|CCO|REPUBLICANS HERE THEY ARE NOT 
20101202200039.143|20101202200040.571|CCO|BIG FANS OF THIS IDEA AND THEIR 
20101202200040.571|20101202200042.000|CCO|LEADER JUST RECENTLY CAME 
20101202200042.000|20101202200044.000|CCO|FORWARD, USED SOME WE'LL CALL IT
20101202200044.000|20101202200046.000|CCO|COLORFUL LANGUAGE ABOUT THE 
20101202200046.000|20101202200048.000|CCO|DEMOCRATS CALLING FOR TODAY'S 
20101202200048.000|20101202200050.000|CCO|VOTE.
20101202200050.000|20101202200052.000|CCO|TAKE A LISTEN.
20101202200052.000|20101202200054.500|CCO|>> TRYING TO CATCH MY BRETT SO I
20101202200054.500|20101202200057.000|CCO|DON'T REFER TO THIS MANEUVER 
20101202200057.000|20101202200059.500|CCO|GOING ON TODAY AS CHICKEN CRAP, 
20101202200059.500|20101202200102.000|CCO|ALL RIGHT.
20101202200102.000|20101202200103.667|CCO|BUT THIS IS NONSENSE.
20101202200103.667|20101202200105.333|CCO|ALL RIGHT.
20101202200105.333|20101202200107.000|CCO|THE ELECTION WAS ONE MONTH AGO.
20101202200107.000|20101202200108.667|CCO|WE'RE 23 MONTHS FROM THE NEXT 
20101202200108.667|20101202200110.333|CCO|ELECTION.
20101202200110.333|20101202200112.000|CCO|AND THE POLITICAL GAMES HAVE 
20101202200112.000|20101202200113.667|CCO|ALREADY STARTED TRYING TO SET UP
20101202200113.667|20101202200115.333|CCO|THE NEXT ELECTION.
20101202200115.333|20101202200117.000|CCO|WE HAVE AN HONEST CONVERSATION 
20101202200117.000|20101202200118.667|CCO|AT THE WHITE HOUSE.
20101202200118.667|20101202200120.333|CCO|ABOUT THE CHALLENGES THAT WE 
20101202200120.333|20101202200122.000|CCO|FACE TO GET OUT OF HERE AND TO 
20101202200122.000|20101202200124.500|CCO|TAKE CARE OF WHAT THE AMERICAN 
20101202200124.500|20101202200127.000|CCO|PEOPLE EXPECT OF US.
20101202200127.000|20101202200129.500|CCO|AND TO ROLL OUT THIS VOTE TODAY 
20101202200129.500|20101202200132.000|CCO|IS REALLY JUST -- IT'S WHAT YOU 
20101202200132.000|20101202200134.500|CCO|THINK I WAS GOING TO SAY ANYWAY.
20101202200134.500|20101202200137.000|CCO|>> GLORIA YOU HEARD THAT AS WELL
20101202200137.000|20101202200139.500|CCO|AS I DID.
20101202200139.500|20101202200142.000|CCO|HE CALLED IT CHICKEN CRAP.
20101202200142.000|20101202200144.000|CCO|LET ME ASK YOU THIS.
20101202200144.000|20101202200146.000|CCO|WHEN THIS VOTE HAPPENS WHAT DO 
20101202200146.000|20101202200148.000|CCO|WE EXPECT?
20101202200148.000|20101202200150.000|CCO|>> WELL, YOU KNOW, THIS IS A 
20101202200150.000|20101202200152.000|CCO|VOTE ON JUST EXTENDING THE TAX 
20101202200152.000|20101202200153.667|CCO|CUTS FOR THE MIDDLE CLASS, 
20101202200153.667|20101202200155.333|CCO|RIGHT?
20101202200155.333|20101202200157.000|CCO|>> RIGHT.
20101202200157.000|20101202200158.667|CCO|>> IT'S GOING PASS THE HOUSE.
20101202200158.667|20101202200200.333|CCO|BUT THEN WHAT'S GOING HAPPEN AND
20101202200200.333|20101202200202.000|CCO|THIS IS WHAT CONGRESSMAN BOEHNER
20101202200202.000|20101202200203.667|CCO|WAS REFERRING TO, IT WILL HEAD 
20101202200203.667|20101202200205.333|CCO|OVER TO THE SENATE WHERE IT WILL
20101202200205.333|20101202200207.000|CCO|SIT, BE SHELVED, BECOME 
20101202200207.000|20101202200208.667|CCO|IRRELEVANT.
20101202200208.667|20101202200210.333|CCO|THIS IS A POLITICAL POINT THAT 
20101202200210.333|20101202200212.000|CCO|SOME DEMOCRATS, PARTICULARLY IN 
20101202200212.000|20101202200213.429|CCO|THE LIBERAL CAUCUS IN THE HOUSE 
20101202200213.429|20101202200214.857|CCO|WANT TO MAKE.
20101202200214.857|20101202200216.286|CCO|THEY ARE GOING TO LOSE LOTS OF 
20101202200216.286|20101202200217.714|CCO|THOSE MODERATE AND CONSERVATIVE 
20101202200217.714|20101202200219.143|CCO|DEMOCRATS.
20101202200219.143|20101202200220.571|CCO|MANY OF WHOM LOST IN THIS LAST 
20101202200220.571|20101202200222.000|CCO|ELECTION.
20101202200222.000|20101202200223.667|CCO|BUT THEY WANTED TO MAKE THIS 
20101202200223.667|20101202200225.333|CCO|POLITICAL POINT, DRAWING A LINE 
20101202200225.333|20101202200227.000|CCO|IN THE SAND THAT DEMOCRATS ARE 
20101202200227.000|20101202200228.667|CCO|FOR EXTENDING THE TAX CUTS FOR 
20101202200228.667|20101202200230.333|CCO|THE MIDDLE CLASS BUT NOT FOR THE
20101202200230.333|20101202200232.000|CCO|WEALTHEY.
20101202200232.000|20101202200233.667|CCO|OVER IN THE SENATE THEY ARE 
20101202200233.667|20101202200235.333|CCO|WAITING TO SEE WHAT HAPPENS WITH
20101202200235.333|20101202200237.000|CCO|THESE NEGOTIATIONS, THEY ARE 
20101202200237.000|20101202200238.667|CCO|CAUCUSING THIS AFTERNOON.
20101202200238.667|20101202200240.333|CCO|AND THEY KNOW THAT SOME KIND OF 
20101202200240.333|20101202200242.000|CCO|A DEAL IS LIKELY TO BE STRUCK, 
20101202200242.000|20101202200245.333|CCO|SO THIS WILL GO ON THE SHELF.
20101202200245.333|20101202200248.667|CCO|SO, IN THE SENSE THAT 
20101202200248.667|20101202200252.000|CCO|SPEAKER-TO-BE BOEHNER SAID THIS 
20101202200252.000|20101202200253.429|CCO|WAS A POLITICAL POSTURING, HE 
20101202200253.429|20101202200254.857|CCO|HAS A POINT.
20101202200254.857|20101202200256.286|CCO|>> IF THIS IS ALL POLITICAL 
20101202200256.286|20101202200257.714|CCO|POSTURE, WHEN WOULD REALITY KICK
20101202200257.714|20101202200259.143|CCO|IN, GLORIA?
20101202200259.143|20101202200300.571|CCO|THESE TAX CUTS ARE SET TO EXPIRE
20101202200300.571|20101202200302.000|CCO|DECEMBER 31.
20101202200302.000|20101202200303.667|CCO|29 DAYS AND COUNTING UNTIL ALL 
20101202200303.667|20101202200305.333|CCO|OF OUR TAXES GO UP.
20101202200305.333|20101202200307.000|CCO|>> CONGRESS IS A CRISIS 
20101202200307.000|20101202200308.667|CCO|ACTIVATED INSTITUTION, AND I 
20101202200308.667|20101202200310.333|CCO|THINK REALITY IS KICKING IN, 
20101202200310.333|20101202200312.000|CCO|BROOKE.
20101202200312.000|20101202200313.667|CCO|I THINK WHAT YOU'RE SEEING OR 
20101202200313.667|20101202200315.333|CCO|WHAT WE'RE TRYING TO GET A 
20101202200315.333|20101202200317.000|CCO|GLIMPSE OF BEHIND CLOSED DOORS 
20101202200317.000|20101202200318.667|CCO|IS NEGOTIATIONS THAT ARE GOING 
20101202200318.667|20101202200320.333|CCO|ON.
20101202200320.333|20101202200322.000|CCO|AND AS MY COLLEAGUE DANA BASH 
20101202200322.000|20101202200324.500|CCO|HAS BEEN REPORTING THEY SEEM TO 
20101202200324.500|20101202200327.000|CCO|BE COMING UP OR TRYING TO COME 
20101202200327.000|20101202200329.500|CCO|UP WITH SOME KIND OF A DEAL FOR 
20101202200329.500|20101202200332.000|CCO|A TEMPORARY EXTENSION OF THESE 
20101202200332.000|20101202200334.000|CCO|TAX CUTS ACROSS THE BOARD TWO 
20101202200334.000|20101202200336.000|CCO|YEARS, MAYBE THREE YEARS BUT THE
20101202200336.000|20101202200338.000|CCO|BIG QUESTION IS, WHAT DO THE 
20101202200338.000|20101202200340.000|CCO|DEMOCRATS GET IN RETURN FOR THAT
20101202200340.000|20101202200342.000|CCO|IF THEY AGREE TO DO THIS?
20101202200342.000|20101202200344.500|CCO|YOU KNOW, DO THEY GET THIS 
20101202200344.500|20101202200347.000|CCO|EXTENSION OF UNEMPLOYMENT 
20101202200347.000|20101202200349.500|CCO|INSURANCE?
20101202200349.500|20101202200352.000|CCO|DOES THE RATIFICATION OF THE 
20101202200352.000|20101202200353.667|CCO|S.T.A.R.T. TREATY BECOME A PART 
20101202200353.667|20101202200355.333|CCO|OF THIS GRAND DEAL?
20101202200355.333|20101202200357.000|CCO|>> WE KNOW THE DEMOCRATS ARE 
20101202200357.000|20101202200358.667|CCO|WORRIED THAT THE PRESIDENT WON'T
20101202200358.667|20101202200400.333|CCO|FIGHT HARD ENOUGH ON SOME OF 
20101202200400.333|20101202200402.000|CCO|THOSE CONCESSIONS.
20101202200402.000|20101202200404.000|CCO|LET ME TALK NUMBERS WITH YOU.
20101202200404.000|20101202200406.000|CCO|THERE'S A LOT OF TALK ABOUT THIS
20101202200406.000|20101202200408.000|CCO|CUTOFF, THIS $250,000 MARK.
20101202200408.000|20101202200410.000|CCO|AND WHETHER PEOPLE EARNING THAT 
20101202200410.000|20101202200412.000|CCO|ARE REALLY RICH.
20101202200412.000|20101202200413.667|CCO|SO, SOME DEMOCRATS IN THE SENATE
20101202200413.667|20101202200415.333|CCO|HAVE SAID, OKAY, LOOK, FINE 
20101202200415.333|20101202200417.000|CCO|LET'S RAISE TAX ON MILLIONAIRES.
20101202200417.000|20101202200418.667|CCO|I WANT TO PLAY A SOUND BITE.
20101202200418.667|20101202200420.333|CCO|THIS IS FROM LAST NIGHT.
20101202200420.333|20101202200422.000|CCO|TWO SIDES OF THE AISLE.
20101202200422.000|20101202200424.000|CCO|LISTEN TO THIS.
20101202200424.000|20101202200426.000|CCO|>> I'LL OFFER YOU A DEAL.
20101202200426.000|20101202200428.000|CCO|WE'LL TAKE A TAX BREAK FOR 
20101202200428.000|20101202200430.000|CCO|EVERYONE BELOW A MILLION 
20101202200430.000|20101202200432.000|CCO|DOLLARS.
20101202200432.000|20101202200433.429|CCO|WILL YOU ACCEPT THAT.
20101202200433.429|20101202200434.857|CCO|THAT'S A GREAT COMPROMISE.
20101202200434.857|20101202200436.286|CCO|OR WILL YOU SAY OH, NO WE'RE 
20101202200436.286|20101202200437.714|CCO|HOLDING OUT FOR THE 
20101202200437.714|20101202200439.143|CCO|MILLIONAIRES.
20101202200439.143|20101202200440.571|CCO|TAKE IT OR LEAVE IT.
20101202200440.571|20101202200442.000|CCO|I CAN'T SPEAK FOR MY WHOLE PARTY
20101202200442.000|20101202200444.500|CCO|BUT I CAN SPEAK FOR MYSELF AND 
20101202200444.500|20101202200447.000|CCO|MY COLLEAGUE FROM MISSOURI.
20101202200447.000|20101202200449.500|CCO|WE CAN SOLVE THIS PROBLEM 
20101202200449.500|20101202200452.000|CCO|TONIGHT.
20101202200452.000|20101202200454.000|CCO|TAX BREAKS FOR EVERYBODY ELSE, 
20101202200454.000|20101202200456.000|CCO|BUT NOT FOR THE MILLIONAIRES.
20101202200456.000|20101202200458.000|CCO|TAKE IT OR LEAVE IT.
20101202200458.000|20101202200500.000|CCO|YOU SAID YOU WANT TO NEGOTIATE, 
20101202200500.000|20101202200502.000|CCO|HERE'S AN OFFER.
20101202200502.000|20101202200503.429|CCO|>> MOST OF THE PEOPLE WHOSE 
20101202200503.429|20101202200504.857|CCO|TAXES HE'S TRYING TO RAISE LIVE 
20101202200504.857|20101202200506.286|CCO|IN NEW YORK.
20101202200506.286|20101202200507.714|CCO|I MEAN THEY ARE NOT IN 
20101202200507.714|20101202200509.143|CCO|TENNESSEE.
20101202200509.143|20101202200510.571|CCO|WE'RE A RELATIVELY LOW-INCOME 
20101202200510.571|20101202200512.000|CCO|STAT
20101202200512.000|20101202200513.667|CCO|SO I ADMIRE HIM FOR HIS COURAGE,
20101202200513.667|20101202200515.333|CCO|ALMOST A TAX EARMARK TO BE SO 
20101202200515.333|20101202200517.000|CCO|SPECIFIC THAT WE'RE GOING RAISE 
20101202200517.000|20101202200518.667|CCO|TAXES ON JUST A SMALL NUMBER OF 
20101202200518.667|20101202200520.333|CCO|PEOPLE, MOST OF WHOM WHO LIVE ON
20101202200520.333|20101202200522.000|CCO|WALL STREET AND NEW YORK.
20101202200522.000|20101202200532.000|CCO|THAT MAKES A PRETTY GOOD LINE.
20101202200532.000|20101202200534.000|CCO|REPUBLICANS ARE WILLING 
20101202200534.000|20101202200536.000|CCO|TO LET EVERYBODY'S TAXES GO UP?
20101202200536.000|20101202200538.000|CCO|>> IT'S KIND OF INTERESTING.
20101202200538.000|20101202200540.000|CCO|BECAUSE WHAT SENATOR CHUCK 
20101202200540.000|20101202200542.000|CCO|SCHUMER FROM NEW YORK WAS REALLY
20101202200542.000|20101202200544.000|CCO|TALKING ABOUT IS, YOU KNOW, 
20101202200544.000|20101202200546.000|CCO|ESSENTIALLY REDEFINING THE 
20101202200546.000|20101202200548.000|CCO|MIDDLE CLASS WHICH IS SAYING, 
20101202200548.000|20101202200550.000|CCO|OKAY, ANYONE WHO EARNS UNDER A 
20101202200550.000|20101202200552.000|CCO|MILLION DOLLARS A YEAR IS PART 
20101202200552.000|20101202200553.429|CCO|OF THE MIDDLE CLASS.
20101202200553.429|20101202200554.857|CCO|THERE'S A LOT OF PEOPLE ON THE 
20101202200554.857|20101202200556.286|CCO|LEFT WING OF THE DEMOCRATIC 
20101202200556.286|20101202200557.714|CCO|PARTY THAT DON'T LIKE THAT.
20101202200557.714|20101202200559.143|CCO|A LOT OF DEMOCRATS, SCHUMER WAS 
20101202200559.143|20101202200600.571|CCO|CAREFUL TO SAY HE DIDN'T SPEAK 
20101202200600.571|20101202200602.000|CCO|FOR ALL DEMOCRATS IN THE SENATE 
20101202200602.000|20101202200604.000|CCO|BECAUSE THERE ARE MODERATE 
20101202200604.000|20101202200606.000|CCO|DEMOCRATS IN THE SENATE WHO 
20101202200606.000|20101202200608.000|CCO|DON'T WANT TO RAISE ANYONE'S 
20101202200608.000|20101202200610.000|CCO|TAXES NOW, EVEN THE WEALTHY 
20101202200610.000|20101202200612.000|CCO|BECAUSE A, THEY DON'T THINK IT'S
20101202200612.000|20101202200613.667|CCO|THE RIGHT THING TO DO IN THE 
20101202200613.667|20101202200615.333|CCO|MIDDLE OF A RECESSION.
20101202200615.333|20101202200617.000|CCO|YOU KNOW, AND SO THEY DON'T -- 
20101202200617.000|20101202200618.667|CCO|YOU KNOW THEY DON'T WANT TO DO 
20101202200618.667|20101202200620.333|CCO|IT.
20101202200620.333|20101202200622.000|CCO|SO, YOU KNOW, I THINK THE KIND 
20101202200622.000|20101202200624.000|CCO|OF ARGUMENT THEY ARE HAVING IS 
20101202200624.000|20101202200626.000|CCO|AN ARGUMENT THAT'S GOING NOWHERE
20101202200626.000|20101202200628.000|CCO|BECAUSE CHUCK SCHUMER DOESN'T 
20101202200628.000|20101202200630.000|CCO|HAVE THE SUPPORT FOR IT, SOUNDS 
20101202200630.000|20101202200632.000|CCO|GOOD ON A BUMPER STICKER BUT HE 
20101202200632.000|20101202200633.667|CCO|DOESN'T -- 
20101202200633.667|20101202200635.333|CCO|>> PERHAPS IT'S NOT PART OF 
20101202200635.333|20101202200637.000|CCO|REALITY.
20101202200637.000|20101202200638.667|CCO|I WANT TO FINISH WITH YOUR POINT
