TOP|20101202000002|2010-12-02_0000_US_CNN_John_King_USA
COL|Communication Studies Archive, UCLA 
UID|1c669516-fda7-11df-b01e-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|jkusa.01.html
HED|Plugging Leaks; Red Alert for WikiLeaks Leader
LAN|ENG
LBT|2010-12-01 16:00 America/Los_Angeles
SEG_01|2014-06-18 17:29:51|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101202000007.000|20101202000009.500|SEG|Type=Story
20101202000007.000|20101202000008.250|CCO|"JN KING USA" STARTS RIGHT 
20101202000008.250|20101202000009.500|CCO|NOW.
20101202000009.500|20101202001502.000|SEG|Type=Story
20101202000009.500|20101202000010.750|CCO|>>> THANKS, WOLF, AND GOOD 
20101202000010.750|20101202000012.000|CCO|EVENING, EVERYONE.
20101202000012.000|20101202000013.667|CCO|I SPENT SOME TIME TODAY AT AN 
20101202000013.667|20101202000015.333|CCO|EXHIBIT THAT WAS MEANT AS A 
20101202000015.333|20101202000017.000|CCO|TRIBUTE TO GAY ARTISTS.
20101202000017.000|20101202000018.667|CCO|THE MUSEUM GETS TAXPAYER 
20101202000018.667|20101202000020.333|CCO|FUNDING.
20101202000020.333|20101202000022.000|CCO|AMONG THOSE VOICING OUTRAGE, THE
20101202000022.000|20101202000024.000|CCO|NEW REPUBLICAN LEADERS OF THE 
20101202000024.000|20101202000026.000|CCO|HOUSE OF REPRESENTATIVES.
20101202000026.000|20101202000028.000|CCO|TONIGHT, WE'LL DEBATE THE NEW 
20101202000028.000|20101202000030.000|CCO|LINES OF ART, TASTE AND TAXPAYER
20101202000030.000|20101202000032.000|CCO|FUNDING NOW THAT CONSERVATIVES 
20101202000032.000|20101202000034.000|CCO|HAVE MORE POWER HERE IN 
20101202000034.000|20101202000036.000|CCO|WASHINGTON. 
20101202000036.000|20101202000038.000|CCO|>> THERE IS NO DOUBT THAT A LOT 
20101202000038.000|20101202000040.000|CCO|OF THE ART THAT WAS CREATED HERE
20101202000040.000|20101202000042.000|CCO|WAS INTENDED TO CATCH PEOPLE'S 
20101202000042.000|20101202000044.000|CCO|ATTENTION AND PROBABLY SHOCK. 
20101202000044.000|20101202000046.000|CCO|>> ALSO TONIGHT, ONE OF RONALD 
20101202000046.000|20101202000048.000|CCO|REAGAN'S TOP LIEUTENANTS 
20101202000048.000|20101202000050.000|CCO|DELIVERS A BLUNT MESSAGE TO 
20101202000050.000|20101202000052.000|CCO|SARAH PALIN.
20101202000052.000|20101202000053.429|CCO|AND DICK CHENEY OVER WHO SHOULD 
20101202000053.429|20101202000054.857|CCO|LEAD THE REPUBLICAN PARTY INTO 
20101202000054.857|20101202000056.286|CCO|THE NEXT ELECTION CYCLE.
20101202000056.286|20101202000057.714|CCO|WE BEGIN WITH NEW DEVELOPMENTS 
20101202000057.714|20101202000059.143|CCO|IN THE WIKILEAKS NATIONAL 
20101202000059.143|20101202000100.571|CCO|SECURITY SCANDAL.
20101202000100.571|20101202000102.000|CCO|THERE'S AN INTERNATIONAL WARRANT
20101202000102.000|20101202000104.000|CCO|FOR THE ARREST OF THE WIKILEAKS 
20101202000104.000|20101202000106.000|CCO|FOUNDER JULIAN ASSANGE ON 
20101202000106.000|20101202000108.000|CCO|ALLEGATION OF SEXUAL MISCONDUCT.
20101202000108.000|20101202000110.000|CCO|THE SITE RELEASED MORE DOCUMENTS
20101202000110.000|20101202000112.000|CCO|TODAY, CAUSING MORE FRICTION 
20101202000112.000|20101202000113.667|CCO|WITH RUSSIA AND OTHER U.S. 
20101202000113.667|20101202000115.333|CCO|ALLIES AND GLOBAL PARTNERS.
20101202000115.333|20101202000117.000|CCO|THE WHITE HOUSE RELEASED A SIX 
20101202000117.000|20101202000118.667|CCO|PAGE DOCUMENT TODAY DETAILING 
20101202000118.667|20101202000120.333|CCO|GOVERNMENTWIDE EFFORTS TO 
20101202000120.333|20101202000122.000|CCO|PREVENT FUTURE BREACHES.
20101202000122.000|20101202000124.000|CCO|AMONG THOSE ACTIONS, THE STATE 
20101202000124.000|20101202000126.000|CCO|DEPARTMENT IS NOW BLOCKING 
20101202000126.000|20101202000128.000|CCO|ACCESS TO ITS SECRETS FROM THE 
20101202000128.000|20101202000130.000|CCO|PENTAGON-RUN NETWORK AND ARMY 
20101202000130.000|20101202000132.000|CCO|PRIVATE WHO IS SUSPECTED OF 
20101202000132.000|20101202000134.000|CCO|DOWNLOADING MORE THAN 1 MILLION 
20101202000134.000|20101202000136.000|CCO|PAGES OF DOCUMENTS.
20101202000136.000|20101202000138.000|CCO|ARE THOSE NEW STEPS ENOUGH?
