TOP|20101201010002|2010-12-01_0100_US_KABC_Eyewitness_News_5PM
COL|Communication Studies Archive, UCLA 
UID|53db2302-fce6-11df-b2f3-00e0815fe83e
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-11-30 17:00 America/Los_Angeles
SEG_01|2014-06-18 17:25:54|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101201010003.818|20101201015956.000|SEG|Type=Story
20101201010003.818|20101201015956.000|SEG_01|Type=Commercial
20101201010003.818|20101201010004.273|CCO| WITH HIM AND HE WAS
20101201010004.273|20101201010004.727|CCO|
20101201010004.727|20101201010005.182|CCO|
20101201010005.182|20101201010005.636|CCO|ADAMANT ABOUT KEEPING PRISONERS
20101201010005.636|20101201010006.091|CCO|
20101201010006.091|20101201010006.545|CCO|
20101201010006.545|20101201010007.000|CCO|IN FOR THEIR ENTIRE SENTENCE.
20101201010007.000|20101201010007.455|CCO|
20101201010007.455|20101201010007.909|CCO|
20101201010007.909|20101201010008.364|CCO|>> WE SHOULD NOT LET INMATES
20101201010008.364|20101201010008.818|CCO|
20101201010008.818|20101201010009.273|CCO|
20101201010009.273|20101201010009.727|CCO|WITHOUT BECAUSE PUBLIC SAFETY IS
20101201010009.727|20101201010010.182|CCO|
20101201010010.182|20101201010010.636|CCO|
20101201010010.636|20101201010011.091|CCO|OUR NUMBER ONE PRIORITY.
20101201010011.091|20101201010011.545|CCO|
20101201010011.545|20101201010012.000|CCO|
20101201010012.000|20101201010012.556|CCO|WE MUST PROTECT THE PEOPLE NO
20101201010012.556|20101201010013.111|CCO|
20101201010013.111|20101201010013.667|CCO|
20101201010013.667|20101201010014.222|CCO|MATTER WHAT THE JUDGES SAY.
20101201010014.222|20101201010014.778|CCO|
20101201010014.778|20101201010015.333|CCO|
20101201010015.333|20101201010015.889|CCO|>> Reporter: THE DRUG POLICY
20101201010015.889|20101201010016.444|CCO|
20101201010016.444|20101201010017.000|CCO|
20101201010017.000|20101201010017.556|CCO|ALLIANCE SAYS CALIFORNIA CAN
20101201010017.556|20101201010018.111|CCO|
20101201010018.111|20101201010018.667|CCO|
20101201010018.667|20101201010019.222|CCO|EASILY RELEASE 40,000
20101201010019.222|20101201010019.778|CCO|
20101201010019.778|20101201010020.333|CCO|
20101201010020.333|20101201010020.889|CCO|NON-VIOLENT OFFENDERS.
20101201010020.889|20101201010021.444|CCO|
20101201010021.444|20101201010022.000|CCO|
20101201010022.000|20101201010022.556|CCO|THE GROUP CLAIMS THAT MANY DON'T
20101201010022.556|20101201010023.111|CCO|
20101201010023.111|20101201010023.667|CCO|
20101201010023.667|20101201010024.222|CCO|BELONG IN PRISON BECAUSE THEIR
20101201010024.222|20101201010024.778|CCO|
20101201010024.778|20101201010025.333|CCO|
20101201010025.333|20101201010025.889|CCO|CRIME WAS SIMPLE POSSESSION.
20101201010025.889|20101201010026.444|CCO|
20101201010026.444|20101201010027.000|CCO|
20101201010027.000|20101201010027.556|CCO|>> IT DOESN'T MAKE SENSE FROM A
20101201010027.556|20101201010028.111|CCO|
20101201010028.111|20101201010028.667|CCO|
20101201010028.667|20101201010029.222|CCO|HUMAN POINT OF VIEW ORIFICE CAL
20101201010029.222|20101201010029.778|CCO|
20101201010029.778|20101201010030.333|CCO|
20101201010030.333|20101201010030.889|CCO|POINT OF VIEW TO WASTE MONEY
20101201010030.889|20101201010031.444|CCO|
20101201010031.444|20101201010032.000|CCO|
20101201010032.000|20101201010033.111|CCO|LOCKING THEM UP.
20101201010033.111|20101201010034.222|CCO|
20101201010034.222|20101201010035.333|CCO|
20101201010035.333|20101201010036.444|CCO|>> Reporter: INCOMING ATTORNEY
20101201010036.444|20101201010037.556|CCO|
20101201010037.556|20101201010038.667|CCO|
