TOP|20101201060002|2010-12-01_0600_US_KTTV-FOX_Ten_OClock_News
COL|Communication Studies Archive, UCLA 
UID|3c96c58c-fd10-11df-8da3-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-11-30 22:00 America/Los_Angeles
SEG_01|2014-02-14 18:16:31|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101201060102.000|20101201060113.667|SEG|Type=Story
20101201060102.000|20101201060107.000|CCO|>>> CRAIG ON AUDIO GETTING 
20101201060107.000|20101201060112.000|CCO|READY FOR THE NEWS. 
20101201060112.000|20101201060113.667|CCO|WE ARE WORKING ON WIKILEAKS. 
20101201060113.667|20101201060120.333|SEG|Type=Story
20101201060113.667|20101201060115.333|CCO|>>> CAN YOU BELIEVE IT'S BEEN A 
20101201060115.333|20101201060117.000|CCO|YEAR SINCE THE TIGER WOODS 
20101201060117.000|20101201060118.667|CCO|ACCIDENT THAT LED TO HIS 
20101201060118.667|20101201060120.333|CCO|DIVORCE? 
20101201060120.333|20101201060129.500|SEG|Type=Story
20101201060120.333|20101201060122.000|CCO|>>> THE MISSING SHOW DOGS, FOUR 
20101201060122.000|20101201060124.500|CCO|OF THEM, ARE STILL MISSING. 
20101201060124.500|20101201060127.000|CCO|MICHAEL BROWNLEE IS ON THE 
20101201060127.000|20101201060129.500|CCO|CASE. 
20101201060129.500|20101201060224.500|SEG|Type=Story
20101201060129.500|20101201060132.000|CCO|>>> WE BEGIN WITH LAYOFFS AT LA 
20101201060132.000|20101201060134.000|CCO|UNIFIED DISTRICT. 
20101201060134.000|20101201060136.000|CCO|IT'S NOT TEACHERS BUT HUNDREDS 
20101201060136.000|20101201060138.000|CCO|OF EMPLOYEES. 
20101201060138.000|20101201060140.000|CCO|MANY STAGED A PROTEST OUTSIDE 
20101201060140.000|20101201060142.000|CCO|OF THE SCHOOL DISTRICT TODAY. 
20101201060142.000|20101201060144.500|CCO|>> WHAT IS HAPPENING TODAY, 
20101201060144.500|20101201060147.000|CCO|UNFORTUNATELY 1,000 OF THE 
20101201060147.000|20101201060149.500|CCO|CLASS FIED EMPLOYEES ARE BEING 
20101201060149.500|20101201060152.000|CCO|-- CLASSIFIED EMPLOYEES ARE 
20101201060152.000|20101201060154.000|CCO|BEING LAID ALL INCLUDING OFFICE 
20101201060154.000|20101201060156.000|CCO|PERSONNEL, THE WOKES HANDLING 
20101201060156.000|20101201060158.000|CCO|THE PAPER WORK, JANITORS, AND 
20101201060158.000|20101201060200.000|CCO|THOSE POSITIONS. 
20101201060200.000|20101201060202.000|CCO|>> TODAY IS MY LAST DAY. 
20101201060202.000|20101201060203.429|CCO|THEY JUST LET ME GO. 
20101201060203.429|20101201060204.857|CCO|I'M NOT WORKING NO MORE. 
20101201060204.857|20101201060206.286|CCO|TODAY IS MY LAST DAY. 
20101201060206.286|20101201060207.714|CCO|>> Reporter: HOW MANY YEARS IN 
20101201060207.714|20101201060209.143|CCO|THE SCHOOL DISTRICT? 
20101201060209.143|20101201060210.571|CCO|>> WITH THE DISTRICT, 23 YEARS. 
20101201060210.571|20101201060212.000|CCO|>> AND IT ALL COMES DOWN TO 
20101201060212.000|20101201060214.000|CCO|MONEY OR LACK OF. 
20101201060214.000|20101201060216.000|CCO|>> IT COMES DOWN TO THE BAD 
20101201060216.000|20101201060218.000|CCO|ECONOMY. 
20101201060218.000|20101201060220.000|CCO|>> I HAVE BEEN WITH THE 
20101201060220.000|20101201060222.000|CCO|DISTRICT FOR 13 YEARS, AND I 
20101201060222.000|20101201060223.250|CCO|HAVE BEEN CUT FROM 8 HOURS TO 4 
20101201060223.250|20101201060224.500|CCO|HOURS A DAY. 
20101201060224.500|20101201060722.000|SEG|Type=Story
20101201060224.500|20101201060225.750|CCO|>>> CAN YOU LIVE ON THAT? 
20101201060225.750|20101201060227.000|CCO|>> 
20101201060227.000|20101201060228.250|CCO|NO, I CAN'T. 
20101201060228.250|20101201060229.500|CCO|I HAVE TWO KIDS I HAVE TO 
20101201060229.500|20101201060230.750|CCO|SUPPORT. 
20101201060230.750|20101201060232.000|CCO|I HAVE COLLEAGUES WHO ARE GOING 
20101201060232.000|20101201060233.667|CCO|TO BE WITHOUT A JOB TOMORROW 
20101201060233.667|20101201060235.333|CCO|MORNING. 
20101201060235.333|20101201060237.000|CCO|IT'S VERY UNFORTUNATE. 
20101201060237.000|20101201060238.667|CCO|IT'S A DIFFICULT, TRYING, SAD 
20101201060238.667|20101201060240.333|CCO|TIME FOR THE DISTRICT. 
20101201060240.333|20101201060242.000|CCO|>> I FEEL DEVASTATED BY WHAT IS 
20101201060242.000|20101201060243.429|CCO|HAPPENING IN OUR SCHOOLS. 
20101201060243.429|20101201060244.857|CCO|. IT'S RUINING LIVES. 
20101201060244.857|20101201060246.286|CCO|IT'S RUINING PEOPLE'S LIVES, 
20101201060246.286|20101201060247.714|CCO|AND IT IS HURTING OUR KIDS. 
20101201060247.714|20101201060249.143|CCO|>> Reporter: YOU BROUGHT THE 
20101201060249.143|20101201060250.571|CCO|SCHOOL BOARD A PETITION HERE, 
20101201060250.571|20101201060252.000|CCO|FOR WHAT? 
20101201060252.000|20101201060253.667|CCO|>> IT'S PRETTY MUCH SAYING WE 
20101201060253.667|20101201060255.333|CCO|DON'T APPROVE OF THIS. 
20101201060255.333|20101201060257.000|CCO|WE ARE JUST ANGRY ABOUT HOW YOU 
20101201060257.000|20101201060258.667|CCO|ARE TAKING AWAY OUR VALUABLE 
20101201060258.667|20101201060300.333|CCO|STAFF. 
20101201060300.333|20101201060302.000|CCO|>> Reporter: THE REALITY IS 
