TOP|20101201160001|2010-12-01_1600_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|0e1c55b0-fd64-11df-9564-00e0815fe826
DUR|0:59:55.02
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.03.html
HED|Digging America Out of Debt; Offshore Drilling Ban to Remain in Eastern Gulf; Brutal Storms Pound Southeast; Best Job Growth in 3 Years; Ohio Man Bowls 3 Perfect Games; Tricky Holiday Season Shopping
LAN|ENG
LBT|2010-12-01 08:00 America/Los_Angeles
SEG_01|2014-06-18 17:28:04|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101201160004.636|20101201160048.500|SEG|Type=Story
20101201160004.636|20101201160005.545|CCO| THAT.
20101201160005.545|20101201160006.455|CCO|HAVE A GREAT SHOW.
20101201160006.455|20101201160007.364|CCO|>> THANK YOU, HAVE A GREAT DAY.
20101201160007.364|20101201160008.273|CCO|HELLO, EVERYONE.
20101201160008.273|20101201160009.182|CCO|LIVE FROM STUDIO 7 AT CNN WORLD 
20101201160009.182|20101201160010.091|CCO|HEADQUARTERS, THE NEWS AND 
20101201160010.091|20101201160011.000|CCO|INFORMATION YOU NEED FOR 
20101201160011.000|20101201160013.000|CCO|WEDNESDAY, THE FIRST DAY OF 
20101201160013.000|20101201160015.000|CCO|DECEMBER.
20101201160015.000|20101201160017.000|CCO|BIG TIME THUNDERSTORMS AND A 
20101201160017.000|20101201160019.000|CCO|TORNADO RISK FOR THE EAST COAST 
20101201160019.000|20101201160021.000|CCO|TODAY IN THE SOUTH CLEANING UP 
20101201160021.000|20101201160024.333|CCO|AFTER TWISTERS STRIKE THREE 
20101201160024.333|20101201160027.667|CCO|STATES.
20101201160027.667|20101201160031.000|CCO|PROTESTS AS 1,000 SCHOOL 
20101201160031.000|20101201160032.667|CCO|STAFFERS LOSE THEIR JOB.
20101201160032.667|20101201160034.333|CCO|AND WE MEET MR. PERFECT.
20101201160034.333|20101201160036.000|CCO|MATT BOWLS THREE PERFECT GAMES 
20101201160036.000|20101201160037.667|CCO|IN A ROW.
20101201160037.667|20101201160039.333|CCO|ARE YOU KIDDING ME?
20101201160039.333|20101201160041.000|CCO|WE'LL SPEAK WITH HIM LIVE.
20101201160041.000|20101201160043.500|CCO|GOOD MORNING, EVERYONE.
20101201160043.500|20101201160046.000|CCO|THOSE STORIES AND YOUR COMMENTS 
20101201160046.000|20101201160048.500|CCO|RIGHT NOW IN THE CNN NEWS ROOM.
20101201160048.500|20101201160718.667|SEG|Type=Story
20101201160048.500|20101201160051.000|CCO|>>> SO THE PROBLEM IS REAL, THE 
20101201160051.000|20101201160053.000|CCO|SOLUTIONS ARE PAINFUL, AND THERE
20101201160053.000|20101201160055.000|CCO|ARE NO EASY CHOICES.
20101201160055.000|20101201160057.000|CCO|THE BOTTOM LINE FROM THE 
20101201160057.000|20101201160059.000|CCO|CO-CHAIRMAN OF THE COMMISSION 
20101201160059.000|20101201160101.000|CCO|RELEASED ITS UPDATED REPORT.
20101201160101.000|20101201160103.000|CCO|THE COMBINATION OF SPENDING CUTS
20101201160103.000|20101201160105.000|CCO|AND TAX CHANGES WOULD SLASH $4 
20101201160105.000|20101201160107.000|CCO|TRILLION IN DEFICITS OVER TEN 
20101201160107.000|20101201160109.000|CCO|YEARS.
20101201160109.000|20101201160111.000|CCO|SOME OF THE RECOMMENDATIONS FOR 
20101201160111.000|20101201160113.000|CCO|YOU NOW, ON SPENDING, ABOUT $200
20101201160113.000|20101201160115.000|CCO|BILLION IN MILITARY AND DOMESTIC
20101201160115.000|20101201160117.000|CCO|CUTS BY 2015.
20101201160117.000|20101201160119.000|CCO|ON TAXES, REFORMING THE TAX CODE
20101201160119.000|20101201160121.000|CCO|BY LOWERING RATES, BUT SCALING 
20101201160121.000|20101201160122.667|CCO|BACK TAX BREAKS.
20101201160122.667|20101201160124.333|CCO|THE PLAN WOULD ALSO RAISE THE 
20101201160124.333|20101201160126.000|CCO|FEDERAL GAS TAX BY 15 CENTS A 
20101201160126.000|20101201160127.667|CCO|GALLON.
20101201160127.667|20101201160129.333|CCO|SO SOCIAL SECURITY, GRADUALLY 
20101201160129.333|20101201160131.000|CCO|RAISING THE FULL RETIREMENT AGE 
20101201160131.000|20101201160133.500|CCO|TO 69.
20101201160133.500|20101201160136.000|CCO|AND REING BENEFITS FOR 
20101201160136.000|20101201160138.500|CCO|WEALTHIER RECIPIENTS.
20101201160138.500|20101201160141.000|CCO|THE QUESTION IS WHETHER THE 
20101201160141.000|20101201160143.500|CCO|LAWMAKERS HAVE THE POLITICAL 
20101201160143.500|20101201160146.000|CCO|WILL TO MAKE THTOUGH CHOICES.
20101201160146.000|20101201160148.500|CCO|>> WE ALL KNOW THE FIGURES AND 
20101201160148.500|20101201160151.000|CCO|WE ALL KNOW THE MATH.
20101201160151.000|20101201160154.333|CCO|AND THE FACT REALLY IS THIS IS 
20101201160154.333|20101201160157.667|CCO|IT.
20101201160157.667|20101201160201.000|CCO|NO MORE FUN AND GAMES, SMOKE AND
20101201160201.000|20101201160202.833|CCO|MIRRORS, ALCHEMY, VEHICLERY, 
20101201160202.833|20101201160204.667|CCO|CUNNING, MAKING PROMISES WE 
20101201160204.667|20101201160206.500|CCO|CAN'T POSSIBLY KEEP.
20101201160206.500|20101201160208.333|CCO|>> LET'S DO THIS, LET'S GET 
20101201160208.333|20101201160210.167|CCO|SERIOUS HERE.
20101201160210.167|20101201160212.000|CCO|LET'S BRING IN DANA BASH.
