TOP|20101203030001|2010-12-03_0300_US_KCBS_Entertainment_Tonight
COL|Communication Studies Archive, UCLA 
UID|6bd74a7c-fe89-11df-8efc-00e0815ffae2
DUR|0:29:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-02 19:00 America/Los_Angeles
SEG_01|2014-06-18 17:34:49|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101203030005.444|20101203030055.000|SEG|Type=Story
20101203030005.444|20101203030006.556|CCO|@A@@ EMANEMINEM.
20101203030006.556|20101203030007.667|CCO|THIS YEAR'S GRAM
20101203030007.667|20101203030008.778|CCO|WHO'S IN?
20101203030008.778|20101203030009.889|CCO|>> MACHO MEN OBSESSED WITH GLITZ
20101203030009.889|20101203030011.000|CCO|AND GLAMOUR.
20101203030011.000|20101203030013.500|CCO|ARE THE FATHERS TAKING OVER?
20101203030013.500|20101203030016.000|CCO|>> AND I'M MARK STEINES IN 
20101203030016.000|20101203030018.500|CCO|ENGLAND ON THE SET OF PIRATES OF
20101203030018.500|20101203030021.000|CCO|THE CARIBBEAN ON STRANGER TIDES.
20101203030021.000|20101203030022.667|CCO|>> THE SHIP IS OUT.
20101203030022.667|20101203030024.333|CCO|>> JOHNNY DEPP BACK IN ACTION.
20101203030024.333|20101203030026.000|CCO|PENELOPE CRUZ, THE NEW LEADING 
20101203030026.000|20101203030027.667|CCO|LADY.
20101203030027.667|20101203030029.333|CCO|THE ONLY CAMERAS ON THE TOP 
20101203030029.333|20101203030031.000|CCO|SECRET SETS OF PIRATES OF THE 
20101203030031.000|20101203030033.000|CCO|CARIBBEAN ON STRANGER TIDES.
20101203030033.000|20101203030035.000|CCO|>> THE "ENTERTAINMENT TONIGHT" 
20101203030035.000|20101203030037.000|CCO|DECEMBER EVENT.
20101203030037.000|20101203030039.000|CCO|>> THE LATEST CELEBRITY 
20101203030039.000|20101203030041.000|CCO|HEADLINES FROM AROUND THE WORLD.
20101203030041.000|20101203030042.667|CCO|>> HELLO, AND WELCOME 
20101203030042.667|20101203030044.333|CCO|"ENTERTAINMENT TONIGHT."
20101203030044.333|20101203030046.000|CCO|FOR MARY HART, I'M SAMANTHA 
20101203030046.000|20101203030047.667|CCO|HARRIS.
20101203030047.667|20101203030049.333|CCO|MARK STEINES IS ON LOCATION FOR 
20101203030049.333|20101203030051.000|CCO|THE "ENTERTAINMENT TONIGHT" 
20101203030051.000|20101203030053.000|CCO|DECEMBER EVENT, PIRATES OF THE 
20101203030053.000|20101203030055.000|CCO|CARIBBEAN ON STRANGER TIDE.
20101203030055.000|20101203030325.286|SEG|Type=Story
20101203030055.000|20101203030057.000|CCO|>>> FIRST THERE IS BREAKING 
20101203030057.000|20101203030059.000|CCO|NEWS RIGHT HERE.
20101203030059.000|20101203030101.000|CCO|DIANE DIMOND HAS THE BIZARRE 
20101203030101.000|20101203030103.500|CCO|SUICIDE STORY UNFOLDING IN 
20101203030103.500|20101203030106.000|CCO|HOLLYWOOD AND IT'S LINKED TO THE
20101203030106.000|20101203030108.500|CCO|RONNI CHASEN MURDER.
20101203030108.500|20101203030111.000|CCO|>> SAMANTHA, IT IS THE LATEST 
20101203030111.000|20101203030112.429|CCO|TWIST IN THE MURDER OF HOLLYWOOD
20101203030112.429|20101203030113.857|CCO|PUBLICIST,
20101203030113.857|20101203030115.286|CCO|WHO IS THE MYSTERY MAN WHO TOOK 
20101203030115.286|20101203030116.714|CCO|HIS OWN LIFE IN HOLLYWOOD?
20101203030116.714|20101203030118.143|CCO|WHAT'S HIS CONNECTION TO THE 
20101203030118.143|20101203030119.571|CCO|BEVERLY HILLS MURDER?
20101203030119.571|20101203030121.000|CCO|I'M ON THE GROUND WITH THE TIME 
20101203030121.000|20101203030123.500|CCO|LINE IN "E.T.'S" INVESTIGATION.
20101203030123.500|20101203030126.000|CCO|ABOUT 6:00 LAST NIGHT, LAPD 
20101203030126.000|20101203030128.500|CCO|RESPONDS TO SHOTS FIRED ON SANTA
20101203030128.500|20101203030131.000|CCO|MONICA BOULEVARD AT THE HARVEY 
20101203030131.000|20101203030132.111|CCO|APARTMENTS. 
20101203030132.111|20101203030133.222|CCO|>> THIS PERSON WAS A PERSON OF 
20101203030133.222|20101203030134.333|CCO|INTEREST FROM THE CHASEN 
20101203030134.333|20101203030135.444|CCO|INCIDENT. 
20101203030135.444|20101203030136.556|CCO|>> THEY ATTEMPTED TO TALK TO THE
20101203030136.556|20101203030137.667|CCO|SUSPECT.
20101203030137.667|20101203030138.778|CCO|WHEN THEY DID.
20101203030138.778|20101203030139.889|CCO|>> THIS PERSON SHOT HIMSELF.
20101203030139.889|20101203030141.000|CCO|IT WAS A SELF INFLICTED GUNSHOT 
20101203030141.000|20101203030144.333|CCO|WOUND. 
20101203030144.333|20101203030147.667|CCO|>> THE SUSPECT WAS PRONOUNCED AT
20101203030147.667|20101203030151.000|CCO|THE SCENE. 
20101203030151.000|20101203030152.250|CCO|>> AT 10:50 P.M.
20101203030152.250|20101203030153.500|CCO|THE CORNER
20101203030153.500|20101203030154.750|CCO|>> TODAY THE CORONER'S OFFICE 
20101203030154.750|20101203030156.000|CCO|RELEASED THIS INFORMATION ON THE
20101203030156.000|20101203030157.250|CCO|MYSTERY PERSON OF INTEREST.
20101203030157.250|20101203030158.500|CCO|HE IS A BLACK MALE IN HIS 40s.
20101203030158.500|20101203030159.750|CCO|>> HE KEPT BRAGGING ABOUT HAVING
20101203030159.750|20101203030201.000|CCO|A GUN.
20101203030201.000|20101203030203.500|CCO|HE WAS ALWAYS TALKING ABOUT IF 
20101203030203.500|20101203030206.000|CCO|PEOPLE PISS HIM OFF, HE'S GOING 
20101203030206.000|20101203030208.500|CCO|TO GO CRAZY AND KILL THEM.
20101203030208.500|20101203030211.000|CCO|HE SAID HE'S NOT GOING BACK TO 
20101203030211.000|20101203030212.667|CCO|PRISON. 
20101203030212.667|20101203030214.333|CCO|>> A NEIGHBOR SPOKE TO KANX NEWS
20101203030214.333|20101203030216.000|CCO|RADIO TODAY.
20101203030216.000|20101203030217.667|CCO|>> YEAH, HE WAS BRAGGING TO MY 
20101203030217.667|20101203030219.333|CCO|HUSBAND THAT HE HAD KILLED A 
20101203030219.333|20101203030221.000|CCO|PUBLICIST OVER THERE IN THE 
20101203030221.000|20101203030224.333|CCO|HILLS."
20101203030224.333|20101203030227.667|CCO|>> 1 2:29, THE BODY IS REMOVED.
20101203030227.667|20101203030231.000|CCO|>> WE SAW THE TWO PLAIN CLOTHES 
20101203030231.000|20101203030232.250|CCO|OFFICERS IN THE MANAGER'S OFFICE
20101203030232.250|20101203030233.500|CCO|AROUND 1:30.
20101203030233.500|20101203030234.750|CCO|THAT'S WHEN POLICE WERE ARRIVING
20101203030234.750|20101203030236.000|CCO|AT THE SCENE.
20101203030236.000|20101203030237.250|CCO|THERE WAS A KNOCK ON MY DOOR.
20101203030237.250|20101203030238.500|CCO|IT WAS THE POLICE.
20101203030238.500|20101203030239.750|CCO|DID YOU HEAR IN GUNSHOTS OR 
20101203030239.750|20101203030241.000|CCO|FIGHTING?
20101203030241.000|20101203030243.500|CCO|I'M LIKE, JUST THE USUAL, LOUD 
20101203030243.500|20101203030246.000|CCO|NOISES ALL THE TIME.
20101203030246.000|20101203030248.500|CCO|>> THERE'S AN UNCONFIRMED REPORT
20101203030248.500|20101203030251.000|CCO|FROM A LOCAL TELEVISION STATION 
20101203030251.000|20101203030252.667|CCO|IN LOS ANGELES THAT THE MAN 
20101203030252.667|20101203030254.333|CCO|INSIDE IS INDEED THE MAN WHO 
20101203030254.333|20101203030256.000|CCO|SHOT AND KILLED RONNI CHASEN.
20101203030256.000|20101203030257.667|CCO|THE SOURCE OF IT SAID TO BE 
20101203030257.667|20101203030259.333|CCO|SOMEONE WITHIN THE BEVERLY HILLS
20101203030259.333|20101203030301.000|CCO|POLICE DEPARTMENT.
20101203030301.000|20101203030303.000|CCO|THE HOLLYWOOD REPORTERS DANIEL 
20101203030303.000|20101203030305.000|CCO|MILLER SAYS MORE QUESTIONS 
20101203030305.000|20101203030307.000|CCO|SURROUND THE RONNI CHASEN 
20101203030307.000|20101203030309.000|CCO|MURDER INVESTIGATION.
20101203030309.000|20101203030311.000|CCO|>> PROFESSIONAL HIT MEN DO NOT 
20101203030311.000|20101203030312.429|CCO|LEAVE TRAILS AND DO NOT COMMIT 
20101203030312.429|20101203030313.857|CCO|SUICIDE WHEN APPROACHED BY 
20101203030313.857|20101203030315.286|CCO|POLICE.
20101203030315.286|20101203030316.714|CCO|IT'S UNLIKELY THAT THE SHOOTER 
20101203030316.714|20101203030318.143|CCO|IN THE CHASEN INCIDENT ACTED 
20101203030318.143|20101203030319.571|CCO|ALONE.
20101203030319.571|20101203030321.000|CCO|>> COMING UP MORE, LATE BREAKING
20101203030321.000|20101203030322.429|CCO|DETAILS IN THE BEVERLY HILLS 
20101203030322.429|20101203030323.857|CCO|MURDER AND THE SUICIDE THAT 
20101203030323.857|20101203030325.286|CCO|COULD BE LINKED TO HER KILLING.
20101203030325.286|20101203030733.000|SEG|Type=Story
20101203030325.286|20101203030326.714|CCO|>>> RIGHT NOW IT IS TIME FOR OUR
20101203030326.714|20101203030328.143|CCO|BIG MOVIE EXCLUSIVE.
20101203030328.143|20101203030329.571|CCO|MARK STEINES IS IN ENGLAND WITH 
20101203030329.571|20101203030331.000|CCO|OUR "ENTERTAINMENT TONIGHT" 
20101203030331.000|20101203030333.000|CCO|DECEMBER EVENT.
20101203030333.000|20101203030335.000|CCO|>> MORE THAN 400 EXTRAS AND THE 
20101203030335.000|20101203030337.000|CCO|AMAZING JACK SPARROW CARRIAGE 
20101203030337.000|20101203030339.000|CCO|JUMPING.
20101203030339.000|20101203030341.000|CCO|THAT'S WHAT'S HAPPENING ON THE 
20101203030341.000|20101203030343.500|CCO|SET OF THE PIRATES OF THE 
20101203030343.500|20101203030346.000|CCO|CARIBBEAN ON STRANGER TIDES.
20101203030346.000|20101203030348.500|CCO|IT'S THE BRAND NEW STORY IN THE 
20101203030348.500|20101203030351.000|CCO|BILLION DOLLAR FRANCHISE.
20101203030351.000|20101203030353.500|CCO|THIS TIME IT'S IN 3-D.
20101203030353.500|20101203030356.000|CCO|JOHNNY DEPP RETURNS AS CAPTAIN 
20101203030356.000|20101203030358.500|CCO|JACK SPARROW. 
20101203030358.500|20101203030401.000|CCO|>> THE SHIP IS OURS.
20101203030401.000|20101203030403.000|CCO|>> PENELOPE CRUZ IS ANGELICA.
20101203030403.000|20101203030405.000|CCO|A IS HE DUCK
20101203030405.000|20101203030407.000|CCO|THEIR ADVENTURE, FIND THE 
20101203030407.000|20101203030409.000|CCO|FOUNTAIN OF YOUTH. 
20101203030409.000|20101203030411.000|CCO|>> AS WE SAIL FOR THE FOUNTAIN 
20101203030411.000|20101203030413.000|CCO|OF YOUTH. 
20101203030413.000|20101203030415.000|CCO|>> THE FIRST THREE PIRATES FILMS
20101203030415.000|20101203030417.000|CCO|EARNED MORE THAN $2.5 BILLION 
20101203030417.000|20101203030419.000|CCO|WORLDWIDE.
20101203030419.000|20101203030421.000|CCO|JERRY BRUCKHEIMER TAKES HIS CAST
20101203030421.000|20101203030422.667|CCO|AND CREW AROUND THE WORLD. 
20101203030422.667|20101203030424.333|CCO|>> WOULD YOU MIND PUTTING THAT 
20101203030424.333|20101203030426.000|CCO|THING AWAY?
20101203030426.000|20101203030427.667|CCO|>> IN THE STREETS OF ENGLAND, 
20101203030427.667|20101203030429.333|CCO|JOHNNY GIVES CARRIAGE RIDING A 
20101203030429.333|20101203030431.000|CCO|BRAND NEW MEANING.
20101203030431.000|20101203030432.429|CCO|JOHNNY AND DIRECTOR ROB MARSHALL
20101203030432.429|20101203030433.857|CCO|WANT ANOTHER TAKE.
20101203030433.857|20101203030435.286|CCO|>> I'M DOING THIS.
20101203030435.286|20101203030436.714|CCO|I KNOW WHAT TO DO. 
20101203030436.714|20101203030438.143|CCO|>> WE STARTED WITH JOHNNY.
20101203030438.143|20101203030439.571|CCO|HE WAS A DRAMATIC ACTOR.
20101203030439.571|20101203030441.000|CCO|HE TURNED INTO THIS BIG ACTION 
20101203030441.000|20101203030442.667|CCO|STAR.
20101203030442.667|20101203030444.333|CCO|BEFORE THIS PICTURE STARTED, YOU
20101203030444.333|20101203030446.000|CCO|WOULD NEVER THINK JOHNNY DEPP 
20101203030446.000|20101203030447.667|CCO|WAS ON TWO CARRIAGES BALANCING 
20101203030447.667|20101203030449.333|CCO|HIMSELF LIKE
20101203030449.333|20101203030451.000|CCO|EVERY MINUTE OF IT.
20101203030451.000|20101203030456.000|CCO|WHAT A DIFFERENCE!
20101203030456.000|20101203030501.000|CCO|>> SHALL WE LEAVE, SAILOR?
20101203030501.000|20101203030502.667|CCO|>> IN THE FOURTH CHAPTER OF THE 
20101203030502.667|20101203030504.333|CCO|SPARROW SAGA, JOHNNY FINDS 
20101203030504.333|20101203030506.000|CCO|HIMSELF SWABBING THE DECK.
20101203030506.000|20101203030507.667|CCO|>> THAT ONE'S CURIOUS AND 
20101203030507.667|20101203030509.333|CCO|ESPECIALLY ILL TEMPERED.
20101203030509.333|20101203030511.000|CCO|>> BUT HE SPENDS A LITTLE TIME 
20101203030511.000|20101203030512.429|CCO|ON LAND.
20101203030512.429|20101203030513.857|CCO|>> WE WANT TO START THIS PICTURE
20101203030513.857|20101203030515.286|CCO|IN ENGLAND WHERE HE IS LOOKING 
20101203030515.286|20101203030516.714|CCO|FOR A SHIP.
20101203030516.714|20101203030518.143|CCO|HE'S LOOKING FOR THE BLACK 
20101203030518.143|20101203030519.571|CCO|PEARL.
20101203030519.571|20101203030521.000|CCO|HE'S IN ENGLAND BECAUSE HE 
20101203030521.000|20101203030523.000|CCO|THINKS SOMEBODY
20101203030523.000|20101203030525.000|CCO|BLACK PEARL IS AND HE'S GOING TO
20101203030525.000|20101203030527.000|CCO|FIND THEM.
20101203030527.000|20101203030529.000|CCO|>> ON THE OFF CHANCE THAT THIS 
20101203030529.000|20101203030531.000|CCO|DOES NOT GO WELL FOR ME, I WOULD
20101203030531.000|20101203030532.250|CCO|LIKE IT NOTED HERE AND NOW THAT
20101203030532.250|20101203030533.500|CCO|I'M FULLY PREPARED TO BELIEVE IN
20101203030533.500|20101203030534.750|CCO|WHATEVER I MUST TO BE WELCOMED 
20101203030534.750|20101203030536.000|CCO|INTO THE PLACE WHERE ALL THE 
20101203030536.000|20101203030537.250|CCO|GOODY GOODIES GO.
20101203030537.250|20101203030538.500|CCO|>> OF COURSE THIS IS NOT THE 
20101203030538.500|20101203030539.750|CCO|ONLY LOCATION FOR THE FOURTH 
20101203030539.750|20101203030541.000|CCO|INSTALLMENT.
20101203030541.000|20101203030543.500|CCO|THEY FILMED IN HAWAII, PUERTO 
20101203030543.500|20101203030546.000|CCO|RICO AND LOS ANGELES WHICH IS 
20101203030546.000|20101203030548.500|CCO|WHERE WE'RE HEADING NEXT. 
20101203030548.500|20101203030551.000|CCO|>> SOUNDS GREAT, MARK.
20101203030551.000|20101203030553.500|CCO|LET'S CHANGE OUR LOCATION TO SEE
20101203030553.500|20101203030556.000|CCO|PENELOPE CRUZ'S HUSBAND.
20101203030556.000|20101203030558.500|CCO|JAVIER BARDEN WITH THE PREMIER 
20101203030558.500|20101203030601.000|CCO|OF HIS NEW MOVIE, "BEAUTIFUL" 
20101203030601.000|20101203030603.000|CCO|OUT DECEMBER 29th.
20101203030603.000|20101203030605.000|CCO|>> THE BEST PART WAS TO SURVIVE.
20101203030605.000|20101203030607.000|CCO|>> TO PARIS, ANGELINA JOLIE 
20101203030607.000|20101203030609.000|CCO|TALKING ABOUT HER TOURIST 
20101203030609.000|20101203030611.000|CCO|LEADING MAN, JOHNNY DEPP. 
20101203030611.000|20101203030612.667|CCO|>> HE'S OPEN, FUNNY, COOL.
20101203030612.667|20101203030614.333|CCO|ALL THE THINGS YOU WOULD EXPECT 
20101203030614.333|20101203030616.000|CCO|HIM TO BE.
20101203030616.000|20101203030617.667|CCO|>> OPENING DECEMBER 10th, 
20101203030617.667|20101203030619.333|CCO|ANGELINA ADMITS SHE LOVED 
20101203030619.333|20101203030621.000|CCO|SHOOTING IN VENICE. 
20101203030621.000|20101203030623.000|CCO|>> WE MOVED BRAD AND MYSELF AND 
20101203030623.000|20101203030625.000|CCO|THE KIDS ALL MOVED THERE. 
20101203030625.000|20101203030627.000|CCO|>> IN LOS ANGELES, STAR 
20101203030627.000|20101203030629.000|CCO|CELEBRATES THE OPENING OF WEST 
20101203030629.000|20101203030631.000|CCO|SIDE STORY.
20101203030631.000|20101203030633.500|CCO|JENNIFER LOVE HEWITT A JETS FAN.
20101203030633.500|20101203030636.000|CCO|>> WHEN YOU'RE A JET, YOU'RE A 
20101203030636.000|20101203030638.500|CCO|JET FAN ALL THE WAY. 
20101203030638.500|20101203030641.000|CCO|>> THE MOVIE VERSION WON AN 
20101203030641.000|20101203030642.667|CCO|OSCAR FOR BEST PICTURE.
20101203030642.667|20101203030644.333|CCO|AND IS OUT ON DVD.
20101203030644.333|20101203030646.000|CCO|JENNIFER WORE A BLACK DRESS 
20101203030646.000|20101203030647.667|CCO|ARRIVING WITH HER BOYFRIEND.
20101203030647.667|20101203030649.333|CCO|LEAH BROUGHT HER DAUGHTER, BUT 
20101203030649.333|20101203030651.000|CCO|SHE'S A SHARKS GAL.
20101203030651.000|20101203030653.000|CCO|>> THEY'RE HOT.
20101203030653.000|20101203030655.000|CCO|>> YOU'RE GOING TO WANT TO LOCK 
20101203030655.000|20101203030657.000|CCO|IN THIS SHOW BECAUSE IT IS THE 
20101203030657.000|20101203030659.000|CCO|ONLY PLACE TO SEE ONE OF THE 
20101203030659.000|20101203030701.000|CCO|MOST TALKED ABOUT MOVIES OF THE
20101203030701.000|20101203030702.250|CCO|YEAR STARRING MEL GIBSON.
20101203030702.250|20101203030703.500|CCO|>> TOMORROW ON "ENTERTAINMENT 
20101203030703.500|20101203030704.750|CCO|TONIGHT" -- 
20101203030704.750|20101203030706.000|CCO|>> WHERE DO WE START. 
20101203030706.000|20101203030707.250|CCO|>> -- MEL GIBSON.
20101203030707.250|20101203030708.500|CCO|>> WHO ARE YOU?
20101203030708.500|20101203030709.750|CCO|>> I'M THE BEAVER.
20101203030709.750|20101203030711.000|CCO|>> THE MOVIE THAT COULD SAVE HIS
20101203030711.000|20101203030712.667|CCO|CAREER. 
20101203030712.667|20101203030714.333|CCO|WALDO IS
20101203030714.333|20101203030716.000|CCO|IN CHARGE.
20101203030716.000|20101203030717.667|CCO|>> KEPT UNDER RAPS SINCE THE 
20101203030717.667|20101203030719.333|CCO|SCANDAL.
20101203030719.333|20101203030721.000|CCO|ONLY WE CAN REVEAL THE FINAL 
20101203030721.000|20101203030723.500|CCO|CUT.
20101203030723.500|20101203030726.000|CCO|JODI FOSTER, MEL GIBSON AND THE 
20101203030726.000|20101203030728.500|CCO|BEAVER.
20101203030728.500|20101203030731.000|CCO|>> I'M GOING TO SAVE YOUR DAMN 
20101203030731.000|20101203030732.000|CCO|LIFE.
20101203030732.000|20101203030733.000|CCO|TOMORROW.
20101203030733.000|20101203030931.000|SEG|Type=Story
20101203030733.000|20101203030734.000|CCO|>>> COMING UP, NEW INFORMATION 
20101203030734.000|20101203030735.000|CCO|ON THE PERSON OF INTEREST IN THE
20101203030735.000|20101203030736.000|CCO|BEVERLY HILLS MURDER.
20101203030736.000|20101203030737.000|CCO|PLUS WE LOOK BACK AT ANOTHER 
20101203030737.000|20101203030738.000|CCO|BEVERLY HILLS CRIME COMMITTED BY
20101203030738.000|20101203030739.000|CCO|THE MENENDEZ BROTHERS, RIGHT 
20101203030739.000|20101203030740.000|CCO|HERE INSIDE THIS MANSION IS 
20101203030740.000|20101203030741.000|CCO|WHERE THE DOUBLE MURDERS 
20101203030741.000|20101203030743.500|CCO|OCCURRED. 
20101203030743.500|20101203030746.000|CCO|>> STEP ASIDE STAGE MOMS, HERE 
20101203030746.000|20101203030748.500|CCO|COMES THE DADS. 
20101203030748.500|20101203030751.000|CCO|>> I'M THE SUPER DAD OF PAG
20101203030751.000|20101203030753.500|CCO|>> PLUS, MUCH MORE ON JOHNNY, 
20101203030753.500|20101203030756.000|CCO|PENELOPE AND ALL THE ACTION FROM
20101203030756.000|20101203030758.500|CCO|OUR DECEMBER EVENT.
20101203030758.500|20101203030801.000|CCO|PIRATES OF THE CARIBBEAN ON 
20101203030801.000|20101203030803.000|CCO|STRANGER TIDES FROM ENGLAND 
20101203030803.000|20101203030805.000|CCO|SAILS ON.
20101203030805.000|20101203030807.000|CCO|>> A NEW ANTI BULLYING CAMPAIGN 
20101203030807.000|20101203030809.000|CCO|IS NOW TRENDING.
20101203030809.000|20101203030811.000|CCO|THE CLOSERS, KYRA SEDGWICK AND 
20101203030811.000|20101203030813.500|CCO|KEVIN BACON ARE THE LATEST STARS
20101203030813.500|20101203030816.000|CCO|TO LEND THEIR CELEBRITY POWER TO
20101203030816.000|20101203030818.500|CCO|GLSEN'S PROGRAM.
20101203030818.500|20101203030821.000|CCO|>> NINE OUT OF 10 GAY KIDS 
20101203030821.000|20101203030822.667|CCO|REPORT BEING BULLIED AT SCHOOL. 
20101203030822.667|20101203030824.333|CCO|>> TO SEE ALL OF THE PSAs GO TO 
20101203030824.333|20101203030931.000|SEG_01|Type=Commercial
20101203030824.333|20101203030826.000|CCO|               [ Woman on TV ]
20101203030826.000|20101203030827.667|CCO|         IF YOU WON'T LET ME IN,
20101203030827.667|20101203030829.333|CCO|                YOU CAN'T REALLY
20101203030829.333|20101203030831.000|CCO|                    LOVE ME.
20101203030831.000|20101203030832.250|CCO|             I KNOW ABOUT GAYLE.
20101203030832.250|20101203030833.500|CCO|    I DON'T KNOW
20101203030833.500|20101203030834.750|CCO|WHAT YOU'RE TALKING ABOUT.
20101203030834.750|20101203030836.000|CCO|             IF YOU JUST TELL ME
20101203030836.000|20101203030837.250|CCO|              WHAT HAPPENED...
20101203030837.250|20101203030838.500|CCO|            [ ding ]
20101203030838.500|20101203030839.750|CCO|    [ Man ] 35TH AND ARCHER.
20101203030839.750|20101203030841.000|CCO|       NEXT STOP HAMILTON.
20101203030841.000|20101203030842.429|CCO|         [ brakes hiss ]
20101203030842.429|20101203030843.857|CCO|                
20101203030843.857|20101203030845.286|CCO|   [ Male Announcer ] U-verse
20101203030845.286|20101203030846.714|CCO|   BRINGS YOU ENTERTAINMENT
20101203030846.714|20101203030848.143|CCO|   ACROSS ALL THREE SCREENS
20101203030848.143|20101203030849.571|CCO|     ON YOUR TV, SMARTPHONE
20101203030849.571|20101203030851.000|CCO|          AND ONLINE.
20101203030851.000|20101203030854.333|CCO|    NOW GET UP TO $300 BACK
20101203030854.333|20101203030857.667|CCO|      VIA PROMOTION CARDS.
20101203030857.667|20101203030921.000|CCO|    AT&T. RETHINK POSSIBLE.
20101203030921.000|20101203030931.000|CCO|,
20101203030931.000|20101203031317.000|SEG_01|Type=Story start
20101203030931.000|20101203031317.000|SEG|Type=Story
20101203030931.000|20101203030933.500|CCO|>>> NEW IN STORES THIS SPRING, 
20101203030933.500|20101203030936.000|CCO|THE BOOK "TAKE ME HOME FROM THE 
20101203030936.000|20101203030938.500|CCO|OSCARS" AN INSPIRING HOLLYWOOD 
20101203030938.500|20101203030951.000|CCO|TELL-ALL WITH A WHOLE CHAPTER ON
20101203030951.000|20101203030952.250|CCO|"ENTERTAINMENT TONIGHT."
20101203030952.250|20101203031111.000|SEG_01|Type=Commercial
20101203030952.250|20101203030953.500|CCO|      [ Female Announcer ]
20101203030953.500|20101203030954.750|CCO|  Vons TALKS THE MAIN COURSE.
20101203030954.750|20101203030956.000|CCO|MMM. YOU SMELL THAT?
20101203030956.000|20101203030957.250|CCO|                 YEAH, WAIT.
20101203030957.250|20101203030958.500|CCO|                WHAT IS THAT?
20101203030958.500|20101203030959.750|CCO|        LOVE.
20101203030959.750|20101203031001.000|CCO|              SMELLS LIKE BEEF.
20101203031001.000|20101203031002.250|CCO|      [ Female Announcer ]
20101203031002.250|20101203031003.500|CCO|      SERVE A MAIN COURSE
20101203031003.500|20101203031004.750|CCO| BRIMMING WITH COMFORT AND JOY.
20101203031004.750|20101203031006.000|CCO|  Vons. INGREDIENTS FOR LIFE.
20101203031006.000|20101203031007.250|CCO|  [ Female Announcer ] At the
20101203031007.250|20101203031008.500|CCO|  JCPenney Appreciation Sale,
20101203031008.500|20101203031009.750|CCO|           save EXTRA
20101203031009.750|20101203031011.000|CCO|   this Friday and Saturday!
20101203031011.000|20101203031011.909|CCO| Save an extra 15% on regular,
20101203031011.909|20101203031012.818|CCO|   sale and clearance items!
20101203031012.818|20101203031013.727|CCO|  Save an extra 15%
20101203031013.727|20101203031014.636|CCO|   on all apparel
20101203031014.636|20101203031015.545|CCO|     for her...
20101203031015.545|20101203031016.455|CCO|    all apparel
20101203031016.455|20101203031017.364|CCO|    for him...
20101203031017.364|20101203031018.273|CCO|   and all apparel
