TOP|20101203070001|2010-12-03_0700_US_KCET_Tavis_Smiley
COL|Communication Studies Archive, UCLA 
UID|f2c3f550-feaa-11df-b75f-00e0815fe83e
DUR|0:29:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-02 23:00 America/Los_Angeles
SEG_01|2014-06-18 17:35:00|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101203070011.000|20101203072956.000|SEG|Type=Story
20101203070011.000|20101203070021.000|CCO|TAVIS: TONIGHT A CONVERSATION
20101203070021.000|20101203070023.000|CCO|WITH HILLARY SWANK.
20101203070023.000|20101203070025.000|CCO|SHE IS ONE OF THE MOST SOUGHT
20101203070025.000|20101203070027.000|CCO|AFTER ACTORS OCCURRED
20101203070027.000|20101203070029.000|CCO|GENERATION.
20101203070029.000|20101203070031.000|CCO|IN HER LATE THIS PROJECT, AND
20101203070031.000|20101203070036.000|CCO|SHE EMBARKS ON A QUEST.
20101203070036.000|20101203070041.000|CCO|WE ARE GLAD HE HAD JOINED US,
20101203070041.000|20101203070043.500|CCO|HILARY SWANK.
20101203070043.500|20101203070046.000|CCO|>> HIS NAME IS JAMES.
20101203070046.000|20101203070048.500|CCO|HE NEEDS EXTRA HELP WITH HIS
20101203070048.500|20101203070051.000|CCO|READING.
20101203070051.000|20101203070054.333|CCO|>> YOU HELP US ALL LIVE A
20101203070054.333|20101203070057.667|CCO|BETTER.
20101203070057.667|20101203070101.000|CCO|>> NATIONWIDE INSURANCE A
20101203070101.000|20101203070106.000|CCO|POROUS TAVIS S -- SUPPORT TRAVIS
20101203070106.000|20101203070111.000|CCO|SMILEY.
20101203070111.000|20101203070121.000|CCO|NATIONWIDE IS ON YOUR SIDE
20101203070121.000|20101203070141.000|SEG_01|Type=Commercial
20101203070121.000|20101203070123.500|CCO|.
20101203070123.500|20101203070126.000|CCO|THANK YOU.
20101203070126.000|20101203070128.500|CCO|[CAPTIONING MADE POSSIBLE BY
20101203070128.500|20101203070141.000|CCO|KCET PUBLIC TELEVISION]
20101203070141.000|20101203070144.333|SEG_01|Type=Story start
20101203070141.000|20101203070144.333|CCO|TAVIS: POLICE TO HAVE HILARY
20101203070144.333|20101203070147.667|CCO|SWANK.
20101203070147.667|20101203070151.000|CCO|SHE HAS A SUCCESSFUL STRING OF
20101203070151.000|20101203070153.500|CCO|MOVIES INCLUDING HER WINNING
20101203070153.500|20101203070156.000|CCO|ROLE IN "BOYS DON'T CRY" AND
20101203070156.000|20101203070158.500|CCO|"MILLION DOLLAR BABY".
20101203070158.500|20101203070201.000|CCO|HER LATEST MOVIE IS CALLED
20101203070201.000|20101203070211.000|CCO|"CONVICTION."
20101203070211.000|20101203070213.500|CCO|>> WI-FI NEEDED THE STEVE BGE
20101203070213.500|20101203070216.000|CCO|-- I FINALLY TOOK THE STUPID
20101203070216.000|20101203070218.500|CCO|GED TEST.
20101203070218.500|20101203070221.000|CCO|OR ALL APPLIES TO MOSCOW.
20101203070221.000|20101203070231.000|CCO|-- OR I CAN APPLY TO LAW SCHOOL.
20101203070231.000|20101203070234.333|CCO|YOU HAVE TO PROMISE ME THAT YOU
20101203070234.333|20101203070237.667|CCO|NEVER TRIED TO KILL YOURSELF
20101203070237.667|20101203070241.000|CCO|EVER AGAIN.
20101203070241.000|20101203070246.000|CCO|PLEASE.
20101203070246.000|20101203070251.000|CCO|DON'T.
20101203070251.000|20101203070253.500|CCO|TAVIS: 5 WITH SAYING THAT LAST
20101203070253.500|20101203070256.000|CCO|NIGHT FOR THE 18TH TIME IN THE
20101203070256.000|20101203070258.500|CCO|LAST TWO WEEKS, I WAS WATCHING
20101203070258.500|20101203070301.000|CCO|"AMELIA."
20101203070301.000|20101203070304.333|CCO|I WAS THINKING THAT YOU SEEM TO
20101203070304.333|20101203070307.667|CCO|BE DRAWN TO TO STORIES.
20101203070307.667|20101203070311.000|CCO|WHAT IS THAT ABOUT?
20101203070311.000|20101203070313.500|CCO|>> YOU ARE RIGHT ABOUT THAT.
20101203070313.500|20101203070316.000|CCO|IT IS HARD TO FIND REALLY
20101203070316.000|20101203070318.500|CCO|ORIGINAL, COMPELLING WORKS OF
20101203070318.500|20101203070321.000|CCO|FICTION FOR WOMEN ESPECIALLY.
20101203070321.000|20101203070324.333|CCO|I FIND THESE TRUE LIFE STORIES
20101203070324.333|20101203070327.667|CCO|ABOUT THESE WOMEN ARE SOME OF
20101203070327.667|20101203070331.000|CCO|THE MOST COMPELLING STORIES.
20101203070331.000|20101203070341.000|CCO|THE TRUTH IS STRANGER THAN
20101203070341.000|20101203070344.333|CCO|FICTION "CONVICTION"  -- AND YOU
20101203070344.333|20101203070347.667|CCO|WOULD SAY THAT WHEN NEVER
20101203070347.667|20101203070351.000|CCO|HAPPEN.
20101203070351.000|20101203070401.000|CCO|>> IT IS BASED UPON THIS.
20101203070401.000|20101203070403.000|CCO|>> I FIND IT TO BLOW MY MIND AND
20101203070403.000|20101203070405.000|CCO|I READ THE SCRIPT IN TO FIND OUT
20101203070405.000|20101203070407.000|CCO|THIS REALLY HAPPENED.
20101203070407.000|20101203070409.000|CCO|THAT HAPPENED TO THEM IN REAL
20101203070409.000|20101203070411.000|CCO|LIFE?
20101203070411.000|20101203070414.333|CCO|WALKING IN THEIR SHOES AND
20101203070414.333|20101203070417.667|CCO|UNDER STANDING IT HAS BEEN A
20101203070417.667|20101203070431.000|CCO|THAT A PERSON.
20101203070431.000|20101203070433.500|CCO|IT HAS BEEN EXTRAORDINARY FOR
20101203070433.500|20101203070436.000|CCO|ME.
20101203070436.000|20101203070438.500|CCO|TAVIS: YOU MENTIONED INSPIRING.
20101203070438.500|20101203070441.000|CCO|DOES THE CHARACTER THAT YOU
20101203070441.000|20101203070443.500|CCO|PLAY -- DO THEY HAVE TO BE
20101203070443.500|20101203070446.000|CCO|STRONG PERSONALITIES?
20101203070446.000|20101203070448.500|CCO|YARDY OPENED A PLANE SOMEONE
20101203070448.500|20101203070451.000|CCO|THAT IS THAT IN TEXAS?
20101203070451.000|20101203070454.333|CCO|-- ARE YOU OPEN TO PLAYING
20101203070454.333|20101203070457.667|CCO|SOMEONE THAT IS THE ANTITHESIS?
20101203070457.667|20101203070501.000|CCO|>> I MEAN THAT AS EMBRACE IT.
20101203070501.000|20101203070503.000|CCO|-- AS IN BRAVE.
20101203070503.000|20101203070505.000|CCO|THEY HAVE EXTRAORDINARY
20101203070505.000|20101203070507.000|CCO|EXPERIENCE.
20101203070507.000|20101203070509.000|CCO|I FIND PEOPLE LIKE THAT TO
20101203070509.000|20101203070511.000|CCO|REALLY MOVE ME.
20101203070511.000|20101203070513.500|CCO|YOU READ ABOUT THEM IN THE
20101203070513.500|20101203070516.000|CCO|PAPER.
20101203070516.000|20101203070518.500|CCO|THAT IS WHY I AM AN ACTOR.
20101203070518.500|20101203070521.000|CCO|I LOVE PEOPLE AND THEIR STORIES.
20101203070521.000|20101203070531.000|CCO|I FIND A COMPELLING.
20101203070531.000|20101203070533.000|CCO|TAVIS: I AM TRYING TO GET A
20101203070533.000|20101203070535.000|CCO|SENSE OF WHETHER OR NOT YOU FEEL
20101203070535.000|20101203070537.000|CCO|SOME CONVICTION, SOMETHING THAT
20101203070537.000|20101203070539.000|CCO|COMPELS YOU AN INCLUSION INTO
20101203070539.000|20101203070541.000|CCO|WANTING TO PORTRAY ON THE SCREEN
20101203070541.000|20101203070543.500|CCO|FOR THE REST OF US TO SEE WOMEN
20101203070543.500|20101203070546.000|CCO|WHO ARE BRAVE.
20101203070546.000|20101203070548.500|CCO|>> I DID NOT SET OUT TO DO THAT.
20101203070548.500|20101203070551.000|CCO|I DID NOT START MY CAREER
20101203070551.000|20101203070554.333|CCO|WANTING TO FIND THESE REAL-LIFE
20101203070554.333|20101203070557.667|CCO|STORIES AND TELL THE SPECIFIC
20101203070557.667|20101203070601.000|CCO|TYPES OF STORIES.
20101203070601.000|20101203070603.500|CCO|THESE ARE THE STORIES THAT I AM
20101203070603.500|20101203070606.000|CCO|D.
20101203070606.000|20101203070608.500|CCO|HOPEFULLY, I WILL DO LOTS OF
20101203070608.500|20101203070611.000|CCO|DIFFERENT TYPES OF THINGS.
20101203070611.000|20101203070614.333|CCO|I HAVE TO SAY THAT SOMETHING
20101203070614.333|20101203070617.667|CCO|HAPPENS WHEN I READ THEM.
20101203070617.667|20101203070621.000|CCO|I AM NUDE FROM A VERY DEEP PART
20101203070621.000|20101203070623.500|CCO|OF MY SOUL -- I AM MOVED FROM A
20101203070623.500|20101203070626.000|CCO|VERY PART OF MY SOUL BY THESE
20101203070626.000|20101203070628.500|CCO|WOMEN.
20101203070628.500|20101203070631.000|CCO|I LEARN A LOT ABOUT MYSELF AND
20101203070631.000|20101203070633.500|CCO|TO I WANT TO BECOME AND WHERE I
20101203070633.500|20101203070636.000|CCO|WANT TO GROW AND WHERE I NEED TO
20101203070636.000|20101203070638.500|CCO|GROW.
20101203070638.500|20101203070641.000|CCO|>> YOU MENTIONED YOU EXPECT THEY
20101203070641.000|20101203070643.500|CCO|WILL PLAY MANY MORE CHARACTERS.
20101203070643.500|20101203070646.000|CCO|LET ME ASK YOU A QUESTION TO BE
20101203070646.000|20101203070648.500|CCO|ON THE RECORD.
20101203070648.500|20101203070651.000|CCO|20 YEARS FROM NOW, I WILL CHECK
20101203070651.000|20101203070654.333|CCO|BACK IN.
20101203070654.333|20101203070657.667|CCO|HE MENTIONED AS YOU HAVE LOOKED
20101203070657.667|20101203070701.000|CCO|AT THE TRAJECTORY OF YOUR
20101203070701.000|20101203070704.333|CCO|CAREER, WHAT DO YOU MAKE OF THIS
20101203070704.333|20101203070707.667|CCO|TRAJECTORY, THIS JOURNEY SO FAR?
20101203070707.667|20101203070711.000|CCO|>> I AM REALLY GRATEFUL.
20101203070711.000|20101203070713.500|CCO|I WILL LOOK BACK AND I LOOK AT
20101203070713.500|20101203070716.000|CCO|ALL THE OPPORTUNITIES THAT I
20101203070716.000|20101203070718.500|CCO|HAVE HAD TO WORK REALLY HARD AND
20101203070718.500|20101203070721.000|CCO|REALLY CHALLENGE MYSELF.
20101203070721.000|20101203070723.000|CCO|I LIKE TO DO THINGS THAT SCARE
20101203070723.000|20101203070725.000|CCO|ME.
20101203070725.000|20101203070727.000|CCO|I LIKE TO DO THINGS THEY DO NOT
20101203070727.000|20101203070729.000|CCO|KNOW IF I WILL BE ABLE TO DO.
20101203070729.000|20101203070731.000|CCO|I NEED THE HELP OF PEOPLE AROUND
20101203070731.000|20101203070733.000|CCO|ME.
20101203070733.000|20101203070735.000|CCO|I LOVE COLLABORATION.
20101203070735.000|20101203070737.000|CCO|AND LOOK AT SOME OF MY WORK AND
20101203070737.000|20101203070739.000|CCO|STAY, THAT IS WHERE I CAN BE
20101203070739.000|20101203070741.000|CCO|BETTER.
20101203070741.000|20101203070744.333|CCO|I WANT TO CONTINUE TO GROW.
20101203070744.333|20101203070747.667|CCO|I WANT TO WORK WITH FILMMAKERS
20101203070747.667|20101203070751.000|CCO|THAT WILL HELP ME GO DEEPER.
20101203070751.000|20101203070754.333|CCO|>> IS THERE A PARTICULAR ROLE
20101203070754.333|20101203070757.667|CCO|THAT HAS SCARED TO MORE THAN THE
20101203070757.667|20101203070801.000|CCO|OTHERS?
20101203070801.000|20101203070803.500|CCO|WHICH PARTICULAR CHARACTER HAS
20101203070803.500|20101203070806.000|CCO|SCARED TO THE MOST?
20101203070806.000|20101203070808.500|CCO|>> IT IS HARD TO JUST USE ONE
20101203070808.500|20101203070811.000|CCO|THAT WOULD SCARE ME THE MOST.
20101203070811.000|20101203070813.500|CCO|THEY ALL HAVE THEIR CHALLENGES.
20101203070813.500|20101203070816.000|CCO|WITH "BOYS DON'T CRY", IF I DID
20101203070816.000|20101203070818.500|CCO|NOT PASS AS A BOY, IT WILL NOT
20101203070818.500|20101203070821.000|CCO|WORK.
20101203070821.000|20101203070826.000|CCO|THIS WAS SOMEONE'S LIFE.
20101203070826.000|20101203070831.000|CCO|WITH THAT HE CAN -- BETTY ANNE,
20101203070831.000|20101203070833.500|CCO|STILL IS LIVING ON THE EARTH
20101203070833.500|20101203070836.000|CCO|TODAY.
20101203070836.000|20101203070838.500|CCO|IF I DID NOT JUSTICE, I WOULD
20101203070838.500|20101203070841.000|CCO|NOT BE ABLE TO LIVE WITH MYSELF.
20101203070841.000|20101203070843.500|CCO|IT PUTS AN EXTRA INTO THE
20101203070843.500|20101203070846.000|CCO|PROCESS.
20101203070846.000|20101203070848.500|CCO|TAVIS: IT IS ANOTHER THING TO BE
20101203070848.500|20101203070851.000|CCO|ON THE SET.
20101203070851.000|20101203070854.333|CCO|IS THAT INTIMIDATING?
20101203070854.333|20101203070857.667|CCO|>> IT CAN BE.
20101203070857.667|20101203070901.000|CCO|SEE IS THE NICEST PERSON I HAVE
20101203070901.000|20101203070904.333|CCO|EVER MET.
20101203070904.333|20101203070907.667|CCO|FOR NOT BEING IN THE BUSINESS,
20101203070907.667|20101203070911.000|CCO|SHE UNDERSTOOD THE MAKING OF THE
20101203070911.000|20101203070913.500|CCO|FILM EXTRAORDINARILYELL.
20101203070913.500|20101203070916.000|CCO|I DO NOT WANT TO MEET HER RIGHT
20101203070916.000|20101203070918.500|CCO|AWAY BECAUSE THEY DID NOT WANT
20101203070918.500|20101203070921.000|CCO|TO MIMIC HER.
20101203070921.000|20101203070923.000|CCO|I WANTED TO GET HERSELF FROM THE
20101203070923.000|20101203070925.000|CCO|HEART.
20101203070925.000|20101203070927.000|CCO|I WANTED TO TRANSFORM THAT FROM
20101203070927.000|20101203070929.000|CCO|BEING JUST DOING THE ACCENT.
20101203070929.000|20101203070931.000|CCO|AFTER GETTING TO KNOW HER, IT IS
20101203070931.000|20101203070933.500|CCO|A BLESSING TO HAVE HER ON SAID.
20101203070933.500|20101203070936.000|CCO|SHE IS HELPING US ANSWER
20101203070936.000|20101203070938.500|CCO|QUESTIONS AND GETTING TO THE
20101203070938.500|20101203070941.000|CCO|HEART OF THE STORY.
20101203070941.000|20101203070943.500|CCO|TAVIS: YOU MENTIONED THAT SHE IS
20101203070943.500|20101203070946.000|CCO|THE MOST NON AND SENTIMENTAL
20101203070946.000|20101203070948.500|CCO|PERSON YOU HAVE MET.
20101203070948.500|20101203070951.000|CCO|I'D SEEN THIS FILM TWICE -- NON-
20101203070951.000|20101203070953.500|CCO|JUDGMENTAL PERSON YOU HAVE MET.
20101203070953.500|20101203070956.000|CCO|I HAVE SEEN THIS FILM TWICE.
20101203070956.000|20101203070958.500|CCO|WHAT STRUCK ME THE SECOND TIME
20101203070958.500|20101203071001.000|CCO|THAT I DID NOT FOCUS IN AT FIRST
20101203071001.000|20101203071003.000|CCO|WAS THE BOND BETWEEN THE TWO OF
20101203071003.000|20101203071005.000|CCO|THEM.
20101203071005.000|20101203071007.000|CCO|IT STANDS OUT, BUT SHE NEVER
20101203071007.000|20101203071009.000|CCO|FLINCHED.
20101203071009.000|20101203071011.000|CCO|SHE NEVER THOUGHT THERE IS ANY
20101203071011.000|20101203071013.500|CCO|POSSIBILITY OF THE AND THE FACT
20101203071013.500|20101203071016.000|CCO|THAT HER BROTHER WAS INNOCENT.
20101203071016.000|20101203071018.500|CCO|SHE NEVER CONSIDERED ANY OTHER
20101203071018.500|20101203071021.000|CCO|OPTION.
20101203071021.000|20101203071026.000|CCO|TELL ME ABOUT THE BOND.
20101203071026.000|20101203071031.000|CCO|>> TO ME THAT IS EVERYTHING.
20101203071031.000|20101203071034.333|CCO|THIS MOVIE IS AN INCREDIBLE LOVE
20101203071034.333|20101203071037.667|CCO|STORY BETWEEN A BROTHER AND A
20101203071037.667|20101203071041.000|CCO|SISTER.
20101203071041.000|20101203071042.667|CCO|THIS WAS MADE UP FROM RAISING
20101203071042.667|20101203071044.333|CCO|EACH OTHER.
20101203071044.333|20101203071046.000|CCO|THEY WERE BORN A YEAR A PART.
20101203071046.000|20101203071047.667|CCO|THEY WERE EACH OTHER'S
20101203071047.667|20101203071049.333|CCO|EVERYTHING.
20101203071049.333|20101203071051.000|CCO|THEY WERE THERE FOR EACH OTHER
20101203071051.000|20101203071053.000|CCO|IN EVERYTHING.
20101203071053.000|20101203071055.000|CCO|THE REASON WHY SHE WAS DOING
20101203071055.000|20101203071057.000|CCO|THIS WAS BECAUSE HER BROTHER
20101203071057.000|20101203071059.000|CCO|BELIEVED IN HER.
20101203071059.000|20101203071101.000|CCO|SHE SAYS SHE'D NEVER THOUGHT SHE
