TOP|20101207150002|2010-12-07_1500_US_FOX-News_Fox_News_Live
COL|Communication Studies Archive, UCLA 
UID|ab2aeabc-0212-11e0-9c08-00e0815fe86c
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-07 07:00 America/Los_Angeles
SEG_01|2014-06-18 17:44:55|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101207150003.818|20101207150425.333|SEG|Type=Story
20101207150003.818|20101207150004.273|CCO|MARTHA: STACKS OF STOLEN
20101207150004.273|20101207150004.727|CCO|
20101207150004.727|20101207150005.182|CCO|
20101207150005.182|20101207150005.636|CCO|GOVERNMENT DOCUMENTS AND
20101207150005.636|20101207150006.091|CCO|
20101207150006.091|20101207150006.545|CCO|
20101207150006.545|20101207150007.000|CCO|WE'VE ONLY SEEN THE TIP OF
20101207150007.000|20101207150007.455|CCO|
20101207150007.455|20101207150007.909|CCO|
20101207150007.909|20101207150008.364|CCO|THE ICEBERG.
20101207150008.364|20101207150008.818|CCO|
20101207150008.818|20101207150009.273|CCO|
20101207150009.273|20101207150009.727|CCO|ASSANGE IS FACING A JUDGE
20101207150009.727|20101207150010.182|CCO|
20101207150010.182|20101207150010.636|CCO|
20101207150010.636|20101207150011.091|CCO|NOW.
20101207150011.091|20101207150011.545|CCO|
20101207150011.545|20101207150012.000|CCO|
20101207150012.000|20101207150012.556|CCO|THERE'S A LIVE LOOK AT THE
20101207150012.556|20101207150013.111|CCO|
20101207150013.111|20101207150013.667|CCO|
20101207150013.667|20101207150014.222|CCO|SWARM OF PEOPLE THAT FOLDED
20101207150014.222|20101207150014.778|CCO|
20101207150014.778|20101207150015.333|CCO|
20101207150015.333|20101207150015.889|CCO|HIM INTO THE COURTROOM,
20101207150015.889|20101207150016.444|CCO|
20101207150016.444|20101207150017.000|CCO|
20101207150017.000|20101207150017.556|CCO|JULIAN ASSANGE IS FOUNDER OF
20101207150017.556|20101207150018.111|CCO|
20101207150018.111|20101207150018.667|CCO|
20101207150018.667|20101207150019.222|CCO|WICKILEAKS, THE WEBSITE, HE
20101207150019.222|20101207150019.778|CCO|
20101207150019.778|20101207150020.333|CCO|
20101207150020.333|20101207150020.889|CCO|HAS TOLD A JUDGE HE WILL
20101207150020.889|20101207150021.444|CCO|
20101207150021.444|20101207150022.000|CCO|
20101207150022.000|20101207150022.556|CCO|FIGHT EXTRADITION TO SWEDEN
20101207150022.556|20101207150023.111|CCO|
20101207150023.111|20101207150023.667|CCO|
20101207150023.667|20101207150024.222|CCO|OVER RAPE CHARGES THERE.
20101207150024.222|20101207150024.778|CCO|
20101207150024.778|20101207150025.333|CCO|
20101207150025.333|20101207150025.889|CCO|A LOT OF INFORMS COMING OUT
20101207150025.889|20101207150026.444|CCO|
20101207150026.444|20101207150027.000|CCO|
20101207150027.000|20101207150027.556|CCO|ABOUT THOSE SEXUAL ASSAULT
20101207150027.556|20101207150028.111|CCO|
20101207150028.111|20101207150028.667|CCO|
20101207150028.667|20101207150029.222|CCO|CHARGES THIS MORNING.
20101207150029.222|20101207150029.778|CCO|
20101207150029.778|20101207150030.333|CCO|
20101207150030.333|20101207150030.889|CCO|THERE'S A LOT TO GO OVER.
20101207150030.889|20101207150031.444|CCO|
20101207150031.444|20101207150032.000|CCO|
20101207150032.000|20101207150032.476|CCO|WE'RE IN BRAND NEW HOUR OF
20101207150032.476|20101207150032.952|CCO|
20101207150032.952|20101207150033.429|CCO|
20101207150033.429|20101207150033.905|CCO|"AMERICA'S NEWSROOM".
20101207150033.905|20101207150034.381|CCO|
20101207150034.381|20101207150034.857|CCO|
20101207150034.857|20101207150035.333|CCO|I'M MARTHA MACCALLUM.
20101207150035.333|20101207150035.810|CCO|
20101207150035.810|20101207150036.286|CCO|
20101207150036.286|20101207150036.762|CCO|BILL: I'M BILL HEMMER.
20101207150036.762|20101207150037.238|CCO|
20101207150037.238|20101207150037.714|CCO|
20101207150037.714|20101207150038.190|CCO|JULIAN ASSANGE, ARRIVING IN
20101207150038.190|20101207150038.667|CCO|
20101207150038.667|20101207150039.143|CCO|
20101207150039.143|20101207150039.619|CCO|THE COURTHOUSE ONLY A SHORT
20101207150039.619|20101207150040.095|CCO|
20101207150040.095|20101207150040.571|CCO|
20101207150040.571|20101207150041.048|CCO|TIME AGO.
20101207150041.048|20101207150041.524|CCO|
20101207150041.524|20101207150042.000|CCO|
