TOP|20101207030002|2010-12-07_0300_US_CNN_Anderson_Cooper_360
COL|Communication Studies Archive, UCLA 
UID|15d01d98-01ae-11e0-8e65-00e0815fe86c
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|acd.01.html
HED|President Obama Makes Tax Cut Deal With Republicans; Elizabeth Edwards Ending Cancer Treatments
LAN|ENG
LBT|2010-12-06 19:00 America/Los_Angeles
SEG_01|2014-06-18 17:43:50|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101207030006.000|20101207030013.667|SEG|Type=Story
20101207030006.000|20101207030007.000|CCO|AND MAYBE THAT'S GOOD.
20101207030007.000|20101207030008.000|CCO|YOU KNOW?
20101207030008.000|20101207030009.000|CCO|>> Larry: AL, AN HONOR TO HAVE 
20101207030009.000|20101207030010.000|CCO|YOU HERE. 
20101207030010.000|20101207030011.000|CCO|>> IT'S AN FOR TO BE HERE.
20101207030011.000|20101207030012.000|CCO|CONGRATULATIONS ON EVERYTHING. 
20101207030012.000|20101207030013.667|CCO|>> Larry: AL PACINO.
20101207030013.667|20101207030037.556|SEG|Type=Story
20101207030013.667|20101207030015.333|CCO|>>> THANKS FOR WATCHING 
20101207030015.333|20101207030017.000|CCO|EVERYONE.
20101207030017.000|20101207030018.667|CCO|TONIGHT BREAKING NEWS.
20101207030018.667|20101207030020.333|CCO|PRESIDENT OBAMA LAYING OUT A 
20101207030020.333|20101207030022.000|CCO|DEAL WITH REPUBLICANS ON TAXES 
20101207030022.000|20101207030023.429|CCO|AND JOBLESS BENEFITS AND TAKES 
20101207030023.429|20101207030024.857|CCO|HEAT FROM FELLOW DEMOCRATS.
20101207030024.857|20101207030026.286|CCO|WILL THEY GO ALONG WITH HIM IN 
20101207030026.286|20101207030027.714|CCO|THE END AND WHICH WILL AMERICANS
20101207030027.714|20101207030029.143|CCO|CARE FOR ABOUT?
20101207030029.143|20101207030030.571|CCO|THAT HE GAVE UP ON A CAMPAIGN 
20101207030030.571|20101207030032.000|CCO|PLEDGE TO ROLL BACK TAX CUTS FOR
20101207030032.000|20101207030033.111|CCO|THE RICH?
20101207030033.111|20101207030034.222|CCO|OR HE'S TRYING TO KEEP HIS OTHER
20101207030034.222|20101207030035.333|CCO|PROMISE TO REACH ACROSS THE 
20101207030035.333|20101207030036.444|CCO|AISLE.
20101207030036.444|20101207030037.556|CCO|WE'RE "KEEPING THEM HONEST." 
20101207030037.556|20101207030054.500|SEG|Type=Story
20101207030037.556|20101207030038.667|CCO|>>> ELIZABETH EDWARDS, BREAKING 
20101207030038.667|20101207030039.778|CCO|NEWS.
20101207030039.778|20101207030040.889|CCO|STOPPING HER TREATMENT FOR 
20101207030040.889|20101207030042.000|CCO|ADVANCED BREAST CANCER.
20101207030042.000|20101207030044.500|CCO|THE LATEST ON THAT TONIGHT AND 
20101207030044.500|20101207030047.000|CCO|HOW SHE'S COPING.
20101207030047.000|20101207030049.500|CCO|HERS STRAINED HUSBAND JOHN 
20101207030049.500|20101207030052.000|CCO|EDWARDS AT HER SIDE.
20101207030052.000|20101207030053.250|CCO|WE'LL TALK TO SANJAY GUPTA ABOUT
20101207030053.250|20101207030054.500|CCO|THAT. 
20101207030054.500|20101207030109.143|SEG|Type=Story
20101207030054.500|20101207030055.750|CCO|>>> AND LATER IN "CRIME AND 
20101207030055.750|20101207030057.000|CCO|PUNISHMENT," A 14-YEAR-OLD BOY 
20101207030057.000|20101207030058.250|CCO|WHO HAS KILLED FOUR PEOPLE.
20101207030058.250|20101207030059.500|CCO|A HITMAN FOR A MEXICAN DRUG 
20101207030059.500|20101207030100.750|CCO|CARTEL.
20101207030100.750|20101207030102.000|CCO|WE'LL SHOW YOU HOW HE WAS 
20101207030102.000|20101207030103.429|CCO|RECRUITED AT AGE 12.
20101207030103.429|20101207030104.857|CCO|AND HOW THE CARTEL TURNS THE 
20101207030104.857|20101207030106.286|CCO|BOYS INTO KILLERS UNTIL THE BOYS
20101207030106.286|20101207030107.714|CCO|SAY THE KILLING ITSELF BECOMES A
20101207030107.714|20101207030109.143|CCO|HIGH. 
20101207030109.143|20101207031348.143|SEG|Type=Story
20101207030109.143|20101207030110.571|CCO|>>> WE BEGIN WITH BREAKING NEWS 
20101207030110.571|20101207030112.000|CCO|ON YOUR TAXES OR IF YOU'VE BEEN 
20101207030112.000|20101207030114.000|CCO|LAID OFF YOUR JOBLESS BENEFITS.
20101207030114.000|20101207030116.000|CCO|WITH THE DEAL PRESIDENT OBAMA 
20101207030116.000|20101207030118.000|CCO|STRUCK WITH REPUBLICANS ON BOTH 
20101207030118.000|20101207030120.000|CCO|AND THE BACKLASH TO IT INSIDE 
