TOP|20101207230001|2010-12-07_2300_US_MSNBC_The_Ed_Show
COL|Communication Studies Archive, UCLA 
UID|b8f36a64-0255-11e0-9303-00e0815fe930
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-07 15:00 America/Los_Angeles
SEG_01|2014-06-18 17:46:17|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101207230005.444|20101207230022.667|SEG|Type=Story
20101207230005.444|20101207230006.556|CCO|TED WAS UNIQUE AND ALWAYS HIS 
20101207230006.556|20101207230007.667|CCO|OWN AND WE WILL DEARLY MISS HIM,
20101207230007.667|20101207230008.778|CCO|AS A FRIEND, AS OUR NOBLE 
20101207230008.778|20101207230009.889|CCO|COUNTRYMAN, AS A MORAL 
20101207230009.889|20101207230011.000|CCO|PATHFINDER. 
20101207230011.000|20101207230014.333|CCO|THAT'S "HARDBALL" FOR NOW, 
20101207230014.333|20101207230017.667|CCO|THANKS FOR BEING WITH US. 
20101207230017.667|20101207230021.000|CCO|RIGHT NOW, IT IS TIME FOR "THE 
20101207230021.000|20101207230022.667|CCO|ED SHOW" WITH ED SCHULTZ.
20101207230022.667|20101207230246.714|SEG|Type=Story
20101207230022.667|20101207230024.333|CCO|>>> GOOD EVENING AMERICANS, WE 
20101207230024.333|20101207230026.000|CCO|BEGIN WITH BREAKING NEWS 
20101207230026.000|20101207230027.667|CCO|TONIGHT.
20101207230027.667|20101207230029.333|CCO|ELIZABETH EDWARDS LOST HER 
20101207230029.333|20101207230031.000|CCO|BATTLE WITH CANCER TODAY, SHE 
20101207230031.000|20101207230032.667|CCO|WAS 61, SHE FIRST CAME ON THE 
20101207230032.667|20101207230034.333|CCO|NATIONAL STAGE AS THE WIFE OF 
20101207230034.333|20101207230036.000|CCO|PRESIDENTIAL CANDIDATE JOHN 
20101207230036.000|20101207230037.667|CCO|EDWARDS BUT IN RECENT YEARS, SHE
20101207230037.667|20101207230039.333|CCO|BECAME A POLITICAL FIGURE AND AS
20101207230039.333|20101207230041.000|CCO|VO CAT IN HER OWN RIGHT.
20101207230041.000|20101207230043.000|CCO|FOR MORE, LET'S BRING IN NBC'S 
20101207230043.000|20101207230045.000|CCO|KELLY O'DONNELL.
20101207230045.000|20101207230047.000|CCO|KELLY, I'M SURE SHE IS GOING TO 
20101207230047.000|20101207230049.000|CCO|BE REMEMBERED AS A WOMAN WHO 
20101207230049.000|20101207230051.000|CCO|ENDURED A LOT AND ALSO REGARDED 
20101207230051.000|20101207230052.667|CCO|AS A FIGHTER.
20101207230052.667|20101207230054.333|CCO|>> I THINK THAT REALLY IS THE 
20101207230054.333|20101207230056.000|CCO|IMAGE PEOPLE WILL TAKE WITH 
20101207230056.000|20101207230057.667|CCO|THEM, AS A FIGHT, FIRST ON THE 
20101207230057.667|20101207230059.333|CCO|POLITICAL STAGE WHEN SHE FOUGHT 
20101207230059.333|20101207230101.000|CCO|FOR ISSUES IMPORTANT TO HER 
20101207230101.000|20101207230102.667|CCO|HUSBAND, THEN-SENATOR JOHN 
20101207230102.667|20101207230104.333|CCO|EDWARDS RUNNING FIRST FOR 
20101207230104.333|20101207230106.000|CCO|PRESIDENT, THEN THEY WENT ON TH
20101207230106.000|20101207230107.667|CCO|VICE PRESIDENTIAL CAMPAIGN TRAIL
20101207230107.667|20101207230109.333|CCO|WITH JOHN KERRY.
20101207230109.333|20101207230111.000|CCO|AND THEN AFTER THAT RACE ENDED 
20101207230111.000|20101207230113.000|CCO|AND THEY CONCEDED IN 2004, RIGHT
20101207230113.000|20101207230115.000|CCO|THEN IS WHEN SHE WAS DIAGNOSED 
20101207230115.000|20101207230117.000|CCO|WITH BREAST CANCER AND 
