TOP|20101207073001|2010-12-07_0730_US_KMEX_Noticiero_Univision_Ultima_Hora
COL|Communication Studies Archive, UCLA 
UID|cd2d48ec-01d3-11e0-a3a3-00e0815ffae2
DUR|0:29:55.02
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-06 23:30 America/Los_Angeles
SEG_01|2014-06-18 17:44:12|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101207073007.667|20101207075956.000|SEG|Type=Story
20101207073007.667|20101207073011.000|SEG_01|Type=Commercial
20101207073007.667|20101207073009.333|CCO|>>Gracias por habernos 
20101207073009.333|20101207073011.000|CCO|sintonizado
20101207073011.000|20101207073021.000|SEG_01|Type=Story start
20101207073011.000|20101207073021.000|CCO|>> ESTA NOCHE EN ÚLTIMA HORA.
20101207073021.000|20101207073023.500|CCO|>> SON NIÑOS LA MAYOR PARTE DE 
20101207073023.500|20101207073026.000|CCO|LAS VÍCTIMAS HALLADAS TRAS UN 
20101207073026.000|20101207073028.500|CCO|ALUD EN COLOMBIA.
20101207073028.500|20101207073031.000|CCO|>> LLEGAN A UN ACUERDO 
20101207073031.000|20101207073033.000|CCO|REPUBLICANOS Y DEMÓCRATAS EN EL 
20101207073033.000|20101207073035.000|CCO|CONGRESO PARA MANTENER RECORTE 
20101207073035.000|20101207073037.000|CCO|DE IMPUESTOS Y PROLONGAR LA 
20101207073037.000|20101207073039.000|CCO|AYUDA PARA MILLONES DE 
20101207073039.000|20101207073041.000|CCO|DESEMPLEADOS.
20101207073041.000|20101207073044.333|CCO|>> CONTINÚAN LOS ACTOS PARA 
20101207073044.333|20101207073047.667|CCO|PROMOVER LA PROPORCIÓN DREAM 
20101207073047.667|20101207073051.000|CCO|ACT.
20101207073051.000|20101207073056.000|CCO|>> LA MAYOR DEMANDA CONTRA LA 
20101207073056.000|20101207073101.000|CCO|TIENDA WALL MART SERÁ DECIDIDA 
20101207073101.000|20101207073103.500|CCO|POR  LA JUSTICIA.
20101207073103.500|20101207073106.000|CCO|>> UN JOVEN PROTAGONIZA UNA 
20101207073106.000|20101207073108.500|CCO|PERSECUCIÓN POLICÍACA DE 
20101207073108.500|20101207073111.000|CCO|PELÍCULA.
20101207073111.000|20101207073114.333|CCO|>> UNA APARENTE INOCENTE MUÑECA 
20101207073114.333|20101207073117.667|CCO|BARBYE CAUSA GRAN PREOCUPACIÓN 
20101207073117.667|20101207073121.000|CCO|A LAS AUTORIDADES. LES DIREMOS 
20101207073121.000|20101207073123.000|CCO|QUE ADVERTENCIA LANZÓ EL FMI.
20101207073123.000|20101207073125.000|CCO|-BARBIE.
20101207073125.000|20101207073127.000|CCO|-QUÉ.
20101207073127.000|20101207073129.000|CCO|>> COMENZAMOS CON LA EMERGENCIA 
20101207073129.000|20101207073131.000|CCO|QUE VIVE COLOMBIA POR LAS 
20101207073131.000|20101207073133.500|CCO|LLUVIAS.
20101207073133.500|20101207073136.000|CCO|11 DE POR LO -23 CUERPOS 
20101207073136.000|20101207073138.500|CCO|RECUPERADOS SON NIÑOS. LA 
20101207073138.500|20101207073141.000|CCO|MAYORÍA DE LAS VÍCTIMAS SON 
20101207073141.000|20101207073143.500|CCO|FATALES.
