TOP|20110113010001|2011-01-13_0100_US_KCBS_CBS_2_News_at_5
COL|Communication Studies Archive, UCLA 
UID|d0d75486-1eb8-11e0-9efe-001517add720
DUR|0:59:41.07
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-12 17:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:19|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110113010002.000|20110113010002.000|XDS|%   RATING: (NOT RATED) (72)
20110113010003.000|20110113010003.000|XDS|%    TITLE: Dr. Phil          Show #9406
20110113010002.000|20110113015942.000|SEG|Type=Story
20110113010002.000|20110113010004.000|CC1|THE OFFICER LET HIM GO WITH A   
20110113010004.000|20110113010004.000|CC1|WARNING.                        
20110113010004.000|20110113010007.000|CC1|IT WAS NOT HIS FIRST CONTACT    
20110113010007.000|20110113010009.000|CC1|WITH LAW ENFORCEMENT.           
20110113010009.000|20110113010010.000|CC1|>> FROM WHAT I HAVE SEEN NONE OF
20110113010010.000|20110113010013.000|CC1|THE INTERACTIONS OR EVEN THE    
20110113010013.000|20110113010016.000|CC1|TOTALITY OF THOSE INTERACTIONS  
20110113010016.000|20110113010017.000|CC1|WITH LEAVES ANY REASONABLE      
20110113010017.000|20110113010019.000|CC1|POLICE OFFICER TO CONCLUDE THAT 
20110113010019.000|20110113010021.000|CC1|THE SKY WOULD GRAB A GUN IN YOUR
20110113010021.000|20110113010022.000|CC1|SHOE 20 PEOPLE.                 
20110113010022.000|20110113010025.000|CC1|>> Reporter: MANY OF THE FOLKS  
20110113010025.000|20110113010027.000|CC1|UP FOLLOWING THE INVESTIGATION  
20110113010027.000|20110113010027.000|CC1|CLOSELY.                        
20110113010027.000|20110113010028.000|CC1|TONIGHT THE FOCUS WILL NOT BE ON
20110113010028.000|20110113010031.000|CC1|THE MEN WITH THE GUN BUT ON A   
20110113010031.000|20110113010033.000|CC1|LIFE CUT SHORT AND HAVE THIS    
20110113010033.000|20110113010034.000|CC1|COMMITTEE AND THE COUNTRY MOVES 
20110113010034.000|20110113010036.000|CC1|FORWARD.                        
20110113010036.000|20110113010039.000|CC1|CONGRESSWOMAN AND GABRIELLE     
20110113010039.000|20110113010040.000|CC1|GIFFORDS CONTINUES TO RECOVER.  
20110113010040.000|20110113010042.000|CC1|DOCTORS SAY THEY HAVE REDUCED TO
20110113010042.000|20110113010043.000|CC1|A LEVEL OF SEDATION, AND SHE IS 
20110113010043.000|20110113010046.000|CC1|LIVING IN THE RIGHT DIRECTION.  
20110113010046.000|20110113010048.000|CC1|>> NONE OF THE DOWNWARD EVENTS  
20110113010048.000|20110113010050.000|CC1|HAVE OCCURRED AT THIS TIME,     
20110113010050.000|20110113010052.000|CC1|WHICH IS EXACTLY WHAT WE WANTED 
20110113010052.000|20110113010053.000|CC1|TO HAPPENED.                    
20110113010053.000|20110113010054.000|CC1|>> Reporter: TOMORROW THE       
20110113010054.000|20110113010055.000|CC1|FUNERAL WILL BE HELD FOR THE    
20110113010055.000|20110113010101.000|CC1|YOUNGEST VICTIM, CHRISTIE GREEN.
20110113010101.000|20110113010102.000|CC1|AND TONIGHT THE PRESIDENT WILL  
20110113010102.000|20110113010104.000|CC1|NOT JUST ON THE THE VICTIMS, BUT
20110113010104.000|20110113010106.000|CC1|HE WILL ALSO CELEBRATE THE      
20110113010106.000|20110113010107.000|CC1|RELICS OF THE PEOPLE WHO WERE   
20110113010107.000|20110113010110.000|CC1|ABLE TO BRING DOWN THE SUSPECT, 
20110113010110.000|20110113010111.000|CC1|JARED LOUGHNER.                 
20110113010111.000|20110113010113.000|CC1|"CBS 2 NEWS" CONFIRMED THAT HE  
20110113010113.000|20110113010114.000|CC1|PURCHASED AMMUNITION HE         
20110113010114.000|20110113010116.000|CC1|ALLEGEDLY USED THE MORNING OF   
20110113010116.000|20110113010118.000|CC1|THE SHOOTING.                   
20110113010118.000|20110113010120.000|CC1|REPORTING LIVE KAREN BROWN.     
20110113010120.000|20110113010121.000|CC1|PAT: THANK YOU.                 
20110113010121.000|20110113010123.000|CC1|THE LAWMAKERS GOT BACK TO WORK  
20110113010123.000|20110113010126.000|CC1|IN THE NATION'S CAPITAL TODAY.  
20110113010126.000|20110113010127.000|CC1|THEIR ONLY FOCUS IS A RESOLUTION
20110113010127.000|20110113010130.000|CC1|TO HONOR THEIR COLLEAGUES, WOULD
20110113010130.000|20110113010132.000|CC1|IT CONGRESSWOMAN GABRIELLE      
20110113010132.000|20110113010132.000|CC1|GIFFORDS.                       
20110113010132.000|20110113010133.000|CC1|AFTER CANCELING BUSINESS FOR    
20110113010133.000|20110113010135.000|CC1|MOST OF THE WEEK THE HOUSE      
20110113010135.000|20110113010136.000|CC1|RETURNED TO PASS A RESOLUTION   
20110113010136.000|20110113010141.000|CC1|AND OFFER A PRAYER.             
20110113010141.000|20110113010142.000|CC1|AND EMOTIONALLY SHAKEN SPEAKER  
20110113010142.000|20110113010144.000|CC1|OF THE HOUSE THAT LAWMAKERS IN A
20110113010144.000|20110113010146.000|CC1|TRIBUTE TO THE VICTIMS OF THE   
20110113010146.000|20110113010147.000|CC1|TRAGEDY.                        
20110113010147.000|20110113010151.000|CC1|>> OUR HEARTS ARE BROKEN, BUT   
20110113010151.000|20110113010154.000|CC1|OUR SPIRIT IS NOT.              
20110113010154.000|20110113010156.000|CC1|THIS IS A TIME FOR THE HOUSE TO 
20110113010156.000|20110113010157.000|CC1|LOCK ARMS AND PRAYER FOR THE    
20110113010157.000|20110113010200.000|CC1|FALLEN AND WOUNDED AND RESOLVE  
20110113010200.000|20110113010204.000|CC1|TO CARRY AROUND A DIALOGUE OF   
20110113010204.000|20110113010205.000|CC1|DEMOCRACY.                      
20110113010205.000|20110113010207.000|CC1|WE MIGHT NOT HAVE ALL THE       
20110113010207.000|20110113010208.000|CC1|ANSWERS, BUT WE ALREADY HAVE THE
20110113010208.000|20110113010211.000|CC1|ANSWER THAT MATTERS MOST.       
20110113010211.000|20110113010215.000|CC1|THE AMERICANS WILL MAKE IT      
20110113010215.000|20110113010217.000|CC1|THROUGH THIS DIFFERENT --       
20110113010217.000|20110113010218.000|CC1|DIFFICULT.                      
20110113010218.000|20110113010219.000|CC1|PAT: THEY'RE MAKING A POINT TO  
20110113010219.000|20110113010221.000|CC1|PUT A BIPARTISAN FOCUS ON THE   
20110113010221.000|20110113010225.000|CC1|VICTIMS AND THE TRAGEDY.        
20110113010225.000|20110113010227.000|CC1|PAUL: SOME MEMBERS ARE REACTING 
20110113010227.000|20110113010229.000|CC1|TO SARAH PALANCE LATEST VIDEO.  
20110113010229.000|20110113010233.000|CC1|IN THE VIDEOS SHE USES THE TERM 
20110113010233.000|20110113010235.000|CC1|LIBEL WHICH HAS A VERY SPECIFIC 
20110113010235.000|20110113010237.000|CC1|AND OFFENSIVE MEANING.          
20110113010237.000|20110113010240.000|CC1|EDWARD LAWRENCE IS LIVE IN THE  
20110113010240.000|20110113010243.000|CC1|NEWS ROOM WHERE COMMENTS AND    
20110113010243.000|20110113010244.000|CC1|REACTIONS.                      
20110113010244.000|20110113010244.000|CC1|>> Reporter: COMMENTS           
20110113010244.000|20110113010247.000|CC1|INFURIATING JEWISH LEADERS.     
20110113010247.000|20110113010251.000|CC1|USING THE TERM RIGID IN         
20110113010251.000|20110113010254.000|CC1|CENTURIES OLD ANTI-SEMITISM IS  
20110113010254.000|20110113010254.000|CC1|WRONG.                          
20110113010254.000|20110113010257.000|CC1|CEREBELLUM POSTED A VIDEO OF HER
20110113010257.000|20110113010258.000|CC1|FACE BUT PATE WITH REACTION TO  
20110113010258.000|20110113010301.000|CC1|THE SHOOTING TRAGEDY IN ARIZONA 
20110113010301.000|20110113010303.000|CC1|TATTLED AMERICA'S ENDURING      
20110113010303.000|20110113010304.000|CC1|STRENGTH.                       
20110113010305.000|20110113010305.000|XDS|%    TITLE:   
20110113010304.000|20110113010306.000|CC1|SHE'S DETERMINED TO CRITICIZE   
20110113010306.000|20110113010307.000|CC1|JOURNALISM AND PUNS THAT HAS THE
20110113010307.000|20110113010310.000|CC1|CRITICISM TURN BACK UP HERSELF. 
20110113010310.000|20110113010312.000|CC1|>> ESPECIALLY WITHIN HOURS OF   
20110113010312.000|20110113010313.000|CC1|THE TRAGEDY UNFOLDING,          
20110113010313.000|20110113010315.000|CC1|JOURNALISTS AND PUNDITS SHOULD  
20110113010315.000|20110113010318.000|CC1|NOT MANUFACTURE A BLOOD LEVEL   
20110113010318.000|20110113010321.000|CC1|THAT SERVES ONLY TO INSIDE THE  
20110113010321.000|20110113010322.000|CC1|VERY HATRED AND VIOLENCE THEY   
20110113010322.000|20110113010324.000|CC1|PURPORT TO CONDEMN.             
20110113010324.000|20110113010326.000|CC1|>> Reporter: THE 12th           
20110113010326.000|20110113010329.000|CC1|CENTURY TERM REFERS TO THE FALSE
20110113010329.000|20110113010330.000|CC1|ALLEGATION THAT JEWS KILLED NINE
20110113010330.000|20110113010333.000|CC1|JEWS AND USED THE BLOOD FOR     
20110113010333.000|20110113010334.000|CC1|RELIGIOUS RITUALS.              
20110113010334.000|20110113010335.000|CC1|HE SAYS IT DOES NOT BELONG IN   
20110113010335.000|20110113010337.000|CC1|COMMENTS ABOUT THE COVERAGE OF  
