TOP|20101209040001|2010-12-09_0400_US_KCAL_KCAL_9_News_at_8PM
COL|Communication Studies Archive, UCLA 
UID|cbd4e128-0348-11e0-aad0-00e0815ffae2
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-08 20:00 America/Los_Angeles
SEG_01|2014-06-18 17:51:41|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101209040004.333|20101209045956.000|SEG|Type=Story
20101209040004.333|20101209045956.000|SEG_01|Type=Commercial
20101209040004.333|20101209040005.167|CCO| RED HOT TO START.
20101209040005.167|20101209040006.000|CCO|
20101209040006.000|20101209040006.833|CCO|NOT SO HOT NOW AT 38 MG.
20101209040006.833|20101209040007.667|CCO|
20101209040007.667|20101209040008.500|CCO| -- 38%.
20101209040008.500|20101209040009.333|CCO|
20101209040009.333|20101209040010.167|CCO|WELL, THE ALL STAR GAME HERE IN
20101209040010.167|20101209040011.000|CCO|
20101209040011.000|20101209040013.500|CCO|SOUTHERN CALIFORNIA JAMS SESSION
20101209040013.500|20101209040016.000|CCO|
20101209040016.000|20101209040018.500|CCO|FOR FEBRUARY 18-21.
20101209040018.500|20101209040021.000|CCO|
20101209040021.000|20101209040021.833|CCO|VOLUNTEERS ARE NEEDED AT
20101209040021.833|20101209040022.667|CCO|
20101209040022.667|20101209040023.500|CCO|NBA.COM/JAMSESSION.
20101209040023.500|20101209040024.333|CCO|
20101209040024.333|20101209040025.167|CCO|JOEL MYERS, STU LANCE, JOHN
20101209040025.167|20101209040026.000|CCO|
20101209040026.000|20101209040026.833|CCO|IRELAND BACK IN STAPLE CENTER.
20101209040026.833|20101209040027.667|CCO|
20101209040027.667|20101209040028.500|CCO|DEPENDING ON THE GROWTH AND
20101209040028.500|20101209040029.333|CCO|
20101209040029.333|20101209040030.167|CCO|OPPORTUNITY WITH ONE THE
20101209040030.167|20101209040031.000|CCO|
20101209040031.000|20101209040032.667|CCO|YOUNGEST TEAMS IN THE NBA ALONG
20101209040032.667|20101209040034.333|CCO|
20101209040034.333|20101209040036.000|CCO|WITH MARC, HEAD COACH, AND DEAN
20101209040036.000|20101209040037.667|CCO|
20101209040037.667|20101209040039.333|CCO|ALSO ON THE BENCH.
20101209040039.333|20101209040041.000|CCO|
20101209040041.000|20101209040041.833|CCO|DEAN SPENT THE LAST NINE YEARS
20101209040041.833|20101209040042.667|CCO|
20101209040042.667|20101209040043.500|CCO|WITH A NEW SYSTEM WITH A VERY
20101209040043.500|20101209040044.333|CCO|
20101209040044.333|20101209040045.167|CCO|YOUNG SQUAD.
20101209040045.167|20101209040046.000|CCO|
20101209040046.000|20101209040046.833|CCO|IT'S TOUGH.
20101209040046.833|20101209040047.667|CCO|
20101209040047.667|20101209040048.500|CCO|AS WE MENTIONED, WHEN YOU DON'T
20101209040048.500|20101209040049.333|CCO|
20101209040049.333|20101209040050.167|CCO|HAVE YOUR LEAD GUARD, BARON
20101209040050.167|20101209040051.000|CCO|
20101209040051.000|20101209040052.000|CCO|DAVIS, THEY WANTED HIM TO BE THE
20101209040052.000|20101209040053.000|CCO|
20101209040053.000|20101209040054.000|CCO|GUY THAT HAD THE BENCH WORK.
20101209040054.000|20101209040055.000|CCO|
20101209040055.000|20101209040056.000|CCO|WHAT A GREAT SHOOTING GUARD THAT
20101209040056.000|20101209040057.000|CCO|
20101209040057.000|20101209040058.000|CCO|HE WAS.
20101209040058.000|20101209040059.000|CCO|
20101209040059.000|20101209040100.000|CCO|THEY WANTED TO BE HIM THE MENTOR
20101209040100.000|20101209040101.000|CCO|
20101209040101.000|20101209040101.900|CCO|FOR BLAKE GRIFFIN AND OTHER
20101209040101.900|20101209040102.800|CCO|
20101209040102.800|20101209040103.700|CCO|GUYS.
20101209040103.700|20101209040104.600|CCO|
20101209040104.600|20101209040105.500|CCO|HOPEFULLY HE CAN GET HEALTHY.
20101209040105.500|20101209040106.400|CCO|
20101209040106.400|20101209040107.300|CCO|5-17 RECORD AFTER A HORRIBLE
20101209040107.300|20101209040108.200|CCO|
20101209040108.200|20101209040109.100|CCO|START.
20101209040109.100|20101209040110.000|CCO|
20101209040110.000|20101209040111.000|CCO|KOBE HAS IT SWIPED AWAY.
20101209040111.000|20101209040112.000|CCO|
20101209040112.000|20101209040113.000|CCO|GOING TO BELONG TO THE LAKERS.
20101209040113.000|20101209040114.000|CCO|
20101209040114.000|20101209040115.000|CCO|GORDON RIGHT ON TOP OF THE
20101209040115.000|20101209040116.000|CCO|
20101209040116.000|20101209040117.000|CCO|BASKETBALL.
20101209040117.000|20101209040118.000|CCO|
20101209040118.000|20101209040119.000|CCO|STU: RYAN GOMES IN THE GAME.
20101209040119.000|20101209040120.000|CCO|
20101209040120.000|20101209040121.250|CCO|YOU CAN'T SLEEP ON GOMES.
20101209040121.250|20101209040122.500|CCO|
20101209040122.500|20101209040123.750|CCO|HE'S A GUY THAT CAN SCORE AND
20101209040123.750|20101209040125.000|CCO|
20101209040125.000|20101209040126.250|CCO|SCORE IN A HURRY.
20101209040126.250|20101209040127.500|CCO|
20101209040127.500|20101209040128.750|CCO|CARACTER ABOUT TO CHECK IN.
20101209040128.750|20101209040130.000|CCO|
20101209040130.000|20101209040131.000|CCO|JOEL: PAU FOR LAMAR.
20101209040131.000|20101209040132.000|CCO|
20101209040132.000|20101209040133.000|CCO|STU: THIS IS A DIFFERENT LINEUP.
20101209040133.000|20101209040134.000|CCO|
20101209040134.000|20101209040135.000|CCO|JOEL: ONE BALL AGAINST ANOTHER
20101209040135.000|20101209040136.000|CCO|
20101209040136.000|20101209040137.000|CCO|BALL.
20101209040137.000|20101209040138.000|CCO|
20101209040138.000|20101209040139.000|CCO|STU: IT'S JUST THAT I DON'T KNOW
20101209040139.000|20101209040140.000|CCO|
20101209040140.000|20101209040141.667|CCO|IF I'VE SEEN CARACTER AND PAU IN
20101209040141.667|20101209040143.333|CCO|
20101209040143.333|20101209040145.000|CCO|THE GAME AS THE SAME TIME.
20101209040145.000|20101209040146.667|CCO|
20101209040146.667|20101209040148.333|CCO|JOEL: MISMATCH AGAIN FOR KOBE.
20101209040148.333|20101209040150.000|CCO|
20101209040150.000|20101209040155.000|CCO|MID RANGE, PUTS THE LAKERS UP 16
20101209040155.000|20101209040200.000|CCO|
20101209040200.000|20101209040200.714|CCO|-11.
20101209040200.714|20101209040201.429|CCO|
20101209040201.429|20101209040202.143|CCO|LAKERS MAKING A LOT HAPPEN.
20101209040202.143|20101209040202.857|CCO|
20101209040202.857|20101209040203.571|CCO|GORDON GOING TO THE FREE THROW
20101209040203.571|20101209040204.286|CCO|
20101209040204.286|20101209040205.000|CCO|LINE.
20101209040205.000|20101209040205.714|CCO|
20101209040205.714|20101209040206.429|CCO|HE HAS HAD BIG SECOND HALFS FOR
20101209040206.429|20101209040207.143|CCO|
20101209040207.143|20101209040207.857|CCO|HIM, REALLY GAME THROUGH IN THE
20101209040207.857|20101209040208.571|CCO|
20101209040208.571|20101209040209.286|CCO|LAST ONE MONDAY NIGHT.
20101209040209.286|20101209040210.000|CCO|
20101209040210.000|20101209040211.250|CCO|STU: KOBE'S BASKET NOW.
20101209040211.250|20101209040212.500|CCO|
20101209040212.500|20101209040213.750|CCO|SECONDARY DEFENDER, KOBE STILL
20101209040213.750|20101209040215.000|CCO|
20101209040215.000|20101209040216.250|CCO|WITH THE HEIGHT ADVANTAGE.
20101209040216.250|20101209040217.500|CCO|
20101209040217.500|20101209040218.750|CCO|DIDN'T WORRY ABOUT HIM.
20101209040218.750|20101209040220.000|CCO|
20101209040220.000|20101209040221.000|CCO|GOES UP AND PUT AN ARC ON IT.
20101209040221.000|20101209040222.000|CCO|
20101209040222.000|20101209040223.000|CCO|BEAUTIFUL SHOT.
20101209040223.000|20101209040224.000|CCO|
20101209040224.000|20101209040225.000|CCO|JOEL: GORDON SHOOTS TWO.
20101209040225.000|20101209040226.000|CCO|
20101209040226.000|20101209040227.000|CCO|NOT GETTING THE FIRST.
20101209040227.000|20101209040228.000|CCO|
20101209040228.000|20101209040229.000|CCO|ERIC GORDON LIKES LAMAR ODOM
20101209040229.000|20101209040230.000|CCO|
20101209040230.000|20101209040231.000|CCO|WINNING GOLD AND PEOPLE IN THE
20101209040231.000|20101209040232.000|CCO|
20101209040232.000|20101209040233.000|CCO|CHAMPIONSHIP OVER THE SUMMER.
20101209040233.000|20101209040234.000|CCO|
20101209040234.000|20101209040235.000|CCO|STU, JUST ABOUT EVERY GUY THAT
20101209040235.000|20101209040236.000|CCO|
20101209040236.000|20101209040237.000|CCO|PLAYED ON THE TEAM, HAD A
20101209040237.000|20101209040238.000|CCO|
20101209040238.000|20101209040239.000|CCO|SENSATIONAL START.
20101209040239.000|20101209040240.000|CCO|
20101209040240.000|20101209040240.714|CCO|LIKE GORDON AND LAMAR.
20101209040240.714|20101209040241.429|CCO|
20101209040241.429|20101209040242.143|CCO|STU: THERE'S A REASON WHY THEY
20101209040242.143|20101209040242.857|CCO|
20101209040242.857|20101209040243.571|CCO|WERE ON THE TEAM.
20101209040243.571|20101209040244.286|CCO|
20101209040244.286|20101209040245.000|CCO|IT'S NOT A REAL BIG SURPRISE
20101209040245.000|20101209040245.714|CCO|
20101209040245.714|20101209040246.429|CCO|THAT THEY ARE HAVING GOOD YEARS.
20101209040246.429|20101209040247.143|CCO|
20101209040247.143|20101209040247.857|CCO|JOEL: YEAH, CAME IN AND HAD A
20101209040247.857|20101209040248.571|CCO|
20101209040248.571|20101209040249.286|CCO|RHYTHM.
20101209040249.286|20101209040250.000|CCO|
20101209040250.000|20101209040251.000|CCO|AS PHIL JACKSON SAID, LAMAR ODOM
20101209040251.000|20101209040252.000|CCO|
20101209040252.000|20101209040253.000|CCO|WAS IN THE BEST SHAPE OF HIS
20101209040253.000|20101209040254.000|CCO|
20101209040254.000|20101209040255.000|CCO|LIFE TO COME INTO A CAMP.
20101209040255.000|20101209040256.000|CCO|
20101209040256.000|20101209040257.000|CCO|THAT'S THE CASE OF A LOT OF GUYS
20101209040257.000|20101209040258.000|CCO|
20101209040258.000|20101209040259.000|CCO|THAT WERE THERE.
20101209040259.000|20101209040300.000|CCO|
20101209040300.000|20101209040301.250|CCO|IN GAME CONDITION RIGHT AWAY.
20101209040301.250|20101209040302.500|CCO|
20101209040302.500|20101209040303.750|CCO|SEVEN ON THE SHOT CLOCK.
20101209040303.750|20101209040305.000|CCO|
20101209040305.000|20101209040306.250|CCO|LAKERS GET IT TO THE RIGHT GUY.
20101209040306.250|20101209040307.500|CCO|
20101209040307.500|20101209040308.750|CCO|LAKERS UP BY 7.
20101209040308.750|20101209040310.000|CCO|
20101209040310.000|20101209040310.714|CCO|STU: GOOD RUNNING OF THE
20101209040310.714|20101209040311.429|CCO|
20101209040311.429|20101209040312.143|CCO|OFFENSE.
20101209040312.143|20101209040312.857|CCO|
20101209040312.857|20101209040313.571|CCO|THEY RAN THAT ONE DOWN.
20101209040313.571|20101209040314.286|CCO|
20101209040314.286|20101209040315.000|CCO|KOBE TOOK THE SHOT WITH ABOUT
20101209040315.000|20101209040315.714|CCO|
20101209040315.714|20101209040316.429|CCO|FOUR ON THE 24TH.
20101209040316.429|20101209040317.143|CCO|
20101209040317.143|20101209040317.857|CCO|JOEL: WHAT ABOUT LAST TIME WITH
20101209040317.857|20101209040318.571|CCO|
20101209040318.571|20101209040319.286|CCO|25 SECONDS LEFT.
20101209040319.286|20101209040320.000|CCO|
20101209040320.000|20101209040321.667|CCO|STU: A COUPLE OF TIMES.
20101209040321.667|20101209040323.333|CCO|
20101209040323.333|20101209040325.000|CCO|LOOK THE EARLY SHOT.
20101209040325.000|20101209040326.667|CCO|
20101209040326.667|20101209040328.333|CCO|LAMAR TOOK THE EARLY SHOTS.
20101209040328.333|20101209040330.000|CCO|
20101209040330.000|20101209040331.250|CCO|JOEL: THERE WERE MISTAKES MADE
20101209040331.250|20101209040332.500|CCO|
20101209040332.500|20101209040333.750|CCO|IN THE LAST MINUTE.
20101209040333.750|20101209040335.000|CCO|
20101209040335.000|20101209040336.250|CCO|COMING IN AND SO DID BARON
20101209040336.250|20101209040337.500|CCO|
20101209040337.500|20101209040338.750|CCO|DAVIS.
20101209040338.750|20101209040340.000|CCO|
20101209040340.000|20101209040340.714|CCO|YOU KNOW, JOE BUTLER RESIGNING
20101209040340.714|20101209040341.429|CCO|
20101209040341.429|20101209040342.143|CCO|IN THE OFF SEASON.
20101209040342.143|20101209040342.857|CCO|
20101209040342.857|20101209040343.571|CCO|STU: THEY PICK UP A LOT OF
20101209040343.571|20101209040344.286|CCO|
20101209040344.286|20101209040345.000|CCO|OFFENSIVE PUNCH WITH THE SECOND
20101209040345.000|20101209040345.714|CCO|
20101209040345.714|20101209040346.429|CCO|UNIT.
20101209040346.429|20101209040347.143|CCO|
20101209040347.143|20101209040347.857|CCO|BRINGING IN BUTLER AND BARON TO
20101209040347.857|20101209040348.571|CCO|
20101209040348.571|20101209040349.286|CCO|GO ALONG WITH GOMES.
20101209040349.286|20101209040350.000|CCO|
20101209040350.000|20101209040351.000|CCO|THAT'S A NICE OFFENSIVE UNIT
20101209040351.000|20101209040352.000|CCO|
20101209040352.000|20101209040353.000|CCO|COMING IN.
20101209040353.000|20101209040354.000|CCO|
20101209040354.000|20101209040355.000|CCO|JOEL: NOW CAN BARON STAY
20101209040355.000|20101209040356.000|CCO|
20101209040356.000|20101209040357.000|CCO|HEALTHY?
20101209040357.000|20101209040358.000|CCO|
20101209040358.000|20101209040359.000|CCO|HE WAS A GAME-TIME DECISION.
20101209040359.000|20101209040400.000|CCO|
20101209040400.000|20101209040400.833|CCO|HE TWEAKED THE HAMSTRING.
20101209040400.833|20101209040401.667|CCO|
20101209040401.667|20101209040402.500|CCO|[CROWD CHEERING]
20101209040402.500|20101209040403.333|CCO|
