TOP|20101209040002|2010-12-09_0400_US_CNN_Anderson_Cooper_360
COL|Communication Studies Archive, UCLA 
UID|cca981bc-0348-11e0-a7f2-00e0815fe86c
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-08 20:00 America/Los_Angeles
SEG_01|2014-06-18 17:51:39|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101209040132.000|20101209041427.000|SEG|Type=Story
20101209040132.000|20101209040135.333|CCO|>>> THANKS FOR WATCHING 
20101209040135.333|20101209040138.667|CCO|EVERYONE.
20101209040138.667|20101209040142.000|CCO|BREAKING NEWS OFF THE TOP, DEAL 
20101209040142.000|20101209040143.667|CCO|MAKING ON DON'T ASK, DON'T TELL.
20101209040143.667|20101209040145.333|CCO|IS A DEAL COMING INTO SIGHT? 
20101209040145.333|20101209040147.000|CCO|THE SENATE POSTPONING A KEY VOTE
20101209040147.000|20101209040148.667|CCO|TONIGHT ON LIFTING THE LAW 
20101209040148.667|20101209040150.333|CCO|BANNING GAYS FROM SERVING OPENLY
20101209040150.333|20101209040152.000|CCO|IN THE MILITARY.
20101209040152.000|20101209040154.000|CCO|WE HAVE THE LATEST ON WHY, ON 
20101209040154.000|20101209040156.000|CCO|WHERE THE STICKING POINTS ARE, 
20101209040156.000|20101209040158.000|CCO|AND WHY IT ALL COULD COME DOWN 
20101209040158.000|20101209040200.000|CCO|TO THE VOTE OF A SINGLE 
20101209040200.000|20101209040202.000|CCO|REPUBLICAN SENATOR.
20101209040202.000|20101209040203.667|CCO|ALSO TONIGHT, KEEPING THEM 
20101209040203.667|20101209040205.333|CCO|HONEST.
20101209040205.333|20101209040207.000|CCO|CONGRESSMAN HAL ROGERS, YOU MAY 
20101209040207.000|20101209040208.667|CCO|NOT KNOW THE NAME BUT HE'S KNOWN
20101209040208.667|20101209040210.333|CCO|AS THE PRINCE OF PORK.
20101209040210.333|20101209040212.000|CCO|KNOWN FOR PET PROJECTS IN HIS 
20101209040212.000|20101209040214.500|CCO|SLEEPY RURAL DISTRICT.
20101209040214.500|20101209040217.000|CCO|SO MANY GOODIES THEY CALL HIS 
20101209040217.000|20101209040219.500|CCO|HOMETOWN MR. ROGERS' 
20101209040219.500|20101209040222.000|CCO|NEIGHBORHOOD.
20101209040222.000|20101209040223.111|CCO|HE'S ABOUT TO BE PUT IN CHARGE 
20101209040223.111|20101209040224.222|CCO|OF THE COMMITTEE THAT DIRECTLY 
20101209040224.222|20101209040225.333|CCO|CONTROLS HOW YOUR MONEY IS 
20101209040225.333|20101209040226.444|CCO|SPENT.
20101209040226.444|20101209040227.556|CCO|LATER, POLYGAMIST LEADER WARREN 
20101209040227.556|20101209040228.667|CCO|JEFFS FACING A NEW TRIAL ON SEX 
20101209040228.667|20101209040229.778|CCO|CRIMES CHARGES.
