TOP|20101209010001|2010-12-09_0100_US_KMEX_Primer_Impacto
COL|Communication Studies Archive, UCLA 
UID|a6b1ebc0-032f-11e0-8bbb-00e0815ffae2
DUR|0:59:55.02
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-08 17:00 America/Los_Angeles
SEG_01|2014-06-18 17:51:01|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101209010011.000|20101209012111.000|SEG|Type=Story
20101209010011.000|20101209012022.429|SEG_01|Type=Commercial
20101209010011.000|20101209010016.000|CCO| Gordo y La Flac
20101209010016.000|20101209010021.000|CCO|>> LAS LLAMAS DEVORAN UN PENAL  
20101209010021.000|20101209010023.500|CCO|Y MUCHOS REOS MUERE 
20101209010023.500|20101209010026.000|CCO|CARBONIZADOS.
20101209010026.000|20101209010028.500|CCO|CUNDE EL PÁNICO A BORDO DE UN 
20101209010028.500|20101209010031.000|CCO|CRUCERO QUE ZOBRÓ EN ALTAMAR.
20101209010031.000|20101209010036.000|CCO|LA VIOLENCIA SE APODERA  DONDE 
20101209010036.000|20101209010041.000|CCO|DESALOJAN A  DECENAS DE 
20101209010041.000|20101209010042.667|CCO|DIPUTADOS.
20101209010042.667|20101209010044.333|CCO|TERMINÓ EN UNA PERTURBADORA 
20101209010044.333|20101209010046.000|CCO|PESADILLA, 
20101209010046.000|20101209010047.667|CCO|POR LOS ABUSOS A QUE FUERON 
20101209010047.667|20101209010049.333|CCO|SOMETIDOS.
20101209010049.333|20101209010051.000|CCO|PONEN TRAS LAS REJAS A LA MADRE 
20101209010051.000|20101209010053.500|CCO|DEL NIÑO SICARIO.
20101209010053.500|20101209010056.000|CCO|SUMIDOS EN EL DOLOR
20101209010056.000|20101209010058.500|CCO|  ENTIERRAN A LAS VÍCTIMAS DEL 
20101209010058.500|20101209010101.000|CCO|ALUD, QUE SEPULTÓ A UN PUEBLO.
20101209010101.000|20101209010103.500|CCO|UN EXTRAÑO OBJETO ILUMINÓ EL 
20101209010103.500|20101209010106.000|CCO|CIELO Y PARALIZÓ EL TRÁFICO.  
20101209010106.000|20101209010108.500|CCO|EL DESENLACE LO DEJARA 
20101209010108.500|20101209010111.000|CCO|SORPRENDIDO.
20101209010111.000|20101209010114.333|CCO|TRAS UN AÑO DIFÍCIL LUIS FONZI  
20101209010114.333|20101209010117.667|CCO|SE PREPARA PARA RECIBIR EL 2011 
20101209010117.667|20101209010121.000|CCO|CON NUEVOS PROYECTOS.
20101209010121.000|20101209010126.000|CCO|>> COLUMNAS DE HUMO ANUNCIABA 
20101209010126.000|20101209010131.000|CCO|LA TRAGEDIA   QUE SE APODERÓ DE 
20101209010131.000|20101209010132.667|CCO|UNA CÁRCEL Y AUNQUE LOS 
20101209010132.667|20101209010134.333|CCO|BOMBEROS INTENTARON APLACAR EL 
20101209010134.333|20101209010136.000|CCO|FUEGO DECENAS DE REOS PERDIERON 
20101209010136.000|20101209010137.667|CCO|LA VIDA  ENTRE LAS LLAMAS 
20101209010137.667|20101209010139.333|CCO|ASESINAS.
20101209010139.333|20101209010141.000|CCO|>> LES SALUDA ILIA CALDERÓN.
20101209010141.000|20101209010143.000|CCO|>> TAMBIÉN LES SALUDA VERÓNICA 
20101209010143.000|20101209010145.000|CCO|DEL CASTILLO. 
20101209010145.000|20101209010147.000|CCO|MÁS ADELANTE TENEMOS LAS 
20101209010147.000|20101209010149.000|CCO|IMPACTANTES IMÁGENES DEL 
20101209010149.000|20101209010151.000|CCO|INCENDIO QUE CONSUMIÓ UNA 
20101209010151.000|20101209010152.250|CCO|PRISIÓN.
20101209010152.250|20101209010153.500|CCO|>> ANTES ES UN DÍA CRUCIAL PARA 
20101209010153.500|20101209010154.750|CCO|LOS ESTUDIANTES INDOCUMENTADOS 
20101209010154.750|20101209010156.000|CCO|POR LA VOTACIÓN QUE DEFINE SU 
20101209010156.000|20101209010157.250|CCO|DESTINO.
20101209010157.250|20101209010158.500|CCO|PARA ESO VAMOS EN VIVO A LOS 
20101209010158.500|20101209010159.750|CCO|ANGELES CON SALVADOR DURÁN Y 
20101209010159.750|20101209010201.000|CCO|LOS ÚLTIMOS ACONTECIMIENTOS.
20101209010201.000|20101209010204.333|CCO|>> MUY BUENAS TARDES,  NOSOTROS 
20101209010204.333|20101209010207.667|CCO|HEMOS VISTO TODO EL DÍA ESTOS 
20101209010207.667|20101209010211.000|CCO|JÓVENES UNIVERSITARIOS COMO 
20101209010211.000|20101209010212.667|CCO|EQUIPO ELLOS SE LLAMAN EL DREAM 
20101209010212.667|20101209010214.333|CCO|TEAM  DE LA CIUDAD DE LOS 
20101209010214.333|20101209010216.000|CCO|ANGELES Y HAN ESTADO PEGADOS A 
20101209010216.000|20101209010217.667|CCO|LA TELEVISIÓN VIENDO LO QUE 
20101209010217.667|20101209010219.333|CCO|HACE EL CONGRESO. 
20101209010219.333|20101209010221.000|CCO|ELLOS QUIEREN QUE SE CUMPLAN 
20101209010221.000|20101209010223.500|CCO|LOS SUEÑOS QUE TIEN,  QUE 
20101209010223.500|20101209010226.000|CCO|TIENE QUE SER LETALES PARA 
20101209010226.000|20101209010228.500|CCO|CUMPLIR CON SUS SUEÑOS.
20101209010228.500|20101209010231.000|CCO|-LEGALES.
20101209010231.000|20101209010234.333|CCO|>> LAS ÚLTIMAS 24 HORAS   HAN 
20101209010234.333|20101209010237.667|CCO|SIDO INTENSAS PARA LOS 
20101209010237.667|20101209010241.000|CCO|ESTUDIANTES UNIVERSITARIOS QUE 
20101209010241.000|20101209010242.667|CCO|BUSCAN LA APROBACIÓN.  HAN 
20101209010242.667|20101209010244.333|CCO|SOSTENIDO VIGILIAS Y 
20101209010244.333|20101209010246.000|CCO|MANIFESTACIONES PARA HACER EL 
20101209010246.000|20101209010247.667|CCO|LLAMADO DE CONCIENCIA A LOS 
20101209010247.667|20101209010249.333|CCO|POLÍTICOS.
20101209010249.333|20101209010251.000|CCO|>> ES UNA OPORTUNIDAD, UNA 
20101209010251.000|20101209010252.667|CCO|OPORTUNIDAD DE USAR MI 
20101209010252.667|20101209010254.333|CCO|LICENCIATURA QUE PAGUÉ 
20101209010254.333|20101209010256.000|CCO|Y EMPEZAR MI CARRERA.
20101209010256.000|20101209010257.667|CCO|>> LOS ESTUDIANTES PASARON EL 
20101209010257.667|20101209010259.333|CCO|DÍA ENTERO HACIENDO LLAMADAS A 
20101209010259.333|20101209010301.000|CCO|LOS CONGRESISTAS  HARÁ PEDIRLES 
20101209010301.000|20101209010303.000|CCO|QUE VOTEN A FAVOR DEL PROYECTO 
20101209010303.000|20101209010305.000|CCO|DE LEY. 
20101209010305.000|20101209010307.000|CCO|LO HAN HECHO DESDE EL AÑO 2001 
20101209010307.000|20101209010309.000|CCO|SIN LOGRAR SU PROPÓSITO.
20101209010309.000|20101209010311.000|CCO|>> NECESITAMOS QUE VOTEN SI, 
20101209010311.000|20101209010313.000|CCO|AHORA PORQUE ES EL DÍA 
20101209010313.000|20101209010315.000|CCO|DECISIVO. HEMOS ESPERADO 10 
20101209010315.000|20101209010317.000|CCO|AÑOS.
20101209010317.000|20101209010319.000|CCO|>> A DIFERENCIA DE LAS 
20101209010319.000|20101209010321.000|CCO|PROPUESTAS ANTERIORES LOS 
20101209010321.000|20101209010323.500|CCO|AUTORES  HICIERON AJUSTES PARA 
20101209010323.500|20101209010326.000|CCO|LOGRAR MAYOR APOYO.
20101209010326.000|20101209010328.500|CCO|>> PARA MUCHOS 
20101209010328.500|20101209010331.000|CCO|DESGRACIADAMENTE, BAJARON LA 
