TOP|20110106040001|2011-01-06_0400_US_KCAL_KCAL_9_News_at_8PM
COL|Communication Studies Archive, UCLA 
UID|c93fbfb8-1951-11e0-8428-001517add6fa
DUR|0:59:44.34
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-05 20:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:12|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110106040002.000|20110106045945.000|SEG|Type=Story
20110106040002.000|20110106040004.000|CC1|WHAT RON ARTEST JUST DID.       
20110106040004.000|20110106040006.000|CC1|STU: YEAH, THERE'S SO MANY      
20110106040006.000|20110106040008.000|CC1|THINGS THAT PLAYER DO THAT CAN  
20110106040008.000|20110106040010.000|CC1|AID THEIR TEAM THAT MOST PEOPLE 
20110106040010.000|20110106040011.000|CC1|DON'T GET A CHANCE TO SEE       
20110106040011.000|20110106040013.000|CC1|BECAUSE THEY DON'T SHOW UP IN   
20110106040013.000|20110106040014.000|CC1|THE BOX SCORE.                  
20110106040014.000|20110106040016.000|CC1|JOEL: SHANNON BROWN THE LOTTER. 
20110106040016.000|20110106040020.000|CC1|L.O. ON TIME.                   
20110106040020.000|20110106040023.000|CC1|NICE DELIVERY.                  
20110106040023.000|20110106040025.000|CC1|NICE SPURT FOR THE LAKERS.      
20110106040025.000|20110106040027.000|CC1|STU: EVER SEEN THAT?            
20110106040027.000|20110106040028.000|CC1|JOEL: BLOCKS HIM.               
20110106040028.000|20110106040030.000|CC1|THREW THE BIG BLOCK ON GRANT    
20110106040030.000|20110106040030.000|CC1|HILL.                           
20110106040030.000|20110106040036.000|CC1|STOOD OVER HIM LIKE OLLI.       
20110106040036.000|20110106040037.000|CC1|ARTEST, CAN'T GET THE TRIPLE.   
20110106040037.000|20110106040040.000|CC1|GETS IT IN MICKAEL PIETRUS, TRUE
20110106040040.000|20110106040042.000|CC1|IT AWAY.                        
20110106040042.000|20110106040044.000|CC1|DON'T BE TOO CASUAL NOW.        
20110106040044.000|20110106040046.000|CC1|ON THE DIVE, ANDREW BYNUM.      
20110106040046.000|20110106040048.000|CC1|DREW WITH A TWO HANDER.         
20110106040048.000|20110106040049.000|CC1|MAN, HAMMER TIME.               
20110106040049.000|20110106040051.000|CC1|STU: WHEN ANDREW GOES TO THE    
20110106040051.000|20110106040052.000|CC1|RIM, HE GOES WITH A PURPOSE.    
20110106040052.000|20110106040053.000|CC1|STAND IN FRONT IF YOU WANT, YOU 
20110106040053.000|20110106040055.000|CC1|ARE GOING TO GET A FACIAL.      
20110106040055.000|20110106040056.000|CC1|L.O. WITH THE ASSISTS.          
20110106040056.000|20110106040059.000|CC1|AND ANDREW WITH THE FINISH IN   
20110106040059.000|20110106040101.000|CC1|226 TO GO HERE IN THE FIRST.    
20110106040101.000|20110106040104.000|CC1|LAKERS ON A NINE TO NOTHING RUN 
20110106040104.000|20110106040106.000|CC1|TO RECAPTURE THE LEAD.          
20110106040106.000|20110106040107.000|CC1|FIRST IT WAS LAMAR.             
20110106040107.000|20110106040109.000|CC1|NO BOX OUT, NO PROBLEM.         
20110106040109.000|20110106040113.000|CC1|AND THEN ANDREW STARTS IT WITH  
20110106040113.000|20110106040114.000|CC1|THE DEFENSE.                    
20110106040114.000|20110106040115.000|CC1|GET, DREW.                      
20110106040115.000|20110106040118.000|CC1|GO THE OTHER WAY.               
20110106040118.000|20110106040120.000|CC1|BECAUSE YOU BLOCKED IT, I'LL    
20110106040120.000|20110106040122.000|CC1|GIVE YOU SOMETHING TO REALLY    
20110106040122.000|20110106040122.000|CC1|CELEBRATE ABOUT.                
20110106040122.000|20110106040325.000|CC1|NICE PLAY.                      
20110106040325.000|20110106040326.000|CC1|JOEL: IT'S A FIVE POINT LEAD FOR
20110106040326.000|20110106040328.000|CC1|THE LAKERS ON A 9-0 RUN.        
20110106040328.000|20110106040330.000|CC1|LAMAR AND RON ARTEST CATALYST   
20110106040330.000|20110106040333.000|CC1|EARLY ON THE FLOOR.             
20110106040333.000|20110106040335.000|CC1|DISCOUNT TIRE CENTER GIVING YOU 
20110106040335.000|20110106040338.000|CC1|THE CHANCE TO WIN FREE LAKERS   
20110106040338.000|20110106040343.000|CC1|TICKETS.                        
20110106040343.000|20110106040348.000|CC1|DISCOUNTTIRE                    
20110106040348.000|20110106040349.000|CC1|DISCOUNTTIRECENTER.COM/ENTERTOWI
20110106040349.000|20110106040349.000|CC1|N.                              
20110106040349.000|20110106040350.000|CC1|SOLID START FOR THE LAKERS.     
20110106040350.000|20110106040351.000|CC1|BACK ON THE BOARD.              
20110106040351.000|20110106040354.000|CC1|DO WE HAVE TO SEE THIS AGAIN?   
20110106040354.000|20110106040356.000|CC1|STU: EVERYTHING THEY THREW UP   
20110106040356.000|20110106040357.000|CC1|FROM BEYOND THE ARC INNOCENT.   
20110106040357.000|20110106040359.000|CC1|JUST ONE OF THOSE NIGHTS FOR A  
20110106040359.000|20110106040401.000|CC1|GOOD SHOOTING TEAM TO BEGIN WITH
20110106040401.000|20110106040402.000|CC1|THAT DISTANCE AND BE EVEN       
20110106040402.000|20110106040403.000|CC1|BETTER.                         
20110106040403.000|20110106040406.000|CC1|THEY MAKE THE MOST OF IT.       
20110106040406.000|20110106040407.000|CC1|JOEL: THAT WAS REALLY THE GAME  
20110106040407.000|20110106040407.000|CC1|WINNER.                         
20110106040407.000|20110106040409.000|CC1|BECAUSE THE LAKERS HAD A SHOT   
20110106040409.000|20110106040412.000|CC1|UNTIL TURKOGLU HIT THAT ONE.    
20110106040412.000|20110106040413.000|CC1|A LITTLE BIT MORE THAN 30       
20110106040413.000|20110106040413.000|CC1|SECONDS LEFT.                   
20110106040413.000|20110106040415.000|CC1|YOU SEE A GUY THAT'S NOW EIGHT  
20110106040415.000|20110106040418.000|CC1|ON THE ALL TIME ASSISTS LIST.   
20110106040418.000|20110106040420.000|CC1|SETTING UP AND GETTING PRIDE.   
20110106040420.000|20110106040421.000|CC1|STEVE BLAKE CHECKED INTO THE    
20110106040421.000|20110106040423.000|CC1|GAME AND GETS AN EARLY BOARD.   
20110106040423.000|20110106040425.000|CC1|ALONG WITH MATT BARNES.         
20110106040425.000|20110106040427.000|CC1|GASOL IN FOR BYNUM.             
20110106040427.000|20110106040430.000|CC1|LAMAR STAYS OUT WITH SHANNON    
20110106040430.000|20110106040430.000|CC1|BROWN.                          
20110106040430.000|20110106040432.000|CC1|ON THE FLOOR FOR THE LAKERS.    
20110106040432.000|20110106040434.000|CC1|LAMAR, NOBODY CAME.             
20110106040434.000|20110106040436.000|CC1|CHANNING FRYE, JUST A LITTLE    
20110106040436.000|20110106040437.000|CC1|TARDY.                          
20110106040437.000|20110106040438.000|CC1|24-17.                          
20110106040438.000|20110106040439.000|CC1|STU: THEY ARE SO AFRAID THAT    
20110106040439.000|20110106040442.000|CC1|LAMAR IS GOING TO GO BY THEM,   
