TOP|20110110170001|2011-01-10_1700_US_KNBC_Today_Show
COL|Communication Studies Archive, UCLA 
UID|38e254d0-1cdf-11e0-aa77-001517add6fa
DUR|0:29:44.14
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-10 09:00 America/Los_Angeles
SEG_01|2014-06-18 18:43:27|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110110170014.000|20110110170056.000|SEG|Type=Story
20110110170014.000|20110110170015.000|CC1|>>> WE'RE BACK NOW WITH MANAGER 
20110110170015.000|20110110170018.000|CC1|OF "TODAY" ON A MONDAY MORNING, 
20110110170018.000|20110110170021.000|CC1|10th OF JANUARY, 2011.          
20110110170021.000|20110110170022.000|CC1|FLAGS FLYING AT HALF-STAFF TODAY
20110110170022.000|20110110170023.000|CC1|IN WASHINGTON.                  
20110110170023.000|20110110170025.000|CC1|THAT, OF COURSE, IN THE         
20110110170025.000|20110110170026.000|CC1|AFTERMATH OF THE SHOOTING       
20110110170026.000|20110110170028.000|CC1|RAMPAGE OUT IN ARIZONA OVER THE 
20110110170028.000|20110110170028.000|CC1|WEEKEND.                        
20110110170028.000|20110110170029.000|CC1|THE PRESIDENT LEADING THE NATION
20110110170029.000|20110110170031.000|CC1|IN A MOMENT OF SILENCE THIS     
20110110170031.000|20110110170033.000|CC1|MORNING IN HONOR OF THE VICTIMS 
20110110170033.000|20110110170035.000|CC1|OF THAT TRAGEDY.                
20110110170035.000|20110110170037.000|CC1|I'M MATT LAUER ALONG WITH ANN   
20110110170037.000|20110110170040.000|CC1|CURRY AND AL ROKER INSIDE STUDIO
20110110170040.000|20110110170040.000|CC1|1A.                             
20110110170040.000|20110110170041.000|CC1|IN JUST A MOMENT, MORE ON THE   
20110110170041.000|20110110170043.000|CC1|NATION IN MOURNING.             
20110110170043.000|20110110170044.000|CC1|CONGRESSWOMAN GABRIELLE GIFFORDS
20110110170044.000|20110110170046.000|CC1|IS FIGHTING FOR HER LIFE IN A   
20110110170046.000|20110110170047.000|CC1|HOSPITAL TODAY AFTER BEING SHOT 
20110110170047.000|20110110170048.000|CC1|IN THE HEAD ON SATURDAY.        
20110110170048.000|20110110170050.000|CC1|SIX OTHERS LOST THEIR LIVES.    
20110110170050.000|20110110170052.000|CC1|13 OTHERS WERE INJURED.         
20110110170052.000|20110110170053.000|CC1|WE'RE GOING TO GO LIVE TO TUCSON
20110110170053.000|20110110170055.000|CC1|FOR THE LATEST IN JUST A COUPLE 
20110110170055.000|20110110170056.000|CC1|OF MINUTES.                     
20110110170056.000|20110110170106.000|SEG|Type=Story
20110110170056.000|20110110170057.000|CC1|>>> WE'RE ALSO GOING TO HEAR    
20110110170057.000|20110110170059.000|CC1|FROM THE CONGRESSWOMAN'S INTERN,
20110110170059.000|20110110170101.000|CC1|DANIEL HERNANDEZ, WHO APPLIED   
20110110170101.000|20110110170103.000|CC1|PRESSURE TO HER WOUND BEFORE THE
20110110170103.000|20110110170104.000|CC1|AMBULANCES ARRIVED.             
20110110170104.000|20110110170105.000|CC1|AND HE'S NOW BEING CREDITED WITH
20110110170105.000|20110110170106.000|CC1|HELPING TO SAVE HER LIFE.       
20110110170106.000|20110110170126.000|SEG|Type=Story
20110110170106.000|20110110170107.000|CC1|>>> AND THE YOUNGEST VICTIM OF  
20110110170107.000|20110110170109.000|CC1|THIS TRAGEDY, 9-YEAR-OLD        
20110110170109.000|20110110170110.000|CC1|CHRISTINA TAYLOR GREEN, WHO WENT
20110110170110.000|20110110170112.000|CC1|TO SEE REPRESENTATIVE GIFFORDS  
20110110170112.000|20110110170114.000|CC1|AT HER COMMUNITY EVENT BECAUSE  
20110110170114.000|20110110170115.000|CC1|SHE WANTED TO LEARN MORE ABOUT  
20110110170115.000|20110110170117.000|CC1|POLITICS AND GOVERNMENT.        
20110110170117.000|20110110170119.000|CC1|WE SPOKE TO HER FATHER, JOHN,   
20110110170119.000|20110110170121.000|CC1|ABOUT HIS TRAGIC LOSS AND HIS   
20110110170121.000|20110110170122.000|CC1|DAUGHTER'S LEGACY.              
20110110170122.000|20110110170125.000|CC1|YOU'LL HEAR FROM HIM COMING UP. 
20110110170125.000|20110110170126.000|CC1|>> VERY BRAVE MAN.              
20110110170126.000|20110110170541.000|SEG|Type=Story
20110110170126.000|20110110170128.000|CC1|>>> LET US HEAD OUT TO TUCSON.  
20110110170128.000|20110110170129.000|CC1|LESTER HOLT HAS BEEN THERE FOR  
20110110170129.000|20110110170130.000|CC1|THE PAST 36 HOURS OR SO COVERING
20110110170130.000|20110110170131.000|CC1|THIS STORY.                     
20110110170131.000|20110110170133.000|CC1|LESTER, GOOD MORNING TO YOU.    
20110110170133.000|20110110170135.000|CC1|>> Reporter: MATT, GOOD MORNING.
20110110170135.000|20110110170138.000|CC1|THE ACCUSED SHOOTER WILL GO     
20110110170138.000|20110110170139.000|CC1|BEFORE A FEDERAL MAGISTRATE IN  
20110110170139.000|20110110170141.000|CC1|PHOENIX TODAY FACING FIVE       
20110110170141.000|20110110170142.000|CC1|FEDERAL COUNTS ALL RELATED TO   
20110110170142.000|20110110170143.000|CC1|THE U.S. GOVERNMENT EMPLOYEES   
20110110170143.000|20110110170145.000|CC1|WHO WERE EITHER KILLED OR       
20110110170145.000|20110110170146.000|CC1|WOUNDED.                        
20110110170146.000|20110110170148.000|CC1|AMONG THE ACCUSATIONS, THE      
20110110170148.000|20110110170149.000|CC1|ATTEMPTED ASSASSINATION ON THE  
20110110170149.000|20110110170151.000|CC1|LIFE OF CONGRESSWOMAN GIFFORDS. 
20110110170151.000|20110110170154.000|CC1|>> 911.                         
20110110170154.000|20110110170155.000|CC1|>> THERE WAS A SHOOTING.        
20110110170155.000|20110110170157.000|CC1|>> Reporter: IT WAS A SATURDAY  
20110110170157.000|20110110170158.000|CC1|MEET-AND-GREET WITH A LOCAL     
20110110170158.000|20110110170200.000|CC1|CONGRESSWOMAN AT A SUPERMARKET  
20110110170200.000|20110110170201.000|CC1|PARKING LOT THAT BECAME A KILL  
20110110170201.000|20110110170202.000|CC1|ZONE.                           
20110110170202.000|20110110170203.000|CC1|>> OKAY.                        
20110110170203.000|20110110170204.000|CC1|WHAT DO YOU MEAN?               
20110110170204.000|20110110170207.000|CC1|>> WHERE GABRIELLE GIFFORDS WAS.
20110110170207.000|20110110170208.000|CC1|I DO BELIEVE GABRIELLE GIFFORDS 
20110110170208.000|20110110170210.000|CC1|WAS HIT.                        
20110110170210.000|20110110170212.000|CC1|>> I LOOKED UP AS IT BEGAN AND  
20110110170212.000|20110110170214.000|CC1|SAW HER BEING SHOT IN THE HEAD. 
20110110170214.000|20110110170216.000|CC1|AND THE GUNMAN DIDN'T EVEN      
20110110170216.000|20110110170218.000|CC1|PAUSE, HE CONTINUED TO SPRAY    
20110110170218.000|20110110170219.000|CC1|BULLETS AT CLOSE RANGE TO THE   
20110110170219.000|20110110170220.000|CC1|PEOPLE THAT WERE THERE.         
20110110170220.000|20110110170222.000|CC1|>> Reporter: WITH CONGRESSWOMAN 
20110110170222.000|20110110170223.000|CC1|GABRIELLE GIFFORDS BADLY        
20110110170223.000|20110110170225.000|CC1|WOUNDED, POLICE SAY THIS MAN,   
20110110170225.000|20110110170229.000|CC1|JARED LOUGHNER KEPT FIRING.     
20110110170229.000|20110110170234.000|CC1|SIX WERE KILLED.                
20110110170234.000|20110110170235.000|CC1|AUTHORITIES SAID IF CITIZENS    
20110110170235.000|20110110170236.000|CC1|HINT HELP DISARM HIM, HE WOULD  
20110110170236.000|20110110170241.000|CC1|HAVE KEPT KILLING.              
20110110170241.000|20110110170246.000|CC1|THIS WITNESS TOLD CHRIS JANSING 
20110110170246.000|20110110170246.000|CC1|HOW SHE TRIED TO KEEP HIM FROM  
20110110170246.000|20110110170248.000|CC1|RELOADING.                      
20110110170248.000|20110110170250.000|CC1|>> HE WAS PULLING BULLETS OUT   
20110110170250.000|20110110170252.000|CC1|WITH HIS LEFT HAND, AND I WAS   
20110110170252.000|20110110170253.000|CC1|ABLE TO GRAB THE MAGAZINE.      
20110110170253.000|20110110170254.000|CC1|>> Reporter: MEANTIME, GIFFORDS'
20110110170254.000|20110110170257.000|CC1|INTERN OF FIVE DAYS, DANIEL     
20110110170257.000|20110110170258.000|CC1|HERNANDEZ, WAS RUSHING TO HIS   
20110110170258.000|20110110170259.000|CC1|BOSS'S AID.                     
20110110170259.000|20110110170300.000|CC1|>> I STARTED APPLYING PRESSURE  
20110110170300.000|20110110170302.000|CC1|TO HER WOUND TO MAKE SURE THAT  
