TOP|20110110160001|2011-01-10_1600_US_FOX-News_Fox_News_Live
COL|Communication Studies Archive, UCLA 
UID|0832d160-1cdb-11e0-a902-001517add6f2
DUR|0:59:44.51
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-10 08:00 America/Los_Angeles
SEG_01|2014-06-18 18:43:18|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110110160002.000|20110110160002.000|XDS|%  NETWORK: Fox News Channel
20110110160003.000|20110110160003.000|XDS|%   RATING: (NOT RATED) (72)
20110110160005.000|20110110160005.000|XDS|%     CALL: FNC 
20110110160031.000|20110110160031.000|XDS|%    TITLE: News, Fair and Balanced
20110110160027.000|20110110161005.000|SEG|Type=Story
20110110160027.000|20110110160145.000|CC1|>> [MOMENT OF SILENCE]          
20110110160145.000|20110110160146.000|CC1|                       JON:     
20110110160146.000|20110110160147.000|CC1|PRESIDENT OBAM ESCORTING        
20110110160147.000|20110110160148.000|CC1|HIS WIFE, THE FIRST LAD,        
20110110160148.000|20110110160150.000|CC1|BACK INTO THE WHITE HOUSE TO    
20110110160150.000|20110110160151.000|CC1|MARK ESSENTIAY THE ENDF         
20110110160151.000|20110110160152.000|CC1|THE MOME OF SILENCE THAT        
20110110160152.000|20110110160154.000|CC1|HAS BE OBSERVED THROUOUT        
20110110160154.000|20110110160156.000|CC1|WASHINGTON AND ACROSS THE       
20110110160156.000|20110110160158.000|CC1|NATI ON THIS VERY SOMB          
20110110160158.000|20110110160159.000|CC1|MONDAY                          
20110110160159.000|20110110160200.000|CC1|ON THE STEPSF THE CAPITOL,      
20110110160200.000|20110110160202.000|CC1|TH STEPS ARE ABSOLUTELY         
20110110160202.000|20110110160203.000|CC1|PACKED, NOT ONLY WITH           
20110110160203.000|20110110160204.000|CC1|MEMBEROF CONGRESS, BUT          
20110110160204.000|20110110160205.000|CC1|WITH MBERS OF THEIRSTAFF        
20110110160205.000|20110110160209.000|CC1|WHO ARE THERE TO PAY RIBUTE     
20110110160209.000|20110110160211.000|CC1|TO THE VICTIMS OF THE           
20110110160211.000|20110110160212.000|CC1|SHOOTING OVERHE WEEKE.          
20110110160212.000|20110110160214.000|CC1|JENN AND ACRS THE UNITED        
20110110160214.000|20110110160215.000|CC1|STATES, ALL OF U OBSERVEING     
20110110160215.000|20110110160215.000|CC1|THIS MOMENT OF SLENCE.          
20110110160215.000|20110110160217.000|CC1|WE WANT TO BRI TO YOU           
20110110160217.000|20110110160219.000|CC1|TUCS, ARIZONA AS -- WE          
20110110160219.000|20110110160221.000|CC1|WILLRING YOU THERE IN           
20110110160221.000|20110110160221.000|CC1|MOMENT WHERE YOU C SEE          
20110110160221.000|20110110160223.000|CC1|THIS MOMENT OF SILNCE BEING     
20110110160223.000|20110110160224.000|CC1|OBSEED AS WELL, THE             
20110110160224.000|20110110160226.000|CC1|PRESIDENT STANDING FOR JUST     
20110110160226.000|20110110160227.000|CC1|ABOUT 90 SECONDS O SO           
20110110160227.000|20110110160228.000|CC1|OUTSIDE THE WHITE HOUSE TO      
20110110160228.000|20110110160229.000|CC1|OBRVE THIS MOMENT OF            
20110110160229.000|20110110160230.000|CC1|SINCE, BUT OBVIOUSLY, ONE,      
20110110160230.000|20110110160231.000|CC1|AGAIN, THAT'S BEING OBSVED      
20110110160231.000|20110110160233.000|CC1| DIFFERENT WAYSALL ACRSS        
20110110160233.000|20110110160234.000|CC1|THIS COUNTRY.                   
20110110160234.000|20110110160236.000|CC1|MIKE EMANUEL I JOINING US       
20110110160236.000|20110110160236.000|CC1|STILL FROM THE WHI HOUSE        
20110110160236.000|20110110160237.000|CC1|AS WE CONTUE OUR COVERAGE       
20110110160237.000|20110110160238.000|CC1|OF THIS EVNT.                   
20110110160238.000|20110110160240.000|CC1|AND MIKE, WE HEARD FROM T       
20110110160240.000|20110110160241.000|CC1|PRESIDENT O SATURDAY AFTER      
20110110160241.000|20110110160243.000|CC1|THE ATTACKS HE CAME OUT, H      
20110110160243.000|20110110160245.000|CC1|ADDRSED THE NATION.             
20110110160245.000|20110110160246.000|CC1|DO WE EXPECT HE WILL SEEK       
20110110160246.000|20110110160248.000|CC1|AGAIN ON THE SUBJECT ANY        
20110110160248.000|20110110160249.000|CC1|TIME SOON, MKE?                 
20110110160249.000|20110110160250.000|CC1| Reporter: WE DO EXPECT         
20110110160250.000|20110110160252.000|CC1|THE PRESIDENT, WHEHE METS       
20110110160252.000|20110110160254.000|CC1|WITH RENCH PESIDENT             
20110110160254.000|20110110160255.000|CC1|NICHAS SARKOZY TOPERHAPS        
20110110160255.000|20110110160256.000|CC1|REFLT ON THE MOMENT TO          
20110110160256.000|20110110160259.000|CC1|LK A BITABOUT THE MOMENT        
20110110160259.000|20110110160300.000|CC1|OF SILENT, AL ABOUT THE         
20110110160300.000|20110110160302.000|CC1|OUTREA HE HAS DONE WITH         
