TOP|20110121023001|2011-01-21_0230_US_KABC_World_News_With_Diane_Sawyer
COL|Communication Studies Archive, UCLA 
UID|c967dfb0-250a-11e0-9d8d-001517add6fa
DUR|0:29:42.68
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-20 18:30 America/Los_Angeles
SEG_01|2014-02-03 01:07:29|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110121023006.000|20110121023006.000|XDS|%  NETWORK: ABC
20110121023006.000|20110121023006.000|XDS|%   RATING: (NOT RATED) (72)
20110121023007.000|20110121023007.000|XDS|%     CALL:   
20110121023007.000|20110121023007.000|XDS|% TIMECODE: 1/20 20:30
20110121023007.000|20110121023007.000|XDS|%   LENGTH: 0:57:00 of 1:30:00
20110121023008.000|20110121023019.000|SEG|Type=Story
20110121023008.000|20110121023009.000|CC1|>>> TONIGHT ON "WORLD NEWS,"    
20110121023009.000|20110121023011.000|CC1|MAFIA TAKEDOWN.                 
20110121023011.000|20110121023012.000|CC1|THE BIGGEST MOB BUST IN FBI     
20110121023012.000|20110121023014.000|CC1|HISTORY.                        
20110121023014.000|20110121023016.000|CC1|A HUGE DRAGNET, STUNNING CHARGES
20110121023016.000|20110121023018.000|CC1|AND SO MANY SUSPECTS, THEY WERE 
20110121023018.000|20110121023019.000|CC1|HELD IN AN ARMY BASE.           
20110121023019.000|20110121023028.000|SEG|Type=Story
20110121023019.000|20110121023021.000|CC1|>>> FRESH HOPE.                 
20110121023021.000|20110121023022.000|CC1|GABRIELLE GIFFORDS HEADS TO     
20110121023022.000|20110121023023.000|CC1|REHAB.                          
20110121023023.000|20110121023024.000|CC1|SHE'S STANDING AND SCROLLING    
20110121023024.000|20110121023025.000|CC1|THROUGH AN iPAD.                
20110121023025.000|20110121023026.000|CC1|HER HUSBAND HAS A BOLD          
20110121023026.000|20110121023027.000|CC1|PREDICTION FOR WHEN SHE'LL WALK 
20110121023027.000|20110121023028.000|CC1|ON HER OWN.                     
20110121023028.000|20110121023039.000|SEG|Type=Story
20110121023028.000|20110121023030.000|CC1|>>> TOGETHER.                   
20110121023030.000|20110121023033.000|CC1|KIDNAPPED FROM A HOSPITAL AT 19 
20110121023033.000|20110121023033.000|CC1|DAYS OLD, NOW BACK WITH HER     
20110121023033.000|20110121023036.000|CC1|FAMILY AFTER 23 YEARS.          
20110121023036.000|20110121023037.000|CC1|HOW THE VICTIM CRACKED HER OWN  
20110121023037.000|20110121023039.000|CC1|CASE.                           
20110121023039.000|20110121023059.000|SEG|Type=Story
20110121023039.000|20110121023040.000|CC1|>>> AND, THAT BRIEF, SHINING    
20110121023040.000|20110121023041.000|CC1|MOMENT.                         
20110121023041.000|20110121023043.000|CC1|50 YEARS AFTER JFK'S            
20110121023043.000|20110121023045.000|CC1|INAUGURATION, REMEMBERING THE   
20110121023050.000|20110121023050.000|XDS|%   LENGTH: 0:58:00 of 1:30:00
20110121023045.000|20110121023059.000|CC1|WORDS THAT ECHO THROUGH HISTORY.
20110121023059.000|20110121023349.000|SEG|Type=Story
20110121023059.000|20110121023101.000|CC1|>>> GOOD EVENING.               
20110121023101.000|20110121023101.000|CC1|THE NICKNAMES WERE STRAIGHT OUT 
20110121023101.000|20110121023105.000|CC1|OF A "SOPRANOS" RERUN.          
20110121023105.000|20110121023109.000|CC1|MEAT BALL, JUNIOR, LOLLIPOPS.   
20110121023109.000|20110121023111.000|CC1|BUT IF YOU THOUGHT THE MAFIA WAS
20110121023111.000|20110121023113.000|CC1|JUST A THROWBACK THAT MAKES FOR 
20110121023113.000|20110121023116.000|CC1|GOOD MOVIES, THE FBI REMINDED US
20110121023116.000|20110121023116.000|CC1|TODAY THE MAFIA IS ALIVE AND    
20110121023116.000|20110121023118.000|CC1|WELL.                           
20110121023118.000|20110121023118.000|CC1|JUST NOT AS STRONG AS IT WAS    
20110121023118.000|20110121023119.000|CC1|LAST NIGHT.                     
20110121023119.000|20110121023120.000|CC1|EARLY THIS MORNING, IN THE      
20110121023120.000|20110121023121.000|CC1|BIGGEST MOB ROUNDUP EVER, 800   
20110121023121.000|20110121023122.000|CC1|AGENTS FANNED OUT OVER FOUR     
20110121023122.000|20110121023124.000|CC1|STATES AND ITALY.               
20110121023124.000|20110121023125.000|CC1|TONIGHT, 127 SUSPECTS ARE BEHIND
20110121023125.000|20110121023127.000|CC1|BARS.                           
20110121023127.000|20110121023128.000|CC1|ON CHARGES RANGING FROM MONEY   
20110121023128.000|20110121023130.000|CC1|LAUNDERING TO MURDER.           
