TOP|20110121160001|2011-01-21_1600_US_FOX-News_Fox_News_Live
COL|Communication Studies Archive, UCLA 
UID|ddc8317e-257f-11e0-a8c0-001517add60e
DUR|0:59:49.01
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-21 08:00 America/Los_Angeles
SEG_01|2014-06-18 18:57:47|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110121160003.000|20110121161332.000|SEG|Type=Story
20110121160003.000|20110121160004.000|CC1|YOWERE GOING TO SAY.            
20110121160004.000|20110121160004.000|XDS|%     CALL: FNC 
20110121160004.000|20110121160005.000|CC1|JETS ALL THEWAY.                
20110121160005.000|20110121160005.000|XDS|%   RATING: (NOT RATED) (72)
20110121160005.000|20110121160006.000|CC1|BILL: SO YOU KNOW WHAT'S        
20110121160006.000|20110121160007.000|CC1|GOING TO HPEN.                  
20110121160007.000|20110121160008.000|CC1|MARTHA: YOU THINK T'S ABOUT     
20110121160008.000|20110121160009.000|CC1|NUMBERS.                        
20110121160009.000|20110121160010.000|CC1|KNOW IT'S ABOUT PARTS.          
20110121160010.000|20110121160011.000|CC1|BILL Y KNOW WHAT HAPPENS,       
20110121160011.000|20110121160012.000|CC1|THE BEARS WILL GO TOTHE         
20110121160012.000|20110121160013.000|CC1|SUPER BOWL BECAUSE HEY          
20110121160013.000|20110121160014.000|CC1|PREDICTED IT!                   
20110121160014.000|20110121160016.000|CC1|HAVE A GREAT WEKEND.            
20110121160016.000|20110121160016.000|CC1|BYE BYE.                        
20110121160017.000|20110121160017.000|XDS|%    TITLE: News, Fair and Balanced
20110121160016.000|20110121160025.000|CC1|MARTHA: HAVE A GREAT EEKEND     
20110121160025.000|20110121160026.000|CC1|JON: YES IT  ALMOST TH          
20110121160026.000|20110121160027.000|CC1|WEEKEND, ISN'T IT?              
20110121160027.000|20110121160029.000|CC1|NNA: ALMO THEE.                 
20110121160029.000|20110121160030.000|CC1|JON: EVERYBODY,I'M JON          
20110121160030.000|20110121160031.000|CC1|SCOTT, HELLO.                   
20110121160031.000|20110121160033.000|CC1|JENNA: I'M JENN LEE, WE'RE      
20110121160033.000|20110121160035.000|CC1|HERE ITHE FOXNEWS ROO           
20110121160035.000|20110121160037.000|CC1|AND "HAPPENING NOW", WHERE      
20110121160037.000|20110121160038.000|CC1|BILL AND MARTHA WE JUST         
