TOP|20110120020001|2011-01-20_0200_US_KCBS_CBS_2_News_at_6
COL|Communication Studies Archive, UCLA 
UID|05adb68a-243d-11e0-856d-001517add6fa
DUR|0:28:48.56
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-19 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:27|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110120020003.000|20110120022849.000|SEG|Type=Story
20110120020003.000|20110120020004.000|CC1|>> Reporter: THE SEARCH         
20110120020004.000|20110120020008.000|CC1|CONTINUES WE'RE AT HALE         
20110120020008.000|20110120020010.000|CC1|MIDDLE SCHOOL WHERE POLICE      
20110120020010.000|20110120020012.000|CC1|POST HAS BEEN SET UP, YOU       
20110120020012.000|20110120020014.000|CC1|CAN HEAR NAMES OF STUDENTS      
20110120020014.000|20110120020016.000|CC1|BEING CALLED OUT, WAITING TO    
20110120020016.000|20110120020018.000|CC1|BE REUNITED BUT MOST OF THE     
20110120020018.000|20110120020023.000|CC1|9 THOWN STU THOUSAND            
20110120020023.000|20110120020025.000|CC1|STUDENTS -- 9,000 STUDENTS      
20110120020025.000|20110120020027.000|CC1|HAVE BEEN RELEASED.             
20110120020027.000|20110120020031.000|CC1|IT WAS WITH 11:40 THIS          
20110120020031.000|20110120020036.000|CC1|MORNING WHEN OFFICER JEFFREY    
20110120020036.000|20110120020039.000|CC1|STENROOS WAS SHOT OUTSIDE OF    
20110120020039.000|20110120020042.000|CC1|EL CAMINO HIGH SCHOOL, WE'RE    
20110120020042.000|20110120020043.000|CC1|TOLD STENROOS WAS LOOKING       
20110120020043.000|20110120020047.000|CC1|INTO A POSSIBLE CAR BUGLARY     
20110120020047.000|20110120020053.000|CC1|SUSPECT WHEN HE WAS SH          
20110120020053.000|20110120020053.000|CC1|SHOT.                           
20110120020053.000|20110120020055.000|CC1|WE'RE TOLD THAT THE OFFICER,    
20110120020055.000|20110120020057.000|CC1|WAS LOOKING INTO THE            
20110120020057.000|20110120020058.000|CC1|POSSIBILITY A MAN WAS TRYING    
20110120020058.000|20110120020100.000|CC1|TO BREAK INTO CARS, AND THAT    
20110120020100.000|20110120020102.000|CC1|IS WHEN HE APPROACHED           
20110120020102.000|20110120020103.000|CC1|SUSPECT, THE SUSPECT THEN       
20110120020103.000|20110120020105.000|CC1|FIRED SEVERAL SHOTS ONE OF      
20110120020105.000|20110120020107.000|CC1|THOSE SHOTS STRIKING OFFICER    
20110120020107.000|20110120020109.000|CC1|STENROOS IN THE CHEST.          
20110120020109.000|20110120020111.000|CC1|FORTUNATELY HE WAS WEARING A    
20110120020111.000|20110120020114.000|CC1|PROTECTIVE VEST, THE            
20110120020114.000|20110120020116.000|CC1|SUSPECT, IS DESCRIBED A         
20110120020116.000|20110120020118.000|CC1|WHITE MALE IN HIS 40s           
20110120020118.000|20110120020120.000|CC1|GRAYISH HAIR PULLED BACK        
20110120020120.000|20110120020124.000|CC1|INTO A PONY TAIL.               
20110120020124.000|20110120020128.000|CC1|5-9-9TO 5-10 WITH A THIN        
20110120020128.000|20110120020130.000|CC1|BUILD, WEARING A BLACK          
20110120020130.000|20110120020132.000|CC1|HOODIE AND JEANS, THEY WOULD    
20110120020132.000|20110120020134.000|CC1|LIKE TO HEAR FROM ANYONE WHO    
20110120020134.000|20110120020136.000|CC1|HAS SOON TH SEEN                
20110120020136.000|20110120020138.000|CC1|THE SUSPECT OR WHO HAD COP      
20110120020138.000|20110120020141.000|CC1|TACK WITH THE POLICE OFFICER    
20110120020141.000|20110120020142.000|CC1|BEFORE THE SHOOTING.            
20110120020142.000|20110120020144.000|CC1|THE SEARCH CONTINUES, WE'VE     
20110120020144.000|20110120020145.000|CC1|SEEN POLICE OFFICERS IN THE     
20110120020145.000|20110120020147.000|CC1|AIR, SEARCHING WITH             
20110120020147.000|20110120020149.000|CC1|HELICOPTERS, I ASKED WHEN       
20110120020149.000|20110120020150.000|CC1|THE SEARCH WOULD END, I WAS     
20110120020150.000|20110120020152.000|CC1|TOLD IT WOULD NOT BE CALLED     
20110120020152.000|20110120020154.000|CC1|OFF UNTIL THEY HAVE SEARCHED    
20110120020154.000|20110120020156.000|CC1|EVERY BIT OF THE PERIMETER,     
20110120020156.000|20110120020158.000|CC1|AMY JOHNSON, "CBS2 NEWS."       
20110120020158.000|20110120020200.000|CC1|PAUL: TO LONG DAY FOR THE       
20110120020200.000|20110120020202.000|CC1|PARENTS AND STUDENTS, A DAY     
20110120020202.000|20110120020203.000|CC1|FOR PARENTS AND WAIT AND        
20110120020203.000|20110120020205.000|CC1|STUDENTS TO REMAIN IN           
20110120020205.000|20110120020206.000|CC1|LOCKDOWN, CBS2 SURAYA FADEL     
20110120020206.000|20110120020208.000|CC1|IS LIVE WITH THE EMOTIONAL      
20110120020208.000|20110120020214.000|CC1|REUNION, SEE THAT IS  HALE      
20110120020214.000|20110120020215.000|CC1|MIDDLE SCHOOL.                  
20110120020215.000|20110120020218.000|CC1|>> Reporter: FOR 7 HOURS THE    
20110120020218.000|20110120020219.000|CC1|STUDENTS WERE LOCKED DOWN IN    
20110120020219.000|20110120020222.000|CC1|THE CLASSROOMS, AN EMOTIONAL    
20110120020222.000|20110120020224.000|CC1|REUNION, HERE ARE SOME          
20110120020224.000|20110120020227.000|CC1|STUDENTS, HOW DID YOU MANAGE    
20110120020227.000|20110120020227.000|CC1|FOR 7 HOURS.                    
20110120020227.000|20110120020230.000|CC1|>> THEY GAVE US FOOD, WE HAD    
20110120020230.000|20110120020232.000|CC1|OUR FRIENDS TO TALK TO.         
20110120020232.000|20110120020234.000|CC1|AND THEY LIT US USE THE         
20110120020234.000|20110120020236.000|CC1|BATHROOM ONCE IN A WHILE.       
20110120020236.000|20110120020237.000|CC1|>> Reporter: HOW DOES IT        
20110120020237.000|20110120020239.000|CC1|FEEL TO BE OUT HERE, YOU SAW    
20110120020239.000|20110120020241.000|CC1|YOUR MOM, WHAT WAS IT LIKE.     
20110120020241.000|20110120020242.000|CC1|>> MUCH BETTER KNOWING THAT     
20110120020242.000|20110120020244.000|CC1|I'M OUT, NOT IN THE HOT         
20110120020244.000|20110120020245.000|CC1|STUFFY ROOM.                    
20110120020245.000|20110120020247.000|CC1|AND STUFF.                      
20110120020247.000|20110120020248.000|CC1|BUT, I HAD FRIENDS.             
20110120020248.000|20110120020250.000|CC1|>> Reporter: WERE YOU ALL       
