TOP|20110122020001|2011-01-22_0200_US_FOX-News_Hannity
COL|Communication Studies Archive, UCLA 
UID|aeb3609e-25d3-11e0-b5af-001517add60e
DUR|0:59:47.21
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-21 18:00 America/Los_Angeles
SEG_01|2014-06-18 18:58:32|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110122020003.000|20110122020003.000|XDS|%  NETWORK: Fox News Channel
20110122020003.000|20110122020003.000|XDS|%   RATING: (NOT RATED) (72)
20110122020005.000|20110122020005.000|XDS|%     CALL: FNC 
20110122020004.000|20110122025948.000|SEG|Type=Story
20110122020004.000|20110122020007.000|CC1|THANKS FORATCHING, I  BILL      
20110122020007.000|20110122020009.000|CC1|O'REILLY, PLEASEEMEMBER THE     
20110122020009.000|20110122020010.000|CC1|SPIN STOPS RIGHT HERE BECAUSE   
20110122020010.000|20110122020016.000|CC1|WE ARE LOOKING OUT FOR YOU.     
20110122020016.000|20110122020016.000|CC1|        PTIONED BY              
20110122020016.000|20110122020021.000|CC1|CLOSED CAPTIING SERVICES, INC.  
20110122020024.000|20110122020024.000|XDS|%    TITLE: News, Fair and Balanced
20110122020021.000|20110122020028.000|CC1|>> SN: YOU'RE THINKINGF         
20110122020028.000|20110122020034.000|CC1|MAKING A RUN FOR PRESIDENT 2012?
20110122020034.000|20110122020036.000|CC1|WILL HE OR WON HE RUN IN 2012?  
20110122020036.000|20110122020038.000|CC1|WE GET HIS ANSWER PLUS HIS      
20110122020038.000|20110122020039.000|CC1|REACTIONO THE TUCSON            
20110122020039.000|20110122020041.000|CC1|SHOOTING A THE POLITICAL        
20110122020041.000|20110122020043.000|CC1|FINGER-POINTING THAT FOLLOWED.  
20110122020043.000|20110122020044.000|CC1|>> DOCRATS SAY THE HEALTH       
20110122020044.000|20110122020046.000|CC1|CARE REPEALOTE WAS NOTHIN       
20110122020046.000|20110122020049.000|CC1|MORE TN A DOG AND PONY SHOW.    
20110122020049.000|20110122020050.000|CC1|KARL ROVE I HERE TOXPLAIN       
20110122020050.000|20110122020053.000|CC1|HOW OBAMACARE COULD DERAIL THE  
20110122020053.000|20110122020055.000|CC1|PRIDENT'S REELECTION CHANCES    
20110122020055.000|20110122020056.000|CC1|IN 2012.                        
20110122020056.000|20110122020101.000|CC1| M TV'S NEW SHOW "SKINS" HAS    
20110122020101.000|20110122020103.000|CC1|PARENTS AND ADCACY GROUPS       
20110122020103.000|20110122020105.000|CC1|CALLING FOR A FEDERAL           
20110122020105.000|20110122020105.000|CC1|INVESTIGATION.                  
20110122020105.000|20110122020107.000|CC1|>> I REMEMBER ASKING, WHERE DO  
20110122020107.000|20110122020110.000|CC1|YOU WANTO GO FROM HERE MIKE?    
20110122020110.000|20110122020112.000|CC1|>> SEAN: TONY DUNG TALKS        
20110122020112.000|20110122020114.000|CC1|ABOUTHIS LATEST BOOK AND HIS    
20110122020114.000|20110122020116.000|CC1|THOUGHTS ABOUT MICHA VICK'S     
20110122020116.000|20110122020118.000|CC1|COMEACK.                        
20110122020118.000|20110122020119.000|CC1|NNITY STARTS RIGHT HERE,        
20110122020119.000|20110122020120.000|CC1|GHT NOW.                        
20110122020120.000|20110122020122.000|CC1|WELCOME TO THIS FRY EDITION.    
20110122020122.000|20110122020124.000|CC1|TONIGHT I WILL BE JOINED BY     
20110122020124.000|20110122020127.000|CC1|KARL ROVE AND HD COACH TONY     
20110122020127.000|20110122020127.000|CC1|DUNGY.                          
20110122020127.000|20110122020129.000|CC1|ALSO O GREAT AMERICAN PANEL.    
20110122020129.000|20110122020131.000|CC1|>> EARLIER, I HADHE             
20110122020131.000|20110122020132.000|CC1|OPPORTUNITY TO SIT DOWN WI      
20110122020132.000|20110122020134.000|CC1|RUDY GIULIANI IN RECENT WEEK    
20110122020134.000|20110122020136.000|CC1|HIS NAME HAS BEENOPPING UP      
20110122020136.000|20110122020139.000|CC1|AS A POSSIBLE PRESENTIAL        
20110122020139.000|20110122020140.000|CC1|CONTENDER.                      
20110122020140.000|20110122020143.000|CC1|WE COVER THAT TOPIC AND MORE.   
20110122020143.000|20110122020144.000|CC1|HOW ARE YOU?                    
20110122020144.000|20110122020145.000|CC1|>> GOO                          
20110122020145.000|20110122020146.000|CC1|>> SEAN: RIGHT TO THE HEART OF  
20110122020146.000|20110122020148.000|CC1|THE MATR.                       
20110122020148.000|20110122020150.000|CC1|LITERALLY DOZENS OF ARTICLES,   
20110122020150.000|20110122020153.000|CC1|THAT YOU ARE THINKING ABOUT     
20110122020153.000|20110122020157.000|CC1|MAKING -- THAT YORE THINKING    
20110122020157.000|20110122020159.000|CC1| MAKING A RUN FOR OF            
20110122020159.000|20110122020202.000|CC1|PRESIDENCY IN 2012.             
20110122020202.000|20110122020202.000|CC1|>> THINKIN                      
20110122020202.000|20110122020204.000|CC1|HAVEN'T DECIDED.                
20110122020204.000|20110122020205.000|CC1|>> SEAN: THINKINGERIOUSLY?      
20110122020205.000|20110122020206.000|CC1|>> SOMETHING LIKE THAT YOU      
20110122020206.000|20110122020208.000|CC1|WOULTHINK SERIOUS ABOUT.        
20110122020208.000|20110122020209.000|CC1|TRYI TO DETERMINEHAT KIND       
20110122020209.000|20110122020212.000|CC1|OF CONIBUTION I COULD MAKE.     
20110122020212.000|20110122020213.000|CC1|WHAT I COD ADD TO THE           
20110122020213.000|20110122020214.000|CC1|DEBATE.                         
20110122020214.000|20110122020215.000|CC1|AND WHAT KIND OF CNCE I         
20110122020215.000|20110122020217.000|CC1|WOD HAVE.                       
20110122020217.000|20110122020218.000|CC1|GIVEN THEESULTS LAST TIME,      
20110122020218.000|20110122020220.000|CC1|OBVIOUSLI WOULD DO THINGS       
20110122020220.000|20110122020220.000|CC1|DIFFERENT.                      
20110122020220.000|20110122020223.000|CC1|CAN I REORGANIZE TOO IT TH      
20110122020223.000|20110122020225.000|CC1|WAY?                            
20110122020225.000|20110122020226.000|CC1|>> SEAN: A POLL CAME OUT        
20110122020226.000|20110122020228.000|CC1|YESTERDAY THAT SHOWED, ONE      
20110122020228.000|20110122020232.000|CC1|PERSON I IOWA, ONE IN           
20110122020232.000|20110122020233.000|CC1|NEW HAMPSHE, ONE IN             
20110122020233.000|20110122020233.000|CC1|SOUTH ROLINA.                   
20110122020233.000|20110122020236.000|CC1|IT IS MID UP, OVIOUSLY NO       
20110122020236.000|20110122020237.000|CC1|FRONT-RUNNER.                   
20110122020237.000|20110122020239.000|CC1|>> LET'S SEE HOW THAT LOOKS IN  
