TOP|20101204000001|2010-12-04_0000_US_KCAL_KCAL_9_News_at_4PM
COL|Communication Studies Archive, UCLA 
UID|70c186fa-ff39-11df-8af9-00e0815ffae2
DUR|0:29:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-03 16:00 America/Los_Angeles
SEG_01|2014-06-18 17:37:26|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101204000005.000|20101204002956.000|SEG|Type=Story
20101204000005.000|20101204000006.000|CCO| T
20101204000006.000|20101204000007.000|CCO|LOSE WEIGHT?
20101204000007.000|20101204000008.000|CCO|MORE HELP MAY BE COMING YOUR
20101204000008.000|20101204000009.000|CCO|WAY.
20101204000009.000|20101204000010.000|CCO|FIND OUT WHAT THE FDA IS
20101204000010.000|20101204000011.000|CCO|SAYING ABOUT A POPULAR
20101204000011.000|20101204000013.500|CCO|WEIGHT LOSS PROCEDURE.
20101204000013.500|20101204000016.000|CCO|GOOD AFTERNOON I'M DAVE
20101204000016.000|20101204000018.500|CCO|GONZALEZ.
20101204000018.500|20101204000021.000|CCO|>> I'M SYLVIA LOPEZ.
20101204000021.000|20101204000022.667|CCO|WE BEGIN WITH NEW DETAILS IN
20101204000022.667|20101204000024.333|CCO|THE MURDER OF HOLLYWOOD
20101204000024.333|20101204000026.000|CCO|PUBLICIST RONNI CHASEN.
20101204000026.000|20101204000027.667|CCO|KCAL9'S DAVE LOPEZ HAS
20101204000027.667|20101204000029.333|CCO|INFORMATION YOU'LL ONLY SEE
20101204000029.333|20101204000031.000|CCO|ON THE PERSON OF INDEPENDENT,
20101204000031.000|20101204000032.429|CCO|HAROLD MARTIN SMITH WHO TOOK
20101204000032.429|20101204000033.857|CCO|HIS OWN LIFE.
20101204000033.857|20101204000035.286|CCO|WE HAVE DETAILS ABOUT
20101204000035.286|20101204000036.714|CCO|CHASEN'S WILL BUT WE BEGIN
20101204000036.714|20101204000038.143|CCO|WITH DAVE ON THE
20101204000038.143|20101204000039.571|CCO|INVESTIGATION.
20101204000039.571|20101204000041.000|CCO|>> THIS INVESTIGATION
20101204000041.000|20101204000042.667|CCO|CONTINUES AT BEVERLY HILLS
20101204000042.667|20101204000044.333|CCO|POLICE DEPARTMENT STILL HAS
20101204000044.333|20101204000046.000|CCO|NO COMMENT OTHER THAN THE
20101204000046.000|20101204000047.667|CCO|FACT THAT HAROLD SMITH, THE
20101204000047.667|20101204000049.333|CCO|MAN WHO TOOK HIS LIFE WAS A
20101204000049.333|20101204000051.000|CCO|PERSON OF INTEREST, NOT THE
20101204000051.000|20101204000052.667|CCO|SUSPECT, NOT THE SUSPECT AT
20101204000052.667|20101204000054.333|CCO|ALL, BUT A PERSON OF
20101204000054.333|20101204000056.000|CCO|INTEREST AND WE ARE LEARNING
20101204000056.000|20101204000057.667|CCO|MORE ABOUT THE GUN THAT HE
20101204000057.667|20101204000059.333|CCO|USED TO KILL HIMSELF AND
20101204000059.333|20101204000101.000|CCO|MORE DETAILS ON WHERE THIS
20101204000101.000|20101204000102.800|CCO|INVESTIGATION IS HEADED.
20101204000102.800|20101204000104.600|CCO|PRELIMINARY BALLISTIC TESTS
20101204000104.600|20101204000106.400|CCO|ON THE GUN USED BY EX-CON
20101204000106.400|20101204000108.200|CCO|HAROLD SMITH TO KILL HIMSELF
20101204000108.200|20101204000110.000|CCO|AS BEVERLY HILLS POLICE WERE
20101204000110.000|20101204000111.667|CCO|ABOUT TO QUESTION HIM DO NOT
20101204000111.667|20101204000113.333|CCO|MATCH THE GUN THAT WAS USED
20101204000113.333|20101204000115.000|CCO|TO KILL RONNI CHASEN THAT
20101204000115.000|20101204000116.667|CCO|ACCORDING TO SOURCES WHO
20101204000116.667|20101204000118.333|CCO|ALSO MADE IT QUITE CLEAR TO
20101204000118.333|20101204000120.000|CCO|US THAT THESE TESTS ARE VERY
20101204000120.000|20101204000122.000|CCO|PRELIMINARY AND BY NO MEANS
20101204000122.000|20101204000124.000|CCO|ARE COMPLETELY CONCLUSIVE.
20101204000124.000|20101204000126.000|CCO|ALSO SOURCES CONFIRM TO US
20101204000126.000|20101204000128.000|CCO|THAT AS FAR AS A CLEAR CUT
20101204000128.000|20101204000130.000|CCO|SUSPECT IN THIS CASE, NONE
20101204000130.000|20101204000131.667|CCO|HAS 'MERJDS.
20101204000131.667|20101204000133.333|CCO|PERSONS MUCH INTEREST WE ARE
20101204000133.333|20101204000135.000|CCO|TOLD IS STORY.
20101204000135.000|20101204000136.667|CCO|HAROLD 134I9SDS WAS PERSON
20101204000136.667|20101204000138.333|CCO|OF INTEREST AN SOURCES TELL
20101204000138.333|20101204000140.000|CCO|US THAT DETECTIVES IN THIS
20101204000140.000|20101204000142.000|CCO|CASE HAVE ANYWHERE FROM SIX
20101204000142.000|20101204000144.000|CCO|TO A DOZEN PERSONS OF
20101204000144.000|20101204000146.000|CCO|INTEREST THAT THEY WILL
20101204000146.000|20101204000148.000|CCO|INTERVIEW HAVE INTERVIEWED
20101204000148.000|20101204000150.000|CCO|OR WILL INTERVIEW AGAIN.
20101204000150.000|20101204000152.000|CCO|MS. CHASEN THE WELL KNOWN
20101204000152.000|20101204000154.000|CCO|PUBLICIST INVESTED WELL
20101204000154.000|20101204000156.000|CCO|ACCORDING TO FRIENDS AND HER
20101204000156.000|20101204000158.000|CCO|WILL INDICATES THAT.
20101204000158.000|20101204000200.000|CCO|SHE LEFT AN ESTATE VALUED AT
20101204000200.000|20101204000201.667|CCO|MORE THAN $6 MILLION AND
20101204000201.667|20101204000203.333|CCO|ACCORDING TO SOURCES POLICE
20101204000203.333|20101204000205.000|CCO|ARE AWARE OF THAT WILL HAVE
20101204000205.000|20101204000206.667|CCO|A COPY OF IT AND HAVE
20101204000206.667|20101204000208.333|CCO|INTERVIEWED NUMEROUS PEOPLE
20101204000208.333|20101204000210.000|CCO|WHO ARE NAMED IN THAT WILL.
20101204000210.000|20101204000211.429|CCO|>> I CAN'T TALK ABOUT
20101204000211.429|20101204000212.857|CCO|ANYTHING ALONG THAT LINE AND
20101204000212.857|20101204000214.286|CCO|I CAN TELL YOU HONESTLY
20101204000214.286|20101204000215.714|CCO|INDEPENDENT OF THAT THAT I
20101204000215.714|20101204000217.143|CCO|KNOW NOTHING, SO IT'S VERY
20101204000217.143|20101204000218.571|CCO|SIMPLE.
20101204000218.571|20101204000220.000|CCO|I REALLY KNOW NOTHING.
20101204000220.000|20101204000221.667|CCO|>>Reporter: MARTHA DESCRIBES
20101204000221.667|20101204000223.333|CCO|HERSELF AS A LIFELONG FRIEND
20101204000223.333|20101204000225.000|CCO|OF MS. CHAIGS ENAND THE TWO
20101204000225.000|20101204000226.667|CCO|SHE SAID TALKED JUST ABOUT
20101204000226.667|20101204000228.333|CCO|EVERY DAY.
20101204000228.333|20101204000230.000|CCO|SHE IS ONE OF THREE TRUSTEES
20101204000230.000|20101204000231.429|CCO|NAMED IN THE WILL.
20101204000231.429|20101204000232.857|CCO|I ASKED ABOUT SPECULATION.
20101204000232.857|20101204000234.286|CCO|IS THERE ANYTHING THAT THAT
20101204000234.286|20101204000235.714|CCO|WILL THAT COULD HAVE LED
20101204000235.714|20101204000237.143|CCO|SOMEONE TO WANT TO KILL
20101204000237.143|20101204000238.571|CCO|MS. CHASEN?
20101204000238.571|20101204000240.000|CCO|THAT COULD HAVE LED TO HER
20101204000240.000|20101204000241.429|CCO|TE MICE?
20101204000241.429|20101204000242.857|CCO|>> NO.
20101204000242.857|20101204000244.286|CCO|THE LITTLE IT MAKES SENSE
20101204000244.286|20101204000245.714|CCO|KNOWING HER I WOULD NOT SAY
20101204000245.714|20101204000247.143|CCO|THERE'S ANYTHING STRANGE IN
20101204000247.143|20101204000248.571|CCO|THE WILL.
20101204000248.571|20101204000250.000|CCO|>> YOU DON'T WANT TO TALK
20101204000250.000|20101204000252.000|CCO|ABOUT WHAT THE POLICE ASKED
20101204000252.000|20101204000254.000|CCO|YOU?
20101204000254.000|20101204000256.000|CCO|>> THE WILL IS 1994 BUT THE
20101204000256.000|20101204000258.000|CCO|WILL HAS -- NO.
20101204000258.000|20101204000300.000|CCO|>>Reporter: SO AGAIN
20101204000300.000|20101204000301.250|CCO|DETECTIVES KNOW FULL WELL
20101204000301.250|20101204000302.500|CCO|ABOUT THAT WILL EVERYTHING
20101204000302.500|20101204000303.750|CCO|THAT'S IN IT.
20101204000303.750|20101204000305.000|CCO|THEY HAVE INTERVIEWED PEOPLE
20101204000305.000|20101204000306.250|CCO|IN THE WILL AND ALSO FAMILY
20101204000306.250|20101204000307.500|CCO|MEMBERS SOME MORE THAN ONCE.
20101204000307.500|20101204000308.750|CCO|ALSO, WE HAVE ALSO LEARNED
20101204000308.750|20101204000310.000|CCO|LATE TODAY THAT ACCORDING TO
20101204000310.000|20101204000312.000|CCO|SOURCES THERE IS ANOTHER
20101204000312.000|20101204000314.000|CCO|HOME SECURITY VIDEO THAT HAS
20101204000314.000|20101204000316.000|CCO|EMERGED TAKEN FROM A HOUSE
20101204000316.000|20101204000318.000|CCO|ON WHITTIER DRIVE THAT
20101204000318.000|20101204000320.000|CCO|ALLEGEDLY SHOWS MS. CHASEN
20101204000320.000|20101204000321.250|CCO|DRIVING BY AFTER SHE
20101204000321.250|20101204000322.500|CCO|APPARENTLY HAD BEEN SHOT AND
20101204000322.500|20101204000323.750|CCO|ANOTHER CAR IN CLOSE
20101204000323.750|20101204000325.000|CCO|PROXIMITY.
20101204000325.000|20101204000326.250|CCO|WE ARE TOLD ACCORDING TO
20101204000326.250|20101204000327.500|CCO|SOURCES THAT DETECTIVES ARE
20101204000327.500|20101204000328.750|CCO|AWARE OF THIS VIDEO.
20101204000328.750|20101204000330.000|CCO|THEY HAVE NOT COMPLETELY
20101204000330.000|20101204000331.429|CCO|STUDIED IT IN DETAIL WE ARE
20101204000331.429|20101204000332.857|CCO|TOLD.
20101204000332.857|20101204000334.286|CCO|THEY ARE A LITTLE BEHIND IN
20101204000334.286|20101204000335.714|CCO|ALL THE VIDEO THAT THEY ARE
20101204000335.714|20101204000337.143|CCO|GETTING BUT THEY HAVE A
20101204000337.143|20101204000338.571|CCO|GREAT INTEREST IN THIS AND I
20101204000338.571|20101204000340.000|CCO|ASKED, IF IN FACT IT SHOWS
20101204000340.000|20101204000341.429|CCO|ANYTHING THE CAR OR POSSIBLY
20101204000341.429|20101204000342.857|CCO|SECOND CAR, WOULD THE
20101204000342.857|20101204000344.286|CCO|BEVERLY HILLS DETECTIVES
20101204000344.286|20101204000345.714|CCO|RELEASE THIS TO THE PUBLIC.
20101204000345.714|20101204000347.143|CCO|SOURCES SAID THAT THEY WOULD
20101204000347.143|20101204000348.571|CCO|IF THEY FELT IT WOULD
20101204000348.571|20101204000350.000|CCO|ENHANCE THEIR INVESTIGATION
20101204000350.000|20101204000352.000|CCO|AN COME INTO THE PUBLIC FOR
20101204000352.000|20101204000354.000|CCO|HELP WOULD HELP THIS CASE
20101204000354.000|20101204000356.000|CCO|BUT I WAS ALSO TOLD RIGHT
