TOP|20101204233001|2010-12-04_2330_US_KNBC_NBC_Nightly_News
COL|Communication Studies Archive, UCLA 
UID|6a42e614-fffe-11df-9b67-00e0815fe86a
DUR|0:29:53.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-04 15:30 America/Los_Angeles
SEG_01|2014-02-14 18:17:14|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101204233004.636|20101204235954.000|SEG|Type=Story
20101204233004.636|20101204233005.545|CCO|CALL THE NUMBER ON YOUR SCREEN.
20101204233005.545|20101204233006.455|CCO|>> WELL, THIS JOB TAKES A LOT OF
20101204233006.455|20101204233007.364|CCO|WALKING AND RIDING, BOTH.
20101204233007.364|20101204233008.273|CCO|AND IT DON'T MATTER WHETHER
20101204233008.273|20101204233009.182|CCO|YOU'RE WALKING OR WHETHER YOU'RE
20101204233009.182|20101204233010.091|CCO|RIDING A HORSE.
20101204233010.091|20101204233011.000|CCO|YOUR KNEES GET A LOT OF ABUSE.
20101204233011.000|20101204233012.667|CCO|BUT I FOUND OUT WITH USING THE
20101204233012.667|20101204233014.333|CCO|LIGHTS THAT THEY MAKE LIFE SO
20101204233014.333|20101204233016.000|CCO|MUCH BETTER.
20101204233016.000|20101204233017.667|CCO|AND YOU DON'T HAVE THE PAIN AND
20101204233017.667|20101204233019.333|CCO|YOU CAN DO YOUR WORK
20101204233019.333|20101204233021.000|CCO|A LOT BETTER.
20101204233021.000|20101204233022.250|CCO|I JUST SWEAR BY THE LIGHTS,
20101204233022.250|20101204233023.500|CCO|I CAN TELL YOU THIS MUCH.
20101204233023.500|20101204233024.750|CCO|IT'S THE GREATEST THAT I'VE
20101204233024.750|20101204233026.000|CCO|EVER USED.
20101204233026.000|20101204233027.250|CCO|>> I WAS DIAGNOSED WITH
20101204233027.250|20101204233028.500|CCO|SCOLIOSIS WHEN I WAS 12 YEARS
20101204233028.500|20101204233029.750|CCO|OLD AND I ACTUALLY HAD TO WEAR
20101204233029.750|20101204233031.000|CCO|A FULL BODY BRACE FOR THREE
20101204233031.000|20101204233033.000|CCO|YEARS AS A TEENAGER, SO SINCE
20101204233033.000|20101204233035.000|CCO|THAT TIME, I HAVE SUFFERED FROM
20101204233035.000|20101204233037.000|CCO|CHRONIC BACK PAIN, NECK PAIN,
20101204233037.000|20101204233039.000|CCO|HIP PAIN, AND SINCE THE LIGHT
20101204233039.000|20101204233041.000|CCO|RELIEF PAD CAME INTO MY LIFE,
20101204233041.000|20101204233043.000|CCO|I HAVE BEEN USING IT ON MY BACK,
20101204233043.000|20101204233045.000|CCO|ON MY NECK, MY KNEES, AND HAD
20101204233045.000|20101204233047.000|CCO|SUCH A SIGNIFICANT REDUCTION
20101204233047.000|20101204233049.000|CCO|IN PAIN THAT IT'S AMAZING.
20101204233049.000|20101204233051.000|CCO|JUST WITHIN A MATTER OF MINUTES,
20101204233051.000|20101204233052.667|CCO|I FEEL DEFINITELY THE MUSCLES
20101204233052.667|20101204233054.333|CCO|AND THE TENSION RELEASING AND
20101204233054.333|20101204233056.000|CCO|THEN, I'M AMAZED THAT 15 MINUTES
20101204233056.000|20101204233057.667|CCO|LATER, THE PAIN'S GONE.
20101204233057.667|20101204233059.333|CCO|BEFORE THAT, I USED TO HAVE TO
20101204233059.333|20101204233101.000|CCO|TAKE AT LEAST 8-10 IBUPROFEN
20101204233101.000|20101204233102.250|CCO|A DAY, JUST TO GET OUT OF BED
20101204233102.250|20101204233103.500|CCO|AND FUNCTION.
20101204233103.500|20101204233104.750|CCO|SO IT'S AMAZING TO ME TO BE
20101204233104.750|20101204233106.000|CCO|PAIN FREE.
20101204233106.000|20101204233107.250|CCO|>> THE SIMPLEST SOLUTIONS ARE
20101204233107.250|20101204233108.500|CCO|SOMETIMES THE BEST: INFRARED
20101204233108.500|20101204233109.750|CCO|LIGHT IS A UNIQUE, SAFE
20101204233109.750|20101204233111.000|CCO|ALTERNATIVE THAT'S ACCEPTED
20101204233111.000|20101204233113.000|CCO|WORLDWIDE AS A 21st CENTURY
20101204233113.000|20101204233115.000|CCO|THERAPY FOR PAIN.
20101204233115.000|20101204233117.000|CCO|FINALLY, THIS TECHNOLOGY
20101204233117.000|20101204233119.000|CCO|IS AFFORDABLE FOR EVERYONE.
20101204233119.000|20101204233121.000|CCO|HUNDREDS OF THOUSANDS OF
20101204233121.000|20101204233122.667|CCO|SATISFIED LIGHT RELIEF USERS
20101204233122.667|20101204233124.333|CCO|AGREE, LIKE ME AND THE PEOPLE
20101204233124.333|20101204233126.000|CCO|YOU'VE HEARD FROM TODAY, BREAK
20101204233126.000|20101204233127.667|CCO|THE CYCLE OF PAIN AND GET BACK
20101204233127.667|20101204233129.333|CCO|TO LIVING.
20101204233129.333|20101204233131.000|CCO|YOUR CHANCE TO GET THE SOOTHING
20101204233131.000|20101204233132.667|CCO|POWER OF LIGHT RELIEF IS HERE.
20101204233132.667|20101204233134.333|CCO|CALL NOW.
20101204233134.333|20101204233136.000|CCO|GET YOURS.
20101204233136.000|20101204233137.667|CCO|WISHING YOU GREAT HEALTH THAT'S
20101204233137.667|20101204233139.333|CCO|LIGHT YEARS AHEAD,
20101204233139.333|20101204233141.000|CCO|I'M ROBERT WAGNER.
20101204233141.000|20101204233142.111|CCO|YOU'RE GONNA LOVE IT.
20101204233142.111|20101204233143.222|CCO|>> I DON'T THINK THAT THERE'S
20101204233143.222|20101204233144.333|CCO|ANYONE THAT SHOULDN'T HAVE
20101204233144.333|20101204233145.444|CCO|LIGHT RELIEF.
20101204233145.444|20101204233146.556|CCO|>> LIGHT RELIEF IS AN
20101204233146.556|20101204233147.667|CCO|AMAZING PRODUCT.
20101204233147.667|20101204233148.778|CCO|>> I WAS AMAZED THAT
20101204233148.778|20101204233149.889|CCO|THE RELIEF WAS SO COMPLETE
20101204233149.889|20101204233151.000|CCO|AND SO TOTAL.
20101204233151.000|20101204233152.667|CCO|>> THERE'S LIGHT AT THE END OF
20101204233152.667|20101204233154.333|CCO|THE TUNNEL AND IT'S
20101204233154.333|20101204233156.000|CCO|LIGHT RELIEF.
20101204233156.000|20101204233157.667|CCO|THANK GOD.
20101204233157.667|20101204233159.333|CCO|>> Announcer: THE PRECEDING
20101204233159.333|20101204233321.000|CCO|PRESENTATION WAS PROUDLY BROUGHT
20101204233321.000|20101204233323.000|CCO|TO YOU BY LIGHT RELIEF.NEED WITH PROPOSAL.
20101204233323.000|20101204233325.000|CCO|>> NO.
20101204233325.000|20101204233327.000|CCO|>> YOU ARE NOT.
20101204233327.000|20101204233329.000|CCO|>> I'M NOT.
20101204233329.000|20101204233331.000|CCO|>> HOWEVER KIM DID TELL MATT
20101204233331.000|20101204233332.429|CCO|DURING THE PEOPLE OF THE YEAR
20101204233332.429|20101204233333.857|CCO|SPECIAL THAT SHE DOESN'T DATE
20101204233333.857|20101204233335.286|CCO|AS MUCH AS YOU WOULD THINK.
20101204233335.286|20101204233336.714|CCO|>> I THINK PEOPLE MIGHT BE GUYS
20101204233336.714|20101204233338.143|CCO|MIGHT BE INTIMIDATED AGENT BIT.
20101204233338.143|20101204233339.571|CCO|>> NOT ASKED OUT AS MUCH AS
20101204233339.571|20101204233341.000|CCO|PEOPLE IMAGINE.
20101204233341.000|20101204233342.429|CCO|>> NOT AS MUCH AS PEOPLE WOULD
20101204233342.429|20101204233343.857|CCO|IMAGINE.
20101204233343.857|20101204233345.286|CCO|>> ON TODAY SISTER CHLOE SAYS
20101204233345.286|20101204233346.714|CCO|THAT'S ALL CHANGED NOW.
20101204233346.714|20101204233348.143|CCO|>> IT USED TO BE TRUE NOW KIM
20101204233348.143|20101204233349.571|CCO|IS GETTING AGENT BOY CRAZY BUT
20101204233349.571|20101204233351.000|CCO|SHE LOVES IT.
20101204233351.000|20101204233353.000|CCO|>> KEEPING UP WITH THE
20101204233353.000|20101204233355.000|CCO|KARDASHIAN STAR MAY HAVE REASON
20101204233355.000|20101204233357.000|CCO|TO BE A BIT PICKY.  THREE YEARS
20101204233357.000|20101204233359.000|CCO|AGO SHE WAS HUMILIATED WITH SEX
20101204233359.000|20101204233401.000|CCO|TAPE SHE MADE WITH RAY J WAS
20101204233401.000|20101204233403.000|CCO|LEAKED ON THE INTERNET.
20101204233403.000|20101204233405.000|CCO|>> FEW WAYS YOU CAN HANDLE IT. 
20101204233405.000|20101204233407.000|CCO|YOU CAN EITHER CONTINUE AND
20101204233407.000|20101204233409.000|CCO|FEEL SORRY FOR EW YOURSELF OR
20101204233409.000|20101204233411.000|CCO|EXCUSES FOR YOURSELF.  THERE'S
20101204233411.000|20101204233413.000|CCO|NO EXCUSES.  DID SOMETHING
20101204233413.000|20101204233415.000|CCO|MOTHER PROUD OF IT.  MOVE ON. 
20101204233415.000|20101204233417.000|CCO|THAT'S WHY I WANTED TO DO THE
20101204233417.000|20101204233419.000|CCO|REALITY SHOW SO BADLY BECAUSE I
20101204233419.000|20101204233421.000|CCO|FELT LIKE THERE'S SO MANY
20101204233421.000|20101204233422.667|CCO|MISCONCEPTION ABOUT ME.  PEOPLE
20101204233422.667|20101204233424.333|CCO|PROBABLY ASSUME THAT I AM THIS
20101204233424.333|20101204233426.000|CCO|WILD AND CRAZY PARTY GIRL AND
20101204233426.000|20101204233427.667|CCO|I'M OUT DRINKING EVERY NIGHT.
20101204233427.667|20101204233429.333|CCO|>> RIGHT.
20101204233429.333|20101204233431.000|CCO|>> DANCING ON TABLES AND JUST
20101204233431.000|20101204233433.000|CCO|SHOPPING ALL DAY AND THAT WAS
20101204233433.000|20101204233435.000|CCO|SO NOT ME.
20101204233435.000|20101204233437.000|CCO|>> WHAT ALSO ISN'T KIM OR AD
20101204233437.000|20101204233439.000|CCO|CAMPAIGN THE MASTER CARD THEY
20101204233439.000|20101204233441.000|CCO|ASKED THE ATTORNEY TO DISTANCE
20101204233441.000|20101204233443.000|CCO|THEMSELVES FROM AFTER IT CAME
20101204233443.000|20101204233445.000|CCO|UNDER ATTACK FOR VERY HIGH FEE
