TOP|20110108070001|2011-01-08_0700_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|11d3c668-1af9-11e0-acd6-001517add6f2
DUR|0:29:44.04
VID|640x480
CMT|
LAN|SPA
LBT|2011-01-07 23:00 America/Los_Angeles
SEG_01|2014-02-14 18:21:41|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110108070003.000|20110108072945.000|SEG|Type=Story
20110108070003.000|20110108070010.000|CC1|Pero en realidad ella hiba a    
20110108070010.000|20110108070025.000|CC1|violar a un niño de 13 años en  
20110108070025.000|20110108070030.000|CC1|Meryland                        
20110108070030.000|20110108070038.000|CC1|Lo más dificil de sorprender es 
20110108070038.000|20110108070045.000|CC1|como ella se introdujo en la    
20110108070045.000|20110108070052.000|CC1|casa el niño estando la familia 
20110108070052.000|20110108070058.000|CC1|presente.                       
20110108070058.000|20110108070112.000|CC1|>> Deben cuida sus hijos y con  
20110108070112.000|20110108070117.000|CC1|quienes se comunican.           
20110108070117.000|20110108070123.000|CC1|>> Debemos controlar las claves 
20110108070123.000|20110108070128.000|CC1|de los pc .                     
20110108070128.000|20110108070130.000|CC1|>> Es lamentable.               
20110108070130.000|20110108070136.000|CC1|>> No solo los abusos vienen de 
20110108070136.000|20110108070139.000|CC1|hombres.                        
20110108070139.000|20110108070146.000|CC1|>> La sospechosa esta detenida y
20110108070146.000|20110108070155.000|CC1|de ser culpable puede esperar   
20110108070155.000|20110108070201.000|CC1|hasta 60 años de prision        
20110108070201.000|20110108070201.000|CC1|volvemos desde el centro de la  
20110108070201.000|20110108070202.000|CC1|noticia a tomar contacto con    
20110108070202.000|20110108070212.000|CC1|ustedes. Adelante estudios. .   
20110108070212.000|20110108070216.000|CC1|>> Gracias por acompañarnos.    
20110108070216.000|20110108070227.000|CC1|>> La tasa de desempleo ha caído
20110108070227.000|20110108070228.000|CC1|.                               
20110108070228.000|20110108070243.000|CC1|>> Eso no significa que haya más
20110108070243.000|20110108070249.000|CC1|trabajo sino que muchos Han     
20110108070249.000|20110108070301.000|CC1|desistido en la busqueda        
20110108070301.000|20110108070308.000|CC1|el sector privado ha dado muchos
20110108070308.000|20110108070313.000|CC1|empleos, pero no todos lo que se
20110108070313.000|20110108070319.000|CC1|esperaban.                      
20110108070319.000|20110108070327.000|CC1|>> tengo empleo , pero          
20110108070327.000|20110108070331.000|CC1|necesitamos más horas de empleo.
20110108070331.000|20110108070338.000|CC1|>> La tasa de desempleo nacional
20110108070338.000|20110108070348.000|CC1|podría aumentar en los próximos 
