TOP|20101213010001|2010-12-13_0100_US_KMEX_Primer_Impacto_Fin_de_Semana
COL|Communication Studies Archive, UCLA 
UID|5039d4d8-0654-11e0-8e13-00e0815ffae2
DUR|0:59:55.02
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-12 17:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:32|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101213010011.000|20101213015956.000|SEG|Type=Story
20101213010011.000|20101213010016.000|CCO|ISION
20101213010016.000|20101213010021.000|CCO|>> HOY EN PRIMER IMPACTO EXTRA. 
20101213010021.000|20101213010031.000|CCO|VUELA POR EL AIRE DE UN 
20101213010031.000|20101213010032.250|CCO|MOTOCICLISTA QUE FUE  IMBESTIDO 
20101213010032.250|20101213010033.500|CCO|POR UN VEHÍCULO.
20101213010033.500|20101213010034.750|CCO|>> UNEN ESPERADO ACCIDENTE 
20101213010034.750|20101213010036.000|CCO|PUEDE PONERNOS CADA CARA CON 
20101213010036.000|20101213010037.250|CCO|LA MUERTE, LAS IMÁGENES LO 
20101213010037.250|20101213010038.500|CCO|HARÁN SALTAR DE SU ASIENTO. 
20101213010038.500|20101213010039.750|CCO|>> SE ROBAN  
20101213010039.750|20101213010041.000|CCO|UN VEHÍCULO CON UN BEBÉ EN SU 
20101213010041.000|20101213010044.333|CCO|INTERIOR, LOS PADRES LO 
20101213010044.333|20101213010047.667|CCO|DEFIENDEN A TODA COSTA. 
20101213010047.667|20101213010051.000|CCO|>> IMÁGENES CAPTADA POR CÁMARA 
20101213010051.000|20101213010052.667|CCO|DE 
20101213010052.667|20101213010054.333|CCO|VIGILANCIAS PONER EN EVIDENCIA 
20101213010054.333|20101213010056.000|CCO|HASTA UNOS LADRONES. 
20101213010056.000|20101213010057.667|CCO|>> VIVEN COMO SI ESTUVIERA 
20101213010057.667|20101213010059.333|CCO|DETENIDA EN EL TIEMPO. 
20101213010059.333|20101213010101.000|CCO|CONOCEMOS A LA NIÑA ETERNA. 
20101213010101.000|20101213010105.500|CCO|>> CON SU MOCHILA AL HOMBRO, 
20101213010105.500|20101213010110.000|CCO|VAMOS A TEXAS PARA VER LA VIDA 
20101213010110.000|20101213010115.000|CCO|DE UN VAQUERA. 
20101213010115.000|20101213010120.000|CCO|>> ENRIQUE BUNBURY LE RINDE 
20101213010120.000|20101213010121.667|CCO|TRIBUTO A LA 
20101213010121.667|20101213010123.333|CCO|MÚSICA MEXICANA. 
20101213010123.333|20101213010125.000|CCO|ME
20101213010125.000|20101213010126.667|CCO|>> BIENVENIDOS A OTRA EDICIÓN 
20101213010126.667|20101213010128.333|CCO|DE PRIMER IMPACTO EXTRA, 
