TOP|20110101020001|2011-01-01_0200_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|fdc5d0e4-154e-11e0-92d0-001517add6f2
DUR|0:29:38.84
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-31 18:00 America/Los_Angeles
SEG_01|2014-02-14 18:21:03|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110101020006.000|20110101020012.000|SEG|Type=Story
20110101020006.000|20110101020007.000|CC1|de estrellas                    
20110101020007.000|20110101020009.000|CC1|Y pare de contar                
20110101020009.000|20110101020012.000|CC1|ven, ahí está de nuevo          
20110101020012.000|20110101020013.000|SEG|Type=Story
20110101020012.000|20110101020013.000|CC1|>>> Eaaaa                       
20110101020013.000|20110101020013.000|CC1|Otra vez                        
20110101020013.000|20110101020021.000|SEG|Type=Story
20110101020013.000|20110101020016.000|CC1|>>> Porque en muchos países ya  
20110101020016.000|20110101020018.000|CC1|se está celebrando en estos     
20110101020018.000|20110101020021.000|CC1|momentos el Año Nuevo           
20110101020021.000|20110101020023.000|SEG|Type=Story
20110101020021.000|20110101020023.000|CC1|>>> Feliz año nuevo a Brasil    
20110101020023.000|20110101020028.000|SEG|Type=Story
20110101020023.000|20110101020027.000|CC1|>>> Sí señor, que será la       
20110101020027.000|20110101020028.000|CC1|próxima sede de la Copa del     
20110101020028.000|20110101020028.000|CC1|Mundo                           
20110101020028.000|20110101020030.000|SEG|Type=Story
20110101020028.000|20110101020030.000|CC1|>>> Por supuesto, estará        
20110101020030.000|20110101020030.000|CC1|buenísimo                       
20110101020030.000|20110101020033.000|SEG|Type=Story
20110101020030.000|20110101020033.000|CC1|>>> También felicidades a       
20110101020033.000|20110101020033.000|CC1|Montevideo                      
20110101020033.000|20110101020034.000|SEG|Type=Story
20110101020033.000|20110101020034.000|CC1|>>> A Uruguay                   
20110101020034.000|20110101020037.000|SEG|Type=Story
20110101020034.000|20110101020036.000|CC1|>>> Que les fue muy bien en     
20110101020036.000|20110101020037.000|CC1|Sudáfrica                       
20110101020037.000|20110101020040.000|SEG|Type=Story
20110101020037.000|20110101020040.000|CC1|>>> Está súper emocionante esto 
20110101020040.000|20110101020049.000|SEG|Type=Story
20110101020040.000|20110101020045.000|CC1|>>> Muchas cosas, muchos datos  
20110101020045.000|20110101020048.000|CC1|curisos, sabía que tiene 5 mil  
20110101020048.000|20110101020049.000|CC1|bombillos                       
20110101020049.000|20110101020049.000|CC1|Adivina, cuanto pesa            
20110101020049.000|20110101020052.000|SEG|Type=Story
20110101020049.000|20110101020052.000|CC1|>>> No, a ver, a ver            
20110101020052.000|20110101020122.000|SEG|Type=Story
20110101020052.000|20110101020055.000|CC1|>>> 12 mil toneladas            
20110101020055.000|20110101020057.000|CC1|Tú sabes que la organización de 
20110101020057.000|20110101020100.000|CC1|Times Square ha abierto un      
20110101020100.000|20110101020103.000|CC1|centro de visitantes, y es como 
20110101020103.000|20110101020107.000|CC1|un museo donde podemos ver todos
20110101020107.000|20110101020108.000|CC1|los detalles de esta celebración
20110101020108.000|20110101020110.000|CC1|que lleva muchos años           
20110101020110.000|20110101020114.000|CC1|Y que ha dejado de celebrarse en
20110101020114.000|20110101020116.000|CC1|2 años, pero han seguido fieles 
20110101020116.000|20110101020121.000|CC1|y han seguido con su tradición  
20110101020121.000|20110101020122.000|CC1|año tras año                    
20110101020122.000|20110101020126.000|SEG|Type=Story
20110101020122.000|20110101020126.000|CC1|>>> Imagínate engordó           
20110101020126.000|20110101020131.000|SEG|Type=Story
20110101020126.000|20110101020131.000|CC1|>>> Y apenas tenía 125 bombillos
20110101020131.000|20110101020156.000|SEG|Type=Story
20110101020131.000|20110101020133.000|CC1|>>> Todos los detalles de esta  
20110101020133.000|20110101020135.000|CC1|celebración y podrá estar en    
20110101020135.000|20110101020138.000|CC1|vivo con Univisión, y con esta  
20110101020138.000|20110101020140.000|CC1|cobertura que tiene para todos  
20110101020140.000|20110101020140.000|CC1|los gustos                      
20110101020140.000|20110101020142.000|CC1|Ya lo sabe, Don Francisco en    
20110101020142.000|20110101020145.000|CC1|Miami en Los Ángeles, Angelica  
20110101020145.000|20110101020149.000|CC1|Y nosotros Raúl de Molina,      
20110101020149.000|20110101020153.000|CC1|Vadir, Víctor Noriega desde     
20110101020153.000|20110101020156.000|CC1|Times Square por Univisión, no  
20110101020156.000|20110101020156.000|CC1|se muevan                       
20110101020156.000|20110101022939.000|SEG|Type=Story
20110101020156.000|20110101020157.000|CC1|>>> Claro que sí                
20110101020157.000|20110101022939.000|SEG_01|Type=Commercial
20110101020157.000|20110101020214.000|CC1|             ??             .   
20110101020214.000|20110101020221.000|CC1|Hora de noticias                
20110101020221.000|20110101020222.000|CC1|HOLA QUE TAL, ¿CÓMO ESTÁN       
20110101020222.000|20110101020228.000|CC1|USTEDES? , LES SALUDA sus       
20110101020228.000|20110101020232.000|CC1|periodistas.                    
20110101020232.000|20110101020239.000|CC1|Millones de personas recibirán  
20110101020239.000|20110101020246.000|CC1|este nuevo año. Tome en         
20110101020246.000|20110101020253.000|CC1|consideracion que nono sñ       
20110101020253.000|20110101020302.000|CC1|tolerara a ningún conductor     
20110101020302.000|20110101020310.000|CC1|hebrio. Mucho cuidado con beber 
20110101020310.000|20110101020318.000|CC1|en exceso. La policía esta en   
20110101020318.000|20110101020322.000|CC1|alerta.                         
20110101020322.000|20110101020331.000|CC1|Hay algún conductor designado?  
20110101020331.000|20110101020336.000|CC1|Grave error, no es algo         
20110101020336.000|20110101020343.000|CC1|chistoso. Si tiene planeado     
20110101020343.000|20110101020348.000|CC1|beber, tenga presente que la    
20110101020348.000|20110101020359.000|CC1|policía tendrá 0 tolerancia.    
20110101020359.000|20110101020405.000|CC1|Existen muchísimoes accidentees 
20110101020405.000|20110101020411.000|CC1|por causa de los conductores    
20110101020411.000|20110101020419.000|CC1|hebrios. Para la autoridad no   
20110101020419.000|20110101020427.000|CC1|habrá feriado.                  
20110101020427.000|20110101020434.000|CC1|Tenddremos oficiales encubiertos
20110101020434.000|20110101020440.000|CC1|para saber si las cantinas      
20110101020440.000|20110101020446.000|CC1|estannestán tomando más de lo   
20110101020446.000|20110101020454.000|CC1|que deben y despuñses conducir. 
20110101020454.000|20110101020502.000|CC1|Lo mejor es pasar la hebriedad  
20110101020502.000|20110101020514.000|CC1|en donde están . Si prefieren   
20110101020514.000|20110101020523.000|CC1|regresar a su casa el Metroplex 
20110101020523.000|20110101020531.000|CC1|funcionara hasta las 2am        
20110101020531.000|20110101020540.000|CC1|Lo remolcan gratis hasta 7      
20110101020540.000|20110101020551.000|CC1|millas. Puede llamar hasta este 
20110101020551.000|20110101020558.000|CC1|telñfono                        
20110101020558.000|20110101020605.000|CC1|Feliz año, gracias por las      
20110101020605.000|20110101020607.000|CC1|recomendaciones.                
20110101020607.000|20110101020616.000|CC1|Subirán los gastos por 4 dólares
20110101020616.000|20110101020625.000|CC1|en la ciudad de Los Ángeles .   
20110101020625.000|20110101020631.000|CC1|Cientos de leyes comenzaran en  
20110101020631.000|20110101020638.000|CC1|este nuevo año                  
20110101020638.000|20110101020646.000|CC1|Portar marihuana será más       
20110101020646.000|20110101020648.000|CC1|penado.                         
20110101020648.000|20110101020655.000|CC1|Será prohibido el uso de las    
20110101020655.000|20110101020703.000|CC1|grasas transparencia en los     
20110101020703.000|20110101020708.000|CC1|alimentos.                      
20110101020708.000|20110101020716.000|CC1|Son las 21 horas  y los delfines
20110101020716.000|20110101020724.000|CC1|de Veracruz recibieron la       
20110101020724.000|20110101020734.000|CC1|bendición para su actuación.Para
20110101020734.000|20110101020739.000|CC1|nosotros esto nos llena de      
20110101020739.000|20110101020745.000|CC1|energía positiva.               
20110101020745.000|20110101020753.000|CC1|Además disfrutaron de la gente. 
20110101020753.000|20110101020801.000|CC1|A pesar del frío solo se podrán 
20110101020801.000|20110101020808.000|CC1|hacer pequeñas fogatas. los     
20110101020808.000|20110101020815.000|CC1|bomberos vigilaran.             
20110101020815.000|20110101020821.000|CC1|La ruta de las rosas.           
20110101020821.000|20110101020829.000|CC1|Usted puede ver el desfile ,por 
20110101020829.000|20110101020839.000|CC1|medio delde programa de a las 7 
20110101020839.000|20110101020842.000|CC1|am                              
20110101020842.000|20110101020846.000|CC1|Para encontrar información de   
20110101020846.000|20110101020856.000|CC1|las carrozas viste Univisión    
20110101020856.000|20110101020904.000|CC1|El gogobierno Mñxico puso fin a 
20110101020904.000|20110101020916.000|CC1|la fla Michoacána.              
20110101020916.000|20110101020932.000|CC1|Queremos perder peso. Comí mucho
20110101020932.000|20110101021036.000|CC1|el fin de año.                  
20110101021036.000|20110101021122.000|CC1|              ?ñ?ññ;nono224ú4ú4ú
20110101021122.000|20110101021135.000|CC1|La llegada de año nuevo es      
20110101021135.000|20110101021143.000|CC1|sinonimo de una buena cena.     
20110101021143.000|20110101021149.000|CC1|Detalles de esto. Mientras esto 
20110101021149.000|20110101021155.000|CC1|pasa muchos trabajan esperando  
20110101021155.000|20110101021203.000|CC1|a los fiesteros.                
20110101021203.000|20110101021209.000|CC1|Acá en California ha sido un día
20110101021209.000|20110101021219.000|CC1|de mucho trabajo. Hay familia   
20110101021219.000|20110101021228.000|CC1|que no tienen donde ir , por eso
20110101021228.000|20110101021234.000|CC1|abrimos para que vengan con     
20110101021234.000|20110101021236.000|CC1|nosotros                        
20110101021236.000|20110101021244.000|CC1|Esto tiene que ser muy especial.
20110101021244.000|20110101021252.000|CC1|Ya tenemos lo necesario.        
20110101021252.000|20110101021259.000|CC1|Mientras muchos se preparan ,   
20110101021259.000|20110101021305.000|CC1|los empleados trabajaran para   
20110101021305.000|20110101021313.000|CC1|que disfruten. Empezar          
20110101021313.000|20110101021323.000|CC1|trabajando es una buena señal.  
20110101021323.000|20110101021329.000|CC1|Tenemos que disfrutarlo y       
20110101021329.000|20110101021337.000|CC1|tambiñnen pensamos tenemosr una 
20110101021337.000|20110101021346.000|CC1|pequeña celebración. Mientras la
20110101021346.000|20110101021352.000|CC1|gente disfruta miles de         
20110101021352.000|20110101021357.000|CC1|restaurantes esperaran la       
20110101021357.000|20110101021418.000|CC1|llegada de los comensales.      
20110101021418.000|20110101021419.000|CC1|VOLVEMOS AL A TOMAR CONTACTO CON
20110101021419.000|20110101021422.000|CC1|USTEDES. ADELANTE ESTUDIOS.     
20110101021422.000|20110101021429.000|CC1|el respnsabel de los eguraidad  
20110101021429.000|20110101021442.000|CC1|pública de Mñxico dice que fue  
20110101021442.000|20110101021446.000|CC1|detenido el cabecilla de la     
20110101021446.000|20110101021453.000|CC1|familia Michoacáuna             
20110101021453.000|20110101021501.000|CC1|La increíble racha de violencia 
20110101021501.000|20110101021510.000|CC1|no pasa de la ciudad de Juárez .
20110101021510.000|20110101021522.000|CC1|En Febrero 16 Jovita fueron     
20110101021522.000|20110101021534.000|CC1|asesinados brutalmente. Los     
20110101021534.000|20110101021541.000|CC1|relacionados con el Consulado de
20110101021541.000|20110101021546.000|CC1|Estados Unidos fueron           
20110101021546.000|20110101021548.000|CC1|acribillados.                   
20110101021548.000|20110101021605.000|CC1|Ese mismo mes Jesús Lara ,      
20110101021605.000|20110101021618.000|CC1|Un coche bomba estallo dejando  
20110101021618.000|20110101021627.000|CC1|muertos incluso a un doctor     
20110101021627.000|20110101021635.000|CC1|Oficiales se atrincheraron      
20110101021635.000|20110101021639.000|CC1|Estudiantes fueron atacados     
20110101021639.000|20110101021645.000|CC1|temiendo que atacaran a los     
20110101021645.000|20110101021646.000|CC1|niños.                          
20110101021646.000|20110101021653.000|CC1|Los hombres habíaen renunciado  
20110101021653.000|20110101021700.000|CC1|temiendo ser asesinado.         
20110101021700.000|20110101021708.000|CC1|Sicarios Han dejado muchísimaes 
20110101021708.000|20110101021711.000|CC1|masacres.                       
20110101021711.000|20110101021716.000|CC1|Salieron a las calles los       
20110101021716.000|20110101021724.000|CC1|mñdicos alegando no poder       
20110101021724.000|20110101021730.000|CC1|trabajar tranquilos.            
20110101021730.000|20110101021741.000|CC1|Muchos muertos este 2010        
20110101021741.000|20110101021750.000|CC1|Tambiñn hay depende deportes.   
20110101021750.000|20110101021754.000|CC1|MBT                             
20110101021754.000|20110101021802.000|CC1|lOS Los Angeles Lakers recibirán
20110101021802.000|20110101021812.000|CC1|a los de filadelfia .           
20110101021812.000|20110101021820.000|CC1|cOBY Brain promete lucir.       
20110101021820.000|20110101021829.000|CC1|El 20 de Febrero será el juego  
20110101021829.000|20110101021834.000|CC1|de las estrellas.               
20110101021834.000|20110101021842.000|CC1|No sabe si jugar el juego de las
20110101021842.000|20110101021850.000|CC1|clavadas  ,temiendo una lesión. 
20110101021850.000|20110101021856.000|CC1|Muriño fue el hombre del año ,  
20110101021856.000|20110101021904.000|CC1|según el díarío italiano. Es el 
20110101021904.000|20110101021915.000|CC1|de(Telñfono) de el real madrid  
20110101021915.000|20110101021927.000|CC1|No todo es bueno para Muriño ,  
20110101021927.000|20110101021935.000|CC1|igual tiene jugadores           
20110101021935.000|20110101021939.000|CC1|importantes con licencia.       
20110101021939.000|20110101021946.000|CC1|Los equipos de meleseros se     
20110101021946.000|20110101021954.000|CC1|preparan para el 2011.          
20110101021954.000|20110101021959.000|CC1|Tendrán jugadores de miedo.     
20110101021959.000|20110101022000.000|CC1|volvemos al a tomar contacto con
20110101022000.000|20110101022004.000|CC1|ustedes. Adelante estudios.     
20110101022004.000|20110101022013.000|CC1|Se acábo el año , falta poco .  
20110101022013.000|20110101022020.000|CC1|Hay problemas que nos viene     
20110101022020.000|20110101022027.000|CC1|afectando ., Viene desde el     
20110101022027.000|20110101022038.000|CC1|norte. No traerá lluvia si no   
20110101022038.000|20110101022039.000|CC1|nublado.                        
20110101022039.000|20110101022046.000|CC1|El frío llego para quedarse para
20110101022046.000|20110101022050.000|CC1|el próximo año.                 
20110101022050.000|20110101022104.000|CC1|El Domingo adelante trae nuevas 
20110101022104.000|20110101022259.000|CC1|condiciones te tiempo.          
20110101022259.000|20110101022311.000|CC1|Ell 2010 los artistas hispanos  
20110101022311.000|20110101022319.000|CC1|Han marcado presencia eln los   
20110101022319.000|20110101022321.000|CC1|escenarios.                     
20110101022321.000|20110101022330.000|CC1|Tambiñnen marco por la muerte de
20110101022330.000|20110101022334.000|CC1|Sandro.                         
20110101022334.000|20110101022345.000|CC1|Avatar fue distinguido con      
20110101022345.000|20110101022352.000|CC1|premios globo de oro.           
20110101022352.000|20110101022357.000|CC1|??                              
20110101022357.000|20110101022411.000|CC1|A finales de mes artistas se    
20110101022411.000|20110101022418.000|CC1|unieron para luchar por los     
20110101022418.000|20110101022429.000|CC1|afectados de Haití              
20110101022429.000|20110101022439.000|CC1|este año Sandra B. Se divorcia  
20110101022439.000|20110101022451.000|CC1|por infidelidad de su esposo.   
20110101022451.000|20110101022455.000|CC1|riki                            
20110101022455.000|20110101022508.000|CC1|EL 12 de Julio muere Holga      
20110101022508.000|20110101022514.000|CC1|(guitarra)                      
20110101022514.000|20110101022521.000|CC1|Se convierte elempresa el       
20110101022521.000|20110101022528.000|CC1|ganador de mira quiñn habla.    
20110101022528.000|20110101022538.000|CC1|El príncipe de inglaInglaterra  
20110101022538.000|20110101022542.000|CC1|anuncia su casamiento.          
20110101022542.000|20110101022550.000|CC1|No tengo palabras para explicar 
20110101022550.000|20110101022556.000|CC1|lo mucho que les extrañare-     
20110101022556.000|20110101022604.000|CC1|Otros lugares del mundo ya      
20110101022604.000|20110101022610.000|CC1|recibieron el nuevo año         
20110101022610.000|20110101022618.000|CC1|ser mejor madre                 
20110101022618.000|20110101022625.000|CC1|eSTAr bien con la familia y     
20110101022625.000|20110101022837.000|CC1|trabajo.                        
20110101022837.000|20110101022847.000|CC1|En nueva Nueva Zelanda ya se    
20110101022847.000|20110101022900.000|CC1|celebro. Sidney . tambiñnen     
20110101022900.000|20110101022904.000|CC1|Moscu. En Dubai                 
20110101022904.000|20110101022913.000|CC1|Los Emiratos Arabes.            
20110101022913.000|20110101022921.000|CC1|Les deseamos lo mejor de lo     
20110101022921.000|20110101022927.000|CC1|mejor para ustedes              
20110101022927.000|20110101022935.000|CC1|Les dejamops concon estás       
20110101022935.000|20110101022939.000|CC1|imágenes.                       
END|20110101022939|2011-01-01_0200_US_KMEX_Noticias_34
