TOP|20101215020002|2010-12-15_0200_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|0733a74a-07ef-11e0-a86a-00e0815ffae2
DUR|0:29:54.04
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-14 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:35|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101215020008.667|20101215022956.000|SEG|Type=Story
20101215020008.667|20101215020010.333|CCO| IMPACTO
20101215020010.333|20101215020012.000|CCO|>> Padres de familias se 
20101215020012.000|20101215020015.333|CCO|enfrentan en los estatutos.
20101215020015.333|20101215020018.667|CCO|>> Algunos padres creen que 
20101215020018.667|20101215020022.000|CCO|mienten.
20101215020022.000|20101215020027.000|CCO|>> Que tal, algunos de los 
20101215020027.000|20101215020032.000|CCO|padres que estan luchando por 
20101215020032.000|20101215020037.000|CCO|los cambios de sus hijos.
20101215020037.000|20101215020042.000|CCO|>> Acaban de presentar una queja
20101215020042.000|20101215020052.000|CCO|aqui en la educacion.
20101215020052.000|20101215020057.000|CCO|>> Pues ahorita, nos han 
20101215020057.000|20101215020102.000|CCO|ofendido mucho, lo que quiero es
20101215020102.000|20101215020112.000|CCO|que nos dejen en paz.
20101215020112.000|20101215020115.333|CCO|>> Ni el director ni los 
20101215020115.333|20101215020118.667|CCO|maestros estaban autorizados 
20101215020118.667|20101215020122.000|CCO|para hablar del tema.
20101215020122.000|20101215020125.333|CCO|>> 
20101215020125.333|20101215020128.667|CCO|>> Hay seguridad, comida es 
20101215020128.667|20101215020132.000|CCO|mejor para ellas.
20101215020132.000|20101215020142.000|CCO|>> Segun una historia ley, le da
20101215020142.000|20101215020145.333|CCO|el total derechos a los padres 
20101215020145.333|20101215020148.667|CCO|sobre la educacion.
20101215020148.667|20101215020152.000|CCO|>> Me siento muy bien, es muy 
20101215020152.000|20101215020155.333|CCO|buena nivel academico.
20101215020155.333|20101215020158.667|CCO|>> Pero hay residentes que no 
20101215020158.667|20101215020202.000|CCO|sienten la necesidad de un 
20101215020202.000|20101215020207.000|CCO|cambio.
20101215020207.000|20101215020212.000|CCO|>> Señala que sus nietos los que
20101215020212.000|20101215020215.333|CCO|estan recibiendo una buena 
20101215020215.333|20101215020218.667|CCO|educacion y que los padres son 
20101215020218.667|20101215020222.000|CCO|los que deben preocuparse sobre 
20101215020222.000|20101215020232.000|CCO|la educacion de sus hijos.
20101215020232.000|20101215020237.000|CCO|>> Nos dijeron que se debatira 
20101215020237.000|20101215020242.000|CCO|el cieere de escuelas por causa 
20101215020242.000|20101215020247.000|CCO|del presupuesto.
20101215020247.000|20101215020252.000|CCO|>> Hoy se habla de padres de 
20101215020252.000|20101215020257.000|CCO|familia que estan frustrados que
20101215020257.000|20101215020302.000|CCO|lo difícil es desaherce de los  
20101215020302.000|20101215020307.000|CCO|malos maestros.
20101215020307.000|20101215020312.000|CCO|>> No todo debe quedar en los 
20101215020312.000|20101215020317.000|CCO|maestros.
20101215020317.000|20101215020322.000|CCO|>> Usted como padre de familia, 
20101215020322.000|20101215020325.333|CCO|se involucra a diario en la 
20101215020325.333|20101215020328.667|CCO|educacion de sus hijos.
20101215020328.667|20101215020332.000|CCO|>> Haga sus comentarios.
20101215020332.000|20101215020352.000|CCO|>> Ya regresaron a clases los 
20101215020352.000|20101215020355.333|CCO|maestros que estaban en huelga.
20101215020355.333|20101215020358.667|CCO|>> Rinden informe anual sobre 
20101215020358.667|20101215020402.000|CCO|pornografia infantil.
20101215020402.000|20101215020406.500|CCO|>> Se llama operación niño 
20101215020406.500|20101215020411.000|CCO|perdido, y se hizo en los 
20101215020411.000|20101215020416.000|CCO|angeles y en varias ciudades de 
20101215020416.000|20101215020421.000|CCO|Estados Unidos .
20101215020421.000|20101215020424.333|CCO|>> Algunas de estas personas, 
20101215020424.333|20101215020427.667|CCO|buscaban imagenes de niños y 
20101215020427.667|20101215020431.000|CCO|muchos de ellos siguen en 
20101215020431.000|20101215020441.000|CCO|libertad.
20101215020441.000|20101215020444.333|CCO|>> La investigacion se sucedio 
20101215020444.333|20101215020447.667|CCO|cuando en europa, sujetos 
20101215020447.667|20101215020451.000|CCO|trafican con pornografia.
20101215020451.000|20101215020501.000|CCO|>> Uno de ellos fue un pediatra 
20101215020501.000|20101215020506.000|CCO|y estamos investiganso sí hay 
20101215020506.000|20101215020511.000|CCO|niños involucrados.
20101215020511.000|20101215020516.000|CCO|>> Hay un sospechos que solicito
20101215020516.000|20101215020521.000|CCO|viajar para tener sexo con 
20101215020521.000|20101215020524.333|CCO|menores de edad.
20101215020524.333|20101215020527.667|CCO|>> Ellos estan siendo acusados 
20101215020527.667|20101215020531.000|CCO|de distribucion de pornografia 
20101215020531.000|20101215020536.000|CCO|infantil.
20101215020536.000|20101215020541.000|CCO|>> La red operaba en brasil y en
20101215020541.000|20101215020546.000|CCO|muchos paises.
20101215020546.000|20101215020551.000|CCO|>> Subian fotos sobre 
20101215020551.000|20101215020556.000|CCO|pornografias infantil y daban 
20101215020556.000|20101215020601.000|CCO|consejos para que nunca lo 
20101215020601.000|20101215020604.333|CCO|atraparan.
20101215020604.333|20101215020607.667|CCO|>> Se realizaron ordenes de 
20101215020607.667|20101215020611.000|CCO|cateo.
20101215020611.000|20101215020614.333|CCO|,>> Estamos tratando de 
20101215020614.333|20101215020617.667|CCO|identificar usuarios y victimas 
20101215020617.667|20101215020621.000|CCO|que hayan sido molestados por 
20101215020621.000|20101215020624.333|CCO|estos niños.
20101215020624.333|20101215020627.667|CCO|>> Desde los angeles, noticias 
20101215020627.667|20101215020631.000|CCO|univision 34.
20101215020631.000|20101215020641.000|CCO|>> Gracias, Muy buenas tardes.
20101215020641.000|20101215020646.000|CCO|>> Este día estudaintes salieron
20101215020646.000|20101215020651.000|CCO|a Hollywood con el fin de que se
20101215020651.000|20101215020654.333|CCO|apruebe el dream act.
20101215020654.333|20101215020657.667|CCO|>> En arizona se libra otra 
20101215020657.667|20101215020701.000|CCO|batalla.
20101215020701.000|20101215020711.000|CCO|>> Grupos de derechos civiles 
20101215020711.000|20101215020721.000|CCO|exigen una ley estatal que niega
20101215020721.000|20101215020731.000|CCO|la libertad bajo fianza a 
20101215020731.000|20101215020741.000|CCO|personas indocumentadas.
20101215020741.000|20101215020751.000|CCO|>> Aqui en el sur de california 
20101215020751.000|20101215020753.500|CCO|se busca los beneficios para 
20101215020753.500|20101215020756.000|CCO|conseguir un auto en buenas 
20101215020756.000|20101215020758.500|CCO|condiciones.
20101215020758.500|20101215020801.000|CCO|>> Los autos nuevos indican 
20101215020801.000|20101215020806.000|CCO|buenos consumidores.
