TOP|20101215010002|2010-12-15_0100_US_CNN_Parker_Spitzer
COL|Communication Studies Archive, UCLA 
UID|a5840312-07e6-11e0-8a80-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|ps.01.html
HED|Assange Granted Bail; Tax Cut Compromise
LAN|ENG
LBT|2010-12-14 17:00 America/Los_Angeles
SEG_01|2014-06-18 18:06:20|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101215010006.444|20101215015854.000|SEG|Type=Story
20101215010006.444|20101215010007.556|CCO|>> I'M GETTING DIZZY, PETE.
20101215010007.556|20101215010008.667|CCO|WE'LL SEE YOU HERE TOMORROW.
20101215010008.667|20101215010009.778|CCO|IF YOU HAVE AN iPAD, LOAD UP 
20101215010009.778|20101215010010.889|CCO|THIS APP.
20101215010010.889|20101215010012.000|CCO|IT'S A GREAT APP.
20101215010012.000|20101215010014.000|CCO|WE'LL SEE YOU TOMORROW NIGHT.
20101215010014.000|20101215010016.000|CCO|"PARKER SPITZER" STARTS RIGHT 
20101215010016.000|20101215010018.000|CCO|NOW.
20101215010018.000|20101215010020.000|CCO|>> GOOD EVENING, I'M KATHLEEN 
20101215010020.000|20101215010022.000|CCO|PARKER. 
20101215010022.000|20101215010024.500|CCO|>IOT SPITZER.
20101215010024.500|20101215010027.000|CCO|JAMES CARVILLE, TAKE A LISTEN. 
20101215010027.000|20101215010029.500|CCO|>> WE'RE DOUBLING DOWN ON THE 
20101215010029.500|20101215010032.000|CCO|FAIL STRATEGY.
20101215010032.000|20101215010034.000|CCO|THESE TAX CUTS DIDN'T WORK.
20101215010034.000|20101215010036.000|CCO|WHAT IS -- WHY ARE WE SO 
20101215010036.000|20101215010038.000|CCO|ENAMORED WITH FAILURE. 
20101215010038.000|20101215010040.000|CCO|>> AN INNOCENT MAN MAY BE ON 
20101215010040.000|20101215010042.000|CCO|DEATH ROW. 
20101215010042.000|20101215010045.333|CCO|>> IF ANYBODY THINKS THIS MAN IS
20101215010045.333|20101215010048.667|CCO|GUILTY, PUT HIM AWAY, THROW AWAY
20101215010048.667|20101215010052.000|CCO|THE KEY, DON'T KILL HIM. 
20101215010052.000|20101215010054.500|CCO|>> NBA HALL-OF-FAMER, WALT 
20101215010054.500|20101215010057.000|CCO|FRASER BREAKS DOWN THE 
