TOP|20101215160002|2010-12-15_1600_US_FOX-News_Fox_News_Live
COL|Communication Studies Archive, UCLA 
UID|606ae60a-0864-11e0-a84e-00e0815fe826
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-15 08:00 America/Los_Angeles
SEG_01|2014-06-18 18:08:11|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101215160004.105|20101215164212.000|SEG|Type=Story
20101215160004.105|20101215165957.000|SEG_01|Type=Commercial
20101215160004.105|20101215160004.632|CCO|IN THE HOUSE.
20101215160004.632|20101215160005.158|CCO|
20101215160005.158|20101215160005.684|CCO|
20101215160005.684|20101215160006.211|CCO|JON: LEADING DEMOCRAT CHRIS VAN
20101215160006.211|20101215160006.737|CCO|
20101215160006.737|20101215160007.263|CCO|
20101215160007.263|20101215160007.789|CCO|HAL HROPBD ARE MARYLAND IS
20101215160007.789|20101215160008.316|CCO|
20101215160008.316|20101215160008.842|CCO|
20101215160008.842|20101215160009.368|CCO|CALLING THE STATE TAX PROVISION
20101215160009.368|20101215160009.895|CCO|
20101215160009.895|20101215160010.421|CCO|
20101215160010.421|20101215160010.947|CCO|A GIVE AWAY TO THE WEALTHIEST
20101215160010.947|20101215160011.474|CCO|
20101215160011.474|20101215160012.000|CCO|
20101215160012.000|20101215160012.476|CCO|AMERICANS.
20101215160012.476|20101215160012.952|CCO|
20101215160012.952|20101215160013.429|CCO|
20101215160013.429|20101215160013.905|CCO|IN AN EDITORIAL IN TODAY'S
20101215160013.905|20101215160014.381|CCO|
20101215160014.381|20101215160014.857|CCO|
20101215160014.857|20101215160015.333|CCO|"WASHINGTON POST" VAN HOLLAND
20101215160015.333|20101215160015.810|CCO|
20101215160015.810|20101215160016.286|CCO|
20101215160016.286|20101215160016.762|CCO|SAYS IT WILL ADD $23 BILLION TO
20101215160016.762|20101215160017.238|CCO|
20101215160017.238|20101215160017.714|CCO|
20101215160017.714|20101215160018.190|CCO|THE DEBT WITHOUT ADDING A SINGLE
20101215160018.190|20101215160018.667|CCO|
20101215160018.667|20101215160019.143|CCO|
20101215160019.143|20101215160019.619|CCO|JOB.
20101215160019.619|20101215160020.095|CCO|
20101215160020.095|20101215160020.571|CCO|
20101215160020.571|20101215160021.048|CCO|JENNA: STRONG WORDS THERE, AND
20101215160021.048|20101215160021.524|CCO|
20101215160021.524|20101215160022.000|CCO|
20101215160022.000|20101215160022.667|CCO|THERE IS ALSO GROWING CRITICISM
20101215160022.667|20101215160023.333|CCO|
20101215160023.333|20101215160024.000|CCO|
20101215160024.000|20101215160024.667|CCO|OF THIS DEAL FROM THE RIGHT AS
20101215160024.667|20101215160025.333|CCO|
20101215160025.333|20101215160026.000|CCO|
20101215160026.000|20101215160026.667|CCO|WELL AS SOME PROMINENT
20101215160026.667|20101215160027.333|CCO|
20101215160027.333|20101215160028.000|CCO|
