TOP|20101215070001|2010-12-15_0700_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|efb54018-0818-11e0-b581-00e0815fe725
DUR|0:29:54.04
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-14 23:00 America/Los_Angeles
SEG_01|2014-02-14 18:18:59|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101215070007.667|20101215072955.000|SEG|Type=Story
20101215070007.667|20101215070009.333|CCO|N
20101215070009.333|20101215070011.000|CCO|>> Pero otro tanto esta gastando
20101215070011.000|20101215070014.333|CCO|de relagos de lujo.
20101215070014.333|20101215070017.667|CCO|>> Definitivamente la gente esta
20101215070017.667|20101215070021.000|CCO|comprando.
20101215070021.000|20101215070026.000|CCO|>> Cuando yo vengo a estas 
20101215070026.000|20101215070031.000|CCO|tiendas, me gusta la calidad y 
20101215070031.000|20101215070036.000|CCO|busco la moda en que estan las 
20101215070036.000|20101215070041.000|CCO|cosas.
20101215070041.000|20101215070051.000|CCO|>> Antes venia la genta a 
20101215070051.000|20101215070056.000|CCO|pasear, hoy día los miras copn 
20101215070056.000|20101215070101.000|CCO|bolsas, paquetes grandes y lo 
20101215070101.000|20101215070106.000|CCO|mejor, paga en efectivo.
20101215070106.000|20101215070111.000|CCO|>> Siento que estoy gastando más
20101215070111.000|20101215070114.333|CCO|este año.
20101215070114.333|20101215070117.667|CCO|>> Proyecta que en diciembre 
20101215070117.667|20101215070121.000|CCO|subira en comparacion al año 
20101215070121.000|20101215070126.000|CCO|pasado.
20101215070126.000|20101215070131.000|CCO|>> Feliz navidad y jojo.
20101215070131.000|20101215070136.000|CCO|>> Y con un poco de suerte este 
20101215070136.000|20101215070141.000|CCO|incremento se vea en diciembre.
20101215070141.000|20101215070146.000|CCO|>> Reportando desde los angeles 
20101215070146.000|20101215070151.000|CCO|y es así como iniciamos las 
20101215070151.000|20101215070201.000|CCO|noticias.
20101215070201.000|20101215070204.333|CCO|>> Que tal,Muy buenas noches.
20101215070204.333|20101215070207.667|CCO|>> Estas son las noticias.
20101215070207.667|20101215070211.000|CCO|>> Es el sintoma que la economia
20101215070211.000|20101215070216.000|CCO|comienza a repuntar.
20101215070216.000|20101215070221.000|CCO|>> Comparado con la prosperidad 
20101215070221.000|20101215070224.333|CCO|de hace 2 años, hay mucho camino
20101215070224.333|20101215070227.667|CCO|por recorrer.
20101215070227.667|20101215070231.000|CCO|>> El publico dice que no esta 
20101215070231.000|20101215070241.000|CCO|muy confiado y no le gusta la 
20101215070241.000|20101215070251.000|CCO|direccion que lleva obama
20101215070251.000|20101215070301.000|CCO|>> El país va en direccion 
20101215070301.000|20101215070306.000|CCO|equivocada.
20101215070306.000|20101215070311.000|CCO|>> Solo el 27% de las personas, 
20101215070311.000|20101215070313.500|CCO|siente que el país va hacia la 
20101215070313.500|20101215070316.000|CCO|direccion correcta.
20101215070316.000|20101215070318.500|CCO|>> Uno de los ejemplos se esta 
20101215070318.500|20101215070321.000|CCO|dando hoy.
20101215070321.000|20101215070326.000|CCO|>> El plan de Barack Obama fue 
20101215070326.000|20101215070331.000|CCO|un fracaso.
20101215070331.000|20101215070336.000|CCO|>> Menos de los 25% se salvaron 
20101215070336.000|20101215070341.000|CCO|de las propiedades, muchas 
20101215070341.000|20101215070351.000|CCO|personas pierden sus cas.
20101215070351.000|20101215070354.333|CCO|>> Lo que estamos viendo, la 
20101215070354.333|20101215070357.667|CCO|economia empieza a dar signos 
20101215070357.667|20101215070401.000|CCO|que se recupera.
20101215070401.000|20101215070411.000|CCO|>> Otro punto es que quisieran 
20101215070411.000|20101215070416.000|CCO|que los republicanos y 
20101215070416.000|20101215070421.000|CCO|democratas se pongan de acuerdo 
20101215070421.000|20101215070431.000|CCO|para que la nacion avanze.
20101215070431.000|20101215070436.000|CCO|>> El gobernador de california 
20101215070436.000|20101215070441.000|CCO|hizo un levante de la economia.
20101215070441.000|20101215070446.000|CCO|>> El asume el 3 de enero.
20101215070446.000|20101215070451.000|CCO|>> Pasajeros sufrieron 
20101215070451.000|20101215070456.000|CCO|complicaciones al ser su vuelo 
20101215070456.000|20101215070501.000|CCO|cancelado en aeromexico.
20101215070501.000|20101215070511.000|CCO|>> Fue al mal tiempo , 
20101215070511.000|20101215070521.000|CCO|aeromexico no quizo hacer 
20101215070521.000|20101215070524.333|CCO|declaraciones a las autoridades.
20101215070524.333|20101215070527.667|CCO|>> Los maestrros cubriran más 
20101215070527.667|20101215070531.000|CCO|material para pruebas de 
20101215070531.000|20101215070534.333|CCO|colocacion.
20101215070534.333|20101215070537.667|CCO|>> Alentados, los amestros 
20101215070537.667|20101215070541.000|CCO|regresaron al plantel despues de
20101215070541.000|20101215070546.000|CCO|4 dias de huelga.
20101215070546.000|20101215070551.000|CCO|>> Mañana , estaran de vuelta en
20101215070551.000|20101215070556.000|CCO|el salon de clases.
20101215070556.000|20101215070601.000|CCO|>> Padres estan luchando por la 
20101215070601.000|20101215070611.000|CCO|educacion que reciben sus hijos.
20101215070611.000|20101215070616.000|CCO|>> Parte del grupo de padres, se
20101215070616.000|20101215070621.000|CCO|convierte en independiente.
20101215070621.000|20101215070626.000|CCO|>> Presentaron quejas al cambio.
20101215070626.000|20101215070631.000|CCO|>> Se nos ha ofendido, mucho a 
20101215070631.000|20101215070634.333|CCO|mi, estamos luchando por 
20101215070634.333|20101215070637.667|CCO|nuestros hijos, por nada mas
20101215070637.667|20101215070641.000|CCO|MáS:Ella apoya el sistema 
20101215070641.000|20101215070646.000|CCO|charter.
20101215070646.000|20101215070651.000|CCO|>> Yo quiero que se realize eso 
20101215070651.000|20101215070656.000|CCO|y los niños necesitan esa ayuda.
20101215070656.000|20101215070701.000|CCO|>> Habra comida para ellas y me 
20101215070701.000|20101215070711.000|CCO|gusta mucho.
20101215070711.000|20101215070716.000|CCO|>> Me siento muy bien porque 
20101215070716.000|20101215070721.000|CCO|como padre tengo un hijo que 
20101215070721.000|20101215070726.000|CCO|esta en la escuela y es muy 
20101215070726.000|20101215070731.000|CCO|buena la eduacion.
20101215070731.000|20101215070736.000|CCO|>> Señala que sus nietos reciben
20101215070736.000|20101215070741.000|CCO|una buena eduacion y son los 
20101215070741.000|20101215070746.000|CCO|padres que se deben preocupar 
20101215070746.000|20101215070751.000|CCO|por la eduacion de sus hijos.
20101215070751.000|20101215070801.000|CCO|>> Se dió un fuerte golpe a la 
20101215070801.000|20101215070811.000|CCO|red de pornografia infantil.
20101215070811.000|20101215070814.333|CCO|>> Ellos colocaban e 
20101215070814.333|20101215070817.667|CCO|intercambiaban imagenes 
20101215070817.667|20101215070821.000|CCO|pornografias.
20101215070821.000|20101215070824.333|CCO|>> Estan siendo por distribucion
20101215070824.333|20101215070827.667|CCO|de pornografia infantil.
20101215070827.667|20101215070831.000|CCO|>> Las autoridades tienen 
20101215070831.000|20101215070834.333|CCO|arrestos pendientes.
20101215070834.333|20101215070837.667|CCO|>> Llevan años evaluando esta 
20101215070837.667|20101215070841.000|CCO|red.
20101215070841.000|20101215070851.000|CCO|>> Que no lo sorprende los 
20101215070851.000|20101215070901.000|CCO|semaforos, las multas lo podrian
20101215070901.000|20101215070906.000|CCO|dejar sorprendidos.
20101215070906.000|20101215070911.000|CCO|>> esta noche continua la noche 
20101215070911.000|20101215070916.000|CCO|de un tragico accidente endonde 
20101215070916.000|20101215070921.000|CCO|murieron 2 individuos.
20101215070921.000|20101215070926.000|CCO|>> Nos encontramos en el mismo 
20101215070926.000|20101215070931.000|CCO|tramo que fueron arrolados por 
20101215070931.000|20101215070941.000|CCO|un tren como este.
20101215070941.000|20101215070946.000|CCO|>> PEsa miles de tonelad y una 
20101215070946.000|20101215070951.000|CCO|vez que esta en marcha cuesta 
20101215070951.000|20101215070956.000|CCO|mucho a detenerse.
20101215070956.000|20101215071001.000|CCO|>> Es muy triste, por sus 
20101215071001.000|20101215071006.000|CCO|familias y todo eso.
20101215071006.000|20101215071011.000|CCO|>> El tia 15 años y el otro 17
20101215071011.000|20101215071014.333|CCO|años, murieron cerca de las 9 de
20101215071014.333|20101215071017.667|CCO|noche.
20101215071017.667|20101215071021.000|CCO|>> Pero en trenes hay algo bien 
20101215071021.000|20101215071026.000|CCO|certero.
20101215071026.000|20101215071031.000|CCO|>> Pasan muy rapido ay a veces 
20101215071031.000|20101215071036.000|CCO|sin correr pueden arrolarte.
20101215071036.000|20101215071041.000|CCO|>> Este hombre fue atropellado 
20101215071041.000|20101215071044.333|CCO|por un tren,.
20101215071044.333|20101215071047.667|CCO|>> Le gritaron en ingles, en 
20101215071047.667|20101215071051.000|CCO|español.
20101215071051.000|20101215071101.000|CCO|>> Le dihjeron que se quitara.
20101215071101.000|20101215071106.000|CCO|>> Todos los cruceros estan con 
20101215071106.000|20101215071111.000|CCO|sus señales visibles.
20101215071111.000|20101215071116.000|CCO|>> Regresamos en vivo.
20101215071116.000|20101215071121.000|CCO|>> Hay muchas advertencias, la 
20101215071121.000|20101215071124.333|CCO|vida se pierde en segundos.
20101215071124.333|20101215071127.667|CCO|>> Trasnmitiendo , noticias 34, 
20101215071127.667|20101215071131.000|CCO|solo a las 11.
20101215071131.000|20101215071136.000|CCO|>> Con el tren no se juega.
20101215071136.000|20101215071141.000|CCO|>> Imaginese regresar de las 
20101215071141.000|20101215071146.000|CCO|vegas con millones de dolres.
20101215071146.000|20101215071151.000|CCO|>> Bueno, el se las robo.
20101215071151.000|20101215071154.333|CCO|>> Fueron momentos de terror 
20101215071154.333|20101215071157.667|CCO|cuando este hombre disparo a 
20101215071157.667|20101215071201.000|CCO|matar.
20101215071201.000|20101215071206.000|CCO|>> Un nuevo reporte dice que 
20101215071206.000|20101215071211.000|CCO|muchos adolescentes consumen 
20101215071211.000|20101215071214.333|CCO|marihuana.
20101215071214.333|20101215071217.667|CCO|>> En acción deportiva le 
20101215071217.667|20101215071221.000|CCO|decimos porque las torres 
20101215071221.000|20101215071226.000|CCO|gemelas de Washington estan muy 
20101215071226.000|20101215071331.000|CCO|contentas.
20101215071331.000|20101215071411.000|CCO|                    YOUNG MAN...
20101215071411.000|20101215071416.000|CCO|>> En panama ciudad, la florida,
20101215071416.000|20101215071421.000|CCO|hubo un hombre que amenazo con 
20101215071421.000|20101215071426.000|CCO|pistola en mano.
20101215071426.000|20101215071441.000|CCO|>> Luego de los reclamos las 
20101215071441.000|20101215071451.000|CCO|cosas llegaron al extremo.
20101215071451.000|20101215071454.333|CCO|>> Los disparos no dieron en el 
20101215071454.333|20101215071457.667|CCO|blnaco, el se quito la vida con 
20101215071457.667|20101215071501.000|CCO|su propia arma.
20101215071501.000|20101215071511.000|CCO|>> Un hombre en las vegas roba 
20101215071511.000|20101215071516.000|CCO|fichas y se da a la fuga.
20101215071516.000|20101215071521.000|CCO|>> El podria ser responsable de 
20101215071521.000|20101215071531.000|CCO|otro atraco en la misma ciudad.
20101215071531.000|20101215071536.000|CCO|>> Este día las autoridades 
20101215071536.000|20101215071541.000|CCO|fiscales se quedaron perplejos 
20101215071541.000|20101215071546.000|CCO|por el consume de la juventud 
