TOP|20110101080501|2011-01-01_0805_US_KABC_Jimmy_Kimmel_Live
COL|Communication Studies Archive, UCLA 
UID|976db496-1586-11e0-9a17-001517add6fa
DUR|1:02:36.75
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-01 00:05 America/Los_Angeles
SEG_01|2014-06-18 18:33:22|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110101080503.000|20110101080503.000|XDS|%  NETWORK: ABC
20110101080503.000|20110101080503.000|XDS|%   RATING: (NOT RATED) (72)
20110101080504.000|20110101080504.000|XDS|%    TITLE: DC NEW YEAR'S ROCKIN' EVE
20110101080504.000|20110101080504.000|XDS|%     CALL:   
20110101080504.000|20110101080504.000|XDS|% TIMECODE: 1/01 2:30
20110101080504.000|20110101080504.000|XDS|%   LENGTH: 1:01:00 of 2:30:00
20110101080504.000|20110101080504.000|XDS|%   LENGTH: 0:33:00 of 1:38:00
20110101080522.000|20110101080522.000|XDS|%   LENGTH: 0:34:00 of 1:38:00
20110101080537.000|20110101080920.000|SEG|Type=Story
20110101080537.000|20110101080920.000|SEG_01|Type=Commercial
20110101080537.000|20110101080543.000|CC1|               ? ?              
20110101080543.000|20110101080545.000|CC1|               ? ?              
20110101080545.000|20110101080546.000|CC1|           [ growls ]           
20110101080546.000|20110101080552.000|CC1|               ? ?              
20110101080552.000|20110101080554.000|CC1|               ? ?              
20110101080554.000|20110101080557.000|CC1|     [ polar bear grunting ]    
20110101080557.000|20110101080559.000|CC1|           [ growls ]           
20110101080559.000|20110101080559.000|CC1|  [ Male Announcer ] INTRODUCING
20110101080559.000|20110101080603.000|CC1|  THE 100% ELECTRIC NISSAN LEAF.
20110101080603.000|20110101080603.000|CC1|    INNOVATION FOR THE PLANET.  
20110101080603.000|20110101080607.000|CC1|       INNOVATION FOR ALL.      
20110101080607.000|20110101080607.000|CC1|        [ Fisk Johnson ]        
20110101080607.000|20110101080608.000|CC1|COMPANIES DON'T HAVE TO TELL YOU
20110101080608.000|20110101080608.000|CC1|           EVERYTHING           
20110101080608.000|20110101080610.000|CC1|    THAT'S IN THEIR PRODUCTS.   
20110101080610.000|20110101080610.000|CC1|         BUT SC Johnson         
20110101080610.000|20110101080614.000|CC1|      ISN'T JUST A COMPANY.     
20110101080614.000|20110101080614.000|CC1|         WE'RE A FAMILY         
20110101080614.000|20110101080618.000|CC1|     WHO CARES ABOUT YOURS.     
20110101080618.000|20110101080618.000|CC1|   THAT'S WHY WE'RE WORKING TO  
20110101080618.000|20110101080621.000|CC1| SHARE ALL OF OUR INGREDIENTS --
20110101080621.000|20110101080621.000|CC1|          RIGHT DOWN TO         
20110101080621.000|20110101080624.000|CC1|    THE FRAGRANCES AND DYES.    
20110101080624.000|20110101080625.000|CC1|  SO WITH PRODUCTS LIKE Windex, 
20110101080625.000|20110101080625.000|XDS|%   LENGTH: 0:35:00 of 1:38:00
20110101080625.000|20110101080625.000|CC1|      YOU KNOW WHAT YOU'RE      
20110101080625.000|20110101080627.000|CC1|    BRINGING INTO YOUR HOME.    
20110101080627.000|20110101080627.000|CC1|          GOING BEYOND          
20110101080627.000|20110101080631.000|CC1|    THE INDUSTRY STANDARD --    
20110101080631.000|20110101080633.000|CC1|   THAT'S THE FAMILY STANDARD.  
20110101080633.000|20110101080636.000|CC1|               ? ?              
20110101080636.000|20110101080637.000|CC1|>> Man: DELIVERING A 200-POUND  
20110101080637.000|20110101080638.000|CC1|ICE SCULPTURE MEANS I DON'T     
20110101080638.000|20110101080640.000|CC1|HAVE ANY MARGIN FOR ERROR.      
20110101080640.000|20110101080641.000|CC1|ONE WRONG TURN,                 
20110101080641.000|20110101080641.000|CC1|AND I COULD END UP              
20110101080641.000|20110101080642.000|CC1|UNLOADING A PUDDLE OF WATER.    
20110101080642.000|20110101080644.000|CC1|>> GPS: TURN RIGHT AHEAD.       
20110101080644.000|20110101080644.000|CC1|>> Man: SO I MAKE SURE          
20110101080644.000|20110101080645.000|CC1|I HAVE THE RIGHT GUIDANCE       
20110101080645.000|20110101080646.000|CC1|TO GET ME EXACTLY               
20110101080646.000|20110101080647.000|CC1|WHERE I NEED TO BE.             
20110101080647.000|20110101080648.000|CC1|IT'S THE SAME WITH TAXES.       
20110101080648.000|20110101080650.000|CC1|TURBOTAX HAS A UNIQUE           
20110101080650.000|20110101080651.000|CC1|GPS FEATURE THAT GUIDES ME      
20110101080651.000|20110101080652.000|CC1|STEP-BY-STEP.                   
20110101080652.000|20110101080653.000|CC1|AUTOMATICALLY DOUBLE-CHECKS     
20110101080653.000|20110101080654.000|CC1|ALONG THE WAY                   
20110101080654.000|20110101080655.000|CC1|AND EVEN LETS ME TALK           
20110101080655.000|20110101080656.000|CC1|TO A TAX EXPERT                 
20110101080656.000|20110101080657.000|CC1|SO I'M NEVER ALONE.             
20110101080657.000|20110101080658.000|CC1|WHICH HELPS ME KNOW             
20110101080658.000|20110101080659.000|CC1|IT'S DONE RIGHT                 
20110101080659.000|20110101080700.000|CC1|AND GET TO MY MAXIMUM REFUND,   
20110101080700.000|20110101080702.000|CC1|GUARANTEED.                     
20110101080702.000|20110101080703.000|CC1|>> TRY TURBOTAX ONLINE NOW.     
20110101080703.000|20110101080704.000|CC1| YOU DON'T PAY                  
20110101080704.000|20110101080705.000|CC1| UNLESS YOU'RE SATISFIED        
20110101080705.000|20110101080920.000|CC1| WITH THE RESULTS.              
20110101080728.000|20110101080728.000|SEG_01|Type=Story start
20110101080728.000|20110101080728.000|XDS|%   LENGTH: 0:36:00 of 1:38:00
20110101080917.000|20110101080917.000|XDS|%   LENGTH: 0:37:00 of 1:38:00
20110101080920.000|20110101082415.000|SEG|Type=Story
20110101080920.000|20110101080921.000|CC1|>>> HI, DICK AND RYAN.          
20110101080921.000|20110101080926.000|CC1|WE'RE THE IRA FAMILY IN FROM MI 
20110101080926.000|20110101080928.000|CC1|FLORIDA, AND WE'D MUCH RATHER BE
20110101080932.000|20110101080932.000|XDS|%   LENGTH: 0:38:00 of 1:38:00
20110101080928.000|20110101080932.000|CC1|HERE IN THE COLD THAN BE THERE. 
20110101080932.000|20110101080933.000|CC1|HAPPY NEW YEAR.                 
20110101080933.000|20110101080935.000|CC1|>> WE'VE HAD ANOTHER HAPPY NEW  
20110101080935.000|20110101080935.000|CC1|YEAR.                           
20110101080935.000|20110101080936.000|CC1|DON'T YOU GO ANYWHERE.          
20110101080936.000|20110101080938.000|CC1|WE HAVE A LOT MORE FOR YOU.     
20110101080938.000|20110101080940.000|CC1|AND I WANT TO THANK YOU FOR     
20110101080940.000|20110101080941.000|CC1|TUNING IN TONIGHT.              
