TOP|20101211020001|2010-12-11_0200_US_KCBS_CBS_2_News_at_6
COL|Communication Studies Archive, UCLA 
UID|5d756d14-04ca-11e0-8def-00e0815ffae2
DUR|0:28:55.04
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-10 18:00 America/Los_Angeles
SEG_01|2014-06-18 17:58:25|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101211020003.857|20101211022856.000|SEG|Type=Story
20101211020003.857|20101211020005.286|SEG_01|Type=Commercial
20101211020003.857|20101211020004.571|CCO|09th.
20101211020004.571|20101211020005.286|CCO|
20101211020005.286|20101211020006.000|SEG_01|Type=Story start
20101211020005.286|20101211020006.000|CCO|INSIDE THE ROOM THEY ATTACKED
20101211020006.000|20101211020006.714|CCO|
20101211020006.714|20101211020007.429|CCO|HIM, STABBED HIM TO DEATH.
20101211020007.429|20101211020008.143|CCO|
20101211020008.143|20101211020008.857|CCO|IN THE PROCESS THEY CUT OFF HIS
20101211020008.857|20101211020009.571|CCO|
20101211020009.571|20101211020010.286|CCO|LIMBS AND STUFF TO THE MAIN PART
20101211020010.286|20101211020011.000|CCO|
20101211020011.000|20101211020012.000|CCO|OF HIS BODY UNDERNEATH THE BED.
20101211020012.000|20101211020013.000|CCO|
20101211020013.000|20101211020014.000|CCO|THE BODY PARTS WERE DISCOVERED
20101211020014.000|20101211020015.000|CCO|
20101211020015.000|20101211020016.000|CCO|WHEN SHE LOOKED INTO A DUFFEL
20101211020016.000|20101211020017.000|CCO|
20101211020017.000|20101211020018.000|CCO|BAG THE NEXT DAY.
20101211020018.000|20101211020019.000|CCO|
20101211020019.000|20101211020020.000|CCO|ALSO WHAT IS DISTURBING IS THAT
20101211020020.000|20101211020021.000|CCO|
20101211020021.000|20101211020021.833|CCO|THE NIGHT OF THE MURDER THERE
20101211020021.833|20101211020022.667|CCO|
20101211020022.667|20101211020023.500|CCO|WAS NOISE COMING FROM THE ROOM
20101211020023.500|20101211020024.333|CCO|
20101211020024.333|20101211020025.167|CCO|WHERE THE MURDER TOOK PLACE.
20101211020025.167|20101211020026.000|CCO|
20101211020026.000|20101211020026.833|CCO|A SECURITY GUARD WAS CALLED BY
20101211020026.833|20101211020027.667|CCO|
20101211020027.667|20101211020028.500|CCO|ANOTHER TENANT, BANG ON THE
20101211020028.500|20101211020029.333|CCO|
20101211020029.333|20101211020030.167|CCO|DOOR.
20101211020030.167|20101211020031.000|CCO|
20101211020031.000|20101211020031.714|CCO|A WOMAN'S VOICE SAID DON'T
20101211020031.714|20101211020032.429|CCO|
20101211020032.429|20101211020033.143|CCO|WORRY, WE WILL BE MORE QUIET.
20101211020033.143|20101211020033.857|CCO|
20101211020033.857|20101211020034.571|CCO|THE SECURITY GUARD LEFT AND
20101211020034.571|20101211020035.286|CCO|
20101211020035.286|20101211020036.000|CCO|NEVER OPENED THE DOOR TO SEE
20101211020036.000|20101211020036.714|CCO|
20101211020036.714|20101211020037.429|CCO|WHAT ALL THE COMMOTION WAS
20101211020037.429|20101211020038.143|CCO|
20101211020038.143|20101211020038.857|CCO|ABOUT.
20101211020038.857|20101211020039.571|CCO|
20101211020039.571|20101211020040.286|CCO|POLICE SAY THEY HAVE THE MURDER
20101211020040.286|20101211020041.000|CCO|
20101211020041.000|20101211020042.250|CCO|WEAPON AND FINGERPRINTS.
20101211020042.250|20101211020043.500|CCO|
20101211020043.500|20101211020044.750|CCO|NO THE GARCIA'S ARE IN CUSTODY.
20101211020044.750|20101211020046.000|CCO|
20101211020046.000|20101211020047.250|CCO|AGAIN, BEHIND BARS.
20101211020047.250|20101211020048.500|CCO|
20101211020048.500|20101211020049.750|CCO|THERE WILL BE MORE INFORMATION
20101211020049.750|20101211020051.000|CCO|
20101211020051.000|20101211020052.000|CCO|RELEASED BY THE DETECTIVES.
20101211020052.000|20101211020053.000|CCO|
20101211020053.000|20101211020054.000|CCO|THE FAMILY ASK FOR HELP SAYING
20101211020054.000|20101211020055.000|CCO|
20101211020055.000|20101211020056.000|CCO|THAT THESE TWO MONSTERS HAD TO
20101211020056.000|20101211020057.000|CCO|
20101211020057.000|20101211020058.000|CCO|BE CAUGHT AND THEY WERE.
20101211020058.000|20101211020059.000|CCO|
20101211020059.000|20101211020100.000|CCO|REPORTING LIVE DAVE LOPEZ "CBS 2
20101211020100.000|20101211020101.000|CCO|
20101211020101.000|20101211020101.714|CCO|NEWS."
20101211020101.714|20101211020102.429|CCO|
20101211020102.429|20101211020103.143|CCO|LAURA: ALL RIGHT.
20101211020103.143|20101211020103.857|CCO|
20101211020103.857|20101211020104.571|CCO|A BIG DEVELOPMENT.
20101211020104.571|20101211020105.286|CCO|
20101211020105.286|20101211020106.000|CCO|POLICE IN BURBANK ARE ON THE
20101211020106.000|20101211020106.714|CCO|
20101211020106.714|20101211020107.429|CCO|LOOKOUT FOR A FLASHER WHO HAS
20101211020107.429|20101211020108.143|CCO|
20101211020108.143|20101211020108.857|CCO|BEEN EXPOSING HIMSELF TO WOMEN
20101211020108.857|20101211020109.571|CCO|
20101211020109.571|20101211020110.286|CCO|AND THE MAGNOLIA PARK AREA.
20101211020110.286|20101211020111.000|CCO|
20101211020111.000|20101211020112.000|CCO|IT POLICE RELEASED A COMPOSITE
20101211020112.000|20101211020113.000|CCO|
20101211020113.000|20101211020114.000|CCO|SKETCH AND SURVEILLANCE VIDEOS.
20101211020114.000|20101211020115.000|CCO|
20101211020115.000|20101211020116.000|CCO|THE LATEST INCIDENT TOOK PLACE
20101211020116.000|20101211020117.000|CCO|
20101211020117.000|20101211020118.000|CCO|THE MEMBER 209th.
20101211020118.000|20101211020119.000|CCO|
20101211020119.000|20101211020120.000|CCO|ALL THE WOMEN DESCRIBE A MAN
20101211020120.000|20101211020121.000|CCO|
20101211020121.000|20101211020121.625|CCO|6 FEET TALL WITH A SHAVED OR
20101211020121.625|20101211020122.250|CCO|
20101211020122.250|20101211020122.875|CCO|BALD HEAD WHISTLE TO GET THEIR
20101211020122.875|20101211020123.500|CCO|
20101211020123.500|20101211020124.125|CCO|ATTENTION.
20101211020124.125|20101211020124.750|CCO|
20101211020124.750|20101211020125.375|CCO|INVESTIGATORS WORRY THAT HIS
