TOP|20110102050001|2011-01-02_0500_US_KCBS_48_Hours
COL|Communication Studies Archive, UCLA 
UID|7ded7948-1635-11e0-a2df-001517add720
DUR|0:59:39.60
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-01 21:00 America/Los_Angeles
SEG_01|2014-06-18 18:33:39|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110102050002.000|20110102050002.000|XDS|%     CALL:   
20110102050002.000|20110102050002.000|XDS|%  NETWORK: CBS
20110102050002.000|20110102050002.000|XDS|%    TITLE: MIA11EC
20110102050006.000|20110102050006.000|XDS|%    TITLE:   
20110102050008.000|20110102050008.000|XDS|%    TITLE: LET16WK05
20110102050013.000|20110102050013.000|XDS|%    TITLE:   
20110102050014.000|20110102050014.000|XDS|%    TITLE: 48HRS-1101R-001
20110102050028.000|20110102055940.000|SEG|Type=Story
20110102050028.000|20110102050029.000|CC1|>> I VERY MUCH DISLIKE          
20110102050029.000|20110102050035.000|CC1|MYSTERIES.                      
20110102050035.000|20110102050036.000|CC1|I DON'T LIKE NOT KNOWING ANSWERS
20110102050036.000|20110102050041.000|CC1|TO QUESTIONS.                   
20110102050041.000|20110102050043.000|CC1|I WAS NEVER GOING TO QUIT UNTIL 
20110102050043.000|20110102050043.000|CC1|I KNEW WHAT HAPPENED TO ERIC    
20110102050043.000|20110102050050.000|CC1|MILLER.                         
20110102050050.000|20110102050051.000|CC1|ERIC CAME HOME THAT NIGHT       
20110102050051.000|20110102050056.000|CC1|EXTREMELY ILL.                  
20110102050056.000|20110102050101.000|CC1|HE KEEPS GETTING WORSE AND WORSE
20110102050101.000|20110102050102.000|CC1|AS THE NIGHT WEARS ON.          
20110102050102.000|20110102050103.000|CC1|HE REALIZED THAT HE HAD TO GO TO
20110102050103.000|20110102050106.000|CC1|THE HOSPITAL.                   
20110102050106.000|20110102050108.000|CC1|I MEAN, THE FIRST THING THAT    
20110102050108.000|20110102050110.000|CC1|CROSSED MY MIND... I MEAN, THIS 
20110102050110.000|20110102050111.000|CC1|GUY'S A SCIENTIST.              
20110102050111.000|20110102050113.000|CC1|HE WAS A PEDIATRIC AIDS         
20110102050113.000|20110102050116.000|CC1|RESEARCHER.                     
20110102050116.000|20110102050118.000|CC1|HE WORKED IN A LABORATORY.      
20110102050118.000|20110102050119.000|CC1|WHAT ARE IN LABORATORIES?       
20110102050119.000|20110102050124.000|CC1|A LOT OF DANGEROUS THINGS.      
20110102050124.000|20110102050127.000|CC1|>> ERIC WAS VERY AGITATED.      
20110102050127.000|20110102050128.000|CC1|THEY HAD TO PUT HIM IN          
20110102050128.000|20110102050131.000|CC1|RESTRAINTS.                     
20110102050131.000|20110102050133.000|CC1|WATCHING MY BROTHER THAT WAY,   
20110102050133.000|20110102050137.000|CC1|OUT OF CONTROL, IT WAS HORRIBLE.
20110102050137.000|20110102050138.000|CC1|IT WAS THE WORST NIGHT THAT I   
20110102050138.000|20110102050142.000|CC1|CAN REMEMBER OF MY LIFE.        
20110102050142.000|20110102050143.000|CC1|>> TEST RESULTS CAME BACK, AND  
20110102050143.000|20110102050145.000|CC1|THEY SHOWED ERIC HAD RECEIVED   
20110102050145.000|20110102050146.000|CC1|VERY HIGH DOSES OF A VERY LETHAL
20110102050146.000|20110102050153.000|CC1|TOXIN.                          
20110102050153.000|20110102050153.000|CC1|WAS SOMEONE TRYING TO KILL ERIC 
20110102050153.000|20110102050157.000|CC1|MILLER?                         
20110102050157.000|20110102050159.000|CC1|>> AND I COULDN'T BELIEVE IT.   
20110102050159.000|20110102050200.000|CC1|I THOUGHT, HOW COULD THIS       
20110102050200.000|20110102050206.000|CC1|HAPPEN?                         
20110102050206.000|20110102050208.000|CC1|>> OFFICER FORD WAS SENT TO REX 
20110102050208.000|20110102050210.000|CC1|HOSPITAL TO SPEAK WITH ERIC     
20110102050210.000|20110102050212.000|CC1|MILLER.                         
20110102050212.000|20110102050213.000|CC1|>> I WENT INTO HIS ROOM.        
20110102050213.000|20110102050215.000|CC1|HE WAS LAYING IN THE BED.       
20110102050215.000|20110102050217.000|CC1|HE HAD A HARD TIME TALKING.     
20110102050217.000|20110102050218.000|CC1|HE WAS IN OBVIOUS, OBVIOUS SIGNS
20110102050218.000|20110102050220.000|CC1|OF PAIN.                        
20110102050220.000|20110102050221.000|CC1|AND HE TOLD ME HE HAS NO        
20110102050221.000|20110102050222.000|CC1|ENEMIES.                        
20110102050222.000|20110102050224.000|CC1|HE HAS A HAPPY FAMILY.          
20110102050224.000|20110102050226.000|CC1|HIS LIFE SEEMED PERFECT, AND HE 
20110102050226.000|20110102050227.000|CC1|JUST COULD NOT THINK OF ANYONE  
20110102050227.000|20110102050230.000|CC1|THAT WOULD WANT TO HURT HIM.    
20110102050230.000|20110102050231.000|CC1|>> IT WAS A LONG, TERRIBLE      
20110102050231.000|20110102050242.000|CC1|DEATH.                          
20110102050242.000|20110102050243.000|CC1|>> ERIC MILLER, WE TORE HIS LIFE
20110102050243.000|20110102050246.000|CC1|APART.                          
20110102050246.000|20110102050248.000|CC1|WE SHINED A LIGHT IN EVERY      
20110102050248.000|20110102050250.000|CC1|RECESS OF HIS LIFE, AND WE FOUND
20110102050250.000|20110102050256.000|CC1|NOTHING.                        
20110102050256.000|20110102050259.000|CC1|BUT MY INSTINCTS WERE CRYING    
20110102050259.000|20110102050303.000|CC1|OUT, "THIS WAS NOT AN ACCIDENT."
20110102050303.000|20110102050304.000|CC1|IT WAS A VERY CAREFULLY PLANNED 
20110102050304.000|20110102050308.000|CC1|HOMICIDE.                       
20110102050308.000|20110102050311.000|CC1|MY NAME IS CHRIS MORGAN.        
20110102050311.000|20110102050311.000|CC1|I DON'T LIKE PEOPLE GETTING AWAY
20110102050311.000|20110102050314.000|CC1|WITH THINGS.                    
20110102050314.000|20110102050317.000|CC1|THIS IS MY CITY, MY HOME, AND   
20110102050317.000|20110102050319.000|CC1|NOBODY IS GOING TO BE ALLOWED TO
20110102050319.000|20110102050325.000|CC1|GET AWAY WITH MURDER IN MY TOWN.
