TOP|20110114170002|2011-01-14_1700_US_FOX-News_Fox_Online
COL|Communication Studies Archive, UCLA 
UID|168a12b6-2008-11e0-9621-001517add6f2
DUR|0:59:43.91
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-14 09:00 America/Los_Angeles
SEG_01|2014-06-18 18:49:31|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110114170003.000|20110114170003.000|XDS|%   RATING: (NOT RATED) (72)
20110114170004.000|20110114171056.000|SEG|Type=Story
20110114170004.000|20110114170006.000|CC1|LE IT IS 10:00 .M. IN           
20110114170006.000|20110114170006.000|XDS|%  NETWORK: Fox News Channel
20110114170006.000|20110114170006.000|CC1|CSON, ARIZONA AND THE           
20110114170006.000|20110114170008.000|CC1|DOCTS WHO HAVE BEEN             
20110114170008.000|20110114170009.000|CC1|TREATING CONGRESSWOMAN          
20110114170011.000|20110114170011.000|XDS|%     CALL: FNC 
20110114170009.000|20110114170011.000|CC1|GAIELLE TKPW*EUFDORDS ARE       
20110114170011.000|20110114170013.000|CC1|HOING THEIR DAILY BRIEFING      
20110114170013.000|20110114170014.000|CC1|ON HER CANNED THOSE ARE SOME    
20110114170014.000|20110114170016.000|CC1|OF T OTHER PATINTS.             
20110114170016.000|20110114170018.000|CC1|LET'S LISTENTO DR. RHEE.        
20110114170018.000|20110114170020.000|CC1|>> AS REGARDS ONGRESSWOMAN      
20110114170020.000|20110114170022.000|CC1|GIFFDS SHE CNTINUE TO           
20110114170022.000|20110114170023.000|CC1|LLOW THOSE COMMANDS  WE         
20110114170023.000|20110114170025.000|CC1|TOLD UT BEFORE AND WE'RE        
20110114170025.000|20110114170026.000|CC1|ACTUAL CONFIDENT E'S            
20110114170026.000|20110114170027.000|CC1|MAKING PROGRESS NOW.            
20110114170027.000|20110114170028.000|CC1|HER EYES HAT WE DESCRIBED       
20110114170028.000|20110114170031.000|CC1|AS WEG OPE, THAT KID OF         
20110114170031.000|20110114170032.000|CC1|OCCURRENCE  OCCURRENCE IS       
20110114170032.000|20110114170033.000|CC1|MORE FREQUENT AT IS TIME        
20110114170033.000|20110114170035.000|CC1|AND WE CAN EVEN THINK THAT      
20110114170035.000|20110114170036.000|CC1|SHE IS BEGINNING TO CAR         
20110114170037.000|20110114170037.000|XDS|%    TITLE: News, Fair and Balanced
20110114170036.000|20110114170038.000|CC1|OUT MOR COMPLEX SEQUNCES        
20110114170038.000|20110114170040.000|CC1|OF EVENS, MRE COMPL             
20110114170040.000|20110114170042.000|CC1|SEQUENCES OF ACTIVIES, IN       
20110114170042.000|20110114170045.000|CC1|RESPONSE TO OUR OMMANDS OR      
20110114170045.000|20110114170046.000|CC1|EVEN SPONTAOUSLY.               
20110114170046.000|20110114170048.000|CC1|SO WE'RE RY ENCOURAG            
20110114170048.000|20110114170048.000|CC1|THAT SHE'S CONTINUING TO        
20110114170048.000|20110114170050.000|CC1|MAKE ALL THE RIGHTMOVES IN      
20110114170050.000|20110114170052.000|CC1|THE RIGHT DIRECTN.              
20110114170052.000|20110114170053.000|CC1|OBOUSLY, WE'RE VERY             
20110114170053.000|20110114170054.000|CC1|CAUTIOUS THAT SHEMAKES THEM     
20110114170054.000|20110114170056.000|CC1|AT HER OWN PACE, UT AGAIN,      
20110114170056.000|20110114170057.000|CC1|WE COULDN'T HAVE HOPE FOR       
20110114170057.000|20110114170059.000|CC1|ANY BETTER IMPROVEMENT THAN     
20110114170059.000|20110114170100.000|CC1|WE'RE SEEING NOW, GIVEN TE      
20110114170100.000|20110114170103.000|CC1|SEVERITY F HER INJURY           
20110114170103.000|20110114170107.000|CC1|ITIALLY.                        
20110114170107.000|20110114170111.000|CC1|>> WE HAVE JENNY AND ISTER      
20110114170111.000|20110114170112.000|CC1|CHRIST HERE WHO IS GOING        
20110114170112.000|20110114170114.000|CC1|TO MAKE A TATEMENT.             
20110114170114.000|20110114170116.000|CC1|>> GOOD MRNING.                 
20110114170116.000|20110114170121.000|CC1|MY NAME IS ENNY DOUGAS,         
20110114170121.000|20110114170124.000|CC1|I'M A DAUGHTER, ALONG MY        
20110114170124.000|20110114170125.000|CC1|SIDE, CHRISTIE BRE.             
20110114170125.000|20110114170126.000|CC1|OUR DAD ASKED US TO READ A      
20110114170126.000|20110114170127.000|CC1|STEMENT ON HIS BEHALF AS        
20110114170127.000|20110114170129.000|CC1|HE IS BEING DISCHARGED FROM     
20110114170129.000|20110114170130.000|CC1|THE HOSPITAL TODAY.             
20110114170130.000|20110114170132.000|CC1|RE IS THE ESSAGE FROM           
20110114170132.000|20110114170134.000|CC1|DAD:  I WANTTO THAN THE         
20110114170134.000|20110114170136.000|CC1|STAFF AT UNIVERSITY EDICAL      
20110114170136.000|20110114170137.000|CC1|CENTER FOR THENCREDIBLE         
20110114170137.000|20110114170138.000|CC1|CA AND TREATMENT THEY HAVE      
20110114170138.000|20110114170140.000|CC1|GIVEN TO ME SINCI WAS           
20110114170140.000|20110114170141.000|CC1|BROUGHT TO THE MERGENCY         
20110114170141.000|20110114170143.000|CC1|ROOM LAST SATURDAY.             
20110114170143.000|20110114170144.000|CC1|BUT FIRST, IDON'T BELIEVE I     
20110114170144.000|20110114170145.000|CC1|WOULD HA MADE IT TO TH          
20110114170145.000|20110114170146.000|CC1|EMERNCY ROOM HAD IT OT          
20110114170146.000|20110114170148.000|CC1|BEEN FOR THE A RENDED TO        
20110114170148.000|20110114170151.000|CC1|ME ON THE SCENE BY ANNA         
20110114170151.000|20110114170152.000|CC1|BALL WHO APPLIE PRESSURE        
20110114170152.000|20110114170153.000|CC1|TO ONE OF MY BULLET WOUNDS      
20110114170153.000|20110114170154.000|CC1|AND HELPED STOTHE               
