TOP|20101228230001|2010-12-28_2300_US_FOX-News_Special_Report_with_Bret_Baier
COL|Communication Studies Archive, UCLA 
UID|83725866-12de-11e0-adc9-001517add60e
DUR|0:59:29.13
VID|640x368
CMT|
LAN|ENG
LBT|2010-12-28 15:00 America/Los_Angeles
SEG_01|2014-06-18 18:28:11|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101228230002.000|20101228230002.000|XDS|%   RATING: (NOT RATED) (72)
20101228230004.000|20101228230004.000|XDS|%  NETWORK: Fox News Channel
20101228230003.000|20101228231558.000|SEG|Type=Story
20101228230003.000|20101228230004.000|CC1|PROFESSOR DAVID BUCKNER F       
20101228230004.000|20101228230006.000|CC1|HIS INSIGHT THI HOUR.           
20101228230006.000|20101228230006.000|XDS|%     CALL: FNC 
20101228230006.000|20101228230007.000|CC1|THANK YOU FOR WATCHING.         
20101228230007.000|20101228230008.000|CC1|FR NEW YORK, GD NIGHT,          
20101228230008.000|20101228230011.000|CC1|AMERIC                          
20101228230011.000|20101228230011.000|CC1|          Captioned By          
20101228230011.000|20101228230017.000|CC1|osed Captioning Services, In    
20101228230017.000|20101228230018.000|CC1|>> Shannon: DISAPPOINTG         
20101228230018.000|20101228230019.000|CC1|RERTS ON CSUMER CONFIDENCE      
20101228230020.000|20101228230020.000|XDS|%    TITLE: News, Fair and Balanced
20101228230019.000|20101228230020.000|CC1|AND HOME PRICES SHOW THE        
20101228230020.000|20101228230022.000|CC1|S. ECONOMY IS STILL LAGGING.    
20101228230022.000|20101228230024.000|CC1|MOST AIRPOS ARE OPEN BUT        
20101228230024.000|20101228230025.000|CC1|TRAVELERS ARE STILSTRANDED.     
20101228230025.000|20101228230027.000|CC1|ANDSTRUGGLING TO GET HOME.      
20101228230027.000|20101228230028.000|CC1|WE'LL GIVE YOU ANP CLOSE        
20101228230028.000|20101228230031.000|CC1|LOOK AT ISEL'S OWN TOP GUN      
20101228230031.000|20101228230032.000|CC1|SCHOOLMENT LIVFROM OUR          
20101228230032.000|20101228230033.000|CC1|STUDIO IN WASHINGTON.           
20101228230033.000|20101228230036.000|CC1|THIS IS "SPECIAL REPORT."       
20101228230036.000|20101228230038.000|CC1|GO EVENING.                     
20101228230038.000|20101228230040.000|CC1|I'M SHANNON BREAM INOR BRET     
20101228230040.000|20101228230040.000|CC1|BAIER.                          
20101228230040.000|20101228230045.000|CC1|DOW NOTCHED A TWO-YEAR HIGH,    
20101228230045.000|20101228230047.000|CC1|IN A DAY OF LIGHTRADING BUT     
20101228230047.000|20101228230048.000|CC1|TROUES ELSEWHERE.               
20101228230048.000|20101228230050.000|CC1|GROWF ECONOMIC RECOVERY.        
20101228230050.000|20101228230051.000|CC1|THE DROP OF CONSUME             
20101228230051.000|20101228230053.000|CC1|CONFIDENCE FOLLOWED HOUSING     
20101228230053.000|20101228230056.000|CC1|REPORT WITH THERICES FALLING    
20101228230056.000|20101228230057.000|CC1|1.3% ACROSS THE COUNTRY.        
20101228230057.000|20101228230058.000|CC1|PETER BNES JOI ME NOW WITH      
20101228230058.000|20101228230059.000|CC1|E LATEST.                       
20101228230059.000|20101228230100.000|CC1|GREAT TO HAVE Y HERE.           
20101228230100.000|20101228230102.000|CC1|WHAT ELSE DID W LEA FROM        
20101228230102.000|20101228230103.000|CC1|THE HOUSING REPORT?             
20101228230103.000|20101228230106.000|CC1|>> THIS IS AN DEXF HOUSING      
20101228230106.000|20101228230108.000|CC1|PRICES, IN 20 CITIES, TOP 20    
20101228230108.000|20101228230108.000|CC1|MARKETS.                        
20101228230108.000|20101228230110.000|CC1|ICES WERE DOWN IN ALL 2         
20101228230110.000|20101228230111.000|CC1|CITIES                          
20101228230111.000|20101228230113.000|CC1|LOWEST LEV SINCEAY              
20101228230113.000|20101228230113.000|CC1|NATIONALLY.                     
20101228230113.000|20101228230114.000|CC1|THE THIRD MONTHLY DECLINE.      
20101228230114.000|20101228230116.000|CC1|THIS INOT A GOOD RERT.          
20101228230116.000|20101228230118.000|CC1|THE AUTR OF THE SURVEYAYS       
20101228230118.000|20101228230119.000|CC1| DOESN'T SEE HOUSING TUR        
20101228230119.000|20101228230122.000|CC1|AROUND SOON, MAYBE NOT FOR      
20101228230122.000|20101228230126.000|CC1|YEARS.                          
20101228230126.000|20101228230129.000|CC1|>> YOU HAVE TENTH OF LABOR      
20101228230129.000|20101228230131.000|CC1|FORCE UP EMPLOYED AND THINK     
20101228230131.000|20101228230133.000|CC1|MAYBE NEXT MONTH I'LL BE UP     
20101228230133.000|20101228230133.000|CC1|PLOYED.                         
20101228230133.000|20101228230134.000|CC1|YOU HAVEO BE.                   
20101228230134.000|20101228230135.000|CC1|THE PEOPLE ARE NOTN THE         
20101228230135.000|20101228230137.000|CC1|MOOD TO BUY A HOUSE.            
20101228230137.000|20101228230140.000|CC1|>> SHILLERS WORRIEDBOUT A       
20101228230140.000|20101228230141.000|CC1|DOUBLE DIP IN HOUSING MARKET.   
20101228230141.000|20101228230144.000|CC1|>> WHAT ABOUT THE CONSUMER      
20101228230144.000|20101228230144.000|CC1|CONFIDENCE?                     
20101228230144.000|20101228230147.000|CC1| IT WAS DOWNEXPECTEDLY IN       
20101228230147.000|20101228230148.000|CC1|DECEMBER.                       
20101228230148.000|20101228230149.000|CC1|Y DOWN FROM WHERE IT WASN       
20101228230149.000|20101228230150.000|CC1|THE RING.                       
20101228230150.000|20101228230152.000|CC1|IT'S STILL AT LEVELS WE SAW A   
20101228230152.000|20101228230154.000|CC1|YEAR AGO AT THIS TIME.          
20101228230154.000|20101228230159.000|CC1|WHEN THECONOMY WAS              
20101228230159.000|20101228230159.000|CC1|RECOVERING.                     
20101228230159.000|20101228230200.000|CC1|TH MEANS THAT THE ECONOMI       
20101228230200.000|20101228230202.000|CC1|RECOVERY WILL CONTINUE AT A     
20101228230202.000|20101228230204.000|CC1|MODERATE PACE.                  
20101228230204.000|20101228230207.000|CC1|THE CONSUMERS ARE IN A FRAGILE  
20101228230207.000|20101228230208.000|CC1|STATE AND CAUTIOUS.             
20101228230208.000|20101228230209.000|CC1|>> Shannon: WE HEARDHAT THE     
20101228230209.000|20101228230210.000|CC1|PRESIDENT WILL DELIVER HIS      
20101228230210.000|20101228230212.000|CC1|BUET OUTLINE LATE.              
20101228230212.000|20101228230213.000|CC1|DO YOU KNOW WHEN WE'LL G IT?    
20101228230213.000|20101228230215.000|CC1|>> A WEEKLATE, SOMETIME IN      
20101228230215.000|20101228230216.000|CC1|MID-FEBRUARY RATHER THAN THE    
20101228230216.000|20101228230221.000|CC1|FIRST WEEK O FEBRUA.            
20101228230221.000|20101228230222.000|CC1|THEY ARELAMING IT O THE         
20101228230222.000|20101228230224.000|CC1|DELAYED NOMINAON OF JACK        
20101228230224.000|20101228230227.000|CC1|LIU,HE BUDGET DIRECTOR.         
20101228230227.000|20101228230229.000|CC1|ALSOHE DELAY IN                 
20101228230229.000|20101228230230.000|CC1|RESOLUTION THAT FDED THE        
20101228230230.000|20101228230233.000|CC1|GOVERNMENT THROUGH MARCH.       
20101228230233.000|20101228230234.000|CC1|>> Shannon: PETERBARNES, FOX    
