TOP|20101228073001|2010-12-28_0730_US_KCET_Charlie_Rose
COL|Communication Studies Archive, UCLA 
UID|97b94f32-125c-11e0-8855-001517add60e
DUR|0:59:29.57
VID|640x428
CMT|
LAN|ENG
LBT|2010-12-27 23:30 America/Los_Angeles
SEG_01|2014-02-03 01:06:53|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101228073041.000|20101228082930.000|SEG|Type=Story
20101228073041.000|20101228073042.000|CC1|>> R Rose: WELCOME TO OUR PROGR.
20101228073042.000|20101228073044.000|CC1|TONIGHT, JAY-Z AT THE BROOKLYN  
20101228073044.000|20101228073046.000|CC1|MUSEUM TAKING QUESTIONS FROM THE
20101228073046.000|20101228073047.000|CC1|AUDIENCE.                       
20101228073047.000|20101228073050.000|CC1|>> WHAT IS JAY-Z GOING TO DO TO 
20101228073050.000|20101228073051.000|CC1|GIVE BACK TO THE COMMUNITY?     
20101228073051.000|20101228073054.000|CC1|I KNOW YOU'RE PART OWNER OF THE 
20101228073054.000|20101228073056.000|CC1|BROOKLYN NETS, BUT HAVE YOU EVER
20101228073056.000|20101228073058.000|CC1|CONSIDERED BUYING OR INVESTING  
20101228073058.000|20101228073059.000|CC1|IN MORRISSEY PROJECTS AND       
20101228073059.000|20101228073101.000|CC1|CHANGING THAT AND CREATING      
20101228073101.000|20101228073102.000|CC1|EDUCATIONAL PROGRAMS OR         
20101228073102.000|20101228073103.000|CC1|SOMETHING TO SHOW THAT,         
20101228073103.000|20101228073104.000|CC1|LISTEN... BECAUSE MANY OF THOSE 
20101228073104.000|20101228073110.000|CC1|KIDS END UP IN MY OFFICE.       
20101228073110.000|20101228073111.000|CC1|AND THAT I'S SOMETHING I JUST   
20101228073111.000|20101228073112.000|CC1|WANT TO ASK YOU.                
20101228073112.000|20101228073113.000|CC1|NOT TO GET ALL POLITICAL OR     
20101228073113.000|20101228073115.000|CC1|ANYTHING BUT THAT'S A VERY      
20101228073115.000|20101228073116.000|CC1|SIGNIFICANT THING FOR ME,       
20101228073116.000|20101228073117.000|CC1|ACTUALLY.                       
20101228073117.000|20101228073122.000|CC1|(APPLAUSE)                      
20101228073122.000|20101228073124.000|CC1|>> I THINK WHAT YOU DO FOR A    
20101228073124.000|20101228073125.000|CC1|LIVING IS VERY IMPORTANT TO THE 
20101228073125.000|20101228073127.000|CC1|MIND-SET BECAUSE, YOU KNOW,     
20101228073127.000|20101228073129.000|CC1|BUYING MORRISSEY PROJECTS, IN MY
20101228073129.000|20101228073130.000|CC1|OPINION, DOESN'T FIX THE        
20101228073130.000|20101228073130.000|CC1|PROBLEM.                        
20101228073130.000|20101228073132.000|CC1|YOU HAVE TO FIX THE THINKING.   
20101228073132.000|20101228073136.000|CC1|(APPLAUSE)                      
20101228073136.000|20101228073139.000|CC1|PROJECTS IN THE BEGINNING WAS   
20101228073139.000|20101228073141.000|CC1|JUST... IT WAS LIKE A STOPOVER. 
20101228073141.000|20101228073142.000|CC1|PROJECTS WERE BUILT... WELL, WE 
20101228073142.000|20101228073144.000|CC1|KNOW WHY THEY WERE REALLY BUILT.
20101228073144.000|20101228073147.000|CC1|BUT THEY WERE BUILT FOR LOW     
20101228073147.000|20101228073150.000|CC1|INCOME HOUSING UNTIL YOU'VE GOT 
20101228073150.000|20101228073151.000|CC1|ENOUGH MONEY AND YOU MOVED OUT  
20101228073151.000|20101228073153.000|CC1|AND YOU MOVED SOMEWHERE ELSE.   
20101228073153.000|20101228073158.000|CC1|THAT'S THE ORIGIN OF LOW-INCOME 
20101228073158.000|20101228073159.000|CC1|HOUSING, RIGHT?                 
20101228073159.000|20101228073201.000|CC1|THEN IT BECAME THIS THING OF,   
20101228073201.000|20101228073202.000|CC1|YOU KNOW, I'VE GOT TO REP MY    
20101228073202.000|20101228073204.000|CC1|HOOD, I'M NOT LEAVING OUT OF MY 
20101228073204.000|20101228073205.000|CC1|HOOD.                           
20101228073205.000|20101228073206.000|CC1|AND I DON'T THINK ANYTHING IS   
20101228073206.000|20101228073210.000|CC1|WRONG WITH WANTING BETTER ORB   
20101228073210.000|20101228073211.000|CC1|MAKING WHERE YOU ARE BETTER.    
