TOP|20110109060001|2011-01-09_0600_US_KCBS_48_Hours
COL|Communication Studies Archive, UCLA 
UID|0b5134c2-1bbe-11e0-833d-001517add720
DUR|0:59:44.64
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-08 22:00 America/Los_Angeles
SEG_01|2014-06-18 18:42:31|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110109060002.000|20110109060002.000|XDS|%  NETWORK: CBS
20110109060002.000|20110109060002.000|XDS|%     CALL:   
20110109060002.000|20110109060002.000|XDS|%    TITLE: CSI18EC
20110109060006.000|20110109060006.000|XDS|%    TITLE:   
20110109060008.000|20110109060008.000|XDS|%    TITLE: LET17WK05
20110109060011.000|20110109060011.000|XDS|%    TITLE:   
20110109060012.000|20110109060012.000|XDS|%    TITLE: 48HRS-1103-001
20110109060032.000|20110109065945.000|SEG|Type=Story
20110109060032.000|20110109060034.000|CC1|>> ON THE NIGHT OF AUGUST 16,   
20110109060034.000|20110109060036.000|CC1|2009, I WAS RETURNING HOME FROM 
20110109060036.000|20110109060039.000|CC1|VACATION WITH MY FAMILY WHEN I  
20110109060039.000|20110109060040.000|CC1|RECEIVED THE PHONE CALL FROM MY 
20110109060040.000|20110109060041.000|CC1|LIEUTENANT, WHO TOLD ME THAT    
20110109060041.000|20110109060043.000|CC1|THERE WAS A STABBING OVER ON    
20110109060043.000|20110109060049.000|CC1|STAFFORD ROAD.                  
20110109060049.000|20110109060050.000|CC1|WHEN I ARRIVED AT THE SCENE, I  
20110109060050.000|20110109060051.000|CC1|TALKED WITH SOME OF THE OTHER   
20110109060051.000|20110109060053.000|CC1|OFFICERS.                       
20110109060053.000|20110109060055.000|CC1|THEY SAID THAT SANDRA FRANKLIN, 
20110109060055.000|20110109060056.000|CC1|THE WIFE, WAS RESPONSIBLE FOR   
20110109060056.000|20110109060057.000|CC1|STABBING DR. FRANKLIN IN THE    
20110109060057.000|20110109060101.000|CC1|CHEST.                          
20110109060101.000|20110109060103.000|CC1|I'M DETECTIVE SERGEANT ANDY     
20110109060103.000|20110109060104.000|CC1|KELLY WITH BAINBRIDGE POLICE    
20110109060104.000|20110109060105.000|CC1|DEPARTMENT IN GEAUGA COUNTY,    
20110109060105.000|20110109060108.000|CC1|OHIO.                           
20110109060108.000|20110109060109.000|CC1|SHE WAS BROUGHT BACK TO THE     
20110109060109.000|20110109060110.000|CC1|STATION BY ONE OF OUR OFFICERS. 
20110109060110.000|20110109060112.000|CC1|HER PHOTOGRAPH WAS TAKEN.       
20110109060112.000|20110109060114.000|CC1|FROM THERE, SHE WAS BROUGHT UP  
20110109060114.000|20110109060115.000|CC1|TO THE INTERVIEW ROOM.          
20110109060115.000|20110109060117.000|CC1|HI, I'M SERGEANT KELLY.         
20110109060117.000|20110109060117.000|CC1|THIS ISN'T A CASE OF WHO DONE   
20110109060117.000|20110109060118.000|CC1|IT.                             
20110109060118.000|20110109060125.000|CC1|SHE ADMITTED SHE STABBED HIM.   
20110109060125.000|20110109060125.000|CC1|BUT NOW WE NEEDED TO FIND OUT   
20110109060125.000|20110109060126.000|CC1|HOW THIS OCCURRED, WHY IT       
20110109060126.000|20110109060132.000|CC1|OCCURRED...                     
20110109060132.000|20110109060133.000|CC1|>> HE SMACKED ME HARD, HE       
20110109060133.000|20110109060133.000|CC1|KNOCKED ME AROUND.              
20110109060133.000|20110109060134.000|CC1|>> ...AND WHO WAS THE PRIMARY   
20110109060134.000|20110109060135.000|CC1|AGGRESSOR IN THIS CASE.         
20110109060135.000|20110109060136.000|CC1|>> THEN HE PUT IT AND SAID "I'LL
20110109060136.000|20110109060136.000|CC1|KILL YOU."                      
20110109060136.000|20110109060137.000|CC1|I LOVED PETER AND PETER LOVED   
20110109060137.000|20110109060144.000|CC1|ME.                             
20110109060144.000|20110109060145.000|CC1|AT LEAST I THOUGHT HE DID.      
20110109060145.000|20110109060147.000|CC1|IT ALL HAPPENED SO FAST.        
20110109060147.000|20110109060148.000|CC1|ONE WORD LEADS TO ANOTHER AND HE
20110109060148.000|20110109060149.000|CC1|HITS ME.                        
20110109060149.000|20110109060150.000|CC1|HE WAS IN THE PROCESS OF        
20110109060150.000|20110109060152.000|CC1|ATTACKING ME.                   
20110109060152.000|20110109060153.000|CC1|I GRABBED A KNIFE.              
20110109060153.000|20110109060159.000|CC1|I WAS NOT WIELDING IT AT HIM.   
20110109060159.000|20110109060200.000|CC1|HE WAS ANGRY AND HE WAS         
20110109060200.000|20110109060200.000|CC1|SWEATING, AND I'M BACKED UP TO  
20110109060200.000|20110109060201.000|CC1|THE SINK.                       
20110109060201.000|20110109060202.000|CC1|ANYBODY IN THAT LAUNDRY ROOM AT 
20110109060202.000|20110109060202.000|CC1|THAT TIME WOULD HAVE DONE THE   
20110109060202.000|20110109060209.000|CC1|SAME THING.                     
20110109060209.000|20110109060210.000|CC1|AND I WINCED AND I WENT LIKE    
20110109060210.000|20110109060217.000|CC1|THAT.                           
20110109060217.000|20110109060218.000|CC1|>> IT WAS TOO EARLY AT THAT     
20110109060218.000|20110109060220.000|CC1|POINT TO DRAW A CONCLUSION, BUT 
20110109060220.000|20110109060221.000|CC1|SOME OF HER STORY JUST WASN'T   
20110109060221.000|20110109060223.000|CC1|MATCHING UP.                    
20110109060223.000|20110109060224.000|CC1|THERE WAS NO SIGNS OF ANY       
20110109060224.000|20110109060229.000|CC1|PHYSICAL VIOLENCE IN THE HOUSE. 
20110109060229.000|20110109060229.000|CC1|SHE SAID THAT SHE WAS SLAPPED IN
20110109060229.000|20110109060230.000|CC1|THE FACE, KNOCKED TO THE GROUND.
20110109060230.000|20110109060231.000|CC1|SHE SAID SHE HAD THIS BIG RED   
20110109060231.000|20110109060232.000|CC1|MARK.                           
20110109060232.000|20110109060232.000|CC1|I DIDN'T SEE IT AT ALL.         
20110109060232.000|20110109060233.000|CC1|THERE WAS NO MARK WHATSOEVER.   
20110109060233.000|20110109060234.000|CC1|>> MY INTENT WAS TO JUST GET OUT
20110109060234.000|20110109060235.000|CC1|OF A DANGEROUS SITUATION.       
20110109060235.000|20110109060236.000|CC1|>> SHE ATTACKED HIM.            
20110109060236.000|20110109060237.000|CC1|>> THERE'S NO RATIONAL REASON   
20110109060237.000|20110109060240.000|CC1|FOR ME TO DO THIS.              
20110109060240.000|20110109060240.000|CC1|I DON'T HAVE ANY MOTIVE TO KILL 
20110109060240.000|20110109060241.000|CC1|MY HUSBAND.                     
20110109060241.000|20110109060246.000|CC1|>> IT IS A CASE OF MURDER.      
20110109060246.000|20110109060247.000|CC1|>> HE HAD HAD THE KEYS SHOVED UP
20110109060247.000|20110109060247.000|CC1|AGAINST MY THROAT, SAYING HE WAS
20110109060247.000|20110109060248.000|CC1|GOING TO KILL ME.               
20110109060248.000|20110109060250.000|CC1|I'M NOT GOING TO DIE.           
20110109060250.000|20110109060251.000|CC1|>> "FATAL CHOICE," TONIGHT'S "48
20110109060251.000|20110109060504.000|SEG_01|Type=Commercial
20110109060251.000|20110109060258.000|CC1| HOURS MYSTERY."                
20110109060258.000|20110109060319.000|CC1| Captioning sponsored by CBS    
20110109060319.000|20110109060320.000|CC1|>> THE MYSTERY CONTINUES IN 90  
20110109060320.000|20110109060324.000|CC1| SECONDS.                       
20110109060324.000|20110109060324.000|CC1|IT SAYS IT'S GOT A RUNNING TIME 
20110109060324.000|20110109060326.000|CC1|        OF 191 MINUTES.         
20110109060326.000|20110109060327.000|CC1|           [ Wife ] THAT'S GOOD.
20110109060327.000|20110109060329.000|CC1|   THAT'S 3 HOURS.              
20110109060327.000|20110109060327.000|XDS|%    TITLE:   
20110109060328.000|20110109060328.000|XDS|%    TITLE: AXMT1826000H
20110109060329.000|20110109060329.000|CC1| IT SAYS MY FRESHMAN ROOMMATE'S 
20110109060329.000|20110109060330.000|CC1|          NAME IS JAKE.         
20110109060330.000|20110109060332.000|CC1|  SHE SOUNDS NICE.              
20110109060332.000|20110109060332.000|CC1|                  IT SAYS       
20110109060332.000|20110109060334.000|CC1|           IT'S A SELF PORTRAIT.
20110109060334.000|20110109060335.000|CC1|             REALLY?            
20110109060335.000|20110109060335.000|CC1|         [ Guy ] IT SAYS        
20110109060335.000|20110109060336.000|CC1|       HE'S DAVID PAYMER.       
20110109060336.000|20110109060339.000|CC1|               OH, OKAY. YEAH.  
20110109060339.000|20110109060339.000|CC1|         [ Kid ] IT SAYS        
20110109060339.000|20110109060341.000|CC1|    YOU HAVE 4 MILLION HITS.    
20110109060341.000|20110109060341.000|CC1|        [ Male Announcer ]      
20110109060341.000|20110109060342.000|CC1|     AT&T FEELS EVERY FAMILY    
20110109060342.000|20110109060344.000|CC1|  SHOULD HAVE ACCESS ON THE GO. 
20110109060344.000|20110109060344.000|CC1|      SO WE'RE MAKING MOBILE    
20110109060344.000|20110109060346.000|CC1|    BROADBAND MORE AFFORDABLE.  
20110109060346.000|20110109060346.000|CC1|    WITH SMARTPHONE DATA PLANS  
20110109060346.000|20110109060348.000|CC1|  STARTING AT ONLY $15 PER LINE.
20110109060348.000|20110109060351.000|CC1|     AT&T. RETHINK POSSIBLE.    
20110109060351.000|20110109060351.000|CC1|                   NOW GET      
20110109060351.000|20110109060351.000|CC1|              THE MOTOROLA BRAVO
20110109060351.000|20110109060409.000|CC1|               FOR ONLY $49.99. 
20110109060357.000|20110109060357.000|XDS|%    TITLE:   
20110109060358.000|20110109060358.000|XDS|%    TITLE: COHT1500H
20110109060409.000|20110109060409.000|CC1|       [ Female Announcer ]     
20110109060409.000|20110109060410.000|CC1|      OATMEAL MADE WITH 100%    
20110109060410.000|20110109060411.000|CC1|     NATURAL WHOLE-GRAIN OATS   
20110109060411.000|20110109060411.000|CC1|      AND A HEAPING HANDFUL     
20110109060411.000|20110109060413.000|CC1|          OF REAL FRUIT.        
20110109060412.000|20110109060412.000|XDS|%    TITLE:   
20110109060413.000|20110109060413.000|CC1|     WHEN HAS "GOOD FOR YOU"    
20110109060413.000|20110109060416.000|CC1|     MADE YOU FEEL THIS GOOD?   
20110109060414.000|20110109060414.000|XDS|%    TITLE: MCBD141510TH
20110109060416.000|20110109060416.000|CC1|          NEW McDonald's        
20110109060416.000|20110109060418.000|CC1|      Fruit & Maple Oatmeal.    
20110109060418.000|20110109060419.000|CC1|      FRESHLY MADE FOR YOU.     
20110109060419.000|20110109060421.000|CC1|    THAT'S WHAT WE'RE MADE OF.  
20110109060421.000|20110109060504.000|CC1|               ? ?              
20110109060428.000|20110109060428.000|SEG_01|Type=Story start
20110109060428.000|20110109060428.000|XDS|%    TITLE:   
20110109060430.000|20110109060430.000|XDS|%    TITLE: XNPH2559020
20110109060449.000|20110109060449.000|XDS|%    TITLE:   
20110109060451.000|20110109060451.000|XDS|%    TITLE: 48HRS-1103-002
20110109060504.000|20110109060509.000|CC1|( PHONE RINGS )                 
20110109060509.000|20110109060510.000|CC1|>> BAINBRIDGE 911.              
20110109060510.000|20110109060512.000|CC1|WHAT'S YOUR EMERGENCY?          
20110109060512.000|20110109060512.000|CC1|>> MY HUSBAND JUST ATTACKED ME  
20110109060512.000|20110109060516.000|CC1|AND I STABBED HIM.              
20110109060516.000|20110109060516.000|CC1|>> Reporter: ON A HOT AUGUST    
20110109060516.000|20110109060517.000|CC1|NIGHT...                        
20110109060517.000|20110109060519.000|CC1|>> OKAY, WHAT'S YOUR ADDRESS?   
20110109060519.000|20110109060521.000|CC1|>> 9495 STAFFORD.               
20110109060521.000|20110109060523.000|CC1|>> Reporter: ...56-YEAR-OLD     
20110109060523.000|20110109060524.000|CC1|SANDRA FRANKLIN CALLS POLICE TO 
20110109060524.000|20110109060528.000|CC1|REPORT A VIOLENT CONFRONTATION. 
20110109060528.000|20110109060528.000|CC1|>> YOU STABBED HIM WITH WHAT?   
20110109060528.000|20110109060529.000|CC1|>> WITH A KNIFE, A KITCHEN      
20110109060529.000|20110109060532.000|CC1|KNIFE.                          
20110109060532.000|20110109060533.000|CC1|>> Reporter: AS PARAMEDICS AND  
20110109060533.000|20110109060536.000|CC1|POLICE IN BAINBRIDGE, OHIO,     
20110109060536.000|20110109060537.000|CC1|RUSHED TO SANDRA'S HORSE FARM,  
20110109060537.000|20110109060538.000|CC1|ODDLY, A SECOND CALL COMES IN   
20110109060538.000|20110109060542.000|CC1|FROM THE SAME ADDRESS.          
20110109060542.000|20110109060543.000|CC1|>> WHAT'S THE PROBLEM THERE?    
20110109060543.000|20110109060545.000|CC1|>> STAB WOUND.                  
20110109060545.000|20110109060546.000|CC1|>> Reporter: THIS ONE FROM THE  
20110109060546.000|20110109060548.000|CC1|VICTIM HIMSELF.                 
20110109060548.000|20110109060549.000|CC1|>> YOU'RE STABBED WITH A KNIFE? 
20110109060549.000|20110109060550.000|CC1|WHO STABBED YOU?                
20110109060550.000|20110109060553.000|CC1|>> MY WIFE.                     
20110109060553.000|20110109060555.000|CC1|>> 73-YEAR-OLD PETER FRANKLIN.  
20110109060555.000|20110109060558.000|CC1|HE STUMBLED INTO THE BACKYARD   
