TOP|20101214190002|2010-12-14_1900_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|5b2b1f94-07b4-11e0-ae5e-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.06.html
HED|Choppers to the Rescue in Canada; Berkeley May Honor Alleged Leaker; Fight Over Google Pics; Nazario Moreno Gonzalez Killed in Mexico; America's Most Segregated Cities; Tax Deals In The Senate; Possible
LAN|ENG
LBT|2010-12-14 11:00 America/Los_Angeles
SEG_01|2014-06-18 18:05:20|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101214190007.000|20101214190050.333|SEG|Type=Story
20101214190007.000|20101214190008.250|CCO|4,000 OTHERS HAVE DIED -- OTHER 
20101214190008.250|20101214190009.500|CCO|DIED OR WILL FROM CANCERS CAUSED
20101214190009.500|20101214190010.750|CCO|BY THE CATASTROPHE.
20101214190010.750|20101214190012.000|CCO|A BACKGROUND RADIATION IN THE 
20101214190012.000|20101214190013.429|CCO|ACCIDENT ZONE IS STILL ABOVE 
20101214190013.429|20101214190014.857|CCO|NORMAL BUT THE GOVERNMENT SAYS 
20101214190014.857|20101214190016.286|CCO|IT'S GOT EXPERTS PLOTTING TRAVEL
20101214190016.286|20101214190017.714|CCO|ROUTES THAT ARE INFORMATIVE AND 
20101214190017.714|20101214190019.143|CCO|HELP.
20101214190019.143|20101214190020.571|CCO|HOPEFULLY SAFER THAN THIS 
20101214190020.571|20101214190022.000|CCO|AUSTRALIAN ADVENTURE.
20101214190022.000|20101214190024.500|CCO|YOU'RE LOOKING AT ACTOR HUGH 
20101214190024.500|20101214190027.000|CCO|JACKMAN'S NOT SO GRAND ENTRANCE 
20101214190027.000|20101214190029.500|CCO|ON TO THE OPRAH WINFREY SHOW 
20101214190029.500|20101214190032.000|CCO|SHOOTING IN SYDNEY.
20101214190032.000|20101214190034.500|CCO|THERE HE GOES IN FOR A LANDING.
20101214190034.500|20101214190037.000|CCO|HE WAS MEANT TO ZIP LINE DOWN 
20101214190037.000|20101214190039.500|CCO|FROM THE FAMOUS OPERA HOUSE.
20101214190039.500|20101214190042.000|CCO|ONLY PROBLEM IS THAT HE WAS LATE
20101214190042.000|20101214190043.667|CCO|HITTING THE BRAKES AND HIT THE 
20101214190043.667|20101214190045.333|CCO|LIGHTING RIG INSTEAD.
20101214190045.333|20101214190047.000|CCO|WOLVERINE IS TOUGH.
20101214190047.000|20101214190048.667|CCO|HE ESCAPED WITH A BLACK EYE AND 
20101214190048.667|20101214190050.333|CCO|LITTLE CUT ON HIS FACE.
20101214190050.333|20101214190325.333|SEG|Type=Story
20101214190050.333|20101214190052.000|CCO|>>> MORE THAN 300 ARE STRANDED 
20101214190052.000|20101214190054.000|CCO|IN VEHICLES BY A SNOWSTORM IN 
20101214190054.000|20101214190056.000|CCO|SOUTHWESTERN ONTARIO BEING 
20101214190056.000|20101214190058.000|CCO|RESCUED RIGHT NOW.
20101214190058.000|20101214190100.000|CCO|MILITARY HELICOPTERS ARE NOW 
20101214190100.000|20101214190102.000|CCO|CARRYING OUT RESCUES IN THE AREA
20101214190102.000|20101214190103.667|CCO|JUST EAST OF SARNEYA.
20101214190103.667|20101214190105.333|CCO|OFFICIALS AT CANADIAN FORCES 
20101214190105.333|20101214190107.000|CCO|BASED TRENTON SAYING THEY'RE 
20101214190107.000|20101214190108.667|CCO|LOWERED FROM CHOPPERS TO RESCUE 
20101214190108.667|20101214190110.333|CCO|PEOPLE.
20101214190110.333|20101214190112.000|CCO|YOU ARE NOT EASILY IMPRESSED BY 
20101214190112.000|20101214190113.111|CCO|PICTURES OF SNOW AND STRANDING.
20101214190113.111|20101214190114.222|CCO|IT HAPPENS.
20101214190114.222|20101214190115.333|CCO|>> OF COURSE.
20101214190115.333|20101214190116.444|CCO|>> THESE ARE SOMETHING ELSE.
20101214190116.444|20101214190117.556|CCO|>> IT HAPPENS ON I-90 TO THE 
20101214190117.556|20101214190118.667|CCO|SOUTHWEST OF BUFFALO.
20101214190118.667|20101214190119.778|CCO|IT HAPPENS TO THE NORTHEAST OF 
20101214190119.778|20101214190120.889|CCO|CLEVELAND.
20101214190120.889|20101214190122.000|CCO|WHEN PEOPLE THINK IT'S OKAY AND 
20101214190122.000|20101214190123.667|CCO|ALL OF A SUDDEN THIS ONE 
20101214190123.667|20101214190125.333|CCO|STREAMER AS WE CALL IT -- AND IT
20101214190125.333|20101214190127.000|CCO|LITERALLY LOOKS LIKE A RAIN 
20101214190127.000|20101214190128.667|CCO|EVENT THAT DOESN'T MOVE ON A 
20101214190128.667|20101214190130.333|CCO|RAID PARP BUT IT'S SNOW AND 
20101214190130.333|20101214190132.000|CCO|COMING OFF THE GREAT LAKES.
20101214190132.000|20101214190133.667|CCO|IT IS SO MUCH SNOW THAT IT LOOKS
20101214190133.667|20101214190135.333|CCO|LIKE RAIN.
20101214190135.333|20101214190137.000|CCO|NOW, THERE'S NOT MUCH MOISTURE 
20101214190137.000|20101214190138.667|CCO|IN SNOW, RIGHT.
20101214190138.667|20101214190140.333|CCO|SO IT TAKES AN UNPRECEDENTED 
20101214190140.333|20101214190142.000|CCO|AMOUNT OF SNOW TO IMPRESS A 
20101214190142.000|20101214190143.667|CCO|RADAR IMAGE TO MAKE IT LOOK LIKE
20101214190143.667|20101214190145.333|CCO|IT'S REALLY RAINING THERE.
20101214190145.333|20101214190147.000|CCO|WHEN YOU SEE THOSE THINGS -- IT 
20101214190147.000|20101214190148.667|CCO|HAPPENS WHEN RAIN OR COLD AIR 
20101214190148.667|20101214190150.333|CCO|COMES DOWN THE LAKES, DOWN THE 
20101214190150.333|20101214190152.000|CCO|LAKES, DOWN THE LAKES OR OVER 
20101214190152.000|20101214190153.429|CCO|THE LAKES DEPENDING ON -- WE 
20101214190153.429|20101214190154.857|CCO|CALL IT FETCH.
