TOP|20101214210002|2010-12-14_2100_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|1e8a3dfc-07c5-11e0-aab6-00e0815fe86c
DUR|0:59:54.03
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.08.html
HED|WikiLeaks Founder Granted Bail; Tax Cut Vote Nears; Obama Meets with Warren Buffett and Bill Gates; Hidden Cameras All Around You; 'On the Case'
LAN|ENG
LBT|2010-12-14 13:00 America/Los_Angeles
SEG_01|2014-06-18 18:05:37|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101214210006.444|20101214210032.000|SEG|Type=Story
20101214210006.444|20101214210007.556|CCO|>>> NOW NEXT, LET'S TALK ABOUT 
20101214210007.556|20101214210008.667|CCO|JULIAN ASSANGE, GRANTED BAIL, 
20101214210008.667|20101214210009.778|CCO|STAYING IN JAIL AT LEAST FOR 
20101214210009.778|20101214210010.889|CCO|NOW.
20101214210010.889|20101214210012.000|CCO|THE MAN BEHIND WIKILEAKS HAS TO 
20101214210012.000|20101214210013.667|CCO|STAY IN POLICE CUSTODY UNTIL 
20101214210013.667|20101214210015.333|CCO|ANOTHER HEARING.
20101214210015.333|20101214210017.000|CCO|THAT IS BECAUSE A LAWYER 
20101214210017.000|20101214210018.667|CCO|REPRESENTING SWEDEN FILED AN 
20101214210018.667|20101214210020.333|CCO|APPEAL TO THE DECISION TO FREE 
20101214210020.333|20101214210022.000|CCO|ASSANGE.
20101214210022.000|20101214210023.250|CCO|ASSANGE IS WANTED IN SWEDEN ON 
20101214210023.250|20101214210024.500|CCO|ALLEGED SEX CRIMES.
20101214210024.500|20101214210025.750|CCO|WHEN HE GETS OUT ON BAIL, HE 
20101214210025.750|20101214210027.000|CCO|WILL HAVE NO PASSPORT AND WILL 
20101214210027.000|20101214210028.250|CCO|HAVE TO WEAR A MONITORING 
20101214210028.250|20101214210029.500|CCO|DEVICE.
20101214210029.500|20101214210030.750|CCO|THE NEXT HEARING IS EXPECTED 
20101214210030.750|20101214210032.000|CCO|WITHIN 48 HOURS. 
20101214210032.000|20101214210058.667|SEG|Type=Story
20101214210032.000|20101214210033.250|CCO|>>> WANT TO KEEP YOU IN THE LOOP
20101214210033.250|20101214210034.500|CCO|TO WHAT'S HAPPENING ON CAPITOL 
20101214210034.500|20101214210035.750|CCO|HILL.
20101214210035.750|20101214210037.000|CCO|WE'RE WAITING FOR THIS CRUCIAL 
20101214210037.000|20101214210038.250|CCO|VOTE IN THE U.S. SENATE.
20101214210038.250|20101214210039.500|CCO|LAWMAKERS COULD BEGIN VOTING ON 
20101214210039.500|20101214210040.750|CCO|THE PRESIDENT'S TAX CUT DEAL 
20101214210040.750|20101214210042.000|CCO|VERY SOON.
20101214210042.000|20101214210043.667|CCO|LOOK, IF NOTHING HAPPENS, IF 
20101214210043.667|20101214210045.333|CCO|THIS THING DOESN'T GO THROUGH 
20101214210045.333|20101214210047.000|CCO|THE SENATE AND THEN THE HOUSE, 
20101214210047.000|20101214210048.667|CCO|YOUR TAXES AND MY TAXES, THEY 
20101214210048.667|20101214210050.333|CCO|ALL GO UP COME THE FIRST OF NEXT
20101214210050.333|20101214210052.000|CCO|YEAR.
20101214210052.000|20101214210053.667|CCO|MANY DEMOCRATS VERY MUCH AGAINST
20101214210053.667|20101214210055.333|CCO|THE DEAL.
20101214210055.333|20101214210057.000|CCO|WE'RE MONITORING WHAT'S 
20101214210057.000|20101214210058.667|CCO|HAPPENING ON THE HILL. 
20101214210058.667|20101214210119.143|SEG|Type=Story
20101214210058.667|20101214210100.333|CCO|>>> DEVELOPING NOW, THE FEDS 
20101214210100.333|20101214210102.000|CCO|ARRESTED AN AFGHAN NATIVE IN 
20101214210102.000|20101214210104.000|CCO|CONNECTION WITH AN ALLEGED 
20101214210104.000|20101214210106.000|CCO|THREAT TO BOMB THE SUBWAY SYSTEM
20101214210106.000|20101214210108.000|CCO|IN WASHINGTON, D.C.
20101214210108.000|20101214210110.000|CCO|A CRIMINAL COMPLAINT WAS 
20101214210110.000|20101214210112.000|CCO|UNSEALED IN FEDERAL COURT TODAY 
20101214210112.000|20101214210113.429|CCO|AGAINST A MAN ARRESTED LAST 
20101214210113.429|20101214210114.857|CCO|WEEK.
20101214210114.857|20101214210116.286|CCO|THE FEDS ONLY CALLING THIS A 
20101214210116.286|20101214210117.714|CCO|THREAT, VERY IMPORTANT.
20101214210117.714|20101214210119.143|CCO|IT'S A THREAT, NOT A PLOT. 
20101214210119.143|20101214210138.667|SEG|Type=Story
20101214210119.143|20101214210120.571|CCO|>>> NEXT THREE ADULTS, THREE 
20101214210120.571|20101214210122.000|CCO|CHILDREN DIED IN THIS HOUSE FIRE
20101214210122.000|20101214210124.000|CCO|IN BALTIMORE EARLY THIS MORNING.
20101214210124.000|20101214210126.000|CCO|FIREFIGHTERS HAD TO EVACUATE AT 
