TOP|20101214020002|2010-12-14_0200_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|dd1ae910-0725-11e0-993d-00e0815ffae2
DUR|0:29:54.04
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-13 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:33|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101214020008.667|20101214022956.000|SEG|Type=Story
20101214020008.667|20101214020010.333|CCO| IMPACTO
20101214020010.333|20101214020012.000|CCO|>> Es un gran negocio donde 
20101214020012.000|20101214020017.000|CCO|nadie supera al estado de texas.
20101214020017.000|20101214020022.000|CCO|>> Hay muchos negocios de ventas
20101214020022.000|20101214020025.333|CCO|de armas.
20101214020025.333|20101214020028.667|CCO|>> Veamos lo que esta 
20101214020028.667|20101214020032.000|CCO|sucediendo.
20101214020032.000|20101214020037.000|CCO|>> Mientras la violencia en 
20101214020037.000|20101214020042.000|CCO|mexico estan fuera de control, 
20101214020042.000|20101214020047.000|CCO|muchas de esas armas serian 
20101214020047.000|20101214020052.000|CCO|compradas en Estados Unidos.
20101214020052.000|20101214020102.000|CCO|>> Tratamos de tener un negocio 
20101214020102.000|20101214020107.000|CCO|donde la gente lo use para 
20101214020107.000|20101214020112.000|CCO|cazeria, para defensa personal 
20101214020112.000|20101214020115.333|CCO|en la caza.
20101214020115.333|20101214020118.667|CCO|>> que pasas en el sur.
20101214020118.667|20101214020122.000|CCO|>> Aqui los requerimientos para 
20101214020122.000|20101214020132.000|CCO|compras son muy claros.
20101214020132.000|20101214020137.000|CCO|>> Pero en los ultimos 4 años, 
20101214020137.000|20101214020142.000|CCO|muchas armas de Estados Unidos 
20101214020142.000|20101214020147.000|CCO|han sido recuperadas en mexico.
20101214020147.000|20101214020152.000|CCO|>> La persona no es elegible, 
20101214020152.000|20101214020212.000|CCO|pues sí, es lamentable que otras
20101214020212.000|20101214020217.000|CCO|gentes lo usen para otros fines.
20101214020217.000|20101214020222.000|CCO|>> El presidente de mexico en su
20101214020222.000|20101214020227.000|CCO|visita a Estados Unidos dijo que
20101214020227.000|20101214020232.000|CCO|detuvieran las armas hacia el 
20101214020232.000|20101214020235.333|CCO|sur.
20101214020235.333|20101214020238.667|CCO|>> desde la ciudad de los 
20101214020238.667|20101214020242.000|CCO|angeles, regresamos al estudio.
20101214020242.000|20101214020247.000|CCO|>> Nos gustaria saber su opinion
20101214020247.000|20101214020252.000|CCO|sobre este asunto.
20101214020252.000|20101214020302.000|CCO|>> Envie su respuesta a nuestro 
20101214020302.000|20101214020312.000|CCO|correo o en nuestra pagina.
20101214020312.000|20101214020317.000|CCO|>> Es un imperdonable acto de 
20101214020317.000|20101214020322.000|CCO|violencia.
20101214020322.000|20101214020325.333|CCO|>> La policía de la ciudad pide 
20101214020325.333|20101214020328.667|CCO|su ayuda ya que las pistas son 
20101214020328.667|20101214020332.000|CCO|muy pocas.
20101214020332.000|20101214020342.000|CCO|>> En segundos el pistolero 
20101214020342.000|20101214020352.000|CCO|abrio fuego, fue el sabado
20101214020352.000|20101214020402.000|CCO|>> Esta tarde, integrantes de su
20101214020402.000|20101214020405.333|CCO|familia atendian y vieron el 
20101214020405.333|20101214020408.667|CCO|trgaico accidente de la 
20101214020408.667|20101214020412.000|CCO|abuelita.
20101214020412.000|20101214020417.000|CCO|>> El pistolero tenia en la mira
