TOP|20110117160001|2011-01-17_1600_US_FOX-News_Fox_News_Live
COL|Communication Studies Archive, UCLA 
UID|3356cc7c-225b-11e0-8328-001517add6f2
DUR|0:59:49.08
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-17 08:00 America/Los_Angeles
SEG_01|2014-06-18 18:51:51|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110117160003.000|20110117160003.000|XDS|%     CALL: FNC 
20110117160003.000|20110117160003.000|XDS|%   RATING: (NOT RATED) (72)
20110117160002.000|20110117165950.000|SEG|Type=Story
20110117160002.000|20110117160005.000|CC1|U TO JOIN US TODA I'M JENNA     
20110117160005.000|20110117160005.000|CC1|LEE.                            
20110117160005.000|20110117160007.000|CC1|EGG: I'M.                       
20110117160008.000|20110117160008.000|XDS|%    TITLE: News, Fair and Balanced
20110117160007.000|20110117160010.000|CC1|EGG: JARRETT IN FOR JON SCOTT.  
20110117160010.000|20110117160011.000|CC1|CASH-STRAPD TERRORISTS ARE      
20110117160011.000|20110117160014.000|CC1|GETTING READY TOO TO            
20110117160014.000|20110117160014.000|CC1|TREMISTS.                       
20110117160014.000|20110117160021.000|CC1|AT ANWAR AL-AWLAKI NOW SINGLING 
20110117160021.000|20110117160025.000|CC1|OUT AMERICANS A PRIME PR GETS   
20110117160025.000|20110117160028.000|CC1|FOR JIDS.                       
20110117160028.000|20110117160030.000|CC1|THEY ARE PAYING OUT THEIR PLANS 
20110117160030.000|20110117160033.000|CC1|IN THEIR ONLINE MAGAZINE CALLED 
20110117160033.000|20110117160033.000|CC1|INSPIRE.                        
20110117160033.000|20110117160034.000|CC1|NNA: YOU MIGHT REMBER THAT      
20110117160034.000|20110117160036.000|CC1|MAGAZINE, THAT IS THE SA        
20110117160036.000|20110117160037.000|CC1|MAGAZI THAT KHRD                
20110117160037.000|20110117160038.000|CC1|INRUCTIONS FOR WOULD BE         
20110117160038.000|20110117160040.000|CC1|TERRORISTSN HOW TO QOTE, MAKE   
20110117160040.000|20110117160040.000|XDS|%  NETWORK: Fox News Channel
20110117160040.000|20110117160042.000|CC1|A BO IN THE KITCHEN OF YOUR     
20110117160042.000|20110117160042.000|CC1|MOM.                            
20110117160042.000|20110117160044.000|CC1|CATHERINE HERRIDGE IS LIVE IN   
20110117160044.000|20110117160044.000|CC1|WASHINGTON.                     
20110117160044.000|20110117160046.000|CC1|AT DOES THE MAGAZINEAVE TO      
20110117160046.000|20110117160046.000|CC1|SAY?                            
20110117160046.000|20110117160048.000|CC1|>> Repter: THANK YOU, JEA.      
20110117160048.000|20110117160051.000|CC1|THIS IS THE FOURTH EDITION OF   
20110117160051.000|20110117160052.000|CC1|INSPIRE MAGAZINE WHH IS A LE    
20110117160052.000|20110117160055.000|CC1|TILE STAG FOR AL-QAIDA          
20110117160055.000|20110117160055.000|CC1|OPERATIVESIMED SPECIFICALLY AT  
20110117160055.000|20110117160058.000|CC1|AMERICANS AND WESTERN RECITS.   
20110117160058.000|20110117160103.000|CC1|E LEAD ARTICLE IS BY ANWAR      
20110117160103.000|20110117160103.000|CC1|AL-AWLAKI.                      
20110117160103.000|20110117160106.000|CC1|HE WRITES, IT IS THE CONSENSUS  
20110117160106.000|20110117160107.000|CC1|OF YOUR SCHOLARS THA THE        
20110117160107.000|20110117160110.000|CC1|PROPERTYF THEISBELIEVERS IS     
20110117160110.000|20110117160125.000|CC1| LEGITIMATE TAET FOR THE NEW    
