TOP|20110127000002|2011-01-27_0000_US_KCAL_KCAL_9_News_at_4PM
COL|Communication Studies Archive, UCLA 
UID|8ef2e1e4-29ac-11e0-a145-001517add6fa
DUR|0:29:48.85
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-26 16:00 America/Los_Angeles
SEG_01|2014-02-14 18:23:22|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110127000003.000|20110127002950.000|SEG|Type=Story
20110127000003.000|20110127000007.000|CC1|THE RESULT WAS THIS AFTERNOON   
20110127000007.000|20110127000008.000|CC1|BOTH EL CAMINO REAL HIGH SCHOOL 
20110127000008.000|20110127000009.000|CC1|AND HALE ELEMENTARY SCHOOL WERE 
20110127000009.000|20110127000010.000|CC1|LOCKED DOWN BECAUSE OF THE      
20110127000010.000|20110127000012.000|CC1|REPORT OF A GUN BY A STUDENT.   
20110127000012.000|20110127000013.000|CC1|THE L.A.P.D. ARRIVED            
20110127000013.000|20110127000015.000|CC1|IMMEDIATELY, AS YOU CAN IMAGINE,
20110127000015.000|20110127000016.000|CC1|A HELICOPTER OVERHEAD AND CAME  
20110127000016.000|20110127000018.000|CC1|IN FROM ALL DIRECTIONS TO TRY TO
20110127000018.000|20110127000020.000|CC1|SORT THIS ONE OUT AND FIND A    
20110127000020.000|20110127000021.000|CC1|POSSIBLE GUNMEN.                
20110127000021.000|20110127000022.000|CC1|THEY DID ARREST SOMEBODY AT THE 
20110127000022.000|20110127000023.000|CC1|SCENE.                          
20110127000023.000|20110127000024.000|CC1|THAT PERSON WAS TAKEN INSIDE THE
20110127000024.000|20110127000026.000|CC1|BUILDING WHERE HE REMAINS THE   
20110127000026.000|20110127000029.000|CC1|THEY HAVE NOT YET TAKEN HIM FROM
20110127000029.000|20110127000030.000|CC1|THE SCHOOL.                     
20110127000030.000|20110127000032.000|CC1|WE UNDERSTAND ALSO THAT THEY DID
20110127000032.000|20110127000032.000|CC1|NOT FIND A GUN.                 
20110127000032.000|20110127000035.000|CC1|WE DON'T KNOW EXACTLY WHAT THE  
20110127000035.000|20110127000036.000|CC1|SITUATION IS IN TERMS OF WHETHER
20110127000036.000|20110127000038.000|CC1|OR NOT THERE WAS A GUN OR WHAT  
20110127000038.000|20110127000039.000|CC1|EXACTLY HAPPENED, BUT WE CAN    
20110127000039.000|20110127000041.000|CC1|TELL YOU THE LOCK DOWN HAS BEEN 
20110127000041.000|20110127000042.000|CC1|LIFTED.                         
20110127000042.000|20110127000043.000|CC1|MOST OF THE STUDENTS HAVE LEFT  
20110127000043.000|20110127000043.000|CC1|FOR THE DAY.                    
20110127000043.000|20110127000045.000|CC1|SOME OF THE ATHLETIC TEAMS ARE  
20110127000045.000|20110127000047.000|CC1|OUT ON THE FIELD AND BUSINESS TO
20110127000047.000|20110127000048.000|CC1|BE BACK TO NORMAL WITH THE      
