TOP|20110118150001|2011-01-18_1500_US_FOX-News_Fox_News_Live
COL|Communication Studies Archive, UCLA 
UID|fc27f6a6-231b-11e0-af1d-001517add6f2
DUR|0:59:49.28
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-18 07:00 America/Los_Angeles
SEG_01|2014-06-18 18:53:16|Source_Program=Commercial Detection|Source_Person=Weixin Li
20110118150005.000|20110118150005.000|XDS|%     CALL: FNC 
20110118150005.000|20110118150005.000|XDS|%   RATING: (NOT RATED) (72)
20110118150006.000|20110118155950.000|SEG|Type=Story
20110118150006.000|20110118150007.000|CC1|PRIC BACK UP A LITTL BIT        
20110118150007.000|20110118150008.000|CC1|AFTER OPEC ANNOUNCED THEY WOULD 
20110118150008.000|20110118150010.000|CC1|UP THE OUTPUT, YOU SEE THE GAME 
20110118150010.000|20110118150014.000|CC1|GO ON, BACK AND RTH, THE        
20110118150014.000|20110118150014.000|CC1|USUA                            
20110118150015.000|20110118150015.000|XDS|%  NETWORK: Fox News Channel
20110118150014.000|20110118150015.000|CC1|BUT IT IS NOT 20 ANY MORE WHEN  
20110118150015.000|20110118150016.000|CC1|WE WERE AT THE BEGINNING OF THE 
20110118150016.000|20110118150018.000|CC1|VERY FRAGILE ECONOMY.           
20110118150018.000|20110118150021.000|CC1|$4 A GALLON COULD, SE           
20110118150021.000|20110118150022.000|CC1|ECONOMISTS SAY HAVE FAR-REACHING
20110118150022.000|20110118150023.000|CC1|IMPACTS ON OURCONOMY.           
20110118150023.000|20110118150024.000|CC1|THAT IS HOW WE START A NEW HR   
20110118150024.000|20110118150026.000|CC1|OF "AMICA'S NEWSROOM."          
20110118150026.000|20110118150027.000|CC1|LCOME, EVERYBODY, IT IS GREAT   
20110118150027.000|20110118150029.000|CC1| HAVE YOU WITH US, I'M MARTHA   
20110118150029.000|20110118150029.000|CC1|MACCLUM.                        
20110118150029.000|20110118150031.000|CC1|BILL: I'M LL HEMMER.            
20110118150031.000|20110118150032.000|CC1|OD MORNING, YOU REMEMBER A      
20110118150032.000|20110118150034.000|CC1|COUPLE SUMMERS AGO, HOW MH      
20110118150034.000|20110118150035.000|CC1|ATTENTION IT WAS GEING.         
20110118150035.000|20110118150036.000|CC1|MARTHA: $5 GALLON.              
20110118150036.000|20110118150037.000|CC1|BILL: AND CHECK OUT THE PAST 6  
20110118150037.000|20110118150041.000|CC1|MONTHS, IN AUGUST, JUST OVER $81
20110118150041.000|20110118150042.000|CC1|BOUGHTOU A BARREL OF OIL WITH   
20110118150042.000|20110118150044.000|CC1|THE EXCEPTION OF SEPTEMBER,     
20110118150044.000|20110118150049.000|CC1|COSTHAVE STEADILY RISEN TO $92  
20110118150049.000|20110118150051.000|CC1|A BARREL TODAY.                 
20110118150051.000|20110118150052.000|CC1|MAHA: AND WE PULLED THROU       
20110118150053.000|20110118150053.000|XDS|%    TITLE: News, Fair and Balanced
20110118150052.000|20110118150054.000|CC1|THE SURGE OF '08 WELL BUT IT    
20110118150054.000|20110118150058.000|CC1|COULD BE A BPIER RIDE WH OUR    
20110118150058.000|20110118150101.000|CC1|FRAGILE STE, THE REAL ESTATE    
20110118150101.000|20110118150103.000|CC1|AND JOB MART UNDER SO MH        
20110118150103.000|20110118150106.000|CC1|PRESSURE, ERIC BOLLG JOINS US   
20110118150106.000|20110118150108.000|CC1|NOW,NCHOR OF "FOLLOW THE        
20110118150108.000|20110118150111.000|CC1|MONEY" AND WHY DOES IT PORTEND A
20110118150111.000|20110118150112.000|CC1|MOREIFFICULT SITUATION THIS     
20110118150112.000|20110118150120.000|CC1|TIME AROUND KNEW OUTLINE -- TIME
20110118150120.000|20110118150120.000|CC1|AROUND.                         
20110118150120.000|20110118150125.000|CC1|>> YOU OUTLINEDT PERFECTLY, WE  
20110118150125.000|20110118150128.000|CC1|HAD A ROBUST ONOMY, AND LATE    
20110118150128.000|20110118150134.000|CC1|'0 EAR 220 THINGSERE            
20110118150134.000|20110118150136.000|CC1|GOING WELL AND NOW PRIS ARE     
20110118150136.000|20110118150138.000|CC1|CLIMBING, 91, $29 ABARREL FOR   
20110118150138.000|20110118150140.000|CC1|OIL AND .10, NATIONA AVERAGE    
20110118150140.000|20110118150143.000|CC1|FOR A GALLON OF GASOLINE ON THE 
20110118150143.000|20110118150144.000|CC1|HEELS OF A WORLD GLOBAL ECONOMY 
20110118150144.000|20110118150146.000|CC1|THAT IS NOT GROWING A DOING     
20110118150146.000|20110118150146.000|CC1|EVERYTHING RIGHT                
20110118150146.000|20110118150149.000|CC1|AND SO THE CONCERN IS IF THE    
20110118150149.000|20110118150150.000|CC1|THINGS START TO TURAROUND AND   
20110118150150.000|20110118150152.000|CC1|TH RECESSION IS OVER AND THE    
20110118150152.000|20110118150153.000|CC1|ECONOMY STARTS TO GROW AGAIN,   
20110118150153.000|20110118150155.000|CC1|WHERE DOES OIL STOP THIS TIME   
20110118150155.000|20110118150157.000|CC1|AND MYQUESTION, $147 WILL BE    
20110118150157.000|20110118150159.000|CC1|THE THING OF THE PAST AND       
20110118150159.000|20110118150200.000|CC1|THEY'LL LOOK BACK AND SAY I WISH
20110118150200.000|20110118150202.000|CC1|IT WAS ONLY $147 ABARREL.       
20110118150202.000|20110118150203.000|CC1|ABSOLULY, ABSOLUTELY, MARTHA.   
20110118150203.000|20110118150204.000|CC1|MARTHAREALLY?                   
20110118150204.000|20110118150205.000|CC1|WHAT IS DRIVING THE PRICES      
20110118150205.000|20110118150206.000|CC1|HIGHER?                         
20110118150206.000|20110118150207.000|CC1|BECAUSE THE GLOBAL ENOMY,       
20110118150207.000|20110118150208.000|CC1|THERE AR PLACESWHERE, IT IS     
20110118150208.000|20110118150210.000|CC1|RKING UP, BUT, THIS ISOT A      
20110118150210.000|20110118150212.000|CC1|ROBUST RECORY, BY ANY MEANS.    
20110118150212.000|20110118150213.000|CC1|>> ABSOLUTELY NOT A ROST        
20110118150213.000|20110118150214.000|CC1|REVERY AT ALL.                  
20110118150214.000|20110118150215.000|CC1|WE HAVE A L OF CHEAP, FREE      
20110118150215.000|20110118150219.000|CC1|MONEY, GLOBALLY, NOTUST IN THE  
20110118150219.000|20110118150222.000|CC1|U., OUR TREASURY SECRETARY TIM  
20110118150222.000|20110118150224.000|CC1|GEITHNER, OUR FED CHAIRMAN BEN  
20110118150224.000|20110118150224.000|CC1|BERNANKEELLING US, PUT MORE     
20110118150224.000|20110118150226.000|CC1|MONEY OUT THERE AND WHEN YOU PUT
20110118150226.000|20110118150229.000|CC1|A LOT O FREE MONEYNTO THE       
20110118150229.000|20110118150230.000|CC1|SYSTEM IDRIVES PRICES FOR       
20110118150230.000|20110118150231.000|CC1|ERYTHING UP AND FIRST THING     
20110118150231.000|20110118150232.000|CC1|GO, IL, ALWAYS THE FIRST THING  
20110118150232.000|20110118150234.000|CC1|TO , OIL, NE THING,OOD AND      
20110118150234.000|20110118150236.000|CC1|WE ARE SEING BOTH OF THOSE      
20110118150236.000|20110118150238.000|CC1|HAPPENING AND ON TOP OF THAT,   
20110118150238.000|20110118150241.000|CC1|OPEC MET E OF LAS WEEK IN       
20110118150241.000|20110118150244.000|CC1|QUITO, EADOR ANDAID $100 A      
20110118150244.000|20110118150245.000|CC1|BARR DOES NOT SOUND BAD AND WE  
20110118150245.000|20110118150246.000|CC1|NEED THE MEY AND THEYRE MORE    
20110118150246.000|20110118150248.000|CC1|AN WILLING TO SEEHE PRICES      
20110118150248.000|20110118150249.000|CC1|SPIKE ABOVE $100 A RREL.        
20110118150249.000|20110118150251.000|CC1|MY GUESS IS, THOUGH,F YOU ADD   
20110118150251.000|20110118150253.000|CC1|ALL OF THE INFLUEES, FREE AND   
20110118150253.000|20110118150255.000|CC1|CHEAP MONEY AND A GLOBAL        
20110118150255.000|20110118150258.000|CC1|RECOVERY AND OPEC, 147 WILL BE A
20110118150258.000|20110118150300.000|CC1|THING W HOPE FOR AND STRIVE F   
20110118150300.000|20110118150302.000|CC1|AT SOME POINT, UNLE, UNLESS,    
20110118150302.000|20110118150304.000|CC1|WETART TO DRI HERE AND DRILL    
20110118150304.000|20110118150306.000|CC1|THE VAST RESOURCES OF OIL AND   
20110118150306.000|20110118150307.000|CC1|HYDRO CARBONS WE HAVHERE IN     
20110118150307.000|20110118150314.000|CC1|THE U.S.                        
20110118150314.000|20110118150314.000|CC1|MARTHA: EVERYBY IS DOING IT     
20110118150314.000|20110118150318.000|CC1|BUUS, ALONG OUR COAST AND OUR   
20110118150318.000|20110118150318.000|CC1|SHORES.                         
20110118150318.000|20110118150320.000|CC1|>> THEYRE DRILLING OUR --       
20110118150320.000|20110118150321.000|CC1|ACCESSING OUR OIL, UNDER THE    
20110118150321.000|20110118150322.000|CC1|GRND --                         
20110118150322.000|20110118150325.000|CC1|MARTHAWHO IS STEALINGUR OI      
20110118150325.000|20110118150325.000|CC1|ERIC.                           
20110118150325.000|20110118150327.000|CC1|>> CUBA, A BUNCH OF OIL         
20110118150327.000|20110118150327.000|CC1|COMPANIES FROMROUND THE WORLD   
20110118150327.000|20110118150329.000|CC1|E MAKING NICE WITH CUBA SO      
20110118150329.000|20110118150330.000|CC1|THEY CAN DLL INTO E OCEAN       
20110118150330.000|20110118150332.000|CC1|BED AND GUESS WHAT ACCESS SOME  
20110118150332.000|20110118150334.000|CC1|OF THE OILHAT WE COULD B        
20110118150334.000|20110118150335.000|CC1|ACCESSG, IF WE WERE ALLOWED     
20110118150335.000|20110118150336.000|CC1|TO.                             
20110118150336.000|20110118150336.000|CC1|MARTHA: UNBEEVABLE.             
20110118150336.000|20110118150338.000|CC1|30 MILES OFF OUR SHOR OTHER     
20110118150338.000|20110118150339.000|CC1|PEOPLE ARE DRILLINOR OIL IN     
20110118150339.000|20110118150341.000|CC1|PLES WE ARE FIGHTING NOT TO     
20110118150341.000|20110118150342.000|CC1|TA INTO.                        
20110118150342.000|20110118150344.000|CC1|A CRAZY SCENARIO.               
20110118150344.000|20110118150345.000|CC1|ERIC, THA YOU VERY MUCH, EIC    
20110118150345.000|20110118150345.000|CC1|BOLLING.                        
20110118150345.000|20110118150347.000|CC1| THANKS, MARTHA.                
20110118150347.000|20110118150348.000|CC1|MARTHA: FOX BUSINE NETWORK.     
20110118150348.000|20110118150352.000|CC1|FOLLOW THE MONEY, EVERY NIG AT  
20110118150352.000|20110118150353.000|CC1|NINE EXCEPT THURSD.             
20110118150353.000|20110118150354.000|CC1|BILL: WE ARE WAITING FOR THE    
20110118150354.000|20110118150355.000|CC1|DETE TO BEGIN ON TH HILL O      
20110118150355.000|20110118150356.000|CC1|HEALTH CARE.                    
20110118150356.000|20110118150358.000|CC1|REPUBLICANS WILL START THEIR    
20110118150358.000|20110118150400.000|CC1|MARCH TO REPEALHE HEALTH CARE   
20110118150400.000|20110118150401.000|CC1|OVERHAUL AND REPLICAN LEADERS   
20110118150401.000|20110118150402.000|CC1|ARE DETERMINED TO MOVE FORWARD, 
20110118150402.000|20110118150403.000|CC1|HOPING DEMOCRATS WILL JU ON     
20110118150403.000|20110118150404.000|CC1|BOARD.                          
20110118150404.000|20110118150406.000|CC1|WE BELIEVEOME OF THEM WILL.     
20110118150406.000|20110118150408.000|CC1| THE EN OUT MANY, WE DOOT       
20110118150408.000|20110118150410.000|CC1|KNOW, KARL IS O THAT STORY,     
20110118150410.000|20110118150411.000|CC1|GOOD MORNING, KARL.             
20110118150411.000|20110118150412.000|CC1|ITAPPEARS, THE WHITE HOUSE IS   
20110118150412.000|20110118150415.000|CC1|PUTTING A LL-COURT PRESS ON     
20110118150415.000|20110118150417.000|CC1|THE PREEXTING CONDITIONS IN     
20110118150417.000|20110118150418.000|CC1|ADVANCE OVER THE DEBATE.        
20110118150418.000|20110118150419.000|CC1|WHAT IS HAPPENING?              
20110118150419.000|20110118150420.000|CC1|GOOD MORNING.                   
20110118150420.000|20110118150420.000|CC1|>>eporter: GOOD MORNING, BILL.  
20110118150420.000|20110118150422.000|CC1|PART OF THIS IS TH PREEXISTING  
20110118150422.000|20110118150424.000|CC1|CONDITIONS, THEY ARGUE, THE     
20110118150424.000|20110118150425.000|CC1|PROTECTION AGAIN BEING          
20110118150425.000|20110118150427.000|CC1|DISQLIFIED FM YOUR INSURANCE    
20110118150427.000|20110118150428.000|CC1|COVERAGE WOULD BE REPEED AS     
20110118150428.000|20110118150429.000|CC1|PART OF THE REBLICAN HEALTH     
