TOP|20101210000001|2010-12-10_0000_US_KCAL_KCAL_9_News_at_4PM
COL|Communication Studies Archive, UCLA 
UID|6f4cbc84-03f0-11e0-95c6-00e0815fe725
DUR|0:29:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-09 16:00 America/Los_Angeles
SEG_01|2014-06-18 17:54:18|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101210000003.500|20101210000332.429|SEG|Type=Story
20101210000003.500|20101210002956.000|SEG_01|Type=Commercial
20101210000003.500|20101210000004.125|CCO|ASCL1010 AN06 WARNING FOR
20101210000004.125|20101210000004.750|CCO|
20101210000004.750|20101210000005.375|CCO|OTHER SMALL OWNERS.
20101210000005.375|20101210000006.000|CCO|
20101210000006.000|20101210000006.625|CCO|>> I AM SYLVIA LOPEZ.
20101210000006.625|20101210000007.250|CCO|
20101210000007.250|20101210000007.875|CCO|>>  I AM LEYNA NGUYEN, A
20101210000007.875|20101210000008.500|CCO|
20101210000008.500|20101210000009.125|CCO|PRIVATE HOUSE HAS BEEN
20101210000009.125|20101210000009.750|CCO|
20101210000009.750|20101210000010.375|CCO|BURNED TO THE GROUND ON
20101210000010.375|20101210000011.000|CCO|
20101210000011.000|20101210000012.250|CCO|PURPOSE U.
20101210000012.250|20101210000013.500|CCO|
20101210000013.500|20101210000014.750|CCO|IT WAS PACKED WITH SO MANY
20101210000014.750|20101210000016.000|CCO|
20101210000016.000|20101210000017.250|CCO|EXPLOSIVES THEY DECIDED IT
20101210000017.250|20101210000018.500|CCO|
20101210000018.500|20101210000019.750|CCO|WAS BEST TO REMOVE THEM.
20101210000019.750|20101210000021.000|CCO|
20101210000021.000|20101210000021.833|CCO|ROADS ARE OPEN AGAIN, AND
20101210000021.833|20101210000022.667|CCO|
20101210000022.667|20101210000023.500|CCO|NEIGHBORS ARE TRICKLING BACK
20101210000023.500|20101210000024.333|CCO|
20101210000024.333|20101210000025.167|CCO|HOME, RANDY PAIGE IS THERE
20101210000025.167|20101210000026.000|CCO|
20101210000026.000|20101210000026.833|CCO|LIVE NOW.
20101210000026.833|20101210000027.667|CCO|
20101210000027.667|20101210000028.500|CCO|>> Reporter: HERE IS A LIVE
20101210000028.500|20101210000029.333|CCO|
20101210000029.333|20101210000030.167|CCO|LOOK AT THIS PILE OF SMOKE
20101210000030.167|20101210000031.000|CCO|
20101210000031.000|20101210000031.833|CCO|AND ASH THAT WAS 1 A HOME,
20101210000031.833|20101210000032.667|CCO|
20101210000032.667|20101210000033.500|CCO|WE NEED TO UNDER SCORE HOW
20101210000033.500|20101210000034.333|CCO|
20101210000034.333|20101210000035.167|CCO|IMPORTANT THIS WAS TODAY,
20101210000035.167|20101210000036.000|CCO|
20101210000036.000|20101210000036.833|CCO|INSIDE THIS HOME WERE SOME
20101210000036.833|20101210000037.667|CCO|
20101210000037.667|20101210000038.500|CCO|OF THE MOST DANGEROUS
20101210000038.500|20101210000039.333|CCO|
20101210000039.333|20101210000040.167|CCO|EXPLOSIVES AVAILABLE RIGHT
20101210000040.167|20101210000041.000|CCO|
20101210000041.000|20101210000042.250|CCO|NOW PARTICULARLY TO
20101210000042.250|20101210000043.500|CCO|
20101210000043.500|20101210000044.750|CCO|TERRORISTS AND SUICIDE
20101210000044.750|20101210000046.000|CCO|
20101210000046.000|20101210000047.250|CCO|BOMBERS, PETN, EXPLOSIVE
20101210000047.250|20101210000048.500|CCO|
20101210000048.500|20101210000049.750|CCO|RUSED BY RICHARD REED.
20101210000049.750|20101210000051.000|CCO|
20101210000051.000|20101210000052.000|CCO|AND WE'RE TALKING ABOUT VERY
20101210000052.000|20101210000053.000|CCO|
20101210000053.000|20101210000054.000|CCO|VOLATILE, AND NO LAW
20101210000054.000|20101210000055.000|CCO|
20101210000055.000|20101210000056.000|CCO|ENFORCEMENT AGENCY HAS COME
20101210000056.000|20101210000057.000|CCO|
20101210000057.000|20101210000058.000|CCO|ACROSS A LARGE CACHE OF
20101210000058.000|20101210000059.000|CCO|
20101210000059.000|20101210000100.000|CCO|THIS, THEY WERE NOT SURE
20101210000100.000|20101210000101.000|CCO|
20101210000101.000|20101210000102.000|CCO|WHAT TO DO, BUT THE
20101210000102.000|20101210000103.000|CCO|
20101210000103.000|20101210000104.000|CCO|CONSENSUS, KEEPING THEIR
20101210000104.000|20101210000105.000|CCO|
20101210000105.000|20101210000106.000|CCO|FINGER CROSSED WAS TO
20101210000106.000|20101210000107.000|CCO|
20101210000107.000|20101210000108.000|CCO|VAPORIZE IT.
20101210000108.000|20101210000109.000|CCO|
20101210000109.000|20101210000110.000|CCO|THAT IS WHAT THEY DID.
20101210000110.000|20101210000111.000|CCO|
20101210000111.000|20101210000112.000|CCO|FIRST SIRENS THEN THE
20101210000112.000|20101210000113.000|CCO|
20101210000113.000|20101210000114.000|CCO|FLASH.
20101210000114.000|20101210000115.000|CCO|
20101210000115.000|20101210000116.000|CCO|BOMB EXPERT DECIDED THIS
20101210000116.000|20101210000117.000|CCO|
20101210000117.000|20101210000118.000|CCO|WOULD BE THE SAFEST WAY TO
20101210000118.000|20101210000119.000|CCO|
20101210000119.000|20101210000120.000|CCO|DESTROY THE EXPLOSIVES AND
20101210000120.000|20101210000121.000|CCO|
20101210000121.000|20101210000121.714|CCO|HAZARDOUS MATERIALS KNOWN TO
20101210000121.714|20101210000122.429|CCO|
20101210000122.429|20101210000123.143|CCO|BE IN THE HOME.
20101210000123.143|20101210000123.857|CCO|
20101210000123.857|20101210000124.571|CCO|JEFF WILSON WHO LIVES A FEW
20101210000124.571|20101210000125.286|CCO|
20101210000125.286|20101210000126.000|CCO|HUNDRED RED YARDS FROM
20101210000126.000|20101210000126.714|CCO|
20101210000126.714|20101210000127.429|CCO|GROUND ZERO, WOKE UP THIS
20101210000127.429|20101210000128.143|CCO|
20101210000128.143|20101210000128.857|CCO|MORNING WITH SECOND
20101210000128.857|20101210000129.571|CCO|
20101210000129.571|20101210000130.286|CCO|THOUGHTS.
20101210000130.286|20101210000131.000|CCO|
20101210000131.000|20101210000132.250|CCO|>> UNTIL LAST NIGHT, I WAS
20101210000132.250|20101210000133.500|CCO|
20101210000133.500|20101210000134.750|CCO|THINKING THIS WOULD BE A
20101210000134.750|20101210000136.000|CCO|
20101210000136.000|20101210000137.250|CCO|NICE VIEW, BUT THE CONCERN,
20101210000137.250|20101210000138.500|CCO|
20101210000138.500|20101210000139.750|CCO|WHAT IF IT DOES BLAST, AND
20101210000139.750|20101210000141.000|CCO|
20101210000141.000|20101210000141.833|CCO|WHAT IF SOMETHING TRAGIC
20101210000141.833|20101210000142.667|CCO|
20101210000142.667|20101210000143.500|CCO|HAPPENS.
20101210000143.500|20101210000144.333|CCO|
20101210000144.333|20101210000145.167|CCO|>> Reporter: SHORT POPS LIKE
20101210000145.167|20101210000146.000|CCO|
20101210000146.000|20101210000146.833|CCO|THIS COULD BE HEARD AS
20101210000146.833|20101210000147.667|CCO|
20101210000147.667|20101210000148.500|CCO|FLAMES LICK THE TREE
20101210000148.500|20101210000149.333|CCO|
20101210000149.333|20101210000150.167|CCO|TOPPING, BUT NO EXPLOSIONS,
20101210000150.167|20101210000151.000|CCO|
20101210000151.000|20101210000152.667|CCO|BOMB SQUAD EXPERTS PREDICT
20101210000152.667|20101210000154.333|CCO|
20101210000154.333|20101210000156.000|CCO|THOSE EXPLOSIONS INSIDE
20101210000156.000|20101210000157.667|CCO|
20101210000157.667|20101210000159.333|CCO|WOULD NOT E
20101210000159.333|20101210000201.000|CCO|
20101210000201.000|20101210000201.833|CCO|WOULD -- WOULD NOT EXPLODE
20101210000201.833|20101210000202.667|CCO|
20101210000202.667|20101210000203.500|CCO|BECAUSE OF THE INTEND HEAT
20101210000203.500|20101210000204.333|CCO|
20101210000204.333|20101210000205.167|CCO|OF THE FIRE, THE BIGGEST
20101210000205.167|20101210000206.000|CCO|
20101210000206.000|20101210000206.833|CCO|THREAT CAME ABOUT 30 MINUTES
20101210000206.833|20101210000207.667|CCO|
20101210000207.667|20101210000208.500|CCO|AFTER THE FIRE IGNITED WHEN
20101210000208.500|20101210000209.333|CCO|
20101210000209.333|20101210000210.167|CCO|THIS LARGE TRY CAUGHT FIRE,
20101210000210.167|20101210000211.000|CCO|
20101210000211.000|20101210000212.000|CCO|FIREFIGHTERS NEARBY HIT IT
20101210000212.000|20101210000213.000|CCO|
20101210000213.000|20101210000214.000|CCO|WITH WATER, NO WATER WAS
20101210000214.000|20101210000215.000|CCO|
20101210000215.000|20101210000216.000|CCO|USED TO THE HOUSE ITSELF,
20101210000216.000|20101210000217.000|CCO|
20101210000217.000|20101210000218.000|CCO|BECAUSE FIREFIGHTERS WANTED
20101210000218.000|20101210000219.000|CCO|
20101210000219.000|20101210000220.000|CCO|THE TEMPERATURES INSIDE TO
20101210000220.000|20101210000221.000|CCO|
20101210000221.000|20101210000222.000|CCO|GET TO 1800-DEGREE RANGE,
20101210000222.000|20101210000223.000|CCO|
20101210000223.000|20101210000224.000|CCO|HOT ENOUGH TO DESTROY THE
20101210000224.000|20101210000225.000|CCO|
20101210000225.000|20101210000226.000|CCO|EXPLOSIVES AND HAZARDOUS
20101210000226.000|20101210000227.000|CCO|
20101210000227.000|20101210000228.000|CCO|MATERIAL TO BE KNOWN INSIDE,
20101210000228.000|20101210000229.000|CCO|
20101210000229.000|20101210000230.000|CCO|WITHIN AN HOUR IT WAS OVER,
20101210000230.000|20101210000231.000|CCO|
20101210000231.000|20101210000232.000|CCO|A RELIEF SHERIFF
20101210000232.000|20101210000233.000|CCO|
20101210000233.000|20101210000234.000|CCO|CHARACTERIZED IT THIS WAY.
20101210000234.000|20101210000235.000|CCO|
20101210000235.000|20101210000236.000|CCO|>> THESE ACTIONS ARE TRULY
20101210000236.000|20101210000237.000|CCO|
20101210000237.000|20101210000238.000|CCO|EXTRAORDINARY.
20101210000238.000|20101210000239.000|CCO|
20101210000239.000|20101210000240.000|CCO|>> Reporter: SAN DIEGO
20101210000240.000|20101210000241.000|CCO|
20101210000241.000|20101210000242.000|CCO|COUNTY SHERIFF SAID IT WENT
20101210000242.000|20101210000243.000|CCO|
20101210000243.000|20101210000244.000|CCO|AS PLANNED WITH NO WIND TO
20101210000244.000|20101210000245.000|CCO|
20101210000245.000|20101210000246.000|CCO|CARRY THE POTENTIALLY TOXIC
20101210000246.000|20101210000247.000|CCO|
20101210000247.000|20101210000248.000|CCO|PLUME INTO POPULATED AREAS,
20101210000248.000|20101210000249.000|CCO|
20101210000249.000|20101210000250.000|CCO|SAYING THAT FIRE PUT OUT
