TOP|20101210000002|2010-12-10_0000_US_FOX-News_Report_with_Shepard_Smith
COL|Communication Studies Archive, UCLA 
UID|6faa1fbe-03f0-11e0-a06b-00e0815fe86c
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-09 16:00 America/Los_Angeles
SEG_01|2014-06-18 17:54:15|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101210000005.077|20101210005957.000|SEG|Type=Story
20101210000005.077|20101210000005.846|CCO|AL
20101210000005.846|20101210000006.615|CCO|
20101210000006.615|20101210000007.385|CCO|
20101210000007.385|20101210000008.154|CCO|REPORT."
20101210000008.154|20101210000008.923|CCO|
20101210000008.923|20101210000009.692|CCO|
20101210000009.692|20101210000010.462|CCO|FAIR, BALANCED, IN THE CHRISTMAS
20101210000010.462|20101210000011.231|CCO|
20101210000011.231|20101210000012.000|CCO|
20101210000012.000|20101210000014.500|CCO|SPIRIT AND UNAFRAID.
20101210000014.500|20101210000017.000|CCO|>> Shepard: OFF WITH THEIR 
20101210000017.000|20101210000019.500|CCO|HEADS!
20101210000019.500|20101210000022.000|CCO|THE ROYALS ATTACKED IN LONDON 
20101210000022.000|20101210000023.429|CCO|AND SUBJECTS REVOLTING.
20101210000023.429|20101210000024.857|CCO|TONIGHT THE DAMAGE.
20101210000024.857|20101210000026.286|CCO|HERE AT HOME, REVOLT ON CAPITOL 
20101210000026.286|20101210000027.714|CCO|HILL.
20101210000027.714|20101210000029.143|CCO|INITIATIVES KILLED.
20101210000029.143|20101210000030.571|CCO|VOTES DELAYED AND DON'T ASK, 
20101210000030.571|20101210000032.000|CCO|DON'T TELL IS A GONER.
20101210000032.000|20101210000034.500|CCO|PLUS AN ARREST IN THE CYBER WAR 
20101210000034.500|20101210000037.000|CCO|OVER WIKILEAKS.
20101210000037.000|20101210000039.500|CCO|THE FIRST SUSPECT IN THE ON-LINE
20101210000039.500|20101210000042.000|CCO|ATTACKS, A TEENAGER.
20101210000042.000|20101210000044.500|CCO|>>  IT'S BECOME MORE SINISTER 
20101210000044.500|20101210000047.000|CCO|BECAUSE THEY'VE ASKED MEMBERS OF
20101210000047.000|20101210000049.500|CCO|THE PUBLIC TO JOIN INTO THIS.
20101210000049.500|20101210000052.000|CCO|>> Shepard: PLUS NEW SECRETS 
20101210000052.000|20101210000054.500|CCO|FROM THE WIKILEAKS FILES AND 
20101210000054.500|20101210000057.000|CCO|THAT 87, AN AMERICAN HERO?
20101210000057.000|20101210000059.500|CCO|DOES THE SUSPECTED LEAKER 
20101210000059.500|20101210000102.000|CCO|DESERVE A MEDAL?
20101210000102.000|20101210000103.429|CCO|ALMOST A DECADE AFTER THE 
20101210000103.429|20101210000104.857|CCO|ATTACKS OF 9/11, NEW TOWERS ARE 
20101210000104.857|20101210000106.286|CCO|EMERGING FROM THE ASHES.
20101210000106.286|20101210000107.714|CCO|BUT THE ECONOMY IS SLOWING 
20101210000107.714|20101210000109.143|CCO|THINGS DOWN.
20101210000109.143|20101210000110.571|CCO|>>  THE ONLY QUESTION AND IT'S A
20101210000110.571|20101210000112.000|CCO|FAIR QUESTION IS HOW SOON WILL 
20101210000112.000|20101210000114.500|CCO|IT ALL BE FINISHED?
20101210000114.500|20101210000117.000|CCO|>> Shepard: AND WILL ANYBODY 
20101210000117.000|20101210000119.500|CCO|MOVE IN WHEN IT IS?
20101210000119.500|20101210000122.000|CCO|>>   YOU'RE STRANGE 
