TOP|20101210170002|2010-12-10_1700_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|ede5daf6-047e-11e0-8093-00e0815fe86c
DUR|0:59:55.02
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.04.html
HED|Tax Debate Dominates Agenda; FAA Loses Track of 100,000 Planes; Learning From Home; Verdict in Elizabeth Smart Case
LAN|ENG
LBT|2010-12-10 09:00 America/Los_Angeles
SEG_01|2014-06-18 17:56:39|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101210170006.000|20101210170042.000|SEG|Type=Story
20101210170006.000|20101210170007.000|CCO|EN
20101210170007.000|20101210170008.000|CCO|I'VE EVER BEEN AROUND.
20101210170008.000|20101210170009.000|CCO|AND STEVE TOOK ABOUT FIVE 
20101210170009.000|20101210170010.000|CCO|MINUTES TO HEAR MY STORY BECAUSE
20101210170010.000|20101210170011.000|CCO|HE ASKED ME, WHAT DO YOU DO AND 
20101210170011.000|20101210170012.000|CCO|ALL THIS STUFF?
20101210170012.000|20101210170013.429|CCO|HE SAYS, OH, I KNOW HOW TO DO 
20101210170013.429|20101210170014.857|CCO|THIS.
20101210170014.857|20101210170016.286|CCO|HE SAYS, WE CAN'T SCREW UP YOUR 
20101210170016.286|20101210170017.714|CCO|FAMILY LIFE.
20101210170017.714|20101210170019.143|CCO|FIRST THING OUT OF HIS MOUTH WAS
20101210170019.143|20101210170020.571|CCO|NOT MONEY, HE SAID WE CAN'T 
20101210170020.571|20101210170022.000|CCO|SCREW UP YOUR FAMILY LIFE.
20101210170022.000|20101210170024.000|CCO|HE SAID THE FIRST THING WE HAVE 
20101210170024.000|20101210170026.000|CCO|TO DO IS GET YOU A PLANE.
20101210170026.000|20101210170028.000|CCO|I'M LIKE, OKAY, YOU GOT MY 
20101210170028.000|20101210170030.000|CCO|ATTENTION NOW. 
20101210170030.000|20101210170032.000|CCO|>> WATCH LARRY'S ENTIRE 
20101210170032.000|20101210170033.429|CCO|INTERVIEW WITH GARTH BROOKS 
20101210170033.429|20101210170034.857|CCO|TONIGHT 9:00 EASTERN, ONE OF 
20101210170034.857|20101210170036.286|CCO|LARRY'S FAREWELL INTERVIEWS 
20101210170036.286|20101210170037.714|CCO|BEFORE LARRY RETIRES.
20101210170037.714|20101210170039.143|CCO|DON'T MISS IT.
20101210170039.143|20101210170040.571|CCO|WE'LL BE BACK AT THE TOP OF THE 
20101210170040.571|20101210170042.000|CCO|HOUR.
20101210170042.000|20101210170104.857|SEG|Type=Story
20101210170042.000|20101210170043.429|CCO|>>> HELLO TO YOU ALL, I'M T.J. 
20101210170043.429|20101210170044.857|CCO|HOLMES IN FOR TONY HARRIS.
20101210170044.857|20101210170046.286|CCO|TELL YOU WHAT'S HAPPENING IN 
20101210170046.286|20101210170047.714|CCO|THIS HOUR OF THE NEWSROOM.
20101210170047.714|20101210170049.143|CCO|HERE'S THE PEOPLE BEHIND TODAY'S
20101210170049.143|20101210170050.571|CCO|STORIES.
20101210170050.571|20101210170052.000|CCO|TALKING ABOUT UNFINISHED 
20101210170052.000|20101210170054.500|CCO|BUSINESS IN WASHINGTON.
20101210170054.500|20101210170057.000|CCO|TAX CUTS, WILL THEY, WILL THEY 
20101210170057.000|20101210170059.500|CCO|NOT PASS?
20101210170059.500|20101210170102.000|CCO|WE'RE DIGGING DEEPER ON HOW 
20101210170102.000|20101210170103.429|CCO|THINGS LEFT UNDONE IN 
20101210170103.429|20101210170104.857|CCO|WASHINGTON.
20101210170104.857|20101210170113.667|SEG|Type=Story
20101210170104.857|20101210170106.286|CCO|>>> ALSO DANGER IN THE SKY, WHAT
20101210170106.286|20101210170107.714|CCO|THE FAA DOES NOT KNOW ABOUT THE 
20101210170107.714|20101210170109.143|CCO|MORE THAN 100,000 PLANES OUT 
20101210170109.143|20101210170110.571|CCO|THERE.
20101210170110.571|20101210170112.000|CCO|HOW THEY COULD POSSIBLY POSE A 
20101210170112.000|20101210170113.667|CCO|NATIONAL SECURITY THREAT.
20101210170113.667|20101210170132.000|SEG|Type=Story
20101210170113.667|20101210170115.333|CCO|>>> ALSO, COULD SIMPLY THINKING 
20101210170115.333|20101210170117.000|CCO|ABOUT EATING THIS HOLIDAY SEASON
20101210170117.000|20101210170118.667|CCO|AND MAYBE EATING THAT HOLIDAY 
20101210170118.667|20101210170120.333|CCO|CHOCOLATE, COULD THAT ACTUALLY 
20101210170120.333|20101210170122.000|CCO|BE AS SATISFYING AS ACTUALLY 
20101210170122.000|20101210170123.429|CCO|EATING IT?
20101210170123.429|20101210170124.857|CCO|YES, JUST THINKING ABOUT IT.
20101210170124.857|20101210170126.286|CCO|ONE OF THE TOP STORIES ONLINE 
20101210170126.286|20101210170127.714|CCO|SHOWS HOW OBSESSIONS WITH 
20101210170127.714|20101210170129.143|CCO|HOLIDAY GOODIES COULD ACTUALLY 
20101210170129.143|20101210170130.571|CCO|HELP YOU EAT LESS.
20101210170130.571|20101210170132.000|CCO|YOU MAY WANT TO HEAR THAT ONE. 
