TOP|20101210000001|2010-12-10_0000_US_KABC_Eyewitness_News_4PM
COL|Communication Studies Archive, UCLA 
UID|6f68edd2-03f0-11e0-9a86-00e0815fe83e
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-09 16:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:28|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101210000004.636|20101210005956.000|SEG|Type=Story
20101210000004.636|20101210000005.545|CCO|OM WITH THE LATEST
20101210000005.545|20101210000006.455|CCO|DEVELOPMENTS.
20101210000006.455|20101210000007.364|CCO|>> PRINCE CHARLES WAS FORCED
20101210000007.364|20101210000008.273|CCO|TO PUSH HIS WIFE TO THE 
20101210000008.273|20101210000009.182|CCO|FLOOR OF THEIR LIMO TODAY 
20101210000009.182|20101210000010.091|CCO|AFTER ABOUT 20 ANGRY 
20101210000010.091|20101210000011.000|CCO|PROTESTERS CONVERGED ON 
20101210000011.000|20101210000012.429|CCO|THEIR ROYAL CAR.
20101210000012.429|20101210000013.857|CCO|THE GROUP POUNDED ON THE CAR
20101210000013.857|20101210000015.286|CCO|DOORS, BROKE WINDOWS AND 
20101210000015.286|20101210000016.714|CCO|SCREAMED THINGS LIKE OFF 
20101210000016.714|20101210000018.143|CCO|WITH THEIR HEADS.
20101210000018.143|20101210000019.571|CCO|IT WAS ALL IN REACTION TO A 
20101210000019.571|20101210000021.000|CCO|TUITION INCREASE THAT WAS 
20101210000021.000|20101210000022.429|CCO|MADE OFFICIAL IN ENGLAND 
20101210000022.429|20101210000023.857|CCO|TODAY.
20101210000023.857|20101210000025.286|CCO|>> THEY MAY BE PLANNING THE 
20101210000025.286|20101210000026.714|CCO|MOST ANTICIPATED WEDDING OF 
20101210000026.714|20101210000028.143|CCO|THE DECADE, BUT THIS IS WHAT
20101210000028.143|20101210000029.571|CCO|THE FATHER OF THE GROOM, 
20101210000029.571|20101210000031.000|CCO|PRINCE CHARLES, HAD TO 
20101210000031.000|20101210000033.500|CCO|ENDURE AS A SWARM OF ANGRY 
20101210000033.500|20101210000036.000|CCO|PROTESTERS ATTACKED HIS 
20101210000036.000|20101210000038.500|CCO|ROYAL LIMOUSINE TODAY.
20101210000038.500|20101210000041.000|CCO|THEY WERE PASSING THROUGH 
20101210000041.000|20101210000042.111|CCO|LONDON'S BUSY SHOPPING 
20101210000042.111|20101210000043.222|CCO|DISTRICT ON THE WAY TO THE 
20101210000043.222|20101210000044.333|CCO|THEATER WHEN STUDENTS 
20101210000044.333|20101210000045.444|CCO|REVOLTING AGAINST A 
20101210000045.444|20101210000046.556|CCO|CONTROVERSIAL TUITION 
20101210000046.556|20101210000047.667|CCO|INCREASE SURROUNDED THEIR 
20101210000047.667|20101210000048.778|CCO|CAR.
20101210000048.778|20101210000049.889|CCO|THEY THREW PAINT AND SMASHED
20101210000049.889|20101210000051.000|CCO|WINDOWS.
20101210000051.000|20101210000053.000|CCO|>> SHOCK WAS CLEARLY SEEN ON
20101210000053.000|20101210000055.000|CCO|CAMILLA'S FACE, BUT THE 
20101210000055.000|20101210000057.000|CCO|COUPLE WAS ABLE TO ESCAPE 
20101210000057.000|20101210000059.000|CCO|THE MELEE UNHARMED.
20101210000059.000|20101210000101.000|CCO|>> IT'S THE WORST POLITICAL 
20101210000101.000|20101210000103.000|CCO|VIOLENCE TO ERUPT IN BRITAIN
20101210000103.000|20101210000105.000|CCO|FOR YEARS.
20101210000105.000|20101210000107.000|CCO|STUDENTS TOOK TO THE STREETS
20101210000107.000|20101210000109.000|CCO|TODAY AFTER THEY AGREED TO 
20101210000109.000|20101210000111.000|CCO|TRIPLE TUITION FEES, PUSHING
20101210000111.000|20101210000113.500|CCO|THROUGH POLICE, THROWING 
20101210000113.500|20101210000116.000|CCO|STONES AT OFFICERS AND 
20101210000116.000|20101210000118.500|CCO|SETTING FIRE TO THE GIANT 
20101210000118.500|20101210000121.000|CCO|CHRISTMAS TREE IN TRAFALGAR 
20101210000121.000|20101210000124.333|CCO|SQUARE.
20101210000124.333|20101210000127.667|CCO|DOZENS OF PEOPLE WERE 
20101210000127.667|20101210000131.000|CCO|ARRESTED.
20101210000131.000|20101210000133.000|CCO| IT'S NOT A WELCOME 
20101210000133.000|20101210000135.000|CCO|DECISION, BUT THE BRITISH 
20101210000135.000|20101210000137.000|CCO|GOVERNMENT SAYS THE TUITION 
20101210000137.000|20101210000139.000|CCO|INCREASE IS NECESSARY AS 
20101210000139.000|20101210000141.000|CCO|PART OF A MASSIVE $127 
20101210000141.000|20101210000142.250|CCO|BILLION ACROSS THE BOARD 
20101210000142.250|20101210000143.500|CCO|SPENDING CUT.
20101210000143.500|20101210000144.750|CCO|THE ARMED FORCES AND THE 
20101210000144.750|20101210000146.000|CCO|ROYAL HOUSEHOLD WILL ALL BE 
20101210000146.000|20101210000147.250|CCO|AFFECTED.
20101210000147.250|20101210000148.500|CCO|>> IT IS A HUGE BURDEN OF 
20101210000148.500|20101210000149.750|CCO|DEBT ON GRADUATES.
20101210000149.750|20101210000151.000|CCO|>> ALTHOUGH STUDENTS KNOW 
20101210000151.000|20101210000152.667|CCO|TODAY'S VOTE CANNOT BE 
20101210000152.667|20101210000154.333|CCO|REVERSED MANY ARE PLANNING 
20101210000154.333|20101210000156.000|CCO|TO CONTINUE THE VIOLENCE.
20101210000156.000|20101210000157.667|CCO|IT'S UNKNOWN IF PRINCE 
20101210000157.667|20101210000159.333|CCO|CHARLES WAS INTENTIONALLY 
20101210000159.333|20101210000201.000|CCO|ATTACKED TODAY.
20101210000201.000|20101210000202.667|CCO|IT'S CLEAR THE HEIR TO THE 
20101210000202.667|20101210000204.333|CCO|THRONE FOUND HIMSELF IN THE 
20101210000204.333|20101210000206.000|CCO|MIDDLE OF THE CHAOS.
20101210000206.000|20101210000207.667|CCO|>> PRINCE CHARLES REMAINED 
20101210000207.667|20101210000209.333|CCO|PRETTY CALM THROUGHOUT THE 
20101210000209.333|20101210000211.000|CCO|ORDEAL.
20101210000211.000|20101210000212.429|CCO|AT ONE POINT HE EVEN ROLLED 
20101210000212.429|20101210000213.857|CCO|DOWN HIS WINDOW AND GAVE 
20101210000213.857|20101210000215.286|CCO|PROTESTERS A THUMB'S UP 
20101210000215.286|20101210000216.714|CCO|SIGN.
20101210000216.714|20101210000218.143|CCO|THE BRITISH PRIME MINISTER 
20101210000218.143|20101210000219.571|CCO|DAVID CAMERON SAYS HE WILL 
20101210000219.571|20101210000221.000|CCO|BE TAKING POLICE TO TASK FOR
20101210000221.000|20101210000222.667|CCO|ALLOWING SUCH AN ANGRY MOB 
20101210000222.667|20101210000224.333|CCO|TO GET SO CLOSE TO THE 
20101210000224.333|20101210000226.000|CCO|FUTURE KING OF ENGLAND.
20101210000226.000|20101210000227.667|CCO|>> THANK YOU, SUBHA.
20101210000227.667|20101210000229.333|CCO|A HOUSE SUSPECTED OF BEING A
20101210000229.333|20101210000231.000|CCO|VIRTUAL BOMB-MAKING FACTORY 
20101210000231.000|20101210000232.250|CCO|BURNS TO THE GROUND IN A 
20101210000232.250|20101210000233.500|CCO|SPECTACULAR FIRE, BUT IT WAS
20101210000233.500|20101210000234.750|CCO|NO ACCIDENT.
20101210000234.750|20101210000236.000|CCO|FIRE OFFICIALS TORCHED THE 
20101210000236.000|20101210000237.250|CCO|HOUSE THEMSELVES TODAY 
20101210000237.250|20101210000238.500|CCO|SAYING IT WAS THE SAFEST 
20101210000238.500|20101210000239.750|CCO|OPTION POSSIBLE.
20101210000239.750|20101210000241.000|CCO|RESIDENTS HAVE BEEN ALLOWED 
20101210000241.000|20101210000242.667|CCO|TO RETURN HOME THERE AND THE
20101210000242.667|20101210000244.333|CCO|CONTROLLED BURN CAUSED LOTS 
20101210000244.333|20101210000246.000|CCO|OF CHAOS.
20101210000246.000|20101210000247.667|CCO|>> YOU CAN SEE BEHIND ME 
20101210000247.667|20101210000249.333|CCO|THAT THE HOME CONTINUES TO 
