TOP|20110126073001|2011-01-26_0730_US_KMEX_Noticiero_Univision_Ultima_Hora
COL|Communication Studies Archive, UCLA 
UID|40fba5b4-2922-11e0-8d62-001517add60e
DUR|0:29:48.72
VID|640x480
CMT|
LAN|SPA
LBT|2011-01-25 23:30 America/Los_Angeles
SEG_01|2014-02-14 18:23:17|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110126073003.000|20110126075949.000|SEG|Type=Story
20110126073003.000|20110126073005.000|CC1|ilusión?.                       
20110126073005.000|20110126073054.000|CC1|? Cada lugar, cada rincón?.     
20110126073054.000|20110126073106.000|CC1|??? ??? .                       
20110126073106.000|20110126073114.000|CC1|,>> (Llantos).                  
20110126073114.000|20110126073120.000|CC1|>> Cada noche el mismo dilema,  
20110126073120.000|20110126073122.000|CC1|todo lo que tienen es su casa   
20110126073122.000|20110126073131.000|CC1|móvil .                         
20110126073131.000|20110126073135.000|CC1|>> Teníamos casa , pero ahora   
20110126073135.000|20110126073145.000|CC1|solo nos quedamos con esto.     
20110126073145.000|20110126073153.000|CC1|>> Voluntariuos se preparaban   
20110126073153.000|20110126073201.000|CC1|para cuantificar este problema. 
20110126073201.000|20110126073206.000|CC1|>> Luisa salió a contar.        
20110126073206.000|20110126073212.000|CC1|>> El gobierno quiere que       
20110126073212.000|20110126073212.000|CC1|contemos a todos los            
20110126073212.000|20110126073220.000|CC1|desamparados.                   
20110126073220.000|20110126073223.000|CC1|>> Le da tristeza a uno ver     
20110126073223.000|20110126073229.000|CC1|tanto sufrimiento.              
20110126073229.000|20110126073242.000|CC1|>> Se estima que en Los Ángeles 
20110126073242.000|20110126073246.000|CC1|hay cerca de 52.000 personas en 
20110126073246.000|20110126073253.000|CC1|estado de indigencia.           
20110126073253.000|20110126073259.000|CC1|>> Regresamos , muchas de estás 
20110126073259.000|20110126073305.000|CC1|personas eran profesionales.    
20110126073305.000|20110126073312.000|CC1|>> Si quiere participar en el   
20110126073312.000|20110126073316.000|CC1|voluntariado puede hacerlo .    
20110126073316.000|20110126073318.000|CC1|>> Noticias 34 Univisión Los    
20110126073318.000|20110126073325.000|CC1|Ángeles .                       
20110126073325.000|20110126073329.000|CC1|>> Terminar con esta nota final 
20110126073329.000|20110126073340.000|CC1|feliz de las nominaciones.      
20110126073340.000|20110126073345.000|CC1|>> La cinta BEUTIFUL ha sido    
20110126073345.000|20110126073348.000|CC1|nominada a los premios oscar    
20110126073348.000|20110126073359.000|CC1|Buenas noches .                 
20110126073359.000|20110126073408.000|CC1|>> Hoy los padres de familia    
20110126073408.000|20110126073420.000|CC1|están sumamente indignados , ya 
20110126073420.000|20110126073423.000|CC1|que , ellos Han pedido separarse
20110126073423.000|20110126073428.000|CC1|del distrito.                   
20110126073428.000|20110126073433.000|CC1|>> Es injusticia que hechen     
20110126073433.000|20110126073434.000|CC1|nuestras  peticiones a la       
20110126073434.000|20110126073439.000|CC1|basura.                         
20110126073439.000|20110126073444.000|CC1|>> Las juntamos con mucho       
20110126073444.000|20110126073455.000|CC1|esfuerzo , nos allegamos a la   
20110126073455.000|20110126073501.000|CC1|ley , nos queremos separar del  
20110126073501.000|20110126073508.000|CC1|distrito , con el fin de que nos
20110126073508.000|20110126073516.000|CC1|manden a otras escuela, en donde
20110126073516.000|20110126073517.000|CC1|mezclen a niños pequeños y niños
20110126073517.000|20110126073526.000|CC1|grandes.                        
20110126073526.000|20110126073534.000|CC1|>> En una carta Han dicho que   
20110126073534.000|20110126073540.000|CC1|las firmas solo serán validas si
20110126073540.000|20110126073545.000|CC1|es que los firmantes se         
20110126073545.000|20110126073547.000|CC1|presenten con su cedula de      
20110126073547.000|20110126073558.000|CC1|identidad.                      
20110126073558.000|20110126073601.000|CC1|>> los padres aseguran que son  
20110126073601.000|20110126073608.000|CC1|violados sus derechos.          
20110126073608.000|20110126073613.000|CC1|>> Mañana y el Jueves se        
20110126073613.000|20110126073614.000|CC1|llevarán a cabo las             
20110126073614.000|20110126073620.000|CC1|verificaciones de firma.        
20110126073620.000|20110126073620.000|CC1|>> Desde Los Ángeles volvemos   
20110126073620.000|20110126073621.000|CC1|desde el centro de la noticia a 
20110126073621.000|20110126073622.000|CC1|tomar contacto con ustedes.     
20110126073622.000|20110126073628.000|CC1|Adelante estudios. .            
20110126073628.000|20110126073641.000|CC1|>> Mientras tanto permanece     
20110126073641.000|20110126073643.000|CC1|vigente la alertaen el aero de  
20110126073643.000|20110126073650.000|CC1|Los Ángeles .                   
20110126073650.000|20110126073659.000|CC1|>> El despliege de seguridad    
20110126073659.000|20110126073708.000|CC1|tambiñn fue visible en el       
20110126073708.000|20110126073719.000|CC1|fallecimiento de jackson .      
20110126073719.000|20110126073729.000|CC1|>> Michael Carona es convicto de
20110126073729.000|20110126073733.000|CC1|poor manipulacion de testigo .  
20110126073733.000|20110126073740.000|CC1|>> ??? ??? .                    
20110126073740.000|20110126073745.000|CC1|>> Este día se presento una     
20110126073745.000|20110126073753.000|CC1|doble caídas en los precios de  
20110126073753.000|20110126073757.000|CC1|la viviendas en más de 20       
20110126073757.000|20110126073811.000|CC1|estados  de Estados Unidos .    
20110126073811.000|20110126073816.000|CC1|>> Las propuestas de el aumento 
20110126073816.000|20110126073821.000|CC1|de los postgrados en la         
20110126073821.000|20110126073827.000|CC1|educaciónion superior aumentara 
20110126073827.000|20110126073836.000|CC1|aproximadamente un 10%.         
20110126073836.000|20110126073843.000|CC1|>> Mañana alcaldes de las ciudad
20110126073843.000|20110126073849.000|CC1|es más grandes de California se 
20110126073849.000|20110126073850.000|CC1|reuniran con Jerry Brown        
20110126073850.000|20110126073855.000|CC1|(Gobernador de California) .    
20110126073855.000|20110126073902.000|CC1|>> El Presidente Barack Obama   
20110126073902.000|20110126073903.000|CC1|rindió su segundo informe en el 
20110126073903.000|20110126073909.000|CC1|congreso.                       
20110126073909.000|20110126073912.000|CC1|>> Esta noche hablamos de las   
20110126073912.000|20110126073920.000|CC1|reacciones al mensaje.          
20110126073920.000|20110126073924.000|CC1|>> Hoy la comunidad latino      
