TOP|20101225070001|2010-12-25_0700_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|b7552a2a-0ff8-11e0-b553-001517add60e
DUR|0:29:30.23
VID|640x428
CMT|
LAN|SPA
LBT|2010-12-24 23:00 America/Los_Angeles
SEG_01|2014-02-14 18:20:16|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101225070051.000|20101225072931.000|SEG|Type=Story
20101225070051.000|20101225070051.000|CC1|.                               
20101225070051.000|20101225070058.000|CC1|>> (m.                          
20101225070058.000|20101225070102.000|CC1|>> Buenos días que examñnes se  
20101225070102.000|20101225070105.000|CC1|hizo hoy?.                      
20101225070105.000|20101225070108.000|CC1|>> Hace cuanto que no se hacia  
20101225070108.000|20101225070111.000|CC1|una prueba?.                    
20101225070111.000|20101225070115.000|CC1|>> Hace dos años porque no tenía
20101225070115.000|20101225070118.000|CC1|seguros.                        
20101225070118.000|20101225070123.000|CC1|>> Miles personas de la         
20101225070123.000|20101225070126.000|CC1|comunidad latina se hicieron los
20101225070126.000|20101225070129.000|CC1|examñnes.                       
20101225070129.000|20101225070133.000|CC1|>> Gracias por traer a sus      
20101225070133.000|20101225070138.000|CC1|esposas a que se hagan estas    
20101225070138.000|20101225070142.000|CC1|importantes pruebas.            
20101225070142.000|20101225070153.000|CC1|>> Es una cosa muy sencilla que 
20101225070153.000|20101225070154.000|CC1|ayuda al Cáncer y tambiñn al    
20101225070154.000|20101225070158.000|CC1|sida.                           
20101225070158.000|20101225070201.000|CC1|>> No quiero propagar loo que   
20101225070201.000|20101225070204.000|CC1|pueda yo tener .                
20101225070204.000|20101225070211.000|CC1|>> Hay que estar consciente de  
20101225070211.000|20101225070214.000|CC1|que hay que seguir viviendo.    
20101225070214.000|20101225070220.000|CC1|>> Acá tienen una cosa que es   
20101225070220.000|20101225070223.000|CC1|normal, tambiñn miramos acá en  
20101225070223.000|20101225070226.000|CC1|la piel, la posibilidad de un   
20101225070226.000|20101225070230.000|CC1|Cáncer .                        
20101225070230.000|20101225070235.000|CC1|>> Cuidados que salvan vidas,   
20101225070235.000|20101225070242.000|CC1|una de las cosas más emotivas es
20101225070242.000|20101225070247.000|CC1|saber el sexo del bebñ .        
20101225070247.000|20101225070251.000|CC1|>> A ver que sexo es?.          
20101225070251.000|20101225070254.000|CC1|>> Un varon, felicidades.       
20101225070254.000|20101225070302.000|CC1|>> La cadena más concurrida fue 
20101225070302.000|20101225070304.000|CC1|cuando las personas llegaron    
20101225070304.000|20101225070308.000|CC1|para su examen .                
20101225070308.000|20101225070314.000|CC1|>> Las consultas de los         
20101225070314.000|20101225070318.000|CC1|dentistas tambiñn fueron muy    
20101225070318.000|20101225070323.000|CC1|populares, en un año más de diez
20101225070323.000|20101225070328.000|CC1|mil de los televidentes tuvieron
20101225070328.000|20101225070335.000|CC1|examñnes gratis.                
20101225070335.000|20101225070336.000|CC1|>> El agradacimiento es         
20101225070336.000|20101225070342.000|CC1|infinito.                       
20101225070342.000|20101225070344.000|CC1|>> Es impresionante como        
20101225070344.000|20101225070347.000|CC1|esperabaan en fila.             
20101225070347.000|20101225070351.000|CC1|>> Personas que no habían visto 
20101225070351.000|20101225070354.000|CC1|nunca un doctor.                
20101225070354.000|20101225070403.000|CC1|>> Aquellos niños que no fueron 
20101225070403.000|20101225070405.000|CC1|a las cadenas recibieron ayuda y
20101225070405.000|20101225070408.000|CC1|los regalos.                    
20101225070408.000|20101225070412.000|CC1|>> El juguete llega en el       
20101225070412.000|20101225070422.000|CC1|momento apropiada.              
20101225070422.000|20101225070427.000|CC1|>> los niños son personas que   
20101225070427.000|20101225070432.000|CC1|sólo quieren divertirse.        
20101225070432.000|20101225070434.000|CC1|>> Estoy aburrida.              
20101225070434.000|20101225070440.000|CC1|>> Por eso se les brinda        
20101225070440.000|20101225070444.000|CC1|juguetes a todos los pacientes. 
20101225070444.000|20101225070450.000|CC1|>> Sólo hacemos algo en Navidad,
20101225070450.000|20101225070455.000|CC1|los niños reciben un juguete por
20101225070455.000|20101225070458.000|CC1|cada semana que están en el     
20101225070458.000|20101225070500.000|CC1|hospital .                      
20101225070500.000|20101225070506.000|CC1|>> En esta fecha el cuarto esta 
20101225070506.000|20101225070509.000|CC1|lleno de juguetes, estamos con  
20101225070509.000|20101225070517.000|CC1|un 50 por ciento, son demasiados
20101225070517.000|20101225070518.000|CC1|niños que no podrán recibir     
20101225070518.000|20101225070521.000|CC1|algo.                           
20101225070521.000|20101225070528.000|CC1|>> Es que ellos olvidan el dolor
20101225070528.000|20101225070528.000|CC1|por un rato.                    
20101225070528.000|20101225070535.000|CC1|>> Como vesmos los juguetes y la
20101225070535.000|20101225070540.000|CC1|buena fe pueden ayudar a        
20101225070540.000|20101225070544.000|CC1|cambiar los ojos de los niños.  
20101225070544.000|20101225070549.000|CC1|>> Cambia su mirada.            
20101225070549.000|20101225070555.000|CC1|>> No hay duda que ñl mejor     
20101225070555.000|20101225070559.000|CC1|regalos es el regalo de la vida.
20101225070559.000|20101225070609.000|CC1|>> Para ñl y sus padres, este   
20101225070609.000|20101225070615.000|CC1|niño es un milagro de Navidad . 
20101225070615.000|20101225070617.000|CC1|>> La persistencia de ella, es  
20101225070617.000|20101225070622.000|CC1|lo que salvo la vida de su hijo.
20101225070622.000|20101225070626.000|CC1|>> Sñ que me quiere, pero ya no 
20101225070626.000|20101225070630.000|CC1|rie, pero ñl ya no esta         
20101225070630.000|20101225070633.000|CC1|contento.                       
20101225070633.000|20101225070639.000|CC1|>> La combinacion de la ayuda,  
20101225070639.000|20101225070649.000|CC1|ha sido lo que ha hecho que el  
20101225070649.000|20101225070652.000|CC1|niño no deje de pelear.         
20101225070652.000|20101225070658.000|CC1|>> El niño necesita un          
20101225070658.000|20101225070707.000|CC1|transplante de hogado.          
20101225070707.000|20101225070713.000|CC1|>> Nos vieron en las noticias,  
20101225070713.000|20101225070717.000|CC1|ellos pasaron lo mismo que      
20101225070717.000|20101225070719.000|CC1|nosotros, el nos recomendo ir a 
20101225070719.000|20101225070722.000|CC1|Colombia .                      
20101225070722.000|20101225070726.000|CC1|>> ES una decisión dura, porque 
20101225070726.000|20101225070730.000|CC1|el riesgo es que se le complique
20101225070730.000|20101225070733.000|CC1|en el vuelo.                    
20101225070733.000|20101225070740.000|CC1|>> La pareja le dice gracias a  
20101225070740.000|20101225070743.000|CC1|quienes lo apoyaron.            
20101225070743.000|20101225070745.000|CC1|>> La fe continua siendo su     
20101225070745.000|20101225070748.000|CC1|guía.                           
20101225070748.000|20101225070755.000|CC1|>> hace pocos días nos          
20101225070755.000|20101225070756.000|CC1|confirmaron el víaje a Colombia 
20101225070756.000|20101225070759.000|CC1|.                               
20101225070759.000|20101225070804.000|CC1|>> Una historia que nos motiva a
20101225070804.000|20101225070808.000|CC1|ser parte de la donacion de     
20101225070808.000|20101225070810.000|CC1|organos.                        
20101225070810.000|20101225070817.000|CC1|>> Tambiñn cerca de la Navidad  
20101225070817.000|20101225070821.000|CC1|miles de estilistas le dieron   
20101225070821.000|20101225070823.000|CC1|ayuda a las personas de la      
20101225070823.000|20101225070829.000|CC1|tercera edad.                   
20101225070829.000|20101225070833.000|CC1|>> tuvieron la cita para ayudar 
20101225070833.000|20101225070837.000|CC1|a la vejexz.                    
20101225070837.000|20101225070842.000|CC1|>> Ella no mira, había un señor 
20101225070842.000|20101225070848.000|CC1|que me hizo llorar porque si    
20101225070848.000|20101225070850.000|CC1|sientes la conexion en las      
20101225070850.000|20101225070851.000|CC1|personas.                       
20101225070851.000|20101225070857.000|CC1|>> Esto fue lo que pasó con los 
20101225070857.000|20101225070901.000|CC1|estilistas de Los Ángeles que   
20101225070901.000|20101225070903.000|CC1|ayudaron a las personas de la   
20101225070903.000|20101225070905.000|CC1|tercera edad.                   
20101225070905.000|20101225070909.000|CC1|>> Porque no ayudar a la gente  
20101225070909.000|20101225070914.000|CC1|que quiere estar con uno?.      
20101225070914.000|20101225070918.000|CC1|>> Hoy nada le impidio que la   
20101225070918.000|20101225070920.000|CC1|trataran como reina.            
20101225070920.000|20101225070927.000|CC1|>> Me dicen mis amigos que me   
20101225070927.000|20101225070929.000|CC1|quedo lindo, estaba muy quemado 
20101225070929.000|20101225070931.000|CC1|mi pelo.                        
20101225070931.000|20101225070936.000|CC1|>> El tiempo es oro, hay que    
20101225070936.000|20101225070940.000|CC1|regalarle eso a las personas que
20101225070940.000|20101225070945.000|CC1|nos cambiaron la vida.          
20101225070945.000|20101225070951.000|CC1|>> Así se peinaron las personas 
20101225070951.000|20101225070956.000|CC1|de nuestra comunidad latina, el 
20101225070956.000|20101225070959.000|CC1|cabello blanco lucira bien.     
20101225070959.000|20101225071004.000|CC1|>> Ellos nos han dado mucho de  
20101225071004.000|20101225071007.000|CC1|sus años, me siento orgullosa de
20101225071007.000|20101225071011.000|CC1|cooperar.                       
20101225071011.000|20101225071015.000|CC1|>> Fueron más de cien personas  
20101225071015.000|20101225071019.000|CC1|que recibieron la ayuda de la   
20101225071019.000|20101225071021.000|CC1|cadena de gente buena.          
20101225071021.000|20101225071028.000|CC1|>> Esto se hace cuando las      
20101225071028.000|20101225071029.000|CC1|personas juntas sus corazónes   
20101225071029.000|20101225071034.000|CC1|por eso la cadena de gente buena
20101225071034.000|20101225071038.000|CC1|continua.                       
20101225071038.000|20101225071042.000|CC1|>> Gracias, el buen corazón hace
20101225071042.000|20101225071045.000|CC1|que esto siga ayudando.         
20101225071045.000|20101225071049.000|CC1|>> Lo mejor es que todos podemos
20101225071049.000|20101225071054.000|CC1|ser parte de ella, usted puede  
20101225071054.000|20101225071056.000|CC1|ser el eslabon.                 
20101225071056.000|20101225071102.000|CC1|>> no sabemos porque Santa      
20101225071102.000|20101225071105.000|CC1|estuvo en canada haciendo wind  
20101225071105.000|20101225071113.000|CC1|surf, pero ñl lo hace para crear
20101225071113.000|20101225071116.000|CC1|conciencia para los necesitados.
20101225071116.000|20101225071121.000|CC1|>> Santa salío de polo norte.   
20101225071121.000|20101225071125.000|CC1|>> Al regresar... .             
20101225071125.000|20101225071127.000|CC1|>> Hay dueños de restorant que  
20101225071127.000|20101225071130.000|CC1|le dan una cena de Navidad a    
20101225071130.000|20101225071137.000|CC1|muchas personas.                
20101225071137.000|20101225071145.000|CC1|>> en los deportes, este año nos
20101225071145.000|20101225071146.000|CC1|dejan varias curiosidades.      
20101225071146.000|20101225071329.000|SEG_01|Type=Commercial
