TOP|20101216020001|2010-12-16_0200_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|314ce7c0-08b8-11e0-a8d3-00e0815ffae2
DUR|0:29:55.02
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-15 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:38|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101216020006.714|20101216022956.000|SEG|Type=Story
20101216020006.714|20101216020008.143|CCO|MPACTO
20101216020008.143|20101216020009.571|CCO|Representa la esperanza de 
20101216020009.571|20101216020011.000|CCO|millones de familias.
20101216020011.000|20101216020016.000|CCO|[ Idioma no español ].
20101216020016.000|20101216020021.000|CCO|>> Estoy convencido que tal vez 
20101216020021.000|20101216020026.000|CCO|no es perfecto.
20101216020026.000|20101216020031.000|CCO|Esas fueron las palabras despuñs
20101216020031.000|20101216020034.333|CCO|de que el senado aprobara el 
20101216020034.333|20101216020037.667|CCO|plan de recrotes de impuestos 
20101216020037.667|20101216020041.000|CCO|algo que podría ayudar a corto 
20101216020041.000|20101216020044.333|CCO|plazo.
20101216020044.333|20101216020047.667|CCO|>> Esto va ayudar a toda la 
20101216020047.667|20101216020051.000|CCO|nación.
20101216020051.000|20101216020054.333|CCO|Podrá pagar menos impuestos.
20101216020054.333|20101216020057.667|CCO|Y el hecho es que tengamos más 
20101216020057.667|20101216020101.000|CCO|capital en nuestro presupuesto 
20101216020101.000|20101216020104.333|CCO|disponible.
20101216020104.333|20101216020107.667|CCO|>> La noticia ha dejado una 
20101216020107.667|20101216020111.000|CCO|propuesta para salir del bache 
20101216020111.000|20101216020114.333|CCO|que se encuentran.
20101216020114.333|20101216020117.667|CCO|>> Me parece bien porque la 
20101216020117.667|20101216020121.000|CCO|necesidad es bastante alta No?
20101216020121.000|20101216020126.000|CCO|>> El plan podría ayudar a 
20101216020126.000|20101216020131.000|CCO|diferentes familias.
20101216020131.000|20101216020136.000|CCO|>> Es entre 5 y 6 mil dólares.
20101216020136.000|20101216020141.000|CCO|>> Martín Vásquez tiene varios 
20101216020141.000|20101216020144.333|CCO|meses sin trabajo.
20101216020144.333|20101216020147.667|CCO|>> para todos sería, es la mejor
20101216020147.667|20101216020151.000|CCO|noticia.
20101216020151.000|20101216020156.000|CCO|>> Tendrá que pasar ahora por la
20101216020156.000|20101216020201.000|CCO|cámara de representantes.
20101216020201.000|20101216020204.333|CCO|Se mantendrán en el mismo nivel.
20101216020204.333|20101216020207.667|CCO|>> Se espera que la propuesta 
20101216020207.667|20101216020211.000|CCO|sea analizada pero es en este 
20101216020211.000|20101216020216.000|CCO|lugar donde está una gran 
20101216020216.000|20101216020221.000|CCO|oposición demócrata.
20101216020221.000|20101216020226.000|CCO|Ahora regresamos al estudio.
20101216020226.000|20101216020231.000|CCO|>> Mientras tanto están en otro 
20101216020231.000|20101216020236.000|CCO|lado de la ley.
20101216020236.000|20101216020241.000|CCO|Se mostró desnudo de varias 
20101216020241.000|20101216020244.333|CCO|mujeres, esta jubilado y se 
20101216020244.333|20101216020247.667|CCO|sospecha que puede estar fuera 
20101216020247.667|20101216020251.000|CCO|del país.
20101216020251.000|20101216020256.000|CCO|>> Hoy es el día más peligroso, 
20101216020256.000|20101216020301.000|CCO|el día que los reclamos por 
20101216020301.000|20101216020306.000|CCO|accidente dan un salto.
20101216020306.000|20101216020311.000|CCO|Otros días son el 15 de febrero 
20101216020311.000|20101216020313.000|CCO|y el 5 de septiembre.
20101216020313.000|20101216020315.000|CCO|Y es contraindicado mezclar 
20101216020315.000|20101216020317.000|CCO|alchool y volante.
20101216020317.000|20101216020319.000|CCO|Se unieron para enviar el 
20101216020319.000|20101216020321.000|CCO|mensaje.
20101216020321.000|20101216020326.000|CCO|Adelante Norma.
20101216020326.000|20101216020331.000|CCO|>> Que tal Buenas tardes.
20101216020331.000|20101216020333.500|CCO|Los cónsules recuerdan que tomar
20101216020333.500|20101216020336.000|CCO|alchool y manejar es un delito 
20101216020336.000|20101216020338.500|CCO|caro.
20101216020338.500|20101216020341.000|CCO|Podría afectar.
20101216020341.000|20101216020344.333|CCO|>> Ni mi madre ni mi padre, me 
20101216020344.333|20101216020347.667|CCO|encantaría que estuvieran 
20101216020347.667|20101216020351.000|CCO|ahorita conmigo.
20101216020351.000|20101216020354.333|CCO|>> Esa nostalgia por los seres 
20101216020354.333|20101216020357.667|CCO|amados se incrementa en esta 
20101216020357.667|20101216020401.000|CCO|epoca de navidad.
20101216020401.000|20101216020403.500|CCO|Podrían tratar de aliviar su 
20101216020403.500|20101216020406.000|CCO|dolor.
