TOP|20110116060001|2011-01-16_0600_US_KCBS_48_Hours
COL|Communication Studies Archive, UCLA 
UID|382fcb36-213e-11e0-ab0f-001517add6fa
DUR|0:59:49.65
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-15 22:00 America/Los_Angeles
SEG_01|2014-02-14 18:22:21|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110116060002.000|20110116060002.000|XDS|%  NETWORK: CBS
20110116060002.000|20110116060002.000|XDS|%    TITLE: VVA5NE
20110116060002.000|20110116060002.000|XDS|%     CALL:   
20110116060007.000|20110116060007.000|XDS|%    TITLE:   
20110116060009.000|20110116060009.000|XDS|%    TITLE: LET18WK05
20110116060012.000|20110116060012.000|XDS|%    TITLE:   
20110116060013.000|20110116060013.000|XDS|%    TITLE: 48HRS-1104-001
20110116060029.000|20110116065950.000|SEG|Type=Story
20110116060029.000|20110116060030.000|CC1|>> BETWEEN THE BARSTOW AREA AND 
20110116060030.000|20110116060033.000|CC1|LCHG, I MEAN, THERE'S JUST      
20110116060033.000|20110116060035.000|CC1|THOUSANDS OF SQUARE MILES OF    
20110116060035.000|20110116060035.000|CC1|DESERT.                         
20110116060035.000|20110116060037.000|CC1|>> LEISA HURST COULD HAVE BEEN  
20110116060037.000|20110116060039.000|CC1|ANYWHERE IN THIS MASSIVE        
20110116060039.000|20110116060042.000|CC1|DISEFORT OF SAN BERNARDINO      
20110116060042.000|20110116060043.000|CC1|COUNTY.                         
20110116060043.000|20110116060044.000|CC1|>> GO AHEAD.                    
20110116060044.000|20110116060046.000|CC1|>> THERE WERE HUNDREDS OF PEOPLE
20110116060046.000|20110116060048.000|CC1|AND EXTENSIVE AMOUNT OF         
20110116060048.000|20110116060049.000|CC1|RESOURCES THAT WERE UTILIZEED TO
20110116060049.000|20110116060056.000|CC1|TRY TO SEARCH FOR LEISA.        
20110116060056.000|20110116060058.000|CC1|>> MY MOM WAS VERY PRETTY AND   
20110116060058.000|20110116060100.000|CC1|FULL OF LIFE.                   
20110116060100.000|20110116060102.000|CC1|>> MY DAUGHTER, LEISA HURST,    
20110116060102.000|20110116060106.000|CC1|TURNED OUT TO BE A GREAT MOM TO 
20110116060106.000|20110116060107.000|CC1|THOSE TWO GIRLS.                
20110116060107.000|20110116060108.000|CC1|>> BEFORE LEISA HURST'S         
20110116060108.000|20110116060109.000|CC1|DISAPPEARANCE, SHE BECAME       
20110116060109.000|20110116060111.000|CC1|INVOLVED IN A RELATIONSHIP.     
20110116060111.000|20110116060113.000|CC1|LEISA HURST BELIEVED THAT JEAMI 
20110116060113.000|20110116060115.000|CC1|CHIAPULIS WAS A GREAT GUY AND   
20110116060115.000|20110116060117.000|CC1|THAT HE'D FALLEN IN LOVE WITH   
20110116060117.000|20110116060120.000|CC1|HER AND HER TWO CHILDREN.       
20110116060120.000|20110116060122.000|CC1|>> HE REMINDED ME OF A PERSON   
20110116060122.000|20110116060123.000|CC1|THAT WANTED TO BE WITH KIDS ALL 
20110116060123.000|20110116060124.000|CC1|THE TIME.                       
20110116060124.000|20110116060125.000|CC1|>> JEAMI CHIAPULIS SAID THAT HE 
20110116060125.000|20110116060127.000|CC1|WAS A COMBAT VETERAN IN BOTH    
20110116060127.000|20110116060132.000|CC1|IRAQ AND AFGHANISTAN.           
20110116060132.000|20110116060134.000|CC1|>> SHE WANTED TO MARRY JEAMI    
20110116060134.000|20110116060136.000|CC1|CHIAPULIS AND BECOME A FAMILY   
20110116060136.000|20110116060139.000|CC1|WITH JEAMI.                     
20110116060139.000|20110116060143.000|CC1|>> JANUARY 22, 2009, LEISA HURST
20110116060143.000|20110116060148.000|CC1|TOOK HER DAUGHTER TO SCHOOL.    
20110116060148.000|20110116060149.000|CC1|AFTER DROPPING HER DAUGHTER OFF 
20110116060149.000|20110116060154.000|CC1|AT SCHOOL, SHE JUST VANISHED.   
20110116060154.000|20110116060155.000|CC1|>> I WAS JUST DEVASTATED AND    
20110116060155.000|20110116060158.000|CC1|SCARED.                         
20110116060158.000|20110116060200.000|CC1|LEISA BECAME MISSING AND WE WENT
20110116060200.000|20110116060201.000|CC1|OUT LOOKING FOR HER, AND WE KEPT
20110116060201.000|20110116060202.000|CC1|LOOKING FOR HER.                
20110116060202.000|20110116060204.000|CC1|>> YOU SHOULD ALREADY ALL BE    
20110116060204.000|20110116060206.000|CC1|ASSIGNED TO A SEARCH TEAM.      
