TOP|20110115070001|2011-01-15_0700_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|3e5f251c-2079-11e0-b5ca-001517add6f2
DUR|0:29:44.28
VID|640x480
CMT|
LAN|SPA
LBT|2011-01-14 23:00 America/Los_Angeles
SEG_01|2014-02-14 18:22:19|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110115070147.000|20110115072945.000|SEG|Type=Story
20110115070147.000|20110115070156.000|CC1|>> Quñ tal, muy buenas noches.  
20110115070156.000|20110115070201.000|CC1|>> En información de última     
20110115070201.000|20110115070209.000|CC1|hora, se registra una           
20110115070209.000|20110115070211.000|CC1|atrincheramiento en laguna      
20110115070211.000|20110115070211.000|CC1|beach.                          
20110115070211.000|20110115070224.000|CC1|>> le mantendremos informado.   
20110115070224.000|20110115070230.000|CC1|>> Los mñdicos que atienden a la
20110115070230.000|20110115070238.000|CC1|congresista informaron que ha   
20110115070238.000|20110115070238.000|CC1|mejorado paulatinamente,        
20110115070238.000|20110115070243.000|CC1|Giffords y otros 4 permanecen   
20110115070243.000|20110115070243.000|CC1|hospitalizados.                 
20110115070243.000|20110115070249.000|CC1|>> El día de hoy se le dio el   
20110115070249.000|20110115070253.000|CC1|último adiós a una de las       
20110115070253.000|20110115070303.000|CC1|víctimas de la msacre de tuxon. 
20110115070303.000|20110115070308.000|CC1|>> Por cierto aquí, entrará en  
20110115070308.000|20110115070311.000|CC1|vigencia una nueva ley que      
20110115070311.000|20110115070317.000|CC1|cambiará la forma en que los    
20110115070317.000|20110115070321.000|CC1|dueños de armas comprarán       
20110115070321.000|20110115070328.000|CC1|municiones, deberán dejar su    
20110115070328.000|20110115070330.000|CC1|huella.                         
20110115070330.000|20110115070335.000|CC1|>> Es una buena ley a resultado 
20110115070335.000|20110115070339.000|CC1|de todas las tragedias, es algo 
20110115070339.000|20110115070344.000|CC1|que nos va a ayudar a reducir un
20110115070344.000|20110115070347.000|CC1|poco todos los actos de         
20110115070347.000|20110115070349.000|CC1|violencia.                      
20110115070349.000|20110115070354.000|CC1|>> Algunos creen que es         
20110115070354.000|20110115070356.000|CC1|relativamente fácil comprar     
20110115070356.000|20110115070406.000|CC1|armas y esto no ayudará.        
20110115070406.000|20110115070418.000|CC1|>> En Mñxico se arrsta a un     
20110115070418.000|20110115070427.000|CC1|hombre por acusado de haber     
20110115070427.000|20110115070428.000|CC1|secuestrado un niño.            
20110115070428.000|20110115070446.000|CC1|>> Nos vamos a San bernardino   
20110115070446.000|20110115070453.000|CC1|luego de que 3 miembros de una  
20110115070453.000|20110115070503.000|CC1|familia murieran electrocutados.
20110115070503.000|20110115070507.000|CC1|>> Para muchos fueron los       
20110115070507.000|20110115070511.000|CC1|fuertes vientos que ocasionaron 
20110115070511.000|20110115070514.000|CC1|que cayeras este cable.         
20110115070514.000|20110115070519.000|CC1|>> Salían chispas, salimos y    
20110115070519.000|20110115070521.000|CC1|siguió relampagueando muy       
20110115070521.000|20110115070521.000|CC1|fuerte.                         
20110115070521.000|20110115070524.000|CC1|>> Los hechos ocurrieron casi a 
20110115070524.000|20110115070532.000|CC1|las 6 de la mañana, donde los   
20110115070532.000|20110115070536.000|CC1|espeluznantes gritos de dolor se
20110115070536.000|20110115070538.000|CC1|escuchaban bastante fuertes.    
20110115070538.000|20110115070541.000|CC1|>> Yo pensñ que era una persona,
20110115070541.000|20110115070545.000|CC1|pero vi que eran 3 cadáveres y  
20110115070545.000|20110115070549.000|CC1|no sé                           
20110115070549.000|20110115070552.000|CC1|>> Las víctimas son Steve,      
20110115070552.000|20110115070559.000|CC1|Sharon y su hijo JOnathan, todos
20110115070559.000|20110115070601.000|CC1|murieron electrocutados por el  
20110115070601.000|20110115070607.000|CC1|cable que cayó en el patio      
20110115070607.000|20110115070609.000|CC1|trasero.                        
20110115070609.000|20110115070613.000|CC1|>> Mi hermana, mi cuñado y su   
20110115070613.000|20110115070616.000|CC1|hijo ya están en el cielo y     
20110115070616.000|20110115070621.000|CC1|espero que pueda reencontrarme  
20110115070621.000|20110115070621.000|CC1|con ellos.                      
20110115070621.000|20110115070627.000|CC1|>> Al lugar de los hechos llego 
20110115070627.000|20110115070631.000|CC1|el director del departamento de 
20110115070631.000|20110115070633.000|CC1|electricidad.                   
20110115070633.000|20110115070640.000|CC1|>> Quiero exprsar mis           
20110115070640.000|20110115070641.000|CC1|condolencias personalmente.     
20110115070641.000|20110115070647.000|CC1|>> Pero ante los hechos muchos  
20110115070647.000|20110115070651.000|CC1|se mostraron molestos.          
20110115070651.000|20110115070656.000|CC1|>> Hubo que haber 3 personas    
20110115070656.000|20110115070709.000|CC1|muertas pa que pusieran caso.   
20110115070709.000|20110115070714.000|CC1|>> no cabe duda que vienen tpos 
20110115070714.000|20110115070718.000|CC1|difícil, el consejo de Los      
20110115070718.000|20110115070723.000|CC1|Angeles acepta un mínimo        
20110115070723.000|20110115070729.000|CC1|poercentaje de los recortes.    
20110115070729.000|20110115070734.000|CC1|>> Quñ tal, los recortes que se 
20110115070734.000|20110115070740.000|CC1|realizaron hoy son recortes que 
20110115070740.000|20110115070743.000|CC1|todavía no manifestarán lo malo 
20110115070743.000|20110115070744.000|CC1|de la ciudad.                   
20110115070744.000|20110115070755.000|CC1|>> Un tercio de los recortes fue
20110115070755.000|20110115070755.000|CC1|decidido hoy.                   
20110115070755.000|20110115070759.000|CC1|>> Lo que hicimos fue recortar  
20110115070759.000|20110115070802.000|CC1|más o menos 18 millones de      
20110115070802.000|20110115070805.000|CC1|dólares y aún nos faltan.       
20110115070805.000|20110115070810.000|CC1|>> El ceoncejal dijo que se     
20110115070810.000|20110115070811.000|CC1|logró preservar dinero para la  
20110115070811.000|20110115070814.000|CC1|policía .                       
20110115070814.000|20110115070820.000|CC1|>> Se evitó hacer recortes a    
20110115070820.000|20110115070822.000|CC1|servicios esenciales.           
20110115070822.000|20110115070828.000|CC1|>> Por ahora se mantendrá el    
20110115070828.000|20110115070832.000|CC1|mantenimiento de las calles     
20110115070832.000|20110115070833.000|CC1|intacto.                        
20110115070833.000|20110115070836.000|CC1|>> Con los recortes que hicieron
20110115070836.000|20110115070839.000|CC1|a las librerías y a los parques,
20110115070839.000|20110115070841.000|CC1|porque son las cosas que ayudan.
20110115070841.000|20110115070846.000|CC1|>> Parte de la reducción incluyó
20110115070846.000|20110115070852.000|CC1|la oficina del alcalde y el     
20110115070852.000|20110115070904.000|CC1|consejo.                        
20110115070904.000|20110115070907.000|CC1|>>regresamos en vivo.           
20110115070907.000|20110115070916.000|CC1|>> El concejal dijo que los     
20110115070916.000|20110115070921.000|CC1|recortes de su oficina van desde
20110115070921.000|20110115070924.000|CC1|la papelera hasta los gastos    
20110115070924.000|20110115070934.000|CC1|internos.                       
20110115070934.000|20110115070934.000|CC1|>> Del presupuesto nos vamos  la
20110115070934.000|20110115070936.000|CC1|obra de exvacacion que fue      
20110115070936.000|20110115070938.000|CC1|suspendida luego de encontrar   
20110115070938.000|20110115070941.000|CC1|restos humanos.                 
20110115070941.000|20110115070948.000|CC1|Se pidió al alto por el mal     
20110115070948.000|20110115070952.000|CC1|manejo de los restos indígenas. 
20110115070952.000|20110115071000.000|CC1|>> Restaurantes sobre ruedas han
20110115071000.000|20110115071006.000|CC1|entrado en la regulación de     
20110115071006.000|20110115071008.000|CC1|calidad.                        
20110115071008.000|20110115071013.000|CC1|>> Hola quñ tal, ya se cmoeizan 
20110115071013.000|20110115071020.000|CC1|a hacer las inspecciones de     
20110115071020.000|20110115071023.000|CC1|salubridad.                     
20110115071023.000|20110115071029.000|CC1|Hoy hablamos con los dueñlos de 
20110115071029.000|20110115071035.000|CC1|las dos primeras loncheras en   
20110115071035.000|20110115071036.000|CC1|recibir su calificación.        
20110115071036.000|20110115071039.000|CC1|>> Llegaron de sorpresa y por   
20110115071039.000|20110115071048.000|CC1|más de una hora inspeccionaron  
20110115071048.000|20110115071049.000|CC1|meticulosamente.                
20110115071049.000|20110115071052.000|CC1|>> Vieron que todo estuviera en 
20110115071052.000|20110115071055.000|CC1|sus temperaturas.               
20110115071055.000|20110115071101.000|CC1|>> Esta noche los empleados de  
20110115071101.000|20110115071104.000|CC1|este restaurante muestran con   
20110115071104.000|20110115071105.000|CC1|urgullo su calificación.        
20110115071105.000|20110115071109.000|CC1|>> Es lo mejor que nos pudo     
20110115071109.000|20110115071111.000|CC1|haber pasado.                   
20110115071111.000|20110115071116.000|CC1|>> Son aproximadamente unas 10  
20110115071116.000|20110115071121.000|CC1|mil olncheras que funcionan.    
20110115071121.000|20110115071126.000|CC1|>> Todo cmoienza desde las      
20110115071126.000|20110115071129.000|CC1|temperaturas.                   
20110115071129.000|20110115071132.000|CC1|Tiene que mirar su lonchera     
20110115071132.000|20110115071133.000|CC1|limpia.                         
20110115071133.000|20110115071137.000|CC1|>> La mayoría de los dueños     
20110115071137.000|20110115071141.000|CC1|dicen que es algo positivo para 
20110115071141.000|20110115071141.000|CC1|todos.                          
20110115071141.000|20110115071149.000|CC1|>> Es para que estñ más limpio. 
20110115071149.000|20110115071154.000|CC1|>> La segunda lonchera no       
20110115071154.000|20110115071155.000|CC1|recibió la calificación más     
20110115071155.000|20110115071156.000|CC1|alta.                           
20110115071156.000|20110115071159.000|CC1|>> Encontraron 5 cosas que debo 
20110115071159.000|20110115071205.000|CC1|arreglar.                       
20110115071205.000|20110115071211.000|CC1|>> Ahora ramón tendrá que hacer 
20110115071211.000|20110115071215.000|CC1|los cambios necesarios y asegura
20110115071215.000|20110115071219.000|CC1|que la próxima vez tendrá la    
20110115071219.000|20110115071221.000|CC1|letra A.                        
20110115071221.000|20110115071225.000|CC1|>> Si un restaurante no recibe  
20110115071225.000|20110115071230.000|CC1|la letra A puede esperar 6 meses
20110115071230.000|20110115071236.000|CC1|hasta la próxima inspección, o  
20110115071236.000|20110115071255.000|CC1|pagar.                          
20110115071255.000|20110115071302.000|CC1|>> En información               
20110115071302.000|20110115071305.000|CC1|internacionale, murieron        
20110115071305.000|20110115071309.000|CC1|personas entre militares y      
20110115071309.000|20110115071314.000|CC1|narcotraficantes en Mñxico.     
20110115071314.000|20110115071322.000|CC1|>> entre hay delicncuentes y    
20110115071322.000|20110115071322.000|CC1|soldados.                       
20110115071322.000|20110115071328.000|CC1|>> El Presidente de Guatemala   
