TOP|20101208140001|2010-12-08_1400_US_CNN_Newsroom
COL|Communication Studies Archive, UCLA 
UID|735e03d2-02d3-11e0-b659-00e0815fe826
DUR|0:59:55.02
VID|640x480
CMT|
TPF|transcripts.cnn.com|cnr.01.html
HED|Elizabeth Edwards' Legacy of Strength; Pres. Obama Slammed Over Tax Deal; Falcon 9 Rocket Launch Aborted; Wall Street Reacts to President's Tax Deal Proposal; Remembering John Lennon; Students Take Digital Detox
LAN|ENG
LBT|2010-12-08 06:00 America/Los_Angeles
SEG_01|2014-06-18 17:48:28|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101208140005.000|20101208140031.000|SEG|Type=Story
20101208140005.000|20101208140006.000|CCO| LAUNCHING.
20101208140006.000|20101208140007.000|CCO|OUT THE TOP OF THE TIME WARNER 
20101208140007.000|20101208140008.000|CCO|SYSTEM. 
20101208140008.000|20101208140009.000|CCO|>> SAME BRAIN TRUST.
20101208140009.000|20101208140010.000|CCO|ONE'S TV AND ONE'S AERO NAUTICAL
20101208140010.000|20101208140011.000|CCO|ENGINEERING. 
20101208140011.000|20101208140011.833|CCO|>> THERE YOU GO.
20101208140011.833|20101208140012.667|CCO|INHERENT DANGERS IN BOTH. 
20101208140012.667|20101208140013.500|CCO|>> THAT DOES IT FOR US.
20101208140013.500|20101208140014.333|CCO|WE'LL SEE YOU TOMORROW MORNING.
20101208140014.333|20101208140019.333|SEG_01|Type=Commercial
20101208140014.333|20101208140015.167|CCO|    
20101208140015.167|20101208140016.000|CCO|    --Captions by VITAC--
20101208140016.000|20101208140016.833|CCO|        
20101208140016.833|20101208140017.667|CCO|        www.vitac.com
20101208140017.667|20101208140018.500|CCO|                
20101208140018.500|20101208140019.333|CCO|                
20101208140019.333|20101208140020.167|SEG_01|Type=Story start
20101208140019.333|20101208140020.167|CCO|>> GOOD MORNING, KYRA. 
20101208140020.167|20101208140021.000|CCO|>> HOW MANY TIMES DO WE HEAR, 
20101208140021.000|20101208140023.500|CCO|ATLANTA, WE HAVE A PROBLEM.
20101208140023.500|20101208140026.000|CCO|NEW YORK, WE HAVE A PROBLEM.
20101208140026.000|20101208140028.500|CCO|IT AIN'T HOUSTON, FOLKS.
20101208140028.500|20101208140031.000|CCO|THANKS, GUYS.
20101208140031.000|20101208140046.000|SEG|Type=Story
20101208140031.000|20101208140032.667|CCO|>>> 9:00 A.M. ON THE EAST COAST 
20101208140032.667|20101208140034.333|CCO|6:00 A.M. OUT WEST.
20101208140034.333|20101208140036.000|CCO|30 DEGREES IN D.C. BUT SOME 
20101208140036.000|20101208140037.667|CCO|DEMOCRATS STEAMING OVER THE 
20101208140037.667|20101208140039.333|CCO|PRESIDENT'S DEAL WITH 
20101208140039.333|20101208140041.000|CCO|REPUBLICANS ON TAX CUTS.
20101208140041.000|20101208140043.500|CCO|THE VP GOES TO THE HILL TODAY TO
20101208140043.500|20101208140046.000|CCO|TRY TO SELL DEMS ON THE PLAN. 
20101208140046.000|20101208140101.000|SEG|Type=Story
20101208140046.000|20101208140048.500|CCO|>>> NEW VIDEO OF THE TALIBAN 
20101208140048.500|20101208140051.000|CCO|SHOWING A PRIVATE, HE VANISHED 
20101208140051.000|20101208140052.667|CCO|FROM THE COMBAT OUTPOST IN 
20101208140052.667|20101208140054.333|CCO|AFGHANISTAN ABOUT 18 MONTHS AGO.
20101208140054.333|20101208140056.000|CCO|THIS IS THE FIRST VIDEO OF HIM 
20101208140056.000|20101208140057.667|CCO|WE HAVE SEEN HINS APRIL BUT IT'S
20101208140057.667|20101208140059.333|CCO|NOT CLEAR EXACTLY WHEN IT WAS 
20101208140059.333|20101208140101.000|CCO|TAKEN.
20101208140101.000|20101208140123.000|SEG|Type=Story
20101208140101.000|20101208140102.667|CCO|>>> AND AS WE JUST HEARD ON 
20101208140102.667|20101208140104.333|CCO|"AMERICAN MORNING," LIVE 
20101208140104.333|20101208140106.000|CCO|PICTURES RIGHT NOW.
20101208140106.000|20101208140107.667|CCO|IT WILL BE ONE SMALL STEP FOR 
20101208140107.667|20101208140109.333|CCO|CASH TODAY.
20101208140109.333|20101208140111.000|CCO|THE FIRST COMMERCIAL SPACESHIP 
20101208140111.000|20101208140113.000|CCO|HEADS FOR ORBIT.
20101208140113.000|20101208140115.000|CCO|THIS IS ONLY A TEST BY THE WAY.
20101208140115.000|20101208140117.000|CCO|NO ASTRONAUTS ON THIS FLIGHT.
20101208140117.000|20101208140119.000|CCO|WE'RE FOLLOWING THE LIVE 
20101208140119.000|20101208140121.000|CCO|PICTURES.
20101208140121.000|20101208140123.000|CCO|JOHN ZARRELLA IS THERE.
20101208140123.000|20101208140621.000|SEG|Type=Story
20101208140123.000|20101208140125.000|CCO|>>> WE START THIS MORNING SAYING
20101208140125.000|20101208140127.000|CCO|GOOD-BYE TO E LESS BETH EDWARDS.
