TOP|20101208220001|2010-12-08_2200_US_MSNBC_Hardball_with_Chris_Matthews
COL|Communication Studies Archive, UCLA 
UID|817ab8be-0316-11e0-835a-00e0815fe86a
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-08 14:00 America/Los_Angeles
SEG_01|2014-06-18 17:50:01|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101208220005.444|20101208220019.000|SEG|Type=Story
20101208220005.444|20101208220006.556|CCO|ELL.
20101208220006.556|20101208220007.667|CCO|WE APPRECIATE YOUR TAKING THE 
20101208220007.667|20101208220008.778|CCO|TIME TO SHOW US YOUR PASSION AND
20101208220008.778|20101208220009.889|CCO|SHARE WITH US YOUR THOUGHTS. 
20101208220009.889|20101208220011.000|CCO|CENK UYGUR, THE YOUNG TURK. 
20101208220011.000|20101208220013.000|CCO|CHECK HIM OUT ON THE YOUNG 
20101208220013.000|20101208220015.000|CCO|TURKS. 
20101208220015.000|20101208220017.000|CCO|I'M DYLAN RATIGAN. 
20101208220017.000|20101208220019.000|CCO|"HARDBALL" IS UP RIGHT NOW.
20101208220019.000|20101208220031.000|SEG|Type=Story
20101208220019.000|20101208220021.000|CCO|>>> CHALLENGE ON THE LEFT. 
20101208220021.000|20101208220031.000|CCO|LET'S PLAY "HARDBALL." 
20101208220031.000|20101208220136.000|SEG|Type=Story
20101208220031.000|20101208220032.667|CCO|>>> GOOD EVENING, I'M CHRIS 
20101208220032.667|20101208220034.333|CCO|MATTHEWS IN WASHINGTON. 
20101208220034.333|20101208220036.000|CCO|LEADING OFF TONIGHT, TOUGH CALL.
20101208220036.000|20101208220037.667|CCO|HERE'S THE REACTION FROM MANY 
20101208220037.667|20101208220039.333|CCO|DEMOCRATS TO THE TAX DEAL.
20101208220039.333|20101208220041.000|CCO|IT COSTS TOO MUCH.
20101208220041.000|20101208220042.111|CCO|IT'S A CAVE-IN TO THE 
20101208220042.111|20101208220043.222|CCO|REPUBLICANS. 
20101208220043.222|20101208220044.333|CCO|PRESIDENT OBAMA DIDN'T STAND UP 
20101208220044.333|20101208220045.444|CCO|FOR WHAT HE PROMISED. 
20101208220045.444|20101208220046.556|CCO|FAIR ENOUGH.
20101208220046.556|20101208220047.667|CCO|PROGRESSIVES HAVE THEIR VALUES. 
20101208220047.667|20101208220048.778|CCO|WE SHOULD FIGHT FOR THEM.
20101208220048.778|20101208220049.889|CCO|MY JOB HERE IS TO ASK THE 
20101208220049.889|20101208220051.000|CCO|QUESTIONS. 
20101208220051.000|20101208220052.667|CCO|YOU DON'T LIKE THE PRESIDENT'S 
20101208220052.667|20101208220054.333|CCO|DECISION, I SAY GO FOR IT.
20101208220054.333|20101208220056.000|CCO|BUT THEN THE QUESTION, WHAT'S 
20101208220056.000|20101208220057.667|CCO|THE ALTERNATIVE?
20101208220057.667|20101208220059.333|CCO|SPECIFICALLY WHAT COULD 
20101208220059.333|20101208220101.000|CCO|PRESIDENT OBAMA HAVE DONE?
20101208220101.000|20101208220102.429|CCO|WHAT COULD HE DO AS OF THIS 
20101208220102.429|20101208220103.857|CCO|MOMENT TO GET WHAT HE AND THE 
20101208220103.857|20101208220105.286|CCO|PROGRESSIVES WANT TO, END THE 
20101208220105.286|20101208220106.714|CCO|BUSH TAX CUTS FOR THE WEALTHY?
20101208220106.714|20101208220108.143|CCO|SHOULD HE REALLY HAVE WAITED OUT
20101208220108.143|20101208220109.571|CCO|THE REPUBLICANS UNTIL NEXT YEAR?
20101208220109.571|20101208220111.000|CCO|SHOULD DOUGH IT NOW WHEN THEY 
20101208220111.000|20101208220112.250|CCO|WILL CONTROL THE HOUSE OF 
20101208220112.250|20101208220113.500|CCO|REPRESENTATIVESS, THAT'S WHAT 
20101208220113.500|20101208220114.750|CCO|HAPPENED IN THE ELECTION. 
20101208220114.750|20101208220116.000|CCO|BY THE WAY, ON THE LATEST 
20101208220116.000|20101208220117.250|CCO|COUNTS, THE DEMOCRATS IN THE 
20101208220117.250|20101208220118.500|CCO|SENATE, BASED UPON THOSE VOTES 
20101208220118.500|20101208220119.750|CCO|LAST SATURDAY WHEN THE DEMOCRATS
20101208220119.750|20101208220121.000|CCO|LOST FIVE MEMBERS ON THE ISSUE 
20101208220121.000|20101208220122.111|CCO|OF TAX CUTS, THEY WON'T HAVE THE
20101208220122.111|20101208220123.222|CCO|VOTES NEXT YEAR EITHER IN THE 
20101208220123.222|20101208220124.333|CCO|SENATE OR THE HOUSE. 
20101208220124.333|20101208220125.444|CCO|SO FOR OUR GUESTS TONIGHT, THOSE
20101208220125.444|20101208220126.556|CCO|ARE THE QUESTIONS. 
20101208220126.556|20101208220127.667|CCO|HOW DOES THE PRESIDENT WIN THE 
20101208220127.667|20101208220128.778|CCO|FIGHT NOW AFTER WHAT HAPPENED IN
20101208220128.778|20101208220129.889|CCO|THOSE ELECTIONS?
20101208220129.889|20101208220131.000|CCO|LET'S TAKE IT.
20101208220131.000|20101208220132.250|CCO|WE ARE GOING TO ASK THOSE SKEL 
20101208220132.250|20101208220133.500|CCO|KWOEFS SHERROD BROWN AND BARBARA
20101208220133.500|20101208220134.750|CCO|BOXER, TWO MUCH-RESPECTED 
20101208220134.750|20101208220136.000|CCO|DEMOCRATIC SENATORS. 
20101208220136.000|20101208220149.571|SEG|Type=Story
20101208220136.000|20101208220137.250|CCO|>>> PLUS, LET'S IT CAN LOOK AT 
20101208220137.250|20101208220138.500|CCO|THE TALK OF A PRIMARY CHALLENGE 
20101208220138.500|20101208220139.750|CCO|TO PRESIDENT OBAMA.
20101208220139.750|20101208220141.000|CCO|I DON'T THINK MUCH OF IT, BUT 
20101208220141.000|20101208220142.429|CCO|IT'S ALWAYS IN THE CARDS. 
20101208220142.429|20101208220143.857|CCO|DOES THIS ADVANCE THE CAUSE, 
20101208220143.857|20101208220145.286|CCO|HOWEVER, FOR THE PROGRESSIVES?
20101208220145.286|20101208220146.714|CCO|LET'S LOOK AT THE RECORD OF WHAT
20101208220146.714|20101208220148.143|CCO|HAPPENS WHEN PEOPLE CHALLENGE 
20101208220148.143|20101208220149.571|CCO|THEIR OWN PRESIDENT. 
20101208220149.571|20101208220203.000|SEG|Type=Story
20101208220149.571|20101208220151.000|CCO|>>> AND HOW'S THIS FOR TURNING 
20101208220151.000|20101208220152.111|CCO|LEMONS INTO LEMONADE, YOU NEVER 
20101208220152.111|20101208220153.222|CCO|KNOW WHAT A POLITICIAN IS GOING 
20101208220153.222|20101208220154.333|CCO|TO SAME MARK SANFORD OF SOUTH 
20101208220154.333|20101208220155.444|CCO|CAROLINA NOW SAYS HIS EXTRA 
20101208220155.444|20101208220156.556|CCO|MARITAL AFFAIR WITH THAT WOMAN 
20101208220156.556|20101208220157.667|CCO|DOWN IN ARGENTINA MADE HIM A 
20101208220157.667|20101208220158.778|CCO|BETTER GOVERNOR OF SOUTH 
20101208220158.778|20101208220159.889|CCO|CAROLINA.
20101208220159.889|20101208220201.000|CCO|ISN'T THAT REVERENT?
20101208220201.000|20101208220203.000|CCO|CHECK OUT THE SIDESHOW. 
20101208220203.000|20101208220218.778|SEG|Type=Story
20101208220203.000|20101208220205.000|CCO|>>> ALSO, 30 YEARS AGO 30 YEARS 
20101208220205.000|20101208220207.000|CCO|AGO TODAY, IN FACT THAT WE HEARD
20101208220207.000|20101208220209.000|CCO|THE TERRIBLE NEWS ABOUT JOHN 
20101208220209.000|20101208220211.000|CCO|LENNON'S ASSASSINATION. 
20101208220211.000|20101208220212.111|CCO|TOP PHILADELPHIA NEWSMAN LARRY 
20101208220212.111|20101208220213.222|CCO|KING TRAVELED WITH THE BEATLES 
20101208220213.222|20101208220214.333|CCO|BACK THEN WHEN HE THEY FIRST 
20101208220214.333|20101208220215.444|CCO|CAME TO AMERICA, HE IS AMONG OUR
20101208220215.444|20101208220216.556|CCO|GUEST TONIGHT.
20101208220216.556|20101208220217.667|CCO|WHAT A DISCUSSION THAT'S GONNA 
20101208220217.667|20101208220218.778|CCO|BE. 
20101208220218.778|20101208220226.714|SEG|Type=Story
20101208220218.778|20101208220219.889|CCO|>>> LET ME FINISH TONIGHT WITH 
20101208220219.889|20101208220221.000|CCO|WHAT LON JON LENNON MEANT TO ME 
20101208220221.000|20101208220222.429|CCO|AND THE PEOPLE OF MY GENERATION 
20101208220222.429|20101208220223.857|CCO|BACK IN THE '60s NEW YORK ONE 
20101208220223.857|20101208220225.286|CCO|COULD HAVE MEANT MORE, EXCEPT 
20101208220225.286|20101208220226.714|CCO|MAYBE JOHN F KENNEDY.
20101208220226.714|20101208220446.000|SEG|Type=Story
20101208220226.714|20101208220228.143|CCO|>>> LET'S START WITH THE LOUD 
20101208220228.143|20101208220229.571|CCO|RUMBLE OCTOBER DEMOCRATIC LEFT, 
20101208220229.571|20101208220231.000|CCO|SENATOR SHERROD BROWN IS A 
20101208220231.000|20101208220232.250|CCO|DEMOCRAT FROM OHIO.
20101208220232.250|20101208220233.500|CCO|SENATOR BROWN, A TOUGH QUESTION,
20101208220233.500|20101208220234.750|CCO|WITHOUT GET NOTHING VALUES AND 
20101208220234.750|20101208220236.000|CCO|ALL THIS RHETORIC ABOUT FIGHTING
20101208220236.000|20101208220237.250|CCO|STANCES AND ALL THAT I WANT TO 
20101208220237.250|20101208220238.500|CCO|KNOW WHAT IS THE PRESIDENT'S 
20101208220238.500|20101208220239.750|CCO|OPTION CITIES IN NOTICED IN THE 
20101208220239.750|20101208220241.000|CCO|SENATE THIS SEAT, WHEN YOU FOLKS
20101208220241.000|20101208220242.667|CCO|CAME IN YOU LOST FIVE DEMOCRATS.
20101208220242.667|20101208220244.333|CCO|NOW FEINGOLD IS GONE, THAT MEANS
20101208220244.333|20101208220246.000|CCO|YOU LOSE FOUR COME NEXT YEAR, IF
20101208220246.000|20101208220247.667|CCO|OFF VOTE ON THIS NEXT YEAR. 
20101208220247.667|20101208220249.333|CCO|ARE YOU GOING TO BE IN A 
20101208220249.333|20101208220251.000|CCO|STRONGER POSITION TO FIGHT THE 
20101208220251.000|20101208220252.667|CCO|CAUSE FOR PROGRESSIVES NEXT YEAR
20101208220252.667|20101208220254.333|CCO|IF YOU LET THIS THING GO THROUGH
20101208220254.333|20101208220256.000|CCO|TILL NEXT YEAR?
20101208220256.000|20101208220257.667|CCO|>> NO, I DON'T THINK SO BUT WE 
20101208220257.667|20101208220259.333|CCO|HAD TWO OR THREE WEEKS THIS 
20101208220259.333|20101208220301.000|CCO|YEAR, WELL, THREE WEEKS, 
20101208220301.000|20101208220302.250|CCO|STARTING LAST WEEK THAT WE COULD
20101208220302.250|20101208220303.500|CCO|HAVE PURSUED.
20101208220303.500|20101208220304.750|CCO|THIS AND THAT -- I DON'T WANT TO
20101208220304.750|20101208220306.000|CCO|PLAY WHAT MIGHT HAVE BEEN, 
20101208220306.000|20101208220307.250|CCO|BECAUSE WHAT MIGHT HAVE BEEN IS 
20101208220307.250|20101208220308.500|CCO|WE EVERY DAY TO GO TO THE FLOOR 
20101208220308.500|20101208220309.750|CCO|AND TALK ABOUT THE UNEMPLOYMENT 
20101208220309.750|20101208220311.000|CCO|EXTENSION, TALK ABOUT TAXES FOR 
20101208220311.000|20101208220312.667|CCO|THE MIDDLE CLASS, HOLD VOTES.
20101208220312.667|20101208220314.333|CCO|OVER AND OVER AGAIN, THE 
20101208220314.333|20101208220316.000|CCO|PRESIDENT COULD HAVE GONE TO 
20101208220316.000|20101208220317.667|CCO|MAINE AND MASSACHUSETTS AND 
20101208220317.667|20101208220319.333|CCO|CAMPAIGNED, TO THOSE STATES TO 
20101208220319.333|20101208220321.000|CCO|PUT PRESSURE ON THOSE SENATORS. 
20101208220321.000|20101208220323.500|CCO|WE COULD HAVE -- AND THOSE FIVE 
20101208220323.500|20101208220326.000|CCO|SENATORS THAT DIDN'T VOTE FOR 
20101208220326.000|20101208220328.500|CCO|ONE OR TWO OF THE VER ARESES 
20101208220328.500|20101208220331.000|CCO|THAT -- THE 250 AND THE 1 
20101208220331.000|20101208220332.667|CCO|MILLION TAX CUTS, UP TO THAT 
20101208220332.667|20101208220334.333|CCO|LEVEL, WE WOULD HAVE GOT SOME OF
20101208220334.333|20101208220336.000|CCO|THEM IF WE HAD REALLY, REALLY 
20101208220336.000|20101208220337.667|CCO|NEEDED THEM TO GET TO 60.
20101208220337.667|20101208220339.333|CCO|SO THAT'S PASSED NOW BUT WE NEED
20101208220339.333|20101208220341.000|CCO|TO MAKE ADJUSTMENTS TO THIS 
20101208220341.000|20101208220342.429|CCO|ESPECIALLY ON THE ESTATE TAX, 
20101208220342.429|20101208220343.857|CCO|ALMOST OUR ENTIRE CAUCUS THINK 
