TOP|20101208230001|2010-12-08_2300_US_MSNBC_The_Ed_Show
COL|Communication Studies Archive, UCLA 
UID|e33f9878-031e-11e0-a6a8-00e0815fe930
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-08 15:00 America/Los_Angeles
SEG_01|2014-06-18 17:50:12|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101208230009.000|20101208230011.000|SEG|Type=Story
20101208230009.000|20101208230011.000|CCO|FOR THE ED SHOW.
20101208230011.000|20101208230044.333|SEG|Type=Story
20101208230011.000|20101208230012.429|CCO|>>> GOOD EVENING AND WELCOME TO 
20101208230012.429|20101208230013.857|CCO|"THE ED SHOW."
20101208230013.857|20101208230015.286|CCO|THESE STORY RS HITTING MY HOT 
20101208230015.286|20101208230016.714|CCO|BUTTONS THIS HOUR.
20101208230016.714|20101208230018.143|CCO|PRESIDENT OBAMA SPENT TODAY 
20101208230018.143|20101208230019.571|CCO|PEDDLING HIS REPUBLICAN FRIENDLY
20101208230019.571|20101208230021.000|CCO|TAX COMPROMISE.
20101208230021.000|20101208230023.500|CCO|AS MEMBERS OF HIS OWN PARTY ARE 
20101208230023.500|20101208230026.000|CCO|TRYING TO REWRITE THE THING.
20101208230026.000|20101208230028.500|CCO|DI HARD OBAMA SUPPORTERS ARE 
20101208230028.500|20101208230031.000|CCO|WARNING IF YOU DON'T STAND UP TO
20101208230031.000|20101208230033.500|CCO|THE RIGHTTIES, WE WILL STOP 
20101208230033.500|20101208230036.000|CCO|STANDING UP FOR YOU.
20101208230036.000|20101208230038.500|CCO|MY REACTION TO THAT AND TOM 
20101208230038.500|20101208230041.000|CCO|HARKEN AND THE PROGRESSIVE 
20101208230041.000|20101208230042.667|CCO|CONGRESS WHO'S GOT A PLAN TO 
20101208230042.667|20101208230044.333|CCO|KILL THE BILL.
20101208230044.333|20101208230124.333|SEG|Type=Story
20101208230044.333|20101208230046.000|CCO|>>> CHRISTINE O'DONNELL JUST 
20101208230046.000|20101208230047.667|CCO|SAID ONE OF THE MOST DISGUSTING 
20101208230047.667|20101208230049.333|CCO|THINGS I'VE EVER HEARD.
20101208230049.333|20101208230051.000|CCO|SHE'S COMPARING WHAT SHE CALLS 
20101208230051.000|20101208230053.000|CCO|THE TRAGEDY OF EXTENDING 
20101208230053.000|20101208230055.000|CCO|UNEMPLOYMENT BENEFITS TO THE 
20101208230055.000|20101208230057.000|CCO|TRAGEDY OF PEARL HARBOR AND THE 
20101208230057.000|20101208230059.000|CCO|DEATH OF ELIZABETH EDWARDS?
20101208230059.000|20101208230101.000|CCO|WE'VE GOT SOME OPINION ONS THAT 
20101208230101.000|20101208230102.667|CCO|COMING UP.
20101208230102.667|20101208230104.333|CCO|AND THE DRUGSTER IS NOW ACCUSING
20101208230104.333|20101208230106.000|CCO|ME OF BEING A RACIST.
20101208230106.000|20101208230107.667|CCO|HE SAYS ONLY RACISTS WOULD 
20101208230107.667|20101208230109.333|CCO|OPPOSE THE PRESIDENT AND THIS 
20101208230109.333|20101208230111.000|CCO|TAX BILL.
20101208230111.000|20101208230113.500|CCO|I THINK HE'S JUST WORRIED ABOUT 
20101208230113.500|20101208230116.000|CCO|KEEPING HIS OWN WALLET PRETTY 
20101208230116.000|20101208230118.500|CCO|FAT.
20101208230118.500|20101208230121.000|CCO|REVEREND HARPTON IS MAKING 
20101208230121.000|20101208230122.667|CCO|WAVES AND HE'LL BE TALKING ABOUT
20101208230122.667|20101208230124.333|CCO|IT TONIGHT.
20101208230124.333|20101208231037.667|SEG|Type=Story
20101208230124.333|20101208230126.000|CCO|>>> BUT THIS IS THE STORY THAT 
20101208230126.000|20101208230127.667|CCO|HAS ME FIRED UP TONIGHT AND THE 
20101208230127.667|20101208230129.333|CCO|COUNTRY.
20101208230129.333|20101208230131.000|CCO|PRESIDENT OBAMA, IN A SENSE, IS 
20101208230131.000|20101208230133.000|CCO|IN DENIAL OVER HOW DEMOCRATS 
20101208230133.000|20101208230135.000|CCO|FEEL ABOUT THIS COMPROMISE WITH 
20101208230135.000|20101208230137.000|CCO|THE REPUBLICANS ON THE TAX CUTS.
20101208230137.000|20101208230139.000|CCO|NOW, AT THIS HOUR, I THINK THE 
20101208230139.000|20101208230141.000|CCO|WHOLE PACKAGE, THE WHOLE TAX CUT
20101208230141.000|20101208230143.000|CCO|PACKAGE IS REALLY ON SHAKEY 
20101208230143.000|20101208230145.000|CCO|GROUND.
20101208230145.000|20101208230147.000|CCO|THE PRESIDENT DEFENDED HIS 
20101208230147.000|20101208230149.000|CCO|COMPROMISE FOR THE THIRD 
20101208230149.000|20101208230151.000|CCO|STRAIGHT DAY THIS AFTERNOON.
20101208230151.000|20101208230152.250|CCO|>> IT IS INACCURATE TO 
20101208230152.250|20101208230153.500|CCO|CHARACTERIZE DEMOCRATS AT LARGE 
20101208230153.500|20101208230154.750|CCO|AS FEELING QUOTE UNQUOTE, 
20101208230154.750|20101208230156.000|CCO|BETRAYED.
20101208230156.000|20101208230157.250|CCO|I THINK DEMOCRATS ARE LOOKING AT
20101208230157.250|20101208230158.500|CCO|THIS BILL AND YOU'VE HAD A BUNCH
20101208230158.500|20101208230159.750|CCO|OF THEM WHO SAID THIS MAKES 
20101208230159.750|20101208230201.000|CCO|SENSE.
20101208230201.000|20101208230202.667|CCO|I THINK THE MORE THEY LOOK AT 
20101208230202.667|20101208230204.333|CCO|IT, MORE OF THEM ARE GOING TO 
20101208230204.333|20101208230206.000|CCO|SAY THIS MAKES SENSE.
